,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X601898.SH,X000792.SZ,X600011.SH,X600019.SH,X000301.SZ,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X600886.SH,X600547.SH,X000877.SZ,X601600.SH,X600795.SH,X002271.SZ,X601991.SH,X600027.SH,X600426.SH,X000983.SZ,X600803.SH,X600362.SH,X600176.SH,X601699.SH,X000408.SZ,X000629.SZ,X600348.SH,X600096.SH,X000723.SZ,X600995.SH,X000786.SZ,X000933.SZ,X600141.SH,X600219.SH,X600160.SH,X600985.SH,X600489.SH,X600157.SH,X300073.SZ,X002353.SZ,X002080.SZ,X600295.SH,X600378.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.047158921268065,-0.0460113814136021,0,0,-0.0293506354591676,0,0,0.0190026617201399,0,0,0,0,0.0867703685568563,0,0,0,0,0,0,0,0,0,0.180012746807788,0,-0.0461139663348686,0.0133352207393866,0,0,0,0,0,0,0,0,0,0,0,0,0.13081446465169,0,0,0.0284610758698444,0,-0.0297339245814917,0.00549539434470119,0,0,0,0,0,0
X601088.SH,0,0,0,0.0767591752455166,0.324666558499355,0.0894469258730382,0,0,0.252906248583559,0,0.0118934437062047,0,-0.061451803731596,-0.0816506589976272,0,0,0,0,0,0,0,0,0,0,0,0,0.207188032682755,0,0,0,0,0,-0.186705521801643,0,0,0,-0.0514493893979795,0,0,0,0,0.0415237987213298,0,0,0,0,0,0,0.0765593534310225,0,0,0,0.00878371878931413,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0034079777450532,0.0300678064609205,0,0.0426413468987725,0,0,0,0,0,0,0,0,0,0,0,0,0.0849804040399503,0,0,0.0101498726210205,0,0,0.0185491722379788,0.0165963307741654,0,0,0.015881373683867,0,0,0,0,0,-0.00119483978611791,0,0,0,0,0,0,0.112176484795228,0,0,0,0,0.011236694902585,0,0,0.00510568464507693,1.0842021724855e-19,0,0,0,0,0,0
X600309.SH,0,0.090279654769991,0,0,0,0,-0.0358371790983602,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318471004989939,0,0,0,0,0.0118194587687512,3.46944695195361e-18,0,0,0,0,0,0.0306321569650506,0.0657821483291926,0,0,0,0.0479353952739107,0.121447096355542,0,0,0,0,0,0,0,0.10404653114298,0,0,0,0,0,0.00831755987160999,0,0
X600188.SH,0,0.178785977030924,0,0,0,0,0,0,0.346000127402857,0,0,0,0,0,0,-0.163118562121692,0,0,0,0,0,0,-0.0887999403589753,0.0446319744965353,0,0,0.0960062069729185,0,0,0,0.022905242715893,0,0,-1.73472347597681e-18,0,0,0,0,0.153825074150635,0,0,0,0,0,0,0,0,0,0,0,0,-0.130181261077917,0.013577439559951,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.688503001651652,0,0,0,0,0,0.0789089038668661,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0598582850387081,0,0,0,0,0,0,0.327652397185839,-0.05028398439925,-0.0150665994540124,-6.93889390390723e-18,0,0,0,-0.114065031854746,0.157582112256735,0,0,0.0963682816714516,0,0,0,0.158038653983053,0.0194328770465515,0,0,0,0.0405855197318869,0,0,0,0,-0.110913700238575,0,0
X002460.SZ,0,0,0,0,0,0.270042056432914,0,-0.266926114366191,0,0,0,0,0.0547194679198692,0,0,0,0,0,0,0.0752714259678825,0,0,0.0506466077988375,1.73472347597681e-18,0,0,0,-0.131691196059723,0,0,0.022398626161676,0,0.0442841678808363,0.0395951224153061,0,0.122067527361962,0,0,0.0573076818719439,0.130840631055431,0,0,0,0,0,0,0.0182349784619888,0,0,0,0,0.0913276161242071,-0.0666648684767184,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0462810344261293,-0.0275026976532866,0,0,0,0,0.0579232511679344,0,-0.0151746142297519,0,0,0.0735425753219725,0,0,0,0,0,0.0980220861451676,0,0.0208147265836733,0,0,0,0,0,0,0,0,0.0487497477895914,0,0,0,0,0.270682925985792,0.0610111649672234,0,0,0,0,0,0,0,0.116155433319422,0,0,0,0,0.0507066050249657,0.00931758654796209,0,0,0,0,0,0
X601898.SH,0,0.0672864689776736,0,0,0.0393820716007202,0,0,0,0,0,0.0149534143844235,0,0,0,0,0,0,0,0,0,0,0.0414498190294064,-0.0732417137075023,0,0,0,0.3550034090759,0,0,0,0.0517392920402174,0,0,0,0.0991766635603328,0,0,0,0,0,0.138607181834155,0,0,0,0,0,0.18254171594789,0,0,0,0,0,-0.0310080178708561,0,0,0,0,0,0
X000792.SZ,0,0,0,0,-0.0316220750459285,0.0039939346848047,0.258085777395162,0,-1.73472347597681e-18,0,0.134961829442202,0,0,0,0,0,0.174154481302618,0,0,0,0.0594036687450066,0,0,0,1.73472347597681e-18,0,0,0,0.0658882256107816,0,0,0.245557351311291,-0.0205020309876743,0,0,0,0,0.0400813205010802,0,0,0,0,0,0,0,0,0,0,-0.0255646010828523,0,0,0,0,0,0,0,-0.0257366553549573,0,0
