,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600660.SH,X600688.SH,X600795.SH,X002466.SZ,X600188.SH,X300072.SZ,X601992.SH,X600547.SH,X600362.SH,X601991.SH,X002460.SZ,X600886.SH,X600111.SH,X000898.SZ,X000786.SZ,X600516.SH,X000709.SZ,X600176.SH,X600157.SH,X600027.SH,X000553.SZ,X000792.SZ,X000408.SZ,X600352.SH,X002271.SZ,X600489.SH,X600219.SH,X600339.SH,X000959.SZ,X600808.SH,X600299.SH,X000723.SZ,X000883.SZ,X601158.SH,X002092.SZ,X000983.SZ,X002470.SZ,X000825.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.589339464132602,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526624584219774,0,-0.0153555625633223,0,0,0.0320161157880937,0,0,0,0,0,0,0,0,0,0,0.0200456913035147,0,0.0246439731137058,0.101625638022805,0,0,0,0,-0.0306692224039887,0,0,0,0,0,0,0,0,0,0,-0.00390833728214403,0,0,0,0,0,0,0
X600028.SH,0.355609365992344,0,0,0,0.132755551422958,0.0173967002853537,0,0,0,0,0,0,0,0.00630092823362024,0,-0.00315676354719613,0,0,0,0,0,0,0,0.0424527400135061,0,0,0,-0.0692162599198906,0,0,0,0.0176200245137793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00603686301967777,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,-0.0564896206789541,0,0,0,0,0.688963019719698,0,0,0,0,0,0,0,-0.0606726749216444,0,0.189856714885382,0,0.0150885993091448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166227591255989,-0.0221780741640969,0,0,0,0,0,0.0793534033207324,0.142615006787927,0,0.00644341724794979,-0.00154133941479072,0,0,0,0,0,0
X600019.SH,0,0,0.0115445713950801,0,0,0,0,0,0,0,0,0,0,-0.0949143024644255,0,0,0,0,0,0,0,0,0,0.450436379084191,-0.0456632740108769,-5.42101086242752e-20,0,0,0,0,0,-0.0359276805656749,0,0,0,0,0,0,0,0.0364835976145486,0,0,0,0,0,0,0,0,0.102256769843476,-0.105472952458191,0.0385035548423847,-0.0503961241197708,0,0,0,0,0,0
X600585.SH,0,0,0.101049517775598,0,0,0.108122071404508,0,0,0,0,0,0,0,0,0,0.0335645771738591,0,0,0,0,0.0943216896928508,0,0,0,0.0292164873050463,0.0783653802107659,0,0,0,0,0,-0.0953856182168244,0,-0.127024190919444,0,0,0,0,0,0.227650941735745,0,-0.228837970019702,0,0,0,0.0971161491895926,0,-0.307320237908167,0,0,-1.73472347597681e-18,0.0194358909028979,-0.0597953694831954,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0627537990502628,0,0,0,0,0,0,0.0279686641894853,0,0,0,0,0,0,0,0,0,0,0.0217847153413001,0,0,0.173067814569796,0.106874610749097,0,0,0,0,0,0,0,0.0149453076731017,0,0,0,0,-0.0218577430537814,-0.0332076839772216,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0513607466079016,0,0,0,0,0,0,0,0,0.113924052901088,0,0,0,0,0,0,0,0.00950785999087043,0,0.0270291523027525,0.00539605080720808,0,0,0,-0.00508342628036221,0,0,0,0,0,0,0,0.178176354196456,0,0.105174673214097,0,0,0.0354691504029386,0.0923892035988285,0,0.0278747872592927,0,0,0,0.00539609040282352,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149321115607634,0,-0.110291985779277,0,0,0,0,-0.0114759933288215,0,0,0,-0.179846242101185,0.0714971412976855,0,0.173865803996147,0,0,0,0,0,0,-0.336381622031152,0,0,0,0,0,0,0,0,0,0.451582790210524,0,0,0,0,0,-3.46944695195361e-18,0.0246750689790847,0,0,0,0,0,0
X600011.SH,0,0,0.0195265303754488,0,0,0,0,-0.0295720518253529,0,0,0,0,0.00786286170878756,0,0.140141478548734,0,0.0930892651834505,0,0,0,0,0,0,0,0.0037155526119666,0,0,0,0,0,0,0,0,-0.0149158593372897,0,0,0,0,0.025712921381451,0,0.0493292140852594,0.0342733425467398,0,0,0,-2.16840434497101e-19,0,0,0,0,-0.00198860735210974,0.00895930263791458,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269066185507574,0,0,0,0,0,0,0,0,0.0203377281318171,0,0,0,0,0,0,0.0170311407679949,0.00685198116018074,0,0,0,0,0,0,0,0.0596339274483796,0,0,0,0,0.0141731223848386,0.174321402750518,0,0,0.0416509419816247,0,0,-0.00233878733382638,0,0,0,0,0,0
