,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X600010.SH,X601898.SH,X601991.SH,X600795.SH,X601600.SH,X600188.SH,X600886.SH,X600362.SH,X600111.SH,X600027.SH,X600309.SH,X601992.SH,X600688.SH,X000792.SZ,X600583.SH,X601158.SH,X600547.SH,X000898.SZ,X600352.SH,X000831.SZ,X000709.SZ,X600489.SH,X002353.SZ,X000883.SZ,X000539.SZ,X000630.SZ,X000027.SZ,X000825.SZ,X600008.SH,X600549.SH,X600660.SH,X600808.SH,X000629.SZ,X002470.SZ,X600315.SH,X600578.SH,X600021.SH,X000983.SZ,X601699.SH,X600863.SH,X600307.SH,X600098.SH,X600348.SH,X000960.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0.461733117155378,0,0,0,0,-0.0987025527234535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110235538107838,0,0,0,0,0,0,0,0.029052828977509,0.0454910174162639,0,0,0.150519716609414,0.0856942640919652,-0.100226587967334,0,0,0,0,0,0,0,0.0702284340962058,0,0,0,0.152623527787894,0,0,0,0,-0.00995089749305204,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.134589564841051,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11088893418259,0,-0.05508641865555,0,0.0548362339107632,0,0,0,0,0,0.0241385943615977,0,0.193790802120261,0.149215121184225,0,0,0,0,0,0,0,0,0.0269999670262345,0,0,0,0.0384953651749774,0,0,0,0,0,-0.00369955598946914,0,0,0,0,0,0
X600583.SH,0,0,0,0,6.08585221396618e-05,0,0.0991071542865324,0,3.46944695195361e-18,0,0.0622156557912766,0,0.161040442567566,0,0,0,0.0703177796767777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276316574294386,0,0,0,0,0,0,0.0425836567971611,0,0.132563848424787,0,0,0,0.0792034003735799,0.127900282587625,0,0,0,-0.0058944212140077,0,0,0,0,0,0
X601158.SH,0,0,0,0,-0.116344494775977,0,0,0,0,0.191084564398008,0,0.0951753957602716,0,0,0,0,0.0195954779740408,0,0,0,0.196885632391665,0,0,0,0,0,0,0,0.0116260934395775,0,0,0,-3.46944695195361e-18,0.0377054253752156,0.178514677083426,0,0,0,0,0,0,0,0,0,0,0,0.0459239692930893,-0.0547693692942279,0,0,0,-0.0355502661982111,-0.0369068317097851,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.141156678707554,0,0,0,0,0.026083154520536,0,0,0,0,0.15729835384227,0.0994964405505243,0,-0.0645991869708318,0.0625584838114102,0,0,0,0.0260954333085066,0,0,0.129817049232698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00476627763558261,0,0,0,0,0,0
X000898.SZ,0.0163857963922822,0,0,0,0,0.220135620562477,0.0540154840297392,-6.93889390390723e-18,0.013237557371965,0,0.11496523193703,0.0832758171464495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258698697859198,0,0,0,0,0,0,0.0904084973959136,0,0,0,0,0,0,0,0.0143747249606678,0,0,0,0,0.0228513174036761,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.0964577839322784,0,0,0,0,0,0.0275340993317145,0,0,0,0,0.0924164766924474,0,0,0.0541854921829195,-0.0196604079568494,0,0.292458599594819,0,0,0,0,0,0,0,0.156416929543536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0362404809303666,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0.0197668865562755,0.080106105395305,0,0.277348097392793,0.121338843185945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109549903157739,0,0,0.0176516349584975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509177187958955,0,-0.0315513712161704,-0.0262940642841594,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.172578085828788,0.0117752056700289,0,0,0,0,0.00889693236241153,0,0,0,0.0150041347992364,0,0,0,0,0.0363431056805176,0,0,0.461540361704572,0,0,0,0,0.036049555299099,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.116445034037755,0,0,0,0.06194989585626,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.0591648141873481,0,0,0.0624266374715742,-0.0926677492822418,0,0.283985755739286,0,0,0,0,0,0,0.047962325766667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252192617380937,0,0,0,0,0,0,-8.67361737988404e-19,0.0967939157025176,0,0,0,0,0.212061798883233,0,0,0,-0.068881646872188,-0.0219660499767962,0,0,0,0,0,0
X002353.SZ,0,0,0,0,-0.0485885352645668,-0.0716527456185951,0,0,0,0,0,0,0,0,0,0,0,-0.052068476768707,0,0.0950026922875268,0,0,-0.00717862923832174,0,0.151225275198823,0,0,0,0,0,0,0,0,0,0.2244722794035,0.0339270239912437,0,0,0,0.180710015943028,0,0,0,0,0,0,0,0,0,0,0,-0.0153234468465521,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,-0.392599224443417,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.105206540059772,0.0419224163766189,0.0417105513623479,0,0,0,0,0,0,0,0,0,0,0,0.0391102142845429,0,0,0,0,0,0,0,0,0,0,0,-0.0150465758116818,0,0,0,0,0.0882446831918842,0,0,0,0,0.016615681235815,0,0,0,0,0,0
X000539.SZ,0,0,0,0.0629476402748617,0,0,0,0,0,-8.67361737988404e-19,0,0,0.122412472349206,0,0,0,0,0,0,0,0,0,0,0.11321106628532,0,0,0,0,0,0,0,0,0.136238045604832,0,0,0,0,0.0511041497386799,0,0,0,0,0,0,0,0,0.0140401929148647,0.159244377521167,0,0,0,0,-0.0291402102251585,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.288617558357347,0,0.482382116176183,0,0,0,0,0,0,0,0,0,0,0,0.238118312634748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00633563510229786,0.0271038591614852,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0408037348227197,0.00716114868939853,0.0803155704053759,0,0,0,0,0
X000027.SZ,0.18689828790363,0,0,0,0,0,0.0236756546498879,0,0,0,0,0.0383122661076263,0,0,0,0,0,0,0.11841436409613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568096724488451,0.155732360319259,0,0,0,0,0.124091126358517,0,0.0734651297229735,0.154693941344658,0,0,0,0,0,0,0,0,0.0271156484867543,0.00381144744264333,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.215394723368348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809394849753879,0,0.108258280002249,0,0,0.167104169960911,0,0.158192333527388,0,0,0,0.145424262875565,0,-6.93889390390723e-18,0,0,0.0449974854849088,0,0.0621262921111928,0,0,0,0,0,0,0.0197244807877098,0,0,0,0,0.0214409399593729,0.00952750755507812,0.0244483771065085,0,0,0,0,0
X600008.SH,0,0.189951607799155,0.0932054817547653,0,0,0.0376773424544494,0,0,0,0,0,0,0,0,0,0,0,0.140293307320271,0,0,0,0.396526380254139,0,0,0,0,0,-0.0324730101166046,0.114537604975318,0,0,0,0,0,0,0,0,0,0,0,0,0.114440053323748,-0.00770411833850055,0,0,0,0,0,0,0,0,-0.00712026646418568,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.0719139749293563,0,0,0,0.0143023225817112,0,0,0,0.0231702956120073,0,0,0,0,0,0,0.00364072509484007,0,0,1.73472347597681e-18,0,0,0,0.0364413561492637,0,0,0,0,0.109820384396976,0.0530058821946887,0,0,0,0,0,0,0,0,0,0.0646221761206355,0,0.0201412528493545,0.103006108907348,0.103678294811061,0,0,-0.0122194535257011,0,0,0,0,0,0,0
X600660.SH,0,0,0.018849160307443,0,0.13975205429839,0,0,0,-0.0868586994306835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071679068084259,0,0.0149372332152882,0,0,0.184951114344148,0,0,0,0.0406180750155492,0,0,0,0,0.16544508270647,0,-1.73472347597681e-18,0.0183886784043785,0,0,0,0,-0.00527057133291443,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.112057931943686,0,-0.0722086840346072,0,0,0,0,0,0,0,0,0,0,0.00605662479933898,0,8.67361737988404e-19,0,0,0,0,0.0979179067967667,0,0,0,0,0,0.155407664063918,0.284344724477637,0,0,0,0,0,0,0,0.443367014677053,0,0,0,0,0,0,0,0,0,0.122760602620573,0.0308933268107755,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0.0534670345603351,0.0777210096631154,0.206851191985004,0,0.0153925310754986,0,0,0,0,0,0,0.0492465687795123,0,0,0,0,0,0.350410459337542,0,0,0,0,0,0,0,0,0,0.000553572983102245,0,0,0,0.00479804242734446,0,0.00651107377673404,0,0,0.0817278303022477,0,0,0,0.0212317153566152,0,0,0,0,-0.0394837880605385,0,0,0,0,0,0,0
X002470.SZ,-0.0696559610692499,0,0,0,0,0,0.16291747711422,0,0,0,0,-0.0697961658222763,-0.0340197599855573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118681486506041,0,0,0,0.0180098101587943,0,0,0,0,0,0,0,0,0,0.11451717490135,0.0736328035894177,0,0,0,0,0.0555647318292449,0,0,-0.0515271452158878,-0.0219421024197449,0,0,0,0,0,0
X600315.SH,0,0,0,0,0.141663009598,0,0,0,0,0,0,0.00456493090430308,0,0,0.291297766010089,0,0,0,0,0,-0.13358935191821,0,0.0694022738559701,0,0,0,0,0,0,0,0,0,-0.080551598728589,0,0.181556071268239,0,0.107429366726869,-0.133925011841544,0,0,0,-0.041753383074645,0,0,0,0,0,0,0,-0.114206302035994,0,0,0.00868106906250162,0,0,0,0,0,0
X600578.SH,0,0,0,0.248886915994385,0,0,0,0.0476900852897392,0,0,0,0.0191068495179161,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.075543237255546,0,0,0,0,0,0,0.11295396709856,0,0.07052228292294,0,0,0.169276694686946,0,0,-3.46944695195361e-18,0,0.0545078784326003,0,0,0,0,0.0396685177261651,0,0.247991650962464,0,0.0183135721599721,-0.0140726685954757,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0.189223181642408,0,0,-0.00309124670918838,0.206488292494724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283186098276636,0,0,0.26405174700453,0,0,0,0,0,0,0.0425563566013477,0,0.162693255343096,0,0,0,0,0,0,0,0.100878257692368,0,0,0,-0.0066979458827458,0.0220024283376123,-1.73472347597681e-18,0,0,0,0,0
X000983.SZ,0,0,0.162573592598411,0,0,0.0209039989537831,0.0501073044497643,0.156994488029629,0,0,0,0,0,0,0,0,0,0.0675644520066611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608258650285449,0,0,0,0,0,0,0,0,0,0.00541250814670307,0,0.32784328167447,0.00339985942738445,0.0206749873165936,0,0.0565631663177178,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0.0102799477332914,0,0,0,0,0.00783950395813382,0,0,0,0,0.100595111076375,0,0,0,0,0.0432527810717341,0,0.0289332470639146,0,0.049937856515866,0,0,0,0,0.0617605689620514,0,0,0,0,0,0,0.0591675069783908,0,0,0,0,0,0,0,0,0.122593998369734,0,0.427812542629183,0,0,0,0,0,0,0,-0.0181064617452763,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0.244779763080992,0,0.108950458488287,0,0.106806013384542,0,0,0,0,0,0,0,0,0,0,0,-0.0157017855858337,0.118151042514128,0,0,0,0,0,0,0,0,0.119685571535806,0,0,0,0,0,0,0.238492804961006,0.150168398212554,0,0,0,-0.0465376715413557,0,0.0685750553875848,0,0,0.00398556505741857,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0.0485475705480286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798081952125288,0,0,0,0.162257843819639,0,0,0.368800140074286,0,0,0,0,0,0,0.154146879060912,0,0,0,0,0.0571586930713009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175640184235831,0,0,0,0,0,0
X600098.SH,0.180236813494978,0,0,0,0,0,0.0554685901149403,-0.0616628533652021,0,0,0,0,0,0,0,0,0,0,0,0.0448475695130681,0,0,0,0,0,0,0,0,0,0,0,0,0.0982962661854536,0.410357230837692,0,0.0766456303565296,0,-0.0851832814775777,0,0.169606136040724,0,0,0,0,0,0,0.037756017912226,0,0,0,0,-3.46944695195361e-18,0.00330527506363048,0,0,0,0,0,0
X600348.SH,0,0,0.0786587664682494,0,0,0,0,0,0.0299144006420057,0,0,0.0292908685009529,0,0,0,0,0.112256932329451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078657645844322,0,0.00735163738668716,0.474224624177985,0,0.110591613569562,0.0154975305418547,0,0,0,0,-0.00240215051932931,-0.00832649844000473,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0.0224103069563728,0,0,0,0,0,8.67361737988404e-19,0,0,0.120598335551271,0,0,0.143404678044329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225334949370123,0,0.195064397464704,-0.0131748457930716,0,0,0,0,0,0,0,0,0,0.081379540259494,0,0,0,0,0,0,-0.0212939102049478,0.00403480998056063,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0.019700621296966,0,0,0,0.0599984353823816,-0.0358872851905141,0,0,0.0604334206372889,-0.0592526489490907,0,0,0,0,0,-0.122707332390801,0,0,0,0,0,-0.038734292469498,0.0716911058246574,0,0,0,0,0,0,0,0,0,0,0.0468463691608093,0,0,0,0,0,0.019636137966752,0.0118639745558023,-0.0140828266449549,0,0,0,0,0
Slope,0,0,0,0,0,-0.187786134223332,0.298590991785746,-0.290909318579304,0,0,0,0,0,0,0,-0.773449237374405,-0.0939123848457885,0,0.121074311770831,0,-0.115426830620221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566933674874069,-0.396125163127407,0,0,0,0,0,0,0,0,0,0,0,0,-0.155707410080958,0,0,0,-0.220513198190212,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.644966928042988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159894127018962,0,0,0,0,-0.829931573087828,0,0,0,0,0,0,-0.308202353038329,0,-0.561763016742459,0,0,-2.08995814639022,0,0,0,-1.89215759073264,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0697586279477696,0,0,0,0,0,0,0,-0.257249761160729,0,0,0,0,0,0,0,0,-0.385937593961254,-0.0146710903767538,0,0,0,0,0.00109939197983896,0,0,0,0,0,0,0.316939555524768,0,0,0,0,0.0387232978756746,0,0,0,0,0,0,0,0,0,0.00949001505244945,0,0,0,0,0,0
MKreturn,0.0507081739816757,0,0.122534403700265,0,-0.101489858892208,0,-0.0384307378601803,0,-0.0239763084776568,-0.0398030590913718,0,0.0560267535393306,0,0,0,0,0,0,0,0,0,-0.0250527665039196,0,0,0,-0.00689713109876725,0,0,-0.278467960998178,0,0,0,0,-0.0511091657821317,0,0,-0.351333086280838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0245488249287907,-0.286141039151241,0,0,0,0,0
MKvol,0,0,0,0.00250007386946742,-0.00151998263329506,0,0,0,0,0,0,0,0,0,-0.00215652808006173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0.000211259727090106,0,0.00291753662353314,0,-0.00135655913806965,-0.00460638372587284,0,0,0,0,0,0,0,0.015504476339929,0.00249751298560859,0.0114762069380397,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00416032097080077,0.129751486785406,0.0413976642243073,0,0,-0.116593437518384,0,0,-0.0269412546990654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138591639901065,0,0,-0.0448332400729046,-0.0615217708262703,-0.109114830261546,0.0892802148559392,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00114149667288603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0.00184004670072727,0,0.00176578878802967,0,0,0.00180417986643412,0,0,0,0,0,0,0,0,0,0,-0.00595442112703309,0,0,0,0.00578449477091069,0,0.00793619605094877,0,0.0519723022051518,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.00267530471229363,0,-0.00245762681651634,0,0,0,0,0,0,0,0,0,0,0,0,-0.000313624054424731,-0.00266624637379026,0,0,0,0,0,1.0842021724855e-19,0,0,0.00171831152455413,0,0.00182713963598434,0,0,0,0,0,0,0,0,0.00237171618984985,0,0,0,0,0,0,0,0,0,0.0023399749691565,0.00406119417566366,0,0,0,0,0
