,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600188.SH,X600660.SH,X600362.SH,X600688.SH,X300072.SZ,X600795.SH,X002466.SZ,X601992.SH,X600547.SH,X601991.SH,X600111.SH,X600516.SH,X002460.SZ,X600886.SH,X600176.SH,X000898.SZ,X600157.SH,X000709.SZ,X000786.SZ,X000792.SZ,X600352.SH,X000553.SZ,X600027.SH,X000408.SZ,X002271.SZ,X600219.SH,X601699.SH,X600489.SH,X600808.SH,X600339.SH,X000983.SZ,X000959.SZ,X000630.SZ,X601158.SH,X000883.SZ,X002470.SZ,X000723.SZ,X002092.SZ,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.46446793721469,0,0,0,0,-0.0175826024159729,0,0,0,0,0,0,0.0350569748293525,0,0,0,-0.14243258625132,0,0,0,0,0,0,0.0862563139549666,0,0,0,0.0117700899034832,0,0,0,-0.0354574362733119,0.0722745037669253,0,-0.0411191287461873,0,0,0,0,0.0227256883879536,0,0,0,0,0,0,0,0,0.0060827964939867,0,0,0,0,0,0,0
X600028.SH,0.448367181046878,0,0,0,-0.0670555540380596,0,0,0,0,-0.002320222825898,0,0,0.0555278720898994,0,0,0,0,0,0,0,0,0,0,-0.103776588351868,0,0,0,-0.0144799246622871,0.015343598578831,-2.16840434497101e-19,0,0,0,0,0,0,0,-0.0097781743951666,0,0,0,0,0,0,0,0,-0.0287472990024173,0,0,-0.018882682151048,0.0358244584864849,0,0,0,0,0,0
X601088.SH,0,0,0,0.175319097045003,0.185103752214608,0,0,0,0,0.127960190505966,0,0,0,0,0,0,0,0,0,0,0.0196914104544885,0,0,0,0,0,0,0.0711180873160028,0,0,0,0,0.0174283685767457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223209006123917,0,0,0,0,0
X600019.SH,0,0,0.0612723486673637,0,0.0229862023020212,0,0,0,0,0.0219894841506919,0,0.184904967640567,0,0,0.0677561774882384,0,0,0,0,0,0.0418368293317249,-0.118916754185308,0,0.150641967656681,0.704322439519176,0,0,0,-0.06518479823198,0,0,0,0,0.148624184288691,0.0650950023312476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174049397931944,-0.00588849775715385,0.100515089561083,0,0,0,0,0
X600585.SH,0,0,0.356881317439729,0,0,0,0,0,0,0,0,0.112690798598353,0,-0.0144368750623036,0,0.256920784871151,0,0,0,0,0,0,0,0.0216427901390317,0,0,0,0.160588852259557,-0.145686362343594,0,0,0,-0.262794984429419,0,0,0.0853518712840381,0,0.11959078027713,0,0,0,0,0,0,0,-0.103442580972149,0,0,0,-0.013765812834679,0.0156789463945961,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.085591101485371,0,0,0,0,0,0.222151512657771,0,0,0,0,0.220035412647467,0.0809605718702158,0.00428237047564482,0,0.0717816490946898,0.20693335913986,-1.73472347597681e-18,0,0,0,0,0,0,0.190308109860723,2.77555756156289e-17,0,0,0,0,0,0.0573348130929674,0,0,0.00782538486259217,-0.0186486681079572,0,0,0,0,0,0
X600309.SH,0,0,0.169064147650773,0,0,0,0,0,0,0,0,-0.189693012581444,0,0,0,0,0,0,0,0,0,-0.144122189435307,0,0.263352414406778,0,0,0,-0.0255392848287586,0,0,-0.0147927974984932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366856763864189,0,0,-0.0373446086935374,-0.00937809925573369,0,0,0,0,0,0
X600011.SH,0,0.038418062551417,0,-0.0189400163683928,0,0,0,0,0.145947044547421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024869794496844,0,0,0,0.0075678146265631,-0.034639296781468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118294782381659,0.0929886577667651,0,0,0,-0.000687711311859649,0.0140810955489249,0,0,0,0,0,0
X601898.SH,0,0,0,0,-0.0407291123671735,0.0252561190796663,0,0,0,0.203792517556179,0,0,0,0,0,0,0.0335242890710621,0,0,0,0.00822188269862694,0,0,-0.00875859724965593,0,0,0,0,0,0,0.0692962640453023,0,0.0278622701320264,0,0,0.0403771993439929,0,0.035082496242028,0,0.224608821679736,0,0,0,0,0,0,0,0,0,0.006026581427413,0,0,0,0,0,0,0
X600188.SH,0,0,0.0326633669841724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148423750929705,0,0,0,0,0,0,0,0.205120747807894,0.0391779111222665,0,0.0254057578172048,0,0,0.115153382249593,0,0.0769233977407557,0,0.364630320015514,0,0,0,0,0,0,0,0,0,0.0224481706764618,-0.033568461984356,0,0,0,0,0,0
