,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X600011.SH,X002466.SZ,X000792.SZ,X601898.SH,X000708.SZ,X000301.SZ,X601600.SH,X600111.SH,X600660.SH,X600010.SH,X002271.SZ,X600547.SH,X000877.SZ,X600886.SH,X600426.SH,X600795.SH,X600362.SH,X601699.SH,X000983.SZ,X600176.SH,X600027.SH,X600803.SH,X601991.SH,X000786.SZ,X600160.SH,X600995.SH,X000807.SZ,X000629.SZ,X600489.SH,X000408.SZ,X000933.SZ,X600096.SH,X600219.SH,X600378.SH,X000932.SZ,X002080.SZ,X000723.SZ,X600141.SH,X600688.SH,X600348.SH,X000831.SZ,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.123977781908256,0,0.0167546977614847,0,0,0,0,0,0,0,0.0429811242257879,0,-0.0381412743606748,0.150729357148762,0,0,0,0,0,0.0846819194201353,0,0,0,0,0,0,0,0,0,0,0,-0.121270018609156,0,0,0,0,0,0,0,0,-0.0159736187324715,0.0670899403982675,0,0,0,0.0276042185374659,0,0,0,0,-0.0135214432498975,0.0200398698576228,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0115332416970111,0,0.0616019077886755,0,0,-0.0766142812355917,0,0.016086421370567,0,0,0.103017579439181,0,0,0,0.0667325132064876,0,0,0.149604493786025,0,0,0,0,0,0,0,0,0.0385279564673238,0,0,0,0,0.000950715539260443,0,0,0,0,0,-0.0550170425218627,0,0,0,0,0,0,0,0,0,-0.00496405869975708,0.00910464576901809,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0195889631653018,0,0,0,0.0775945680072219,-0.00322298572275514,0,0.272496162876489,0,-0.033165830305045,0,0,0,0,0,0,0.0797142304605492,0,0,0,0,0.0952367311824679,0,0,0,0,0,0,0,0,0,-0.0196452010126908,0,0,-8.67361737988404e-19,0,0,-0.0613192255131797,0,0,0,0,0,0,-0.052308612666654,0,0,-0.0339508975016565,0.0379841251659239,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,-0.0861858282874085,0,0,0,0,0.234346678037678,0,0,0,0.0738972113520229,0,0,0.0644758795608354,0,0.26645837915134,0,0,0,-0.113572845676287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493284294020451,0,0,-0.0579974294202825,0,0,0,0,0,0,-0.00411410109761286,0,0,0,0,0,0
X600188.SH,0,0,0.123408103490936,-0.232124179030459,0,0.158699070969232,0,0,0,0,0,0.0755553411651639,0,0,0,0,-0.0775493363971065,0,0,0,0,0.389728290655925,0,0.182048580586019,0,0.102694877394985,0.00758742020616975,0,0,0.117007277512991,-0.187726308455044,0,0,0,0,0,0,0,0.132395336046067,0.00826559859445433,0,0,0,0,0,0,0,0.311158297002342,0,0,0,-0.00446026812536269,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130344558622686,0,0,0.0269379502863768,0,0.439983683681184,0,0,0,0.120224942399615,0,0.0203918950782285,0,0,0,0,0.0312063647050986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216880091134999,0,0,0.0107269583513592,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.055201367202971,0,0,0,-0.0157833168899684,0,0,0.211435483830663,0,0,0.0851993141224842,0,0,0,0.200956981082942,0,0,0,0,-0.00758265131429453,0,0.0132530494113431,0,0.19954357167937,0,-0.0658101350411912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223657906246542,0,0,0,0.0166835634441588,0.0782911235280515,-2.16840434497101e-19,-0.00152135485398551,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0108275723653982,0,0,0,0,0.606823099128712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149993445810959,0,-0.0430120818714427,0,0,-0.0503401681850904,-0.0358833543306335,0,0,0,0,0.210248584444512,0,0,0,0,0,0.043285280631858,0,0,0,0.036464861858248,0,0,0,0.00615630869952773,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114914925652142,0,-0.112827134105576,0,0,0,0,0,0.0771098882757717,0,0.600026533332136,0.156474609219107,0.0501671941124232,0.248614046425928,0,0,0,0,0,0,0,-0.087921121886304,0,0.212101579417466,0,0,0,0,0,0.0511996602803539,0,0,0,-0.00661804002209427,0.0066759003887683,0,0,0,0,0,0
X002466.SZ,0,0,0,0,-0.039586115621081,0,0,0.533639433528702,0,0,0,0,0,0,0,0.0804555422314768,0,0,0,0,0,0,0,0,0,0,0.119090901014664,0,0,0,-0.00352203273473134,0,0,0,0.112565378319336,0,0,0,0,0,0,0.102326025999142,0,0.103201908249838,0,0,0,0,0,-0.171595331650209,-0.110749765724821,0.00257449547676862,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0.0958226759728335,0,0,0,0.0844006248869202,0.112643510552833,0.0944488739105318,0,0,0,0,0,0,0.021381929011731,0,0.0379854425163109,0.0311695133537981,-3.46944695195361e-18,0,0.249042555184038,0,0,0,-0.0505289558618585,0,0,0,0,0,0.100315992825275,0,0,0.0800915689397272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192035301322401,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.167604627276814,0,0,0,0,0,0,0,0,0,0.105772370127934,0,0,0,0,0,0,0,0,0,0,0.0980355567569819,0.148483556916805,0,0,0,0.0149421159923642,0,0,0,0,0.0939522694454157,0,0,0,0,0,0,0,0,0,0,0,0.00989985076083742,0.148491629826594,0,0,0,-0.000525717138427048,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512909170270476,0,0.0992575948407815,0,0,0,0,0,0,0,0,0,0,0.0517871296848515,0,0,0,0.0171221570737732,0,0,0,0.0104396382969306,0,0,0,0,0,0.0883098513393502,0,0,0.103381527386614,0,0,0.00708771268305415,0.00469163196509429,0,0,0,0,0,0
X000301.SZ,0,0,0,-0.0289643660347559,0,0,0,0,0.0128586125352782,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173273146218131,0.151845942848275,0,0,0.025598051493132,0,0,0,0,0,0,0,0.149130656163529,0.0466891775259345,0,0,0,0.441584657097417,0,0,0,0,0,0,0,0.397571703665865,-0.0812831004443363,0,-0.372714455287597,0.0620602041086387,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.1663521644352,0,0,0.014205488277563,0,0,0,0,0,0,0,0,0.0818925712461426,0,0,0,-0.0172151963042846,0,0.301883561853698,0,0.0251041720290261,0,0,0,0,0,0,0.153111006811618,0.0319678478015359,0.0628930520502611,0,0,0.152341905193966,0.109818754439583,0.00832242293255696,-0.0719400203252231,0,0,0,0,0,0,0,0,0,0.0189294619087485,-0.0177584472156694,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.114275878900465,0,0,0,0.0958478904127399,0,0,0,0,0.0615938609055281,0,0,0,0.0104573734222802,0,0,0,0,0,0.0128521554348433,0,0,0,0,0.155411462009728,0,0,0,0,0,0,0,0,0,0.0859921074117588,0,0,0,0,0,0,0,0,0.418500534124959,0,0,-0.00412117824557263,-0.00577713891832056,0,0,0,0,0,0
X600660.SH,0,0,0,0.0338142647166158,0,0,0,0,0.00756730130054534,0,0.118155270015104,0,0.161948588933219,0,0,0,0,0,0,0.133544099592177,0,0,0,0,0,0,0,0,0,0.0136834452236859,0,0,0.0378234954225164,0,0,0.103035660837481,0,0,0.00650022787285654,0.0423388548338837,0,0,0,0,0,0,0,0,0,0,0,-0.0195290572150788,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264383999429631,0,0.037179617045555,0,0,0.0330262108631687,0,0.0614371770411389,0,0,0,0,0,0,0,0,-0.0191990758861037,0,0,0,0,0,0,0,0,0,0,0,0,0.0567406777426917,0,0.096011528322535,0.0804884759353595,0,0,0.136689674454149,0.120377127640123,-0.0739362263145063,-0.0200377487569329,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0.0195795803572179,0.215592518368137,0,0,0.132386744110473,0,0,0,0,0,0,0,0,0,0,0,0,0.0800909478079137,0,0,0,0,0.166177230527027,0,0.0361348757842762,0,0.479896638738862,0,0,0,0,0,0,0,0,0,-0.137096598609666,0,0.0983714300340549,0,-0.105483267160004,0,0,0,0,0,0,-0.00102456639452242,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0.00302960526194233,0,0,0,0,0.123579185143772,0.194982856828322,0,0,0.132576171054093,0,0,0,0,0,-0.0496911362132528,0,0,-0.0132486576276713,0,0,0.00406942325469753,0,0,0,0.670535457004943,0,0,0,0,0,0,0.00142117336960773,0,0,0,0.14966342215192,0,0,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.188762615028384,0.109404902035299,0,0,0,0,0.0148021703976225,0,0,0,0,0,0.00785187274023435,0.0266857355684642,0,0,0,0,0,0,0,0,0,0,0,0,0.217710386364362,0,0,0,0.22031977042295,0,0,0,0,0,0,0,0,0,0.103754011297252,0,0.0295221533343247,0,0,0,0.0246384255860918,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0575169777775942,0,0,0,0.109652792057499,-0.0205962945348847,0,0,0,-0.177459905167222,0,0,-0.113066704570272,0,-0.0467760597581826,0,0,0,0,0,0,-0.0792145270397097,0,0,0,0.0840443230683194,0,0,0,0.252585421935985,0,0,0,0,-0.0739538402095506,0.105324760623647,0,-0.00285642140018119,0,0,0,0,0,0,0,0,0,-0.0369858697379138,0.0555895611444425,0,0,0,0,0,0
X600426.SH,0,0,0,0.124763835678034,0,0,0,0,0,0,0,0,-0.639355670959699,0.0246038375529699,0,0,0,0,0.343321011809908,0,0,0,0,0.0535440624481488,0,0,0,0,0.0424886154833655,0,0,0,0,0,0.414953541562063,0.11010513219819,0,0,-0.35136904128218,0,0,0,0,0,0,-0.0584190703444517,0,0,0.0248519136941784,0,-0.101379229631602,0.0169180936838914,0,-0.104678783948882,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0523046777540412,0,0,0,0,0.089252632249784,0,0,0,0,0,0,0,0,0.186596008658394,0,0,0,0.286522188793094,0,0.186501781964595,0.0579625258672124,0.117660479015786,0,0,0.357836042112863,0,0,0,0.0255883048778559,2.16840434497101e-19,-0.338458278481987,0,0.0915657085039775,0,-0.084860271040527,0,0,0,0,0,0,0,-0.0113010404751425,0,0,0,0,0,0,0
X600362.SH,0,0,0,-0.067424092525428,0,0,0,0,0,0,0.113814007736149,0,0,0,0.305427917102788,0,0,0,0,0.0795265437002221,0,0,0,0.0203032280005378,0,0.0177543744348487,0,0,0,0.128481962454784,0,0.0466306247140152,0,0,0.0641164824137089,0.0600290362741544,0,0,0,-0.0169111722341486,0,-0.0126137869314432,0,0,0.0841627488553053,0,0,0,0,0,0,-0.00266024075936551,2.16840434497101e-19,0,0,0,0,0,0
