,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600547.SH,X601898.SH,X601991.SH,X600352.SH,X600688.SH,X600660.SH,X000723.SZ,X600188.SH,X600886.SH,X600362.SH,X600795.SH,X600111.SH,X600801.SH,X601992.SH,X000898.SZ,X600027.SH,X002460.SZ,X600516.SH,X000786.SZ,X600176.SH,X002466.SZ,X000709.SZ,X002271.SZ,X600299.SH,X000629.SZ,X601158.SH,X600219.SH,X600489.SH,X000553.SZ,X000883.SZ,X600808.SH,X600583.SH,X000630.SZ,X600985.SH,X600339.SH,X000825.SZ,X000990.SZ,X000027.SZ,X600426.SH,X601699.SH,X000401.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0509154279924317,0,0,0,0,0,0,0,0,0,-0.00394574158479036,0,0,0,0,0,0,0,0,0.0776183856341371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00875065773640885,0.0519904443914434,0,0.101605833454922,0.0576939144409896,0,0,0.0227936671258471,0,0,0,0,2.16840434497101e-19,-0.022481187393813,0,0,0,0.00289188558862041,0,0
X600028.SH,0,0,0.0975683299576626,0,0,0,0,0.0301501137693143,0.0300867394766659,0,0,0,0,0.0501292853923715,0,0,0,0,0,0,0.0150588677524596,0.0363869311230652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518134145917346,0,0,0,0.121164487272169,0,0,0,0,-0.0286656496362266,0,0,0,-0.00466410872184533,0,0
X601088.SH,0,0,0,0.0105885290102132,0,0,0,0,8.67361737988404e-19,0,0,0,-0.16072716972812,0,0,0,0.226411110974021,0,0,0,0.00479553630688195,0.164393258417831,0,0,0,0,0,0.0260900478145648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00597858700840571,0,0,0,0,0,0.16185024851318,0,0.0264390862258853,-0.0294897736242257,0,0,0,-1.35525271560688e-20,0,0
X600585.SH,0,0,0,0,0,0.20643184135136,0,0,0,0,0,0,-0.0332819226279354,0,0,0,0,0,0,0,0,0.459915858020253,0,0,0,0,0,-0.0163017871775907,0,0,0,0,-0.0684369376348601,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199720487313899,0,0,0,0.0475381580530553,0,-0.010380210590823,0.00425527852434377,0,0,0,-0.014848066898489,0,0
X600019.SH,0,0,0.0161021087023869,0,0,0,0,0,0,0,0,0,0,0,0,0.011800399812023,0.0905441627137026,0,0.171066769333465,0,0,0.166531029217099,0,0,0,-1.35525271560688e-20,0,0.0150394255503968,0,0,0,0.00273551769803391,0.10467444920108,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,-0.0180617752660957,0,0,0,0,0,0
X600309.SH,0,0,0,0.0878226052927126,0,0,0.0476627875206071,0,0,0,0,0,0.122257060635917,0,0.291767524146511,0,0,0,0,0,0,0,0,0,0,0,0.078774381253189,0,0,0,0,0.0930363924690521,0,0,0,0,0,0,0,0,0,0,0,0.0947888302872826,0,0.184670879405275,0,0.0957595274434288,0,0,0,0.0175101533282422,-0.0203536121467653,-0.123354257968252,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0949408316692236,0,0,0,0,0.105057260787051,0,0,0,0,0,0,0,0,0,0,0,0.471304171516293,-0.0446443256723345,0,0,0,0,0,0,0,0,0,0,0,-0.057684771847165,0,0,0,0.0166562487042599,0.153556699530693,0,0,-0.049499326503223,0,0,0,0,0,0.0493926448708842,0,0,-0.0866786197881846,0,0.00624391600105618,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0414498193920027,0,0,0,0,0,0.406981954789507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162621995296587,0.272643674115395,0,0.0265320019219809,0,0,0,0,0,0.0676882132606451,0,0,0,0,0.0982475844961718,0,0,0,0,0.0378957257614647,0,0,0,0,-0.0220595541574884,0,0
X601600.SH,0,0,0,0,0,0,0,0.506859015876173,0,0,0,0,0,0,0,0.00227422476268041,0,0,0.21594694435967,0,0,0,0,0,0,0.0232847386788881,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0814314903807626,0,0,0,0,0.0102852220459035,0,0,0,0,0,0,0,0,-0.00308111818680305,-0.00388971797053442,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,-3.46944695195361e-18,0,0,0,0,-0.047766228345095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875799668535698,0.0686972520233306,0,0,0,0,0,-0.0174859633092398,0,0,0,-0.00673161467585724,0,0,-0.0816436058647194,0.00759558416063999,-0.0168405526368926,0,0,0,0.00554192933327933,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247848309132805,0,0,0.202239932148005,0,0,0.0100187589137132,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118959635035945,0,0,0,0,0,0,0.0318511126360145,0,0,0,0,0,0,0.115348080495863,0,-0.00445463131864932,-0.0283801431884706,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0091712198727891,0,0,0.121413242050222,0.0959135994162762,0,0,0.048012443435887,0,0.0864441020771328,0,0,0,0,0,0,0,0,0.190940013428887,0,0,0,0,0,0,0,0,0.00539621244892638,0,0,0.0462819785695759,0,0,0,0,0,0,-0.0344702120324408,0,0,0,0.00616806408190759,0,0
X600352.SH,0,0,0,0,0,0.047114147196794,0,0,0,0,-0.307426638585923,0,0,0,0,0.274737712493483,0,0,0,0,0,0.0597118054692256,0.00906629981740798,0,0,0,-0.283998915621549,0.00998392216136912,0,0,0,0,-0.00887174386879738,0,0,0,0,0.0604941834409256,0,0,0,0.348872381816413,0,0,0,0,0,0.173653261725729,0,0.372985179961303,0,-0.200214113600271,0.363885395231194,0,0,0,0.0447723541367526,0,0
X600688.SH,0,0,0.0122686468858853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.00361443411409569,0,0,0,0,0,0,0.115782929352118,0,0.0105929678511669,0,0.0145357046827218,0.125146182657892,0,0.101982771894836,0,0.00782918261128486,0,0,0,0,0,0,0,-0.0010452538000668,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0144040756635478,0,0,0.039976891779349,0,0,0,0,0,0.00536469032340929,0.117749656428433,0,0.196840432695835,0,0,0.0422364629831873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334570789883547,0,0.0390777794581634,0,0,0,0,0,-0.0032295951856455,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0.30344358475084,0.238043412822579,0.097169350601782,0,0,0,0,0,0,0.618224179782354,0,0,0,0,0,0,0,-0.300896411979414,0,0,0,0,0.0974825297630085,0.352408317058697,0.0948726222329504,0,0,0,0.314904184523758,0.0245433159081525,0,0,0,0,0,0,0,0,0,0,0,0,0.080357206922185,0,0,0,0,0,0.0240967107917457,0,0,0,0,-0.00735928050027901,0,0
