,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600019.SH,X600111.SH,X000792.SZ,X600188.SH,X600010.SH,X601600.SH,X000301.SZ,X002466.SZ,X600011.SH,X601898.SH,X600660.SH,X000708.SZ,X002271.SZ,X600886.SH,X600547.SH,X600362.SH,X600176.SH,X600426.SH,X601991.SH,X002080.SZ,X300037.SZ,X000825.SZ,X600795.SH,X600803.SH,X600295.SH,X000786.SZ,X600219.SH,X000408.SZ,X600141.SH,X000959.SZ,X002353.SZ,X002326.SZ,X000983.SZ,X000807.SZ,X600688.SH,X600027.SH,X600096.SH,X000932.SZ,X000898.SZ,X000027.SZ,X600157.SH,X000723.SZ,X601699.SH,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.00192150352816474,0,0.0386414576752511,0,0,-0.0415590129061606,0,0,0,0,0,0,0,0,0,0,0,0,0.00295801210965703,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.102219399676852,0,0.0629822329482439,0.0838099341604177,0,0,-0.0241571677530716,0,0,0,0,0,0,0
X600028.SH,0.0171217015259549,0,0,0,0,0,0,0,0,0,0,0,0.0240500870325255,-0.0692952532491767,0,0,0,0.0181806416456266,0,0,0,0.0989353933051727,0,0,0,0,0,0.0387379690075727,0,0,0.0809356366497191,0,0,0,0,0,0.0245134355731107,0,0,0,0.108359772525845,0,0,0,0,0.087323515437426,0,0,0,0.0309520031035274,0,-0.0071313573282386,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.049911970488734,0,0,0,0,0,0.15210037500565,0,0,0,0,0,0,0,0,0,0,-0.0552796821567755,0,0,0.0892886519165074,0.077619197478938,0,0,-0.0324604339532461,-0.0414447022777059,0,0.0904909192877282,-0.0398470271418545,0.105615481194423,0.0700292656637429,0.00547167360305094,0,-2.82875626476109e-05,0.155432259381522,0,0,0,0.0649172141733401,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,-0.073318320804345,-0.0168722081891582,0,0,0,0,0,0,0,0,0.0177893727365712,0,0,0,0.270435721829508,0,0,0.101365238989678,0,0,0,0,0,0,0,-0.008165304300659,0,0,0,-0.0355231130515555,0,0.03102528826053,0,-8.67361737988404e-19,0,0,0.0782051583703417,0,0,0,0,0,0,-0.00672029396726852,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,-0.0384958598100531,0.106475053107134,0.152107729370409,0,0,0,0,0,0.62357440675274,0,0,0,-0.0605180663961648,0,0,0,0,0,0,0,0,0.0575436085624986,8.67361737988404e-19,0,0,0.104758542476989,0,0,0,0.0373631493479264,0,0,0,-0.0566425594432818,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0665347603571237,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.0613256640535892,0,0,0,0,0,0,0.033876599914201,0,0,0,0,0,-0.0918813362430195,1.73472347597681e-18,0,0,0,0,0,0,-0.0575400537255463,0,0,0,0,0,0,0,0.0372703261603234,0,0.142635781624414,0,0,0,0,0,0,0,0,0,0,0,-0.0474081592697391,0,0.683919849479986,0,0.0118716357278157,-0.0117869991281983,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115452728451542,0,0,0,0,0,0,0,0,-0.0391657928954557,0,0,0,0,0,0.0384338715855983,0,0,0,0,0,0.0577448421838261,0,0,0,0,0,0.556866101172121,0,0,0,0,0.00578975239986235,0,4.33680868994202e-19,0,0,0,0,-0.0486176510090021,0,0
X600111.SH,-0.280699319195867,0,0,0,0.304533203776626,0,0,0,0,0.0507430483610524,0.17941220482875,0,0.173617554476284,0.129376552932664,0,0,0,0,0,0,-0.0819198510034089,0,0,0,0,0,0.331529506767982,0,0,0,0,0,0,0.226562508356871,-0.146651989918427,0,0,0,0.143600154460215,0,-0.0363682265006341,0,0,0,0,0,0,0,0,0,0,0,0.0445047860395292,0,0,0,0,0,0
X000792.SZ,0,0,0,-0.0335459891227749,0.0510063225947687,0,0,0,0,0,0,0,0.0141335111306203,0,0,-0.140264575573744,0,0,0,0,0,0,0,0,0,0,0,-0.0730980983679557,0,0,0.0827533780356464,0,0,0.233754060308312,0.0156112032729326,0,0,0,0.162472885815607,0,0,0,0,0,0,0,-0.0487708776704394,-0.278251082849343,0,0,0,0,0.0864464330275299,0,0,0,-0.149605568452201,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0.104386108456388,0.0578746728975435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0310988569879441,0.461569928228184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000723487994400546,0.376739422613617,0,0,0,-0.0198259014727738,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.3024778693695,0.427353366060694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034720002622144,0,0,-0.0290904511265869,0,0,0.0761253122612248,0,0,-0.0789243541279957,2.71050543121376e-20,0.27939685827209,0.00290361411745416,-0.0107082757877646,2.47036397141289e-05,0,0,0,0,0,0,0,0,0,0,0,0,-0.00177837154836401,0,0,0,0,0,0,0
