,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X601898.SH,X600010.SH,X601991.SH,X601600.SH,X600795.SH,X600886.SH,X600188.SH,X600362.SH,X600111.SH,X600027.SH,X600309.SH,X600688.SH,X601992.SH,X600583.SH,X000792.SZ,X600352.SH,X601158.SH,X000898.SZ,X600157.SH,X000709.SZ,X000831.SZ,X600547.SH,X000883.SZ,X002353.SZ,X600489.SH,X000539.SZ,X600008.SH,X000825.SZ,X000630.SZ,X600660.SH,X000027.SZ,X002470.SZ,X600549.SH,X600021.SH,X000629.SZ,X600315.SH,X600808.SH,X600578.SH,X600307.SH,X600098.SH,X601699.SH,X000983.SZ,X600863.SH,X000960.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.512945968928898,0,0,-0.0257734733622201,0,0,0,0,0,0,0.165843591630771,0.129198165331181,0,0,0,0,0,0.0434245968520793,0,0,0,0,0,0,0,0.0357107015616598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062627434487443,0,0,0,0,0.0024375314112696,0,0,0,0,0,0
X600028.SH,0.348156876263732,0,0,0,0,0,0,0,0,0.0767497090042594,0,0,0,0,0,0,0,0.453366477216072,0,0,0,0,0,0,0,0,0,0,0,0,0.0944818579846433,0,0,0,0,0,0.0247763887480156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246427559284757,4.33680868994202e-19,0,0,0,0,0,0
X601088.SH,0,0.0525818652625382,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.191107206044809,0.0931878359681546,0,0,0,0,0,0,0,0,0,0,0.0218687090211148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0402489746394303,0.486141606456391,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0.115649553628649,0,0,0,0.0579694246066848,0,0,0.126436540843802,0.033405829281735,0,0.0796854617606234,0,0.0861904554037256,0,0,0.130581511053099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178242166634515,0,0,0,0,0,0,0,0,-0.0147858254781585,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590424157290085,0,0,0,0,0,0,0,0,0,0.532242781521869,0,0.126861835099091,0,0,0,0,0,0.0493415595555687,0,0,0,0,0,0,0,0.0153224267145738,0,-0.0734711882749659,0,0,0,0,0,0,0,0,0,-0.0884341071868791,-0.0229586373980724,0,0,0,0,0,0
X600585.SH,0,0,0.164881339454377,0,0,0,0,0.0118929677090599,0,0,0,0,0.0218080890293544,0,0,0,0,0.0834585746331732,0,0.00121352175669613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685609664923947,0,0,0,0,0,0,0,0,0.205394075372369,0.194633111075006,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.114990666171651,0.0924149885373485,0,0,0,0,0,0,0,0.00377891014719536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533004662421585,-2.16840434497101e-19,0,0,0.00764898215192435,0,0,0,0,0,0,0,0.0755830027414443,0,0,0.515066323921532,0,0,0,0,-0.00594441233525294,0,0,0,0,0,0
X600010.SH,0,0,0,0.0521612347288998,0.0658133218276237,0,0,0,0,0,0,0,0.0694094704163891,0,0,0,0,0,0,0,0,0,0,0.533240038455357,0,0,0.0811445554919349,0,-0.0760922397507751,0,0,0,0,0,0,0,0,0,0.14091233733015,0,0,0.378520842215736,0,0,0,0.0440391924536618,0,0,0,0,0,0,-0.00523132591820615,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.136619534537698,0,0,0.269154723513173,0.0344996990390907,0.141574690803877,0,0,0,3.46944695195361e-18,0.01639344705114,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.208800168051897,0,0,0,0,0.0144021053776745,0,0,0,0,0,0,0,-0.0263362004654999,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.186439855236995,0,0.208906650526342,0,0,0.0811791642039781,0,0,0,0.0820881788544892,0,0,0,0,0,0,0,0.145595792742012,0,0,0,0,0,0,0.0848816911316693,0,0,0.0296684356706094,0,0,0,0,0,0,0,0,0.0380796044765032,0,0,0,0,0,0,0,0,-0.0172283607236435,-0.0299869310129204,0,0,0,0,0,0
X600795.SH,0,0,0.0412676754890007,0.0417682994603653,0,0,0,0,0.304549744603482,0.132024001952838,0,0.100071567692992,0,0,0,0.197734198401812,0,0,0,0.00063409874666249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170256943757162,0,0,0,0,0,0
X600886.SH,0.08878300986054,0,0,0,0,0,0,0,0.0556774907913453,0,0,0,1.38777878078145e-17,0,0,4.33680868994202e-19,0.0778188575773296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188092429749115,0.252974727592525,0,0,0,0,0,0.145768399955083,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0271383511031138,-0.0208783916200332,0,0,0,0,0,0
X600188.SH,0.248979051528469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209170194070778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209805752780253,0,0.251338486738873,0,0,0,0,0,0,0,0,0,0,0,0.206370832971291,0.161016227983255,0,0,0,0,0.0175504340520809,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0402510288181242,0,0,0,0,0,0,0,0,0,0.0570717712163909,0.101194155264192,0.0350991110276494,0,0,-0.00834741606694336,0,0,0,0,0,0,0,0.0400162323043417,0,0,0,0.134025318920501,0,0,0,0,0.00446476465555804,0,0,0,0,0,0,0.166633984800618,0.0921763806119048,0,0,0,0,-0.0113837339905099,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636571622747319,0,0.12161238082827,0,0,0,0,0,0,0,0.135676316199194,0.0517076596988181,0,0,0,0,3.46944695195361e-18,0,0.0685550169510012,0,0,0,0.289202054911746,0.0833273103026137,0,0.17730613634513,0,0,0,0,0,0,0,0,0,0,-0.0141812456176044,0,0,0,0,0,0
X600027.SH,0,0,0,0.416025534483709,0,0,0,0.0397393478213758,0.054796757349604,0.094297055020156,0.131996409745917,0,0,0,0,0,0,0,0,0,0,0.0935241146958622,0.109123080781262,0,0,0,0.0282199560308145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023093289945413,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.204690945913664,0.195327248061602,0,0,0,0,0,-0.0707042151989872,0.10165540421333,0,0.0322298219572408,0,0,0,0,0,0,0,0,0,0,0,0,0.0556847314352384,0.24986379477177,0,0,0,0,0,0,0,0,0,0,0.080027859466682,0,0,0,0,0.0116664599052718,-0.00830204549933698,0,0,0,0,0,0
X600688.SH,0,0.550503049842676,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0.0682449892858174,0,0,0,0,0,0.0242251573826703,0,0,0,0,0,-0.0835895432972962,0.117211319388785,0,0,0,0,0,0.0351353120088108,0,0,0,0,0.145132848143191,0,0,0,0,0,0,-0.00122281911562802,0.00472065248734884,0,0,0,0,0,0
X601992.SH,-0.0389282896644835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134742993409926,0,0,0.236007931211679,0.00389487804521333,0,0.102164602935165,0,0,0,0,0.0084585796662169,0.138526147093992,0,0,0,0.0147062908763036,0,0,0.13704997790288,0,0.0644224441333906,0,0,0,0,0,0,0.152440538680314,0,0,0.0282329680092003,0,0,0,0,0,0
X600583.SH,0,0,-8.67361737988404e-19,0,0,0.0161351392956876,0,0.0585298338648302,0.034757809835232,0.0781387593081662,0,0.171204603263231,0,0,0,0,0.0873853385180242,0,0,0,0,0,0,0,0.0978849103047814,0,0,0,0,0,0,0,0.020952151522977,0,0,0,0,0,0,0,0,0,0,0,0.00706750656473446,0.0678067406279752,0.108956838300218,0.0431979091188224,0.067909631009516,0,0,0,-0.00500441421211097,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103834409179635,0,0,0.113922568313974,0,0,0.0867731407757005,0,0,0,0,0.0199683652516783,0.126056287692405,0,0,0,0,0,0,-0.0106156340049893,0,0,0,0,0,0
