,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X601898.SH,X600688.SH,X600795.SH,X600309.SH,X600660.SH,X300072.SZ,X601600.SH,X601991.SH,X600886.SH,X600188.SH,X600547.SH,X600362.SH,X600027.SH,X000709.SZ,X002466.SZ,X600157.SH,X600339.SH,X600111.SH,X000898.SZ,X000959.SZ,X601158.SH,X600489.SH,X600008.SH,X600299.SH,X002271.SZ,X000723.SZ,X000883.SZ,X600176.SH,X600352.SH,X600219.SH,X002460.SZ,X600578.SH,X600583.SH,X000630.SZ,X000408.SZ,X000539.SZ,X600021.SH,X000027.SZ,X000792.SZ,X000786.SZ,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0.129947957430245,0,0,0,0,0,0,0.0562890561533423,0,0.0190168969763867,0,0,0,0,0.0325513034851487,0,0.0121928281863977,0.0384512191827377,0,0,-0.00278660100288472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323048404726924,0,0,-0.0622227047174128,0.147632400187498,0,0,0,0,0,0,-0.00471418578769004,0.0164658122629151,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.161553003552686,0,0,0,0,0,0,0,0.22659521512391,-0.556720923070585,0,0.0202321913167369,0.0635762061563015,0,0,0,0.0828295440686456,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0920037581852433,0,0,-0.00301968790418328,0,-0.107427355450773,0,0,0.0209516496546866,0,0,0.198559716914565,-3.46944695195361e-18,0,0,-0.0808801827911455,0,0,0,0,0,0,0
X600660.SH,0,0.162924875237062,0,0,0,0.15914083297484,0,0,0,0,0,0,0,0.0973714566722474,0.0775188345171354,-0.0528875596937881,0,0,0,0,0,0,0,0,0,0,0,0,-0.123341451905715,0,-0.0249137245932251,0,0.11647463877014,0,0,0,0,0,-0.0226356566545382,-0.0406151916522938,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,-0.0325215689030958,-0.0390629832736221,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.140374210049604,-0.0139114714606586,0,-0.348529873314675,0,0,0,0.67438146876094,0.468923270133283,0,0,0,0,0,-0.284679319561833,0,0,0,0,0,-0.0229010447290628,0,0,-0.158046948972128,0,-0.213341265495442,0.513639284486849,0,0.0775063098330579,0,0,0,0,0,-0.336562912018984,0,-0.12253779125861,0,-0.0497993605419297,0.202113938322824,0,0,0,0,0,0,0.0746186213214254,0.085399986010757,0,0,0,0,0,0
X601600.SH,0.412839321623906,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114922309534639,0,0.0173162486853833,0,0,0,0.207523928401971,0.280056099734803,0,0.0256588327360421,0,0.0413870044978562,0,0.225226669504455,0.0134169704633962,0,0.125751413915709,0,0,0,0,0,0,0,0,0,0,0.0481028287491725,0,0,0,0,0,0,0,0,0,0,0.00110397309891835,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.17124991725299,0,0.0454600690071843,0,0,0,0,0,0,0.0900983886909237,0,0,-0.152808800282184,0,0,0,0,0.0630040883420314,0,0,0,0,0,0.131110932853016,0,0,0,0,0,0,0,0,0,0,0,0.108156312018956,0.403621420719097,0,0.131159185456135,-0.166824041103807,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.142904092044764,0,0,-0.0724789993539053,0,0,0,0,0.0213073774014909,0.0753386490541328,-0.0588239680286564,-6.93889390390723e-18,0,-0.0528402910994112,0,0,0,0.129669481110606,0,0,-0.069528200221563,0,0,0,0,0,0,0,0,0,0,0,0,-0.0393545195507889,0,0.0553731136893074,0,0,0.185093151300297,0,0,0,0,-0.132595649764545,0,0,1.73472347597681e-18,-0.0336179303833603,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.100591807585551,0.417684102501221,0,0,0,0,0.0710708105119296,-0.204615825902128,0.000134974696373212,0,0,0,0,0,0.0447024551168663,0,0,-0.287357223719066,0,0,0,0,0,0.116734586059735,0,0,0,0,0,0,0,0,0.0449144598210746,0,0.14228063687036,0,0,0,0,0,0,0,0,-0.0593735385498469,0.0260087409550534,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.209295049590682,0,0,0,0,0,0,-3.46944695195361e-18,-0.159088951293211,0,0,0,0,0,0,0,0,-0.0933650326898931,0.0211731161206343,0,0,0,0,0,0,0,0.205383965733888,0.657588802971469,0,0,0,0,0,0,0,0,-0.726454364365852,0,0.0952949994423097,0,0,0,0,0.135152898503403,0,0,-0.0283254273222505,0.0726753255803483,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0291491355044333,0,0,0,0,0,0,-0.156088747308022,0,0,0.0172392943985994,0,0,0,0.198232945516618,0,0,0,0.307398504361127,0,0,0.0477755388012381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147144358617416,-0.00561990854859637,0,0,0.00214153494270617,-0.00780222398666039,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.191910542133855,0,0,0,0,0,0,0,0,0,0.204988333481803,0.0362686571262959,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.058847890359816,0,-0.0923579229221102,0,0,0,0,0,-0.087476463847864,0,0.151506556838952,0,0,0,0.240140229138052,0,0,0,0,0,-0.0155011797116109,0.0602270696293428,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.0458999180964432,0,0,0,0,0,0,0.0450570304612395,-0.178049922272234,0,-0.0223781547735443,0,0.117376632207555,0.211068524975228,0,0,0,0,0,0,0,0,0,0.506343637616694,0,0,0.220452413381355,-0.159434604049121,0,0,0,0,0,0,0,0.212697807009228,0,0,0,0.329273087033197,0,0,0.045779341107194,0.195151360317052,0,0,-0.00480587016870542,-0.0612532171843958,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.054274550928749,0,0,0,0.0656347905818102,0,-0.0717627791770449,0,0.0326549791247133,0,0,0,0.320083049837967,0,0,0,0,-0.057618372727288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.653630363886034,-0.212451086376453,0,0,0,0,0,0,0,0.0503334853267859,0,0,-0.00859206497513549,0.0291384929563537,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,-0.000330184642082358,0,0,0,0,0,0,0,0,0,0.0199403424747851,0.101072088536462,0,0,0.0063549816592104,0,0,0,0.0901857173508934,0,0,0,0,0,0,0,0,0,0,0.0439710654791967,0,0,0.0940755515409472,0,0.00655031172607997,0,0,0,0,-0.0195697994815568,0.0268719087992383,0,0,0,0,0,0
X600339.SH,0,-0.0508604152603191,0,0,0,-0.10098368631042,0,0,0,0,0,0,0,0,0,-0.00320516811301764,0,0,0,0,0,0,0.143929325737241,0,0,0,0,0,0,0.0811899650024418,0.175400671066213,0,-0.153591556586642,0,0,0,0,0,0,0,0.44000301816588,0,0.335526706031859,0,0,0,0,0,0,0,0,0.116748805679464,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504223252273275,0,0,0,0,0,0,0.183791114997886,0,0,0,0.0435025262835196,0.00224745128567834,0,0.391174026338204,0.00497410661570128,0,0,0,0,0.0326293034526858,0,0,0.0371603062364646,0,0,0,0,0,0,0,0,0,0,0,0.0110256874156629,0.00662633675143537,0,0,0,0,0,0
X000898.SZ,0,0,0.128234821346136,0.299195674574443,0,0,0,0,0,0,0,0,-0.00669053893388592,0,0.109499699842926,0,0,0,0,0.365457535767644,0,0,0,0,0.0667626375327212,0,0,0.0339780669075225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424476808323971,0,0,0.0624752066119789,0.00275101943764758,-0.0705964350397756,0,0,-2.71050543121376e-20,-0.0509793174815571,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,-0.0927224409861708,0,0,0,0,0,0,0.119897070952829,0.106902752903498,0,0.150969781019752,0,0,0.131107420993187,0,0.114737780968265,0,0,0,0.376571726811126,0,0,-0.212500122030278,-0.133941369738705,0,0,0,0,0.0626477944573941,0,0,0.164984592560272,0,0,0,0,0,0,0,0,0.465229932849183,0,0,-0.0282948577524046,0,0,0,0,0,0,0
X601158.SH,0,0,0,0.00685284399735395,0,0,0,0,0,0,0,0,0,0,0,0,-0.0488447655802808,0.0802109575519989,-0.00932840225626554,0,0,0.0515086111509331,0,0,0,0,0,0.0849293200191163,0,0,0,0,0.0150729300241849,0,0,0.0540419408981726,0,0,0.0213103340689196,0,0,0,0,0.0773167917040059,0,0.0562780897259764,0,0,0,0,-0.00961913544639643,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.0713388063975185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138914849639263,0.0290780498152397,0,0,0.102537414338466,0,1.0842021724855e-19,0,0,0,0.00752260233739752,0,0,0,0,0,0,0.130497662421756,0,0,0.0495486072351231,0.0988695567137201,0.0191667097846614,0,0,0,0,0.157454170165971,0,-0.00842715788209569,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,-0.236597521559441,0,0,0.830582115533411,0,0,0,0,0,0,0,0,0.0868500111501086,-0.161773208415815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736532344933004,0,0,0,0,0,0.0251957539280786,0.428348098509773,0,0,0.365104673543353,0.0797571001065794,0,0,0.331810901890624,0,0,0,-0.0353984031550384,0.046236849426806,0.227338175694533,0,0,0,0,0
X600299.SH,0,0.0367493433164022,0,0,0,0,0,-0.0709880949159557,0,0,0,0,0,0,0,0.0240103820987934,0,0,0.201812907552591,0,0,0,0,0,0.00512962641132386,0,0,0,0,0.204501234013311,0,0,0.0815214324704636,0,0,0,0,0.110801665115814,-0.0526825678731005,0,0,0,0.101642445181768,0,0,0.121640004909635,0,0,0.0773011889332257,0,-0.0054138127443417,0.00216057564844503,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0.100887091129242,0,0,0,0,0,0,0.268392932746384,0.0288122054772071,0,-0.0245762924446299,0,0,0,0,0,0,-0.105096438791613,0,-0.148877250362561,0,0,0,0,0,0,0,0,0,0,0.195896779828252,0,0,-0.0550219265794042,0,0,0,0.093833989932812,-0.0327252912871806,0,-0.0132654865916113,0,0.224356493917843,0,0,0.0551321718405201,-0.0300714537383648,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0.00202597923825386,0,0,0,0.00561567285407383,0,0,-0.0118885990862766,0,0,0,0,0,0,0,0.00675935368234391,0,0.0129064190052636,0,0,0,0,0,0.00247094369798601,0,0,0,0,0,0,0,0,-0.00268317568804784,0,0,0,0,0,0,0,0,0,0,0,0.00319645794530774,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,-0.0224980588650717,0,0,0,0.0321342498759071,0,0.00826893081492742,0,0,0,0,0,0,0,0.0595253384568364,0.0200155554846672,0,0,0.0556913835542768,0,0,0,0,0,0,0,0,0,0,0,0,0.0123428946652532,0.0322738229068583,0.073164994277644,0,0,0.0489218602255155,0,0,0.0148642047199343,0,0.185280392881191,0,-0.00211869539257902,0.00274384620079434,0.0454875999373694,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.0787437799713646,0,0,0,0,0,0,0,0,0,0,0.188784456026393,0,0,0,0,0.123261517180761,0,0,0.0567256113870214,0,0.157869237963247,0,0,0,0,0,0.00596870671223175,0.0656497550414102,0,0,0,0,0,0,0,0.0368224157866155,0,0,-0.00264445226496491,-0.0318900904844724,0,0,0,0,0,0
X600352.SH,0,0,0,-0.0805511515424991,-0.0683649559286509,0,0,0,0,0,0,0,-0.0660172548154608,0,0,0,0,0,0.0999642478018293,0,0,0.0246028613713968,0,0,0,0,0,0,0,0.0381697068431426,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0507875407308961,0,0.191269292129964,0,-0.054032892607266,0,0,0,0,0,0.118354991826831,0,0.0105589976145351,0.00257241659770338,0,0,0,0,0,0
X600219.SH,0,0,0,0,-0.0126950377715371,0,0,0,0,0,0,0,0.038690092127519,0,0.204011097897063,0,0,0,0,0.0625486675780773,0,-0.0164700543310453,0,0,0,0,0.0271763732922864,0,0,0,0.00211890961114112,0,0,0,0,0,0,0,0.0116825627369916,0,0,0,0,0,0,0,0,0,0,0,-0.0213316984709221,0.00686418276963611,0.0314544948949271,0,0,0,0,0
X002460.SZ,0,0,0,0,0.182745375115703,0,0,-0.021578684015912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789091956590346,0,0.340874091374423,0,-0.010799435328778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0459953046538,-0.218485257758836,0,0.025592458279612,0.0390909698574138,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,-0.107653386507437,0,0,0,0.189701069598909,0,0,0,0,0,0,0,0,0,0.154394591320844,0,0,-0.0590851011395133,0,0,0,0,0.3759786117536,0,0,0.0112212555721636,0,0,0,0,0,0.0117911756684254,0,0,0,0,0,-0.08919739912638,0,0.338495214354213,0.0448258621536042,0,0,0.0383742561081685,0.00275646177030194,0,0,0,0,0,0
X600583.SH,0,0,0,-0.0180666822500962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179419308698664,0,0,-0.0748806655019161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131094805905677,0.0728722018901469,0,0.231246186208924,0,0.236416795558378,0,0,-0.0865557714696525,0.0531779499018493,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435428515011328,0,0.0280861208401024,0,0.0983237512408773,0,0.0105848677849153,0,0,0.0757565872394354,0.0178026403034074,0,0,0,0.0554913524696975,0,0,0,0,0,0,0,0,0.125970622859183,0,0,0,0,0,0,0.0838629358859454,0,0.00737886900683946,0.0966272851106111,0,2.16840434497101e-19,0.0114023088618408,0,0,0,0,0,0
X000408.SZ,0,0,-0.105955489835473,0,0,0.456061628211671,0,0,0,0,0,-0.0581286727213333,0,0,0,0.00785836543926701,0,0,0,0,0,0,0,0,0.389914057494271,0,0,-0.313871542447496,0,0,0.126078664767375,0.0868976479015254,0,0,0,0,0,0,-0.0213126029301858,0,0.0665389434901329,0,0,0,0,0.254668333860219,0,0.210768625491197,0,0,-0.0190074726482981,0.0401498535788118,0,0,0,0,0,0
X000539.SZ,0,0,-0.0532521499172566,0,0,0,0,0,0,0,0,0,0.345123100044153,0.00764761627016812,-0.0266103376507996,0,0,0.0713801745509424,0,0,0,0.241919930840767,0,0,0,0,0,0,0,0,-0.0629057986628212,0,0,0,0,0,0,0,0,-0.208784604325457,0,0.0832944314823603,0,0,0,0.320329298787952,0,-0.00126422552929438,0.0185440250769445,0,0,0.0141595158491435,0,0,0,0,0,0
X600021.SH,0,0,0,0,0.0449347045960238,0,0,0,0,0,0,0,0,-0.0105894043650986,0.380721387044596,0,0,0,0,0,0.150488800630698,0,0,0,0,0,0,0,0,0,0.0150301248510939,0,0,0,0,0,0,0,-0.0258795984191974,0,0,0,0.120041091432738,0,0,0,0,-0.00252297115657078,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.00278376752025904,0,0,0,0,0,0,0,0,0,0.130673596905467,0,0,0,0,0,0,-0.0214165169503428,0,0,-2.16840434497101e-19,0,0,-0.00941256023094695,0,0,0,0,0,0,0,0.0302933495465837,-0.130212509320855,0.294816011881257,0,0.196780575769114,0.0986291188827455,0,0,0,0,0,0,0.00651969200301282,0.0169752950780117,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,-0.0232973037128458,0,0,0,0,0,-0.0694669089162216,0,0,0,0.283946671364103,0,0,0,0.0629924571172927,-0.144432328447773,0,0,0,0,0.0282319964748984,0,0.170584323512271,0,0,0,0,0,0,0,0,0,0.148097067658542,0,0,0,0,0,0,0,0,0,0,0.00138934055274505,0.03185134355904,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336323152054209,0,0.000384191254981696,0,0,0,0.303376636875254,0.0613596365444862,0,0,0,0,0.361335414959619,0,0,0.0666044186196849,0,0.0814942539310562,0,0,0,0,0,0,0.132154653013173,0,0,0.0063890805523755,-0.382450022329427,0,0,0,0,0.181105946859485,0,0,0,0,0,0,0,0,0
X002092.SZ,0,0,-0.0538067013340876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927609635064435,0.353616317874711,0,0,0,0.220258868760118,-0.00618687497874935,0,0.0465922716708597,0,0,0,0,0,0,0,0,0.232875110232448,0.0128190565164353,0,0,0,0,0.133155263047513,0,0,-0.00451172934499078,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0107426271671259,0,0,0,0.0217399981078421,0,0,-0.120276872781552,0,-0.0511419769545326,0,0.0817296706720883,0,0,0,0.0366051731020534,0,0.0391138768340275,0,0,0.0358316773081498,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.0258374538838838,0,0,0,0,0,0,0,0.0101448570781398,-0.00153520511237677,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.460919820503149,-0.277251540557112,1.23582731342422,1.79272460115728,0.0725561129741574,0,-0.104013848360413,0,0,0,0,-1.2808655522736,0,1.3984759394276,0.0391252348780443,0,0,0,0,0.206615660927441,0,0,-1.8318504037949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1876731506591,-0.625110806538009,0,0.386527308658682,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.0737654776847214,0,0,0,0,0,0.00131419239183066,0,0,0,0,0,0,0,0,0.0349448142087203,0,0.15317972299207,0,0,0,0,0,0.00839206992631139,0,0,0,0,-0.319616445646157,0,0,0.0608361750215381,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,-0.436904665692449,0.280320855081277,0,0,0,0,1.81595022982084,0,0
RealEstate_excess,0,0,-0.0516518789842853,0,-0.110034751100377,0,0,-0.0462595394663299,0,0,0,-0.0658310242475815,0,-0.0363434044268632,0,0.0215712224780369,0,0,0,0,0,0,0,0,0,0,0,-0.0508471113004351,0,0,0,0,0.173326661340802,0,0,0,0,0,-0.0904349385126839,0,0,0,0.0319944442534212,0,0,0,0,0,0.042768567073553,0,-0.0296475570791289,0.0494651211134155,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0.00829000145581877,0,0,0,-0.0610898881575057,0,0,0,0,0,0.0248643331380595,0.000693004487481166,0,0.00149333555406686,0,0,0,0,0,0,0,0,0,0,0,0,-0.0613464090934257,0,0.014101174908369,0,0,0,0,0,0,0,0,0,0,-0.0113903476661596,0,0,0,0,-0.0110421367229683,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.000310148318304113,0,0,-0.000306589733746572,0.000564772429557639,0,0,0,0,0,0.000284454993458987,-0.000148881982657471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000475444748928654,0,0,0.000397110986023669,0,0,0,0,0,0.000779105348078192,0,0.00171968920624044,-0.00126144427968145,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308544627054901,0,0,0,0,-0.00058666226496861,0,0,0,0,0,-0.0155748237614569,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00956201459020466,0,0,0,-0.0430556827432141,0,0,0,0,0,0,0,-0.0277101367759042,0.0851559242313687,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,-0.00234371262565257,0,0,0,0,0,0,-0.00567091862978891,0,0,0,0,0,-0.00720755977385462,0,0,0,0,-0.0159307776506752,-0.00298725644993288,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,-0.0196433955730684,0,0,0,0,0,0,0.0164014880459753,0,-0.00359035667528945,0.0304358199244348,0.0112473353869686,0,0,0.0500287723178296,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.0874598822116396,0,0,-0.0506136660893917,0,0,0,-0.00804185342996395,0,0,0,0,0.00244048091925684,0,0.0339294405555585,0,0,-0.0351202318267953,0,0,0.0369170697720631,0,-0.00747207781331559,0,0,0,0,0,0,0,0,0,-0.0943257062928003,0,0,0,-0.0196394910383487,0,-0.0180821384525349,0.0102957425958565,0.0243465261719668,0.00751526744487596,0,0,0,0,0,0
