,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600585.SH,X002460.SZ,X600019.SH,X002466.SZ,X601898.SH,X600547.SH,X000792.SZ,X601600.SH,X600886.SH,X600660.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X002271.SZ,X600795.SH,X600027.SH,X600362.SH,X600426.SH,X601991.SH,X000983.SZ,X600803.SH,X600176.SH,X600489.SH,X601699.SH,X000807.SZ,X000786.SZ,X300037.SZ,X000539.SZ,X600160.SH,X000408.SZ,X600995.SH,X600219.SH,X000932.SZ,X002409.SZ,X002080.SZ,X000629.SZ,X600612.SH,X600688.SH,X600378.SH,X600157.SH,X600096.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.591441348044711,0,0,0.269190580113438,0,0,0,0,0.0347679950862295,0,0,0,0,0,0,-0.114069027254779,0,0,0,0,0,0,0.0941297267367897,0,-0.0778518821750669,0.0871509852821612,0,0,0,0,0,0.288818277717156,0,0,0,0,0,0,0,-0.249813642638614,0,0,0,0.152936353655998,0,0,0,0,0,0,0.0229543723639238,0,0,0,0,0,0,0
X600028.SH,0.695221623162802,0,0,0,-0.0742303157349984,0,0,0,0,-0.0571495445049755,0.0437936166399173,0.0920663961812837,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.0248675124843165,0,0,0,0,0.0495211442672088,0,0,0,0,0,0,-0.0210569424916213,0,0.0235054318073853,-0.0336319879250036,0,0,0,0,0.00490521276526909,0,0,-0.0175807144718193,0,0,0,0,0,0,0.0164545656732075,0,0,0,0,0,0,0
X601088.SH,0,0.0596896707959387,0,0,-0.11396577142744,0,0,0,0,0,0.465987621854586,0,0,0.245505290751538,0,0,-0.1063408243255,0,0,-0.135865570077112,0,0,0.120915587279256,0,0,0,0,0,0,0,0,0,0,0.235809774630005,0,0.0133374934049236,0,0,0,0,0,-0.0297512316268347,0,0,0,0,0,0,0,0,0,-0.0095769010680573,-0.01502416679861,-0.0032580009795574,0,0,0,0,0
X600309.SH,0,0,0,0,0,-0.240158950146224,0,0,0,0,0,-0.0123792790316823,0,0,0,0,0,0,0.029805506044944,0,0,0,4.33680868994202e-19,1.73472347597681e-18,0,0.120348252172479,0,0,0.0296842020172844,0.141401465591238,0,0,0.0272786381205641,0,0,0,0.0197338995816123,0,0,0,0,0,0.00457014955112128,0,0,0,0,0,0,0,0,0.00455870218974814,-0.0088969348689315,0.029353287665148,0,0,0,0,0
X600188.SH,0,0,0.388405545466827,0,0,0,0,0,0,0,0.295206510246045,0,0,0,0,0,0,0,0.416261413458826,0,0,0,0,0,0,0,0,0,0,0,-0.103923964325352,0.3113423609643,0.100542017460703,0,0.320624038515256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162363099939291,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.172495279759415,0,0,-0.174683862394938,0,0,0,0,0,0,0.410864823378217,0,0,0,0,0,0,0,0.375320725572495,0.24160139049819,0,0,0.029212876415284,0,0,0,0.0847742269999918,0,0,-0.307722091932957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0516680740285926,0,0,0,0,0,0,0
X600585.SH,0,0,0,0.164080094604587,-0.0563132821940771,0,0,0,0.252188048121419,0.0417690470638595,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162227201303804,0,0,0,0,0,0,0,0,0,0.0124739389914566,0.0954053516306527,0,-0.182200032911567,0.054331094468017,0,0,0,0,0,0.240114491520592,0,0,0,0,0,0,0,-0.0270937274915963,0,0,0,0,0,0,0
X002460.SZ,-0.0253107121270852,0,0,0,0,0,0,0,-0.0069043436089303,0.600587834250609,0,-0.12301702434094,0,0,0,0,0,0,0,0,0.16450505920019,0,0,0,0,0,0,0,0,0,0,-0.0156590802420616,0.0111526886526052,0,0,0.0228089634030257,0,0.148993824911482,-6.93889390390723e-18,0,0,0,0,0,-0.00889510595126343,0,0,0,0,0,0.227149596791431,0.0460974759981034,-0.00829715191122376,0,0,0,0,0,0
X600019.SH,0,0.0595968270163061,0,0,0.174586861825811,0,0,0,0,0,0,0.0373787723802282,0,0.177165707388794,0,0,0,0,0,0,0,0,0,-0.0153823598828918,0,0.0125503206202082,0,0,0,0,0,0,0,0,-0.0603781052414817,0,0,0,0,0,0,0,0,0,-0.0616067623415579,0,0,0,-0.0954897695208947,0,0.0399077069779927,0.00814051925074045,0.0957465374339559,0,0,0,0,0,0
X002466.SZ,0,-0.0505575062487284,0,0,0,0,0,0.307364286240061,0,0,0,0,0.184672620003688,0,0,0,0,0,0,0.145782769577161,0,0,0,0,0,0,0,0.17688241865307,0,0,0,0.285092769782788,0,0,0,0,0,0,0,0,0,0.128969975260609,0.00121626615247446,0.0883715586801596,0,0,0,0,0.15059533177338,0,0,0.0325761910912782,0,0,0,0,0,0,0
