,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600188.SH,X600547.SH,X600795.SH,X601600.SH,X601991.SH,X600362.SH,X600027.SH,X600157.SH,X600111.SH,X600886.SH,X600489.SH,X601992.SH,X600309.SH,X600623.SH,X600660.SH,X300072.SZ,X600299.SH,X002466.SZ,X000792.SZ,X601158.SH,X002075.SZ,X000709.SZ,X600583.SH,X000723.SZ,X000983.SZ,X000898.SZ,X000408.SZ,X000883.SZ,X600352.SH,X600549.SH,X000539.SZ,X000027.SZ,X600176.SH,X002470.SZ,X000630.SZ,X002460.SZ,X601699.SH,X000060.SZ,X000012.SZ,X002407.SZ,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0.0617809588607688,0,0,0,0,0.0212875370834424,0,0,0,0,0,0,0,0,0,0.00207310834270841,0,0,0,0,0,0,0,0,0,0,0,0,0.0288760809071303,0,0,0,0,0,0,0,0,0,0.10814784572267,0,0.00619860227479777,0.00545781502116451,0,0,0,0,0,-0.00732338324111742,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.0551016858135474,0.00172125728171653,0.0357602089954909,0,0.0160000225720683,0.0215524617451976,0.0193013695002287,-0.0461578494986301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206619978712311,0,0,0,0,0.0165805760912158,0,0,0,0.0350431147622938,0,0.0929439065139748,0,0,0.0354888353817967,0,0,-0.0188697957431401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.18060086872665,0,0.10173700353422,0,0,0,0,0,0,0.0449488430575415,0.0403066200748062,0,0,0,0,0.0676980766450842,0,0,0,0,0.00144464485375175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954894929851344,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.0885038609044878,0,0,0,0,0.0961237043456057,0,0,0,0,0,0,0,0,0,0,0,0.0562792204184511,-0.00726015273476414,0,0,0,0,0.0444648619433035,0,0,0,0,0,0.0567823582695879,0,0.186761412862781,0,0,0,0,0,-0.0445760041528763,0,0,0,0,0,0,0,0,0,0.00205707785520204,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.186662496882466,0,0,0,0,0,0,0,0,0,0.426667617199509,0,0,0,0,0,0,0,0,0,0,0,-0.00599475739649098,0,0,0,0,0,2.71050543121376e-20,0,0,-0.0537915537450841,0,0,-0.0455944354336484,0,0,0,0,8.67361737988404e-19,0.0469660530572411,0,0,0,-0.0100952637025203,0,0,0,0,0.0774630229913064,0,0
X600585.SH,0,0,0,3.46944695195361e-18,0.153606346057199,0,0,0,0,0.146106793687048,0,0,0,0,0,0,0,0,0,0,0,0,0.0860734062172141,0,-0.0110262580687132,0,0,0,0,-0.100937855004266,0,0,0,0,0,0,0,0.0970414662525232,0.0699313911299522,0,0,0.0473878749434207,0,0,0,0,0,0,0,0,0,-0.00357607226081056,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0325759053636498,0,0,0,0,-0.00981642873403408,-0.0297816224913441,0,0,0,0,0,0,0.0238151253370355,0,-0.0302797861027796,0,0.0374236742758547,0,0,0,0,0,0,0,0,0,0,0,-0.014821476743152,0,0.0403765717805711,-0.0696927978458511,0.0687268654610271,0,0,0,0,0.0613360341439809,0,0,0,0,0,0,0,0,-0.0529656595013031,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.0701019278290459,0,0.0139273023930756,0,0,0,0,0,0,0,0,0.0789336675314917,0,0,0,0.0988234493054403,0.110384143008601,0,0,0,0,0,0,0.26317048296017,0,0,0,0,0,-0.0201668788377971,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.00122857196601879,0,0,0,0,0,0,0,0,0.0598468887198883,0,0,-0.0745968574646909,0,0,0.18073654694713,0,0,0,0,0,0,0.0355867671233613,0,0,0,0.0778024925010932,0,0,0,0,0.00634720860092775,0,0,0,0.178272665038757,0,0.0222210282894388,0.119990334929824,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.211587575234484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246783456262446,0,0.164573031550465,0.0508628773930765,0,0,0,0,0,0,0.0134003053728757,0,-0.0696185109926722,0,0.607518407206652,0,0,0,-1.73472347597681e-18,0.0282094856101411,0,0,0,-0.15860840110483,0,0,0,0.0373101460880979,0.123673246265446,0,0,0,-3.46944695195361e-18,0.133568712133418,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0647845773083096,-0.00769870556790064,0,0.755312340087179,0,-8.67361737988404e-19,0.252674285657756,0,-0.0509556597147144,0,0.012210030508597,0,0,-0.0290938164660589,0,0,0,-0.134160333886144,0,0,0,0,0,0,0,0,0,0,-0.144682029199278,5.42101086242752e-20,0,0.153309262626699,0.0774891183034643,0,0,0.15521892579103,0,0,0,0,0,-0.256458792661765,0
X600795.SH,0,0,0,0,0.0717682811125862,0.0188806662350581,0,0,0,0,-0.0281157315540885,0,0,0,0,0,0,0,0,0,0,0,0.00064835226392767,0,0,0,0,0,0,-0.00230629333279084,0,0,0,0.0665220967850109,0,0,0,0,0,0,0,0.0463015080908126,0.0330250827216297,0,0,0,0,0,0,0,0,-0.00504416744542478,0,0,0,0,0,0,0
