,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X600011.SH,X600188.SH,X600547.SH,X601898.SH,X601600.SH,X600660.SH,X000792.SZ,X600886.SH,X002460.SZ,X002466.SZ,X600010.SH,X600111.SH,X000301.SZ,X000708.SZ,X002271.SZ,X000877.SZ,X600426.SH,X600362.SH,X600795.SH,X600176.SH,X600027.SH,X600803.SH,X600489.SH,X601991.SH,X000807.SZ,X000786.SZ,X601699.SH,X000983.SZ,X600160.SH,X000932.SZ,X000630.SZ,X600219.SH,X300037.SZ,X002080.SZ,X000408.SZ,X000629.SZ,X000933.SZ,X600612.SH,X000539.SZ,X600688.SH,X600157.SH,X600995.SH,X000723.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,1.01337753508933,0,0,0,0,0,0,0.116080569289489,0,0,-0.351101057749831,0,-0.0485393309829896,0,0,0,0,0,0,0.124526555144811,-0.0337474209649732,0.088881672621151,0,0,0,0.0310366612917954,-0.0227223539418983,0.0220725030614243,0,-0.108183305886193,-0.0455231986238378,0,0,0.0748583578028216,0,0,0,0,0,0,0.134110040545551,0,0,0,0,0.157132508142573,0.0442789427111329,0.0734569454252468,0,0,0,0,-0.100444735891081,0,0,0,0,0
X600028.SH,0.674238972718147,0,0,0,0.187192195954971,0,0,0,0.0957162144279972,0,0,0,-0.0144076108688001,0,0,0,0,0,0,-0.0436853865364038,-0.0993620745965665,0,0,0,0,0,-0.012216683842878,0.0771578936975799,0,0,0,0,0,0,-0.051085435638848,0,0,0,0,0,0,0,0,0,-0.0163674638401819,0,0,-0.0799742494753987,0,-0.0469914000958968,-0.202594967638311,0.0294356797592721,0.0217196056188541,0,0,0,0,0,0
X601088.SH,0.0605948479727325,0,0,0,0,0,0,0.249173989057933,0,0,0,0,0,0,0,0,0,0.035668858854029,0,0,0.00753567770951827,0,0.137764839912595,0,0,0.134795080697993,0.0562157069181531,0,0,0,0.016065772089202,0,0,0,-0.140219964226169,0,0.107924671623126,0,0,0,0,0,0.0605343843545528,0,0,0,0,-0.105425356673657,0,0,0,0.0109662443563429,0.0382713638020771,0,0,0,0,0,0
X600309.SH,-0.0534158105246984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216780311276839,0,0.0159725816313015,0,0.161087538418401,0,0,0,-0.0597771286062336,0,0,0,0,0,-0.0324599954280418,0,0,0,0,0,0.0674953177406718,0,0,-0.0340044732309189,0.19135415725369,0,0,0,0,0,0,0,0,0.0287036303908471,-0.0421296981203982,0,0,0,0,0,0
X600585.SH,0,0.0282545379794932,0,0,0,0.207612917018951,0.0912018817679206,0,0,0,0,0,0,0,0,0.188204323817512,0,0,0,0,0,0,0,0,0,0,-0.149778437569432,0,0,0,0,0,0,0.218819714811688,-0.027711964016103,0,0,0,0,0,0.220652562543279,0,0,-0.205556231929689,0,0,0,0,0,0,0,-0.0792974344176458,-0.0779142831605435,0,0,0,0,0,0
X600019.SH,0,0,0,-0.0202764183273168,0.0740795102553982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717407332202911,0,0,0,0,0,0,2.16840434497101e-19,0,0.184743430139962,0.0987045101147312,0.136850113031255,0,0,0.0302211203540866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130001473183721,-0.00315271375086481,0.113528458866269,0,0,0,0,0
X600011.SH,0,0.151918642555516,-0.212145476001954,0,0.307453069594578,0,0,0,0,0,0,0,0,0.302241597215025,0,0,0,0,0,0,-0.122731209393389,0,0,0,0,0,0.650395275473976,0,0,0,-0.119529852012226,0,0,0,0,0,0,0,0,-0.0743987336795491,0,0,0,0,0.0402402663842464,0,0,0,0,0,0,0.00204183205534364,0,0,0,0,0,0,0
X600188.SH,0,0,0.636938545679337,0,0,0,4.33680868994202e-19,0,-0.113351888069312,0.235009649740075,0,0,0,-0.164483185329096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.417905913897062,0,0.149251813173851,0,0.207488301532306,0,0.13099828136788,-0.179886099822027,0,0,0.0430260585236506,0,0,0,0,-0.0259131913790752,0,0,0,0,0.111695879242369,0,0,0.110508488190702,-0.127679515376614,0,0,0,0,0,0
X600547.SH,0,0.141516436024916,0,0,0,0.0657663885148536,0,0.114697510288495,0,0,0,0,0,0,0,-0.0823483598961518,0,0,-0.101435816230461,0,-0.0574167543641076,0,0,0,0,0,0,0.0889311258158108,0.771094817479948,0,0,0,0,0,-0.00748027160697189,0.120270186235983,0,0,0,0,0,0,0,0,0,0,-0.261104919024189,0.075162206362681,-0.0750870064814637,0,0,-0.0225226764925081,-0.0211639143198286,0,0,0,0,0,0
X601898.SH,0.0906354425987498,0,-6.93889390390723e-18,0,0,0,0,0.112532852725694,0,0,0,0,-0.0318691519815883,0,0,0,0,0,0,0,0,0,-0.129721104487076,0,0,0,0,0.136789488554803,0,0,0,0,0.248231569499875,0.117777203261285,-0.0399477694133931,0,0.131206175758257,0.0778330476578131,-0.0601063198447727,0.0354097393457324,0,0.0556979138958146,0,0,-0.101261426460206,0,0.090902331235012,0,0.0280078495255812,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X601600.SH,0,0,0,-0.00168636104131742,0,0,-0.139497166468747,0,0,0,0,0,0,0,0,-0.128562924173144,0,0.320393780483239,0,0,0,0,0,0,0,0,0,0,0.0935589918841298,0,0.460668869274022,0.0345394012900938,0,0,-0.049904543304779,0,0,0,0,0,0,0,0.193033987056521,-0.0300111956474472,0,0,0,0,0.041135640614118,0,0,0.0236322796753147,0,-0.0390238695554452,0,0,0,0,0
X600660.SH,0,0,0.022979875110513,0,0,0,-0.0265665198579535,0,0,0,0,0,0,0,0,0,0,0.0391852837792347,0.019739184283894,0,0.0188440161758008,0,0.0177581287357557,0,0,0,0.0793138404563794,0,-0.0402373834144355,0,0,0,0,0,0,0,0,0,0.0919158449167685,0.139830149267618,0,0,0,1.73472347597681e-18,0,0,0,0.00994048232092807,0,0,0,-0.0243402374759791,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239319854040778,0,0,0.0286276608652323,0,0.027090918396076,0,0,0,0,0,0,0.00915155579685216,0.0208139339239871,0,0,0,0,0.0584119685351376,0.0362855194361232,0,0,0,0,0,0.193998677542129,0,0,0.041079194180201,0,0,0,0,0,0,0,-0.0847942268963454,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.39213509562846,0,0,0,0,0,0.482221761461805,0,0.0259719286175006,0,0,0,0,1.73472347597681e-18,0.120638317514541,0.0906219904378126,0,0.411670665473496,-0.289457104026848,0,0,0.273732655247964,0,0.0173413724798072,0,0,0,0,0,0,0,0,0,0,0,0,-0.164789826425492,0,0,0.106795430444677,-0.00861693724378012,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,-0.0358545480146288,0,0,0,0.018182309879482,0,0,0.815239750660572,0,0.0170677658945069,0,3.46944695195361e-18,0,0,0,0,0.044951940024261,-0.0152632187421558,-0.0681040239764635,0,0,0,0,-0.10558235134889,0,0,0,0,0,0,0.182777545405056,0,0,0,0,-0.0263156020993101,0,0,0,0,0,0,0,-0.0750106446937527,0,-0.0681153470700317,0,0,0,0,0
X002466.SZ,0,0.00849120288606547,0,0,0,0.0767127918363857,0,0.0162558803476434,0,0,-0.000650187518371822,0,0,0,0.643010413990899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751509991533105,0.130423117911819,0,0,0,0,0,0,0,0,0,0.0442875010873961,0.0883986200253967,0.0398779944176576,0,0,0,0,0,-0.0437676351021582,0.00217088643697106,0,-0.0921674690104586,0,0,0,0,0
X600010.SH,0,0.00587455953027719,0,0,0,0.19741293296105,0,0.0142246974110141,0,0,0,0,0,0,0,0,0,0.4033431390145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511578092398792,0.0614014022632808,0,0,0.0294419081509914,0,0,0.00631762987936549,0,0,0,0.0164990305742249,-0.0481820356722178,0,0,0,0,0,0
X600111.SH,0,0,0.0423496318835491,0,0,0,0,0,0,-0.0537223083094395,0.231047054334337,0,0,0,0.144804719064148,0,0.0433379686522824,0,0,0,-0.137899294508386,0,0.0883567820784184,0,0,0,0,0,0,0,0,0,-0.00595930705648113,0,0,0,0,0,-0.0179573456561933,0,0,0.519681478993058,0,0.0538865029754145,0,0,0,0,0,0,0,0.0498130200152178,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0.227523979479989,0,0,0,0,0,0.105611620955154,0.0699659325099296,0,0,0,0,0.169841550213868,0,0,0,0,0,0,-0.0244371221904688,0,0,0,0,0.196184612335917,0,0,0.126208250328585,0,0,0,0,0.0252610351624802,0,0,0,0,0,0,0,0,0,0,0,0.03934045145762,-0.0354983042329581,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.126809801513133,0,0,0,0,0,0,0,0,0,0,0.00890995017205186,0,0.211026179369663,0,0,0,0.367472463322358,0,0,0,0,0,0,-0.249746429885909,0.147914666020074,0,0.0367558082165482,0.0238856075360996,0,0,0,0.123068205344679,0,0,0.0396433799801286,0,0,0,0,0,0,0,0,0.00792751700137533,0.0349762618371624,0,0,0,0,0,0
X002271.SZ,0.165748290867162,0,0,0,0.331722505898846,0.0763818002801732,-0.00186301293517603,0,0,0,0,0,0,0,0,0,0,-0.00762480181584619,0,0.127240929211929,0,0,0,0,0,0,-0.0146300341811117,0,0,0,0,0.475652801565199,0,0,0,0.15829958834492,0,0,0,0,0,-0.243979169029638,0,0,-0.143976362849679,0,0,0,0,0.224598487678413,0,0,0.153157426084882,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0122327769457014,0,0,0,0,0,0,0.0438526497235826,0,0,0,0,0,0.0710664164015001,0,0.031528518346375,0,0.177391698135874,0,0.0163711503128429,0,0,0,-0.122129534700421,0,0,-1.73472347597681e-18,0.169929641659452,0.0690047407903827,0,0,-0.00270323560681915,2.16840434497101e-19,0.0768186826167431,0,0,0,0,0
X600426.SH,0,0,0.200703152174904,0,0,0,-0.0664222240691997,0.199664353921638,0,0,0,0,0,0,0,0,0,0,0,0.051330134731802,0,-0.138136002173669,0,0,0,0,0,0,0,0,0,0.239977440323606,-0.00980322095420594,0,0.141572973331054,0,0.0760075792750557,0,0.0781601324950196,0,0,0.146587329591027,0,0,0.108417860283987,0,0.0887647931467242,0,0.14202349487045,-0.0856215337009609,0,0,0.0514426757072819,0.190695337615099,0,0,0,0,0
X600362.SH,0,0.102828411098203,0.0218615139626789,0,0,0,0,0,0.127119921783294,0,0.139160574327677,0,0,0,0,0,0,0.0736635838748824,0.0724497958444574,0,0,0,0,0,0,0,0,0.012390675249925,0,0,0.0154362215027436,0,0,0,-0.0434908817173343,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117426857341452,0,0,-0.00191120590617462,0,0,0,0,0,0,0
X600795.SH,0,0,0,0.121260274399355,0,0,0.251742200812419,0.125976052815265,0,0,0,0,0,0,0.0787126426187325,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0788345953258635,0.0339858264327153,0,0,0,0,-0.0264035577107559,0,0,0,0,0,0,0,0,0,0,-0.0202311445122275,0.0665375685394548,0,0,0.0975701150240011,0,0,0,0.0106237431551527,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.0852959764656925,0,-0.145543533475354,-0.107254732315236,0,0,0,0,0,0.0401477413570931,0,0,0,0,0,0.0983256003813585,0.0965176112665489,0,0,0,0,0,-0.0771588315600433,0.24177296900194,0,0.185603239313811,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234621457835378,0,0,0,0,0,0.229650781841631,0,0,-0.026060063908692,0.0305369327918698,0,0,0,0,0
X600027.SH,0.224053087877506,0,0,0,0,0,0.793430154890265,0,0,0,0,0,0,0,0,0,0,0.0846214153000322,0.102351648808713,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.346497498981014,0,0.128077494368044,-0.0959726678067551,0,0,0,0,0,0,0,0,0,0.051866745079308,0.231739142128635,0.0592228480024389,0,0,0,-0.13802743540642,0,0,0.0182544231300772,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0.162180753163442,0.191837363804495,0,0,0,0.28217266764263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110272067581328,0,0.348326239445836,0,0,0,0.0749476296745474,0,0,0,0,0.146406896454563,0,0,0,0,0.0759013904436124,0,0.198816846171692,0,0,0,0,0,0.0303788883064432,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.729534255904763,0,0,0,0,0.00823981370747074,0,0,0,0.0741295293471276,0,0,0,0,0,0,0,0,0.0632704101796176,0,0,0,0,0.0751038675867213,0,0,0.091220584021644,0,0,0,0,0,0.0353259554226546,0,-1.73472347597681e-18,0.0391038319119953,0,0,0,0,0.0608868222450341,0,0,0.0182900416672918,-0.0267877171107949,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0346386954466551,0,0,0,0,0,0,0.0910969248346118,0,0,0,0,0,0,0,0,-0.00775447525732766,0,0,0,0.178767004100589,0,0,0,0,0,0,0,-0.0526373741332156,0,0,0,0,0,0.0511124403520659,-0.203459925115059,0,0,0.0946526309451565,0,0.027472556554953,0,0.103005441144877,0.393981599115229,0,0.00779207509978422,-0.0290975364448058,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,-0.249057526310889,0,-0.152039772709217,0,0.219072953212288,0,0,-0.111048413547544,0,0,0,0,0,0,-0.0359607553603819,0,0,0,0,0,0,0,0,0,0,0,0,-0.0334866005252601,0,0,0.315367576805189,0,0,0,0,0,0.314553594237491,0.0666254666994168,0,0,0,0,0.143185007682997,0,0,0.0304983994124417,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,-0.0562135646852185,0,0,0,0,0,0,0,0,0,0.112039497350943,0,0.53900419048981,0,-6.93889390390723e-18,0,0,0,0.0250288745480031,0,0,0,0.146422697705644,0,0,0.095021794600886,0,0.128993258266813,-0.100884973036585,0,0,0,0.0869888972482957,0,0,0.0648714440221515,-0.0176775831422208,0,0,0,0,-0.0439523409400171,0,0.0175492266083123,-0.0077995308021275,0,0,0,0,0,0
X601699.SH,0,0.260196332943461,0,0,-0.439244124532472,0.119781742561429,0,0.00963397862393329,0.0697503334093525,0,0,0,0,0,0,0,0,0,-0.0108569970253334,0.208567574035638,0,0,0,0,0,0,0,0,0,0,0.226872007286262,0,0,0,0,0,0,0,0,0,0,0,0.197362019387258,0,0,0,0,0.0148052891679825,0,-0.207565584018445,-0.0237828557018293,-0.0317293594551901,-2.71050543121376e-20,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0.0698868161716327,0,0.101598005083962,0,0,0,0.0163432600729043,0.0833193456925306,0,0,0,0,0,0,0.305188224657776,0,0,0,0,0,0,0.0337424063508609,0,0,0,0.141222297294726,0,0,0.229047608595168,0,0,0,0,0,0,0.0373977188270456,0.0872868672700126,0,0,-0.107759610656392,0,0,0,0,0.00980713591141063,0.0170710064731979,0.211224145207247,0,0,0,0,0
X600160.SH,0,-0.241075507539311,0,0,0,-0.0619753420817113,0,0,0,0,0,0,0,0.136772929701806,0,0,-0.0614652230518639,0,0,0,3.46944695195361e-18,0,0.355938654439704,0,0,-0.10402786317313,0.0886214872535834,0,0,0,0,0.0766238604410016,0,0.213394732342983,0,0,0,0,-0.0754014797634737,0,0,0,0.0716358969196382,0.141836841881296,0,0,0,0,0,0,0,0,0.0752537540304894,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.338404539092416,0,0,0,0,0,0,0,0.0124293950668931,0,0,0,-0.0381838823545019,0.0174233643976139,0.104598315997345,0.0217076537958385,0.351602264026566,0,0,0,0,0,0,0,0.0474338334766045,-0.0435240050954392,0,0,0.0652052463813725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0843845683813398,0,0,-0.0405478566352564,-0.0422564918744305,0.0201965166364454,0,0,0,0,0
