,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X601600.SH,X600585.SH,X600547.SH,X600660.SH,X600886.SH,X600795.SH,X000792.SZ,X002466.SZ,X600362.SH,X000708.SZ,X002460.SZ,X600010.SH,X600111.SH,X600027.SH,X000301.SZ,X600160.SH,X601699.SH,X000877.SZ,X600803.SH,X600489.SH,X000983.SZ,X601991.SH,X600426.SH,X000786.SZ,X000630.SZ,X000408.SZ,X000807.SZ,X000933.SZ,X601168.SH,X600985.SH,X600176.SH,X002271.SZ,X600612.SH,X600219.SH,X000932.SZ,X002128.SZ,X600096.SH,X600348.SH,X000027.SZ,X000883.SZ,X600378.SH,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,-0.0429797086741413,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.103919025070669,0,0,0,0,0,0,0,0.0803851838035276,0,0.337701933699345,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198769202426141,0,-0.0449697907796257,0,-0.0125322371075156,-0.0348461987416573,0,0,0,0,0
X600660.SH,0.165690266319131,0,0,0,0,0,0,0,0,0,0,0,0.0898712646250492,0,0,0,0,-0.0122244777678889,0,-0.0112108830086805,0,0,0,0.0439519624812176,-0.0801753120903444,0,0,0,0,0,0,0,0,0,-0.13293051210806,0,0,0,0,-0.0412432485086494,0,0,0,0,0,0,0,0,0,0.177708290509177,0,-0.0261077751941565,0.0872798029408077,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0567083823444864,0,0,0,0,0,0,0,0,0.412635316446899,0,-0.0277372140029057,0,0,-0.000488450412830979,0,0,0,0,0.0112831639981114,0,0,0,0,0,0,0,-0.0175926694627679,0,0,0,0,0,0.00624077309453076,0,0,0,0,0,0,0,0.0913114632218315,0,0,0.00603589258308603,0,0.078936439032528,0,-0.0169576300419077,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.221181380611528,0,0,0,0,0,0,0,0.191568560045907,0,0,0,0,0,0,-0.0131848915989384,0,0.390900708147811,0,0,0,0,0,0,0,0.0831729741472081,0.0229239338823737,0,0,0,0,0,0,0,0,0,0.0114888002970019,0,0,0,0,0,0,0,0,0,0,-0.00443514089565187,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263873075690334,0,0,0,0,0.0943580190026306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718947191336018,0,0,0,0.0153958562497642,0,0,0,0,0,0,0,0.0620748663424861,0.143317704618968,0,-0.0118673861135894,-0.00992867723216337,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.780820091600784,0,0,-0.0507573323251788,0.0855080624830432,-0.0816789165141911,0,0,0,0,0,0,0,0,0,0.307888246718276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125344313283071,0,0.100989525465552,1.38777878078145e-17,-0.0480809643793673,-0.0833012778114516,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111093587639109,0,0,0,0,0,0,0,0.00592119373873527,0,0,0,0,0,0,0,0,0.238388708144918,0,0.0613760078316273,0,0.121255730527854,0,0,0,0,0,0,0,0.106924594484189,0,0,0,1.73472347597681e-18,0,0,0,-0.0145221559597446,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.0687265919462278,0,0,0,0.0987531997619603,0,0.102925660264762,0,0,0.173557153989634,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0273562175918983,0,0,0.107153359789624,0,-0.0447467470640131,0,0,0,0,0,0.208084810457794,0,0.0129919084245553,0,0,0,0,0,0,-0.094211780987992,0.0865014092033467,0,0,0,0,0,0
X002460.SZ,0,-0.0792719840933459,0,0.212134563651844,0,0,0,0,0,0,0,0,0,0,0,0.724061270419944,0,0,0,0,0,0,0,0.0382998139649862,0,0,0,0,0,0.106446943887114,0,-0.0235196686671189,0,0.0541132569565263,0,0,0.0101505443742598,0,0,0,0,0,0,0,0.0215710659210481,0,0,0,-0.0364859606386796,-0.0127352463609742,0,0.0201537721594434,-0.0629096078784825,0,0,0,0,0,0
X600010.SH,0,0,0,0.0599506970251762,0,0.224054619031958,0,0,0,0.159539469211257,0,0,0,0,0,0,0,0,0,0,0.478422979888827,0,0,0,0,0,0,0,-0.180027760996781,0,0,0,0,0,0,0,0,0,0.0239050571044738,0.000677082574126492,0,0,0,0,0,0,0,0,0,0,0,0.00310635453303098,0.0248160771160741,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,-0.0152021505786519,0,0,0,0,0,0,0,0.134321195658716,0.147051740355843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764184422978618,0.00394626814691972,0.129513250751736,0.181052171842279,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453557656001979,0,0,-0.00556674169851629,0,0,0,0,0,0
X600027.SH,0,0,0,0.139285076086265,0,0,0.757520911118129,0,0.205320235148505,0,0,0,0,0.240398886355205,0,0,0,0,0,0,0,0,0.207174827344986,0,0,0,0.0885548758548402,0,0,0,-0.188798514758691,0,0.0196142518445795,0.0331976488258617,0,0,0,0,0,0,0,0,0,0,0.0806422230560331,0,0,0,0.00332914648549362,-0.186389525217207,0,-0.0120854738930959,0.0352779701897241,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,-0.123437316449757,0,0,0,0,0,0,0,0,0,0.0650430991529725,0,0.131572205763289,0,0,-0.0681198205994937,-0.00705097456870004,0,0,0,0,0,0,0.130017080411515,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.129922671577266,0,0.163012790231003,0,0.0740349779398967,0,-0.0114615233148762,0,0,-0.0250971433579782,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,-0.0167824821843647,0,0,0,0,0,0,0,0,0,0,-0.178598480172773,0,0,0,0.231256781399703,0,0,0.128621992472231,0,0.0103956244662166,0,0,0.110897760944203,0,0,0,0,0,0,0,0,-0.0189972169221514,0,-0.0460756382797735,0,0,0,0.158851066332614,0,0.18763713278139,0,0.106488936643157,0,0.173794607974064,0.0432779672615103,0,-0.0128184941367489,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123602727510417,0,0,0.00734248950697323,0,0,0,0,0.379948702888917,0,0,0,0.100744954953896,0,-0.102787370609556,0,0,0.317060823258734,-0.325165177621704,0,0,0,0,0,-0.194314439938354,0.347156267344538,0,0,0,0.0963760223646504,0,0.00947201509384914,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,-0.0627330768750104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168034822133328,-0.0855926719253288,0,0,0,0,0,0,0,0.161677713654585,0,0,0.0640805402725036,0,0,0,0,0,0,0.038297899588485,0,0,-0.0476054436228142,0,0,-0.0754467885751381,0,-0.0974222779791588,2.16840434497101e-19,-0.0203329565486222,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.174401953589044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159922123437825,0,0,0,0,-0.0135241118437905,0,0.0516449466917466,0.0189354602043274,0,0,0,0.103881318239483,0,0.12514189162707,0,0,0,0,0,0.128116334104124,0,0,0,0.0146200892949269,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.0283116049632851,0,0.507189149322369,0,0,0,0,0,0,0,0,0,0,0,0,0.103238592743245,0,0,0,0,0,0.0165197493870927,0,0,0,0,0,0,0.0247482666636149,0,0,0,0,0,0,0,0.145980135634958,0,0,0,0.014693317108644,0.09951567761605,-0.0206598565516266,-0.0074904620816194,0,0,0,0,0,0,0
X000983.SZ,0.217669448430481,0.342618530980155,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222154604765213,0,0,0,0,0,0,0.112902531145942,0,-0.0200118065192932,0,0,0,0.158980056845026,0,0,0,0,0,0,0,0,0,0,0,-0.0931814668029805,0,0.00514952734228419,0,0,0,0,0,0,0
X601991.SH,0,0,0,-0.0336956621922795,0,0,0,0,0,0,0,0,0,0,0,0.0175522197383072,0,0,0.0245652495731797,0,0,0.0800817112153518,0,0,0,0,0,0,0,0,0,0,0,0,0.146977358601081,0,0,0,0,0,0,0.119535010475322,0,0,0,0.271930727673199,0,0.203304252194969,0,0.0535194982058186,0,0,0.0390180753985832,0,0,0,0,0,0
X600426.SH,0,0,0.0941015282979849,0.285298820515056,0.0496055062540756,0,0,0,0,0,0,0.121255726461235,0,0,0,0,0,0,0,0,0,0,0,0,0.0500066925853081,0,0,0.0737030792166825,0,0,0,0.0167647113141867,-0.0811420592339784,0,0,0,0,0.0160686678905404,0.418680973474547,0.0750110026654223,0,0,0,0,0,0,0,0,0,0,0,-0.015633801146981,0.0658151685621036,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.27087787857219,0,-0.0708600876622221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.096263406390823,0,0,0,0.238926707501933,0,0,0,0,0,0,0,-0.211400363961212,0,0.226193708786285,0,-0.0878358112328118,0,0.0229066449009192,0,0,0.261056399521308,0,0,0.122083789243077,-0.0189522485932761,0,0.0166660767194109,0,0,0,0,0,0,0
X000630.SZ,0.0375349914919461,0,0,0,0,0,0,0,0.0361849843501036,0,0,0,0,0,0,0,0.689347624250314,0,-0.10961648939238,0,0,0,0,0,0.0234734324713717,0,0,0,0,0,0,0,0,0,0.0409664553306648,0.101063661310086,0.0462186936276095,0,0,0,0,0,0,0,0,0,0,0,-0.0490957861218149,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0.00249642492859836,0,0,0,0,0.0544409822200536,0,0,0,0,0,0,0,0,0,0.117135926886862,0.266472035132688,0,0.229823545586832,0.0707378113440837,0.0313172504532647,0,0.0607130432340378,0,0,0,-0.349755974520758,0,0.127656655637049,0,0,0,0,0,0,0,0.201041746825607,0,0,0,0,0,0,0,0.224908546076731,0,0,0,0,0,0,0.0059774904299159,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.555037649299481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25979380372208,0,0,0,0.135550254799145,0,0,0,0,0,0,0.0566283254579419,0.0563748332766558,0,0,0,0,0.286074828430911,0,0,0.0345927448078446,0.0402508283745135,-0.146536851163216,0.0110532635706833,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0.105098438042414,0,0,0,0,-0.0783676281707799,0,0,0,0,0.0430271180819248,0,0,0,0,0,0,0,0,0.0731234904013792,0,0,0,0,0.130762282012665,0,0.0181674044249094,0.0339449578510697,0,0,0.253817688323949,0,0,0.228330347244583,0,0.0554251519059124,0,0,0,0,-0.00349710020338571,0,0,0,0,0,0,0,0
X601168.SH,0,0,0.00785587033722617,0,0.170202490922234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163682942906333,0,0,0,0,0,0,0,0,0.667916398252781,0,0,0,0,0.149575280724558,0,0,0,0,0,0.572427060305076,0,0,0,0,0,0,0,-0.0657033265579804,0.0737855101427235,0,-0.104396143448763,0,0,0,0
X600985.SH,0,0.400389364997581,0,0,0,0,0,0,0,0,-0.0624140569242734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0917882589523023,0,-0.291569630362441,0,0.18937824324354,0,0,0.0414483886594103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440094936517013,0,0,0.0407942317669933,0,0.172237471195294,0.049617637699373,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856238890725237,0,0,0,0.0739847901548568,0,0.301979925240205,0,0,0,0,0,0,0,0,0,0,0.292673137762256,0,0,0,0,0,0,0,0.261637665980505,0.000967373760406118,0,0,0,0,0,0,0,0.0319007603188333,0.033486180968591,0,0.0123282729030269,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.0573721783109699,-0.0690337085239516,0,0,0,0,0,0,-0.0245399930365126,0.0900963905054107,0.0673761708597059,0,0,0.0412684767753331,0,0.0383118896165173,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0206510648500466,0.00964687940639349,0,0.320854576659571,0,0,0,0.304043044975802,0,-0.0817677226535525,0,0,0,0,0,0,0,0,0,0,-0.0199314582459473,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0300879432405793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114248741758684,0,0,0,0.133560094154135,0,0,0,0,0,0,0.162736057976891,0,0,0,0.11930239277074,0.335723883579007,-0.0138923560110607,0.134513384555007,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,-0.0392008389069109,0,0,0,0,0,-0.0778915389762804,0,0,0,0.0846104784626515,0.210309232989822,0,0,0,0,0.0397290692394651,0.0584330205503866,0,0,0,0,0,0,0.0621657977483843,0,0,0,0,0.183918384764752,0,0,0,0.0403215383923012,0,0,0,0,0,0.0584084683331983,0,0,0,0,0,-0.0341657319356438,0,-0.00719344008897579,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.0294659201887441,0,0,0,0.00451147116310107,0,0.308141601267351,0,0,0,0,0,0,0,0,0,0,0,0,0.0845796756002179,0.0938371051605047,0,0,0,0.162155965704299,0,0,0,0.0692685463215768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114746605431293,0,0,-0.0725226985138823,0.121574477924794,-0.0635732497057456,0,0,0,0,0
X002128.SZ,0,0.0182516213377259,0,0,0.11996570129092,0,0,0,0,0,0,0,0,0,0,0.00966381643900202,0,0,0,0,0,0,0,-0.0125816053911086,0.060474918537447,0,0,0,0.128761952635113,0,0,0,0,0,0,0,0.186486811777559,0,0,0,0,0,0,0,0.00862760810198173,0,0,0.0570758190523397,0,0,0,0.0185581866662743,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145956139766449,0,0,0.189908943870156,0,0,0.101693750870983,0,0.0747612971895724,0,0,0,0,0,0,0,0.239534007645182,0,0.186437119095833,0.0434298396450958,0,0,0,0,0,0.0518036095532757,0,0,0,0,0,0,0.0110149103448003,0,0.0153510944230026,0.0172792664353483,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00697169525723872,0,0,0,0,0.037601425029159,0.280675080253181,0,0.0931915921475771,0,0,0,0,0.114105303843503,0,0,0,0,0,0.175666939762304,0,0,0.0677233340356006,0,0,0,0.113174716415143,0,0,0,0,0,0,-0.00678214781844385,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.0442405799001799,0,0,0,0,0,0,0,0,0,0,0,0,0.0753803157187651,0,0.16517656413698,0,0,0,0,0,-0.00400763742994681,0.0304875469778535,0,0.0449745842029165,0.124290757877021,0,-0.0399305751495588,0,4.33680868994202e-19,0,0,0,0,-8.67361737988404e-19,0,0,0,0.00655810936773417,0.21470529735232,0,0.0212745344312129,-0.0493070077291644,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028977707218712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111234033093414,0,0,0,0,0,0,0.174215168811438,0,0,0,0.0673231863386481,0.17621302566826,0,0,0.126302284351,0.0156612306089643,0,0,0,0,0,0.0177084676341363,-0.01773462580264,0,0,0,0,0,0
X600378.SH,0,0,0,0.0149013174566489,0,0,0,0,0,0,-0.0313510834230132,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.415902751305203,0,0,0,0,0,0,0,0,0,0,0,0.324674527769003,0,0,0,0,0,0,0,0,0,0,0,0,0.387275351182367,0,-0.0412866234344344,-0.0138042753489271,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911232578852321,0.000223386098391936,0,0,0,0,0.0565313479087993,0,0.0174478322938046,0.00587628239326264,0,0,0,0,0,0.30945764267156,0,0,0,0,0,0,0,0,0,0.140644081949609,0,0,0,0,0,0.0244942275497242,0,0,0.11959243278194,0,0,0,0.00554100129500458,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0.172353082757301,0,-0.0340118746828418,0.0388543038900382,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.162182346486518,0,0,0,0.0732703132237647,0,0,0,0,0,0,-0.268045196920248,0.0330398523599881,0,0,0,0,0,0,0,0.272994607491942,0,0,0.211182628051866,-0.348886806242052,-0.0377104580879727,0,0,0,0,0
Slope,0,0,-0.633018404057814,0.279144003342048,0,0,0,0,0,0,0,-0.629885542849311,0,0,0,0,0,0,-0.200526683953141,0,0,0,-0.547664748368753,0.102502794407991,0,0.43146568452105,0,0,0,0.346070071088568,-0.192731395677374,0,-0.964402201561475,0,0.26752323054803,0,0,-0.253354025704742,0,0,0,0,0,0,0,0,0,0.401808660093572,0,0.244358723771421,1.61573372184104,0,1.27149560354799,0,0,0,0,0,0
TED,0,0,-0.238539447900007,0,0,-0.0140639622351605,0,0,0,0.448140074778929,0,0,0,-0.078458542813862,0,0.45948542126821,0,0,0,0,0,0,0,-0.17239229130988,0,0,0.0348578272321227,-0.0860672519808272,0,0,0,0.00359873098778056,0,-0.0334444838897481,0,0,0,0.229446439316557,0,0,-0.0955336018355852,0,0,0,0,0,0,0,0,0,-0.46778519856246,0.673962778550425,0,-0.0111174829133316,0,0,0,0,0
RealEstate_excess,0.281543391642883,0,0,0,0,6.93889390390723e-18,0,0,0.209931885975287,0,0,0,0,0,0,0,0,0,0,0,-0.124542851632973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0442324668977084,0,0,0,-0.314245269097606,0,-0.114270892175035,0,-0.0152674631931908,0,0,0.0217381031254459,-0.0653116091806215,0,0.483666680666945,0,0,0,0
MKreturn,0.0692013458001723,-0.0723367200155281,0,0,0,-0.0552000400644347,0,0,0,0,0,0,0,0,0,0,0,0,0.00569389282180706,0,0,0,0.0389667102029484,0.0351830592844589,-0.074034687216814,0,0,0,0,0,0,0.0079597614878704,0,0,0,0,0,0,0,0,0,0,0.132803865688857,0,0,0,0,0,-0.0637133619785177,0,-0.0863293988819156,0,0,0.180214916989894,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000309280263059351,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.00156366203366442,0,0,0,0,0,0,0,0,0,0,0,-7.43816535146919e-05,0,0,0,0,0,0,-3.47093651094005e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000881692639825944,-0.000118873440008798,0,0,0,0,0.00103561051141261,0.00150686311450377,-0.000665209326346924,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00983441321444718,0,0,-0.0474291294833176,0,0,0,0,0,0,0,0,0,0,0,0.0154215232185523,0,0,-0.00539106863017118,0.00871319746018196,0,0,0,0,0,0,0,0,0.0402244026587311,0,0,0,0,-0.0135034650004406,0,0,0,0,0,0,0,0,0,-0.0120870189145108,0,0,-0.00339821403621322,0.00844805642992699,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143358018854951,0,0,0,0,0,0,-0.00323896329234708,0,0,0,0,0,0,-0.00836901458673055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367759224183928,0,0,0,0,0,0,0
