,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002271.SZ,X002460.SZ,X000708.SZ,X600660.SH,X601898.SH,X600362.SH,X600547.SH,X000786.SZ,X601600.SH,X600111.SH,X000301.SZ,X600886.SH,X600010.SH,X600188.SH,X600176.SH,X600011.SH,X600426.SH,X002466.SZ,X000932.SZ,X600803.SH,X600801.SH,X600219.SH,X601991.SH,X600352.SH,X000898.SZ,X600795.SH,X600157.SH,X000027.SZ,X600489.SH,X600315.SH,X600688.SH,X600486.SH,X000807.SZ,X002080.SZ,X000723.SZ,X601168.SH,X000825.SZ,X600516.SH,X600027.SH,X300037.SZ,X600299.SH,X002353.SZ,X000883.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,-0.0446898444300881,0,0,-0.104294367606914,0,0.0947900235768451,0,0.0957073026050881,0.112483328615585,0,0,0,0,0.103039232588523,0,0,0,0.074424228886497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131591117269952,0,0,0,0.0172061875940341,0,0,0,0,0,0,0,-0.121116093172239,0,0.0337150661013858,0,0,0,0.00916538826640957,0,0
X600362.SH,0,0,0,0,0,0,0.100310740260798,0.0840839897192374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0181915458145156,0.421864299686207,0,0.0069415805292843,0,0,0,0,0,0.679059888377968,0,-0.0409606765047732,0,0,0,0,-0.050161532344618,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,-0.0239072129663759,0,0,0,0,0,0.185686631580308,0,0,0.0763542037754782,0.0117012566056495,0,0,0,0,0,0,0,0,0,0,0,0,0.00598678304812052,0.149178404991421,0.0446979022500885,0.054711103550673,0,0,0,0,0,0,0.0897690087775354,0,0,0,0,0,0.027233874627175,0,-0.0322968287215823,1.35525271560688e-20,0,0,0,0,-0.00376641452163619,0,0
X000786.SZ,0,0,0,0.0899272655443508,0,0,0,0.0635814833390489,-0.11412094575776,0,0,0,0,0,0,0.0224974829066601,0,0,0,0,0,0,-0.0193825503459051,0.092883329265506,0.0367189851133357,0,0,0,-0.242281086669303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120511908052075,0,0,0,0,0,0,0,0,-0.123806448830527,0,0,0,-0.0344570087077948,0,0
X601600.SH,0,0,0,0,0,0,-0.0787001453395179,0,0,0,0,0.216439775654089,0,0,0,0.0772607872366064,0,0,0,0,0,0,0,0,0.0699785932396382,0,0,0.057599845242808,0,0,0.0861699355201534,0,0,0,0,0,0,0,0.248639386994155,0,0,0,0.0380207421308746,0,0,0,0,0,0,8.67361737988404e-19,0,0,-0.0152490284282806,0,0,0,-0.0172046713775596,0,0
X600111.SH,0,0,0,0.0970106510680789,0,0,0,0.143613786881142,0.111625221838163,0,0,0,0,0,0,0,0,0,0.56441474557575,0,0,0,0,0,0.0806385050725638,0,0,0,0,0,0,0,0,0,0,-0.0468036688752568,0,0,0,0,0.0726728438765562,0.334343245077586,-0.131737269880107,0.10370635636347,0,0,0,0,0,0,0,0.00774119969407748,0,0,0,0,-0.0554590234567372,0,0
X000301.SZ,0,0,0,0.165225233262855,0,0,0,0.114005143933313,0,0,0,0,0,0,0,0.0730005241219693,0,0,0,0,0.224960026326155,0,0,0,0,0.462585034289897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533102408139477,0.0326434650878898,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-1.73472347597681e-18,0,0,0,-0.0364040593236878,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0353760833775997,0,0.0862512276964982,0,0,0.0186499705004292,0,0.0485008549275622,0,0,0.196735694899636,0,0,0,0,0.165098622541031,0,-0.040651519530745,0,0.0131169998809681,0,0.107517607079543,0,0,0,0.0329299346437769,0,0,0,0.00890115581649122,0,0,0,-0.0259700431160217,0,0
X600010.SH,0,0,0,0,0,0,0,0.0440688119000652,0,0.0751938079433175,0,0,0,0,0,0,0,0,0,0.0599811788002424,0,0,0,0,0,0,0,0,0,0,0.140695551470582,0,0,0,0,0,0,0,0,-0.167859726754478,0.228126731436947,0.0645273753937946,0,-0.0322505003765843,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.327061410220666,0,0.0994606568517831,0,0,0,0.0433539428175853,0,0,0,0,0,0,0,-0.147248703242622,0.053488958960275,0,0,0,0,0,0,0,0.260434277870825,-0.109976319453837,0,0,0,0,0.169712983781481,0,0,0,0,0,0,0,0,0,-0.0374094152523625,0,-0.06420979077213,-8.67361737988404e-19,0,0,0,0,-0.0260752332716452,0,0
X600176.SH,0,0,0,0.211302663967629,0,0,0,0,0,0.240319207595825,0,0,0,0,0,0,0.0968946948859968,0,0,0,0,0,0.0562898517044856,0,0,0,0,0,0,0,0,0,0,-0.163824561485989,0,0,0,0,0.053463378752489,0.0837097102539223,0,0,0,0.144317998713002,0,0,0,0.191903385198915,0,0,0,-6.93889390390723e-18,-0.0581604801355583,0,0,0,-0.0215825982757532,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0197070793717721,0,-0.0582871031806785,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669603304323114,-0.0506648144321351,0,-0.0142885462035781,0.0572817250375085,0,0,0.19266819792924,0,0.0804455170238982,0,0,0,-0.0875245757954421,0.0678696926993033,0,0,0,0,0.0824799292133548,0,-0.0527218994630848,0,0,0,0,0,0.000452327095669432,0,0,0,0,-0.00415412909795841,0,0
X600426.SH,0,0,0,0.0928189250801375,0,0,0,0.132834435491123,0.016516768423429,0,0,0.0504879900782995,0,0,0,0,0.0294666468697709,0,0,0,0.158818489956399,0,0,0.0740191627600673,0,0,0,0,-0.317851140762413,0,0,0,0,0,0,0.0428956416606972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0240700217963117,0,0,0,0,-0.0214358690015249,0,0
X002466.SZ,0,0,0,0,0,0,0,0.39826322019784,0,0.0140700677002412,0,0,0,0,0,0.292082572985011,0,0,0,-0.213683269785035,0,0,0,0,-0.0363717605326256,0.176628660546313,0,0,0,0,0,0,0,-0.0138346408136672,0,0,0,0,0.101226957943972,0,0,0,0,0,0,0,0,0,0,0,0,0.0749372920535748,0,0,0,0,-0.0191777280841604,0,0
X000932.SZ,0,0,0,0,0,0.266913815931138,0,0,0.0796408800072545,0,0,-0.057945585827051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231339601305042,0.0382110797704068,0,0,0.513622749720785,0,0,0.0907787296218461,0,-0.181363823573519,0,0,0,0,0,0,0,0.147470544681229,0,0,0,0,0,0,0,-0.0229378351301337,0,0,0,0,0.0226333187954689,0,0
X600803.SH,0,0,0,0,0,0,0,0.184394191587862,0.0593769598864332,0.0784808481944929,0,0,0,0,0,0.0237836696010871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362867267448176,0,0.412154442837918,0,0,0.0260297270806727,0,0,0,0,0.00220327093532215,0,0,0,0,-0.0122081752517716,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.19121119739925,0,0,0,0.0109825941078362,0,0,0,0,0,0.117973336674023,0.0204402953343954,0,0.12999198487456,0.0704066452928223,0,0,0,0,0,0.0751608987257007,0,0,0,0,0,0,0,0,0.013813233657486,0,0,0,0,0.00440449949677056,0,0,0,0,0,0,0.0157267926784153,0,0,0,0,0,-0.00350703352500816,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0.248759101408184,0,0,0.0497364905253068,-0.00806229101256144,0,0,-0.0394116469603945,-0.0663214883712092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102567232434688,0.30124790541886,0,0,0,0.109273155297561,0,0,0,0,0,0,0,0,0,-0.0753108196976304,0,0,0,-0.0463554847891877,0,0
X601991.SH,0,0,0,0,0,0,0,-0.0270419954948653,-0.0370545491050441,0,-0.0591388134698484,0,0,0,0,-0.0921142257390473,0,0,0,0,-0.0721375003795789,0.206705649239505,0,0,0,0.01427355220739,0,0.211166418049164,0,0,0,0,0,0.241084906126859,0,0,0,-0.0195230403674821,0,0,-0.00623521789253888,0,0,0.146466700948456,0,0,0,0,-0.106852125305701,0,0,-0.00959007517073695,0,0,0,0,-0.0125368309318211,0,0
X600352.SH,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0711483238374383,0,0,0,0,0.16831116364514,0,0.0385846596970802,0,0,0,0,0,0,0,0,0,-0.073115000732834,0,0,0,0,0,0,0,0,0,0.0650955581579358,0,0,0,0.0468233305140719,0,0,0,0,0.129042233980866,0,0,0,0,0,0,0,0,-0.01654528087095,0,0
X000898.SZ,0,0,0,0,0,0.264303909496228,0,0,0,0,0,0,0,0,0,0,0,0,0.0727094428572188,0,0,0,0,0,0.111465353660795,0,0,0,0,0,0,0,0,-0.072426040244357,0,0,0,0,0.0909837079695425,-0.0688406338343053,0,0,0.108601229065693,0,0,0,-0.00628142974049535,0,0,0,0,-4.33680868994202e-19,-0.00346437797386261,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00558984626314055,0.0140045248412279,0,0,0,0,0.442603984911576,0.0647911415923193,0,0,0,0,0,0.022134101681031,0,0,0,0,0,0,0,0,0,0.0910221190027722,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0606379747393233,0,0,0,0,0,0,0,0.0145337069792316,0,0
X600157.SH,0,0,0,-0.0887499283409284,0,0,-0.0416392978620051,-0.0311780930031335,0,-0.111270819763964,0.0493600960617496,0,0.135743349646215,0,0,0,0,0,0,0.0852955188975713,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.00443619054989498,0,0,0,0,0,0,0.0316532554460589,0,0,0,0,0,0,0,0,0,0,-0.0201863478181302,0,0,0,0,-0.0214400635014402,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175413369425534,0,0.080144012607443,0,0,0,0,0,0,0.0411900053147674,0,0,0,0.620869894181596,0,0,0,0,0,0,0,0,0,0.203196773954342,0,0,0,0,0,0,0,0.117873121250541,0,0,0,0,-8.67361737988404e-19,0.0357642141306304,0,0,0,0.0991134059234637,0,0
X600489.SH,0,0,0,0,0,0,0,0.0062080826671458,0,0,0,0.0523994551820332,0.46279011476535,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0811332073919167,0,0,0,0,0,0,0,0,0,0,0.0961775520097859,0,0.0262163056441228,0.00826415252179035,0,0,0,0,0.0805811448350754,0,0,0,0,0.00464678330586056,0,0,0,0,-0.020607761163193,0,0
X600315.SH,0,0,0,0.0293804524895022,0,0,0,0,0,0,0,0.0964771959546091,0.190443506889168,0,0,0,-0.0908312865064577,0,0,0,0,0,0,0,0,-0.105410394259506,0,0.314551149319927,-0.110320981332192,0,0,0,0,0.0425817951029772,0,0,0,0,0,0,0.0407052787025807,0,0,0,0,0,0,0,0,0,0.378003529981879,0.0563148742605652,0,0,0,0,0.00437035698501081,0,0
X600688.SH,0,0.0796943710044608,0,0,0,0,0.100375681145299,0,0.00986054118997269,0,0,0,0,0,0.0459006758001636,0.0717138664475131,0,0,0,0.043963300618988,0,0,0,-0.0493192115994049,0,0,0,0,0,0,0,0,0,0,0.206944270248209,0,0,-0.103689859075269,0,0,0.067729802647679,0,-0.0082327148559132,0,0,0,0,0.0235998508461858,0,0,0,-0.00529730347149972,0,0,0,0,-0.0134915187417459,0,0
X600486.SH,0,0,0,0.150356871356759,0,0,0.0659573707880367,0.0473572433597444,0,0.000707070898825636,0,0,0,0.052454047478375,0,0,0,0,0,0.0252855778497097,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167463058062942,0,0.132537776883048,0,0,0,-0.0248715531781854,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234220914922865,0,0,0,-0.0363407111316644,0,0
X000807.SZ,0,0,0,0,0,0,0,0,-0.104847385560107,0.00163266702258947,0,0,0,0,0.038082735831552,0,0.0158696440340819,0.03997205786784,0,0,0.269733803456062,0,0,0,0.37288396078805,0.00498803784423245,0,0.365272946430333,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0785953534739028,0.0960817606689735,0.114238790892105,0,0,0,-8.67361737988404e-19,0,0,-0.0162366230885114,0,0,0,0,0.00611650468587512,0,0
X002080.SZ,0,0,-0.0545940614511431,0,0,0,0.019540005536773,0.00857545754966323,0,0.114280445967609,0,0,0,0.124829467390934,0,0.108384851620274,0,0,0,0,0.156188274324262,0,0,0,0,0,0,0,0.0382363583907739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838821239922468,0,0.0940887477566753,0,0.0331853657988007,-0.0843061970255059,0,0,-0.00171542505254568,0,0,0,0,-0.0058335238106695,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.250055199778054,0,0,0,0,0,0,0,0.103139447964267,0,0,0.0335803640626729,0,0,0,0,-0.0686167579825313,0,0,0,0,0,0,0,0.249272699214638,0,0,0.149576974409258,0.0453863192793923,0,0,0,0,0.0654255444462399,0,0.120933629306064,0,0,0,0.0632351176979899,0,0,0,0.0317052408005987,0,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0,0.0128978925482481,0.0332840439888788,0,0,0.133403622768119,0,0,0,0,0.10685381863748,-0.0917960605407298,0,0,0,0,0,0.0390313831245154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991229815724222,0,0,0,0,0,0,0,0.113134024527829,0,0,0,0,-0.0377769876889107,-0.00896144938737239,0,0,0,-0.0553430541064628,0,0
X000825.SZ,0,0,0,0,0,0.370680668797675,0,-0.191468211133399,0,0,0.0828675415617734,0.100375610774746,0,0,0,0,0,0,0.0658118319961802,0,0,0,0,0,0,0,0,0,0,0.158079658675244,0.225118704122932,0,0,-0.0398885725946973,0,0,0,0,0,0,0,0,0,0.156508482238868,0,0,-0.0144135057629897,0,0,0,0,-0.0348680762221979,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103407001320531,0.176723412795035,0,0,0.115614294251782,0.0834111158475042,0.248828606631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00761313732406381,0,0.294517613408871,0.157496842785404,0,0,0,0.00971367681861337,0,0,0,0,0,0.0924683105914823,0,0,0,0,-0.0111868027033442,0,0
X600027.SH,0,0,0,0,0,0,0,0,-0.00984442043888916,0,0,0,0,0,0,0,0.00479157886349088,0,0,0,0,0.339781486692273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110760165682274,0,0,0,0,0.049685485505766,0,0,0,0,0.0811751163552405,0,-0.00521248423951202,-2.16840434497101e-19,0,0,0,0,0.0176856193284122,0,0
X300037.SZ,0,0,0,0,0,0,0,0.232206349521503,0,0.0510500037555237,0,0,0,0.0860909900411734,0,0.065598474837456,0,0,0,0,0,0,0,0,0,0,0.144483648320069,0,0,0,-0.228626132097164,0,0,0,0,0,0,0,0,0,0,0,0,0.0699579497264527,0,0,0,0,0,-0.0973900760506636,0,0.0319065951136928,0,0,0,0,-0.0349001943960734,0,0
X600299.SH,0,0,0,0.00798876049461555,0,0,0,0,0.171942507506748,0,0.0860653954646711,0,0,0,0,0,0,0,-0.0680515150708077,0,0.00655630331664241,0,0,0.0842762167365234,0.0283979805537389,0,0,0,0,0,5.42101086242752e-20,0,0,0.0473644259807255,0,0,0,0,0,0,0,0.165846928434389,0,0,0,0.106937553296523,0,0,0,0,0,-0.0214199037783998,0,0,0,0,0.0167563492807365,0,0
X002353.SZ,0,0.0101501642931575,0,3.46944695195361e-18,0,0,0,0,0,0,0.331344605974506,0,0,0,0,0.17549282486722,0,0,0.233570852441092,0,0.313442338941185,0,0,0.194058731232465,-0.0715358928079831,0,0,-0.241076985675927,0,0,0,0,0,0,0,0,0,0,0,0,0.0832474795580487,0,0,0,0,0,0,0,0,0,0,0,-0.103541907262443,0,0,0,-0.0318104260673325,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406237125302757,0,0,0,0,0,0,0,0,0,0,0,0,0.482870673732138,0,0.0480717624072272,0,0,0,-0.00423412317522267,0,0,0.108026904017463,0,0,0,0.210073283734862,0,0,0,0,-0.0506987216673614,0,-0.0247408801301556,0.0423177953928299,0,0,0,0.149078041917552,0,0
X000630.SZ,0,0,0,-0.0407777180208124,0,0,0,0,0,0,0,0.450001090282567,0,0,0,0,0,0,0,-0.0708667173673842,0,0,0,0.00496167150511231,0,0,0,0.0280007899843443,0,0,0.00427058650234099,0,0,-0.0365174115642306,0,0,0,0,2.16840434497101e-19,0,0,0.141412410562369,0.00292693735198997,0,0,0,0,0,0,0,0,0,-0.00371673258674053,0,0,0,0,0,0
Change_TY3M,0,0,-0.0229805388044912,0,0,0,0,0,-0.0243790907444901,-8.67361737988404e-19,-0.00483874989505373,-0.0287484164930578,0,0,-0.0789712529071017,0,0,0,0,0,0,0,0,0.06732790660921,0,0,0,0,0,-0.290373974725391,0,0,0,0,0,0.10439918989779,0,0,0.139885359843107,0,0,-0.126982563831918,0,0,0,0,0,0,0,0,0,0.0659825735002282,-0.0571733019308347,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.09050740101713,0,0,0,0,0,0,-0.152631878732732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028945349561384,0,0,0,0,0,0,0,0,0,-0.0605456546936869,0,0,0,0,0.050632820783886,0.0990333080241426,0.363491205983401,0,1.00869359668947,0,0,0,-0.236769271970818,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116800780067744,0,0,0,0,0,0,0,0,0.0931260991344801,0,0,0,0,0,0,0,0,0.00939015720024194,0,-0.0717117953096289,0,0,0,0,-0.0637008898138356,0,0,0,0,0,0,0,0.0414034870578976,0,-0.648586237488443,0.803693718396682,0,0,0,0,0.00765432289389771,0,0
RealEstate_excess,0,0,0,0.0499449402329075,0,0,-0.00687435997147279,0,0,0,0,0.0647155563252412,0,0,0,0,0,0,0,0,0,0,0,0.0196170736935699,0.0274199985775274,0,0,0,0,0,0,0,0,0.00335580932870034,0,0,0,0,-0.124826092274897,0,0.0178447513930536,0.0622358019668946,0,0,0,0.111682129204794,0,0,0,0,0.00228729651211658,0.0244927734380884,0,0,0,0,0.00246371490930218,0,0
MKreturn,0,0,0,0,0,0,0,-0.00302464794712707,0,0,0,0,0,0.00610290790953568,0,0.0346744826359351,0,0,0,-0.0132044800792036,0,0,-0.0208945517194207,0,0,-0.00914488312939686,0,0,-0.00337252943340787,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,2.71050543121376e-20,0,-0.00173329970492175,0.0251150652958575,0,0,0,0,0,0,-0.126031630452683,0,-0.0280849281003793,0,0,0,-0.0253322664938747,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279121548415804,0,0,0,0,0.000274846462822966,0,0,-6.7762635780344e-21,0,0,0,0,0,0.00149890287722111,-0.00345876631002003,0,0,0,0,0,0,-0.000572586837405612,0,-0.0010774184061329,0,0,0,0,0,0,0,-0.000525900354779914,0.00152818523274207,0,0,0,-0.00381755845606508,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164311233908268,-0.0590053281395899,0.34330720537762,0,0,0,0,0,0,-0.367909012794451,0,0,-0.153954576649613,0,0,0,0,0.515565569960212,0,0,0,0,0,0,0,0.155718750687646,0,0,-1.31115488056925,1.58771236580889,0,0,0,0,0,-10.8581513663724
CarbonVol_Guangdong,0,0,0,0,0,-0.0030110180618361,0,0,0,0,0,0,0,0,0,-0.000166420602527384,0,0,0,2.71050543121376e-20,0,0,0,0,0.00349878688770017,0,0,0.00178534020537087,0.00142636181123068,0,0,0,0,0.00181966637184676,0,-0.00167294129936259,0,-0.00108908717519128,-0.000909723944626076,0,0,-8.470329472543e-22,0,-0.00094383412456207,0,0,0,0,0.00384840895967781,0,0,0,0.00177334163705563,0,0,0,0.00014518266767867,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00618618113416158,0,0,0,-0.000602208534426927,0,0,0,0,0.0142221401778956,0,0,0,0,0.0102826120933419,0,0,0,-0.00552319555715912,0,0,0,0,0,-0.00926785979412521,0,0,0,0,0,0,0,-0.0308608303523151,0.0589924281106513,0,0,0,-0.0699515963032823,0,0
