,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X002271.SZ,X600801.SH,X600886.SH,X601898.SH,X600010.SH,X600660.SH,X601600.SH,X600362.SH,X600489.SH,X600188.SH,X600352.SH,X600688.SH,X601991.SH,X000786.SZ,X600027.SH,X600111.SH,X600795.SH,X601992.SH,X600126.SH,X600176.SH,X600299.SH,X600426.SH,X002075.SZ,X600486.SH,X600529.SH,X002466.SZ,X000723.SZ,X600516.SH,X600315.SH,X601158.SH,X600612.SH,X002353.SZ,X000401.SZ,X600219.SH,X000898.SZ,X000932.SZ,X000883.SZ,X000553.SZ,X000027.SZ,X000709.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.194062128679033,0,0,0,0,0,0,0.0254248092040368,-0.00982285324877891,0,0.0172446921093316,0,0,0,0.0767098157806562,0,0,0.0404200334069961,0,0,0.0403154990901214,0,0.051557992336608,0,0,0,0.0154522461431797,0,0.0838204285961983,0,0,0.0405319063456917,0,0,0,0,0,0,0,-0.0182323410467545,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,-5.4478637490278e-05,-0.0231988945869488,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174817212803504,0.131500698661536,0,-0.0113403549484329,0,0,0.0145329809962271,0,0.0600021715640691,0,0,0,0,0,0,0,0,0,0.018873206160065,0,0,0,0.00802793174980763,-0.0169421282607004,0,0,0,0,0,0
X601088.SH,0,0,0,0.290985060296359,0,0,0,0,0.222889929664596,0,-0.124375618920077,0,0,0,0,0,0,0,0,0.44166940756562,0,0,0,0,0,-0.0359083870422439,0,0,-0.0164454362829183,-6.93889390390723e-18,0,0,-0.157875988230027,0,0.00109628398939111,0.01020132456069,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.00378690883907563,-0.0112794680263535,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.214685558218866,0,0,0,0,0,0.035970514498078,0.469414978214087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0444356181851672,0,0.0854814727051141,0,0,0,-0.034769724783524,0,0,0,0,0,0,0,0,0,0,0,-0.0361386971238654,-0.00793472137027902,-0.00556876146733614,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.0184540907568517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114930114500777,0,0.232495845058732,0,0,0.0102348650250608,0.241060355179545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154900309664313,0.0113794212056777,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.134293834373774,0,0,0,0,0,0,0,0,0,0,0.730726690199934,0,0,0,0,0.0791449838217975,0,0,0,0,0,0,0,-0.0907039735348802,0,0,-0.0639905508249116,0.0809353708137937,-0.0599914578649913,0,0,0,0.325375119365592,0,0,0,0,0,0,0,0,0,0.0353988799050297,0.0109469203154203,0.0499415506462041,0,0,0,0,0,0
X600019.SH,0,0,0.0387986489974604,0,0.179188579154563,0,0,0,0,0,0,0,0,0,0,0,0,0.107081717846394,0,0,0,0.0737575225218853,0,0.105831335012601,0,0,0,0,0,0.00932895933811832,0,0.0287955930416484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00727540420227223,-0.00900313571887907,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.0522207473953305,0,0,0,0,0.0639624213518057,0.254925218735596,0,0,0,0,0,0,0,0,0,0.02097100374964,0,0,-0.1650276506999,0,0,0,0,0,0,0,0.0159075098343265,0,0,0,0,0,0,0,0,0.251786935677122,0,0,0,0,0,0,0,0,-0.177326869060425,-0.0220842953883982,-0.0893335537648442,0,0,0,0,0,0
X600011.SH,0,0,0.362752968688364,0,0,-0.00273636853123779,0,0,0,0,0,0,0,0,0,0.0745371795951908,0,0,0,0,0,0,0,0,0.197720898130358,0,0,0,-0.0256781607166139,0,0.126080038673859,0.116958902859095,0,0.0048935982869631,0,-0.134705266185923,0,0,0.0955440507118895,0,0,0,0.0330603457369323,0,0,0,0,0.0363581481432852,0,0,0,0.00144861569778308,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0.184611918832329,0,0,0,0,0,0,0,0,0,0,0,0.701208433809211,0,0,-0.058364924815425,0,0,-0.109444078005137,0,0,0,0,0,0,-0.125876805480528,0,0,6.93889390390723e-18,0.0368667919007747,0.169397311937639,0.273307475122318,0.0604648075229741,0,0,-1.38777878078145e-17,0,0,0.0880576913854546,0,0,0,0,0,0,0,0,0,-0.0091722694077216,-0.0350287153089407,0,0,0,0,0,0
X002271.SZ,0,0,0,0.179976384298163,0,0,0,0,0,0,0,0.109809078500281,0,0,0,0,0,0,0,0,0,-0.0819245038070887,0,8.67361737988404e-19,0,0,0,0,0,0,0.0982639289892838,0.170353434286108,-0.0944642130074183,0,0.152225138275889,0,0,0,0,0,0,-0.125540440536409,0,0,0,0,0,0,0,0,-0.0259373663268909,0,-0.0113459988857385,0,0,0,0,0,0
X600801.SH,0,0,0,0.0740834126425777,0,0,0,0,0,0,0.0981308399104862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248404814739162,0,0,0,0.168046967973152,0,0,0,0,0,0,0.0813741275367881,0.155414311675948,0,0,0,0,0.366223238895809,0,0,0,0,0,0,0,0,0.00555403317416972,0.0734130119559363,0,0,0,0,0,0
X600886.SH,0,0,0.100567883497657,0,0.064605605545338,0.00499503585165404,0.308355718781506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120096877063821,0,0.0524149302399733,0,0.0483468160887664,0,0,0,0.0227213375970073,0,-0.0489677036446499,0,0.00798364237414245,0,0,0,0,0,0,0,0.0896868076375986,0,-0.135945690199808,0,0,0,0,0,0,0,0.0122447333413809,-0.00569180161300193,-0.00926889234777,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0121803051490938,0,0,0.0552080145323677,0,0,0,0,0,0,0,0,0.0518065779119851,0,0.0253407045342026,0,0,0,0.0844756384221336,0.0731352431503783,0.0399827960703375,0,0,0,0,0.0575301204810823,0.0358072466448701,8.67361737988404e-19,0,0,0.0297711317810257,0.0529871001545263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00534636810153713,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,-0.00771345918396918,0,0,-0.0124469787083277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169887736443322,0,0.0498978188924842,0,0,0,0,0,0,-0.0186661550935707,0.0511561387327366,0,0.0276911365626628,0,0,0,-0.00621193355510258,0,0,0,0,0,0,0,0,0,-0.00498129044288176,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.160510128111667,0.112352357042555,0,0.0888363046334198,0,0,0.163216414365541,0,0,0,0,0,0,0,0,0,0,0,0.0598352118873565,0,0,0,0,0,0,0.0648430425749239,0,0,0,0,0,0,-1.35525271560688e-20,0,-0.0664530496352255,0.11111935632138,0,0,0.0735551140318031,0,0,0,0,0,0,0,0,0.0995011412265833,0.0193929395377807,0.0359318560154414,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765255759999535,0,0,0,0,0,0.106817296793993,0.00947085887196739,0,0,0.0901787832252581,0,0,0,0,0,0,0,0.0460660318285344,0,0.169720321688398,0,0,-0.0283174524410569,0,0,0,0,0,0,0,0,0,0,7.16760705483425e-05,-0.0112249859569213,0,0,0,0,0,0
X600362.SH,0,0,0.192466306907246,0,0,0.0183895183110883,0,0,0,0,0,0,0,0,0,0.0905985823605416,0,0,0,0,0,0,0,0.0515390522773066,0,0,0,0,0.00446372325433205,0,0.243378982901386,0,-0.0577234966882281,0,0,0.102251119753274,0,0,0,0,0.0431969226277392,0.0200293872392806,0,0,0,0,0,0,0,0,0.0453342901740432,0.00756698090143095,0.0189632566297743,0,0,0,0,0,0
X600489.SH,0,0,0,0,-0.0144841568954207,0.710792201209479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200690988004295,0.014293111344622,0,0,0,0,0,0.0211659748879428,0,0,0,0.00122423811245895,0,0,0,0,0.14214545243562,0.0819214764083696,0,-0.0148501305073399,0,0,0,0,0,0,0.0382652052894145,0,0,0,-0.00124312439575909,0.040124462628003,0,0,0,0,0,0
X600188.SH,0,0,0.203183548026979,0,0,0,0,-0.0207232200169152,0,0,0,0,0,0,0,0,0,0.107369488593425,0,0,0.220008087043808,-0.0348960363608769,0,0,0,0,0,0,0,0,0.0768598335089998,0.100463245146822,-0.0110930781122012,0,0,0,0,0,0,0,0,0.00392464401781431,0,0,0,0,0,0.0298862635972076,0,0,0,0.00619006545815309,-0.000903648407686882,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.132752137561525,0.0257824708313282,0,0,0,0,0,0,0,0,0.149836937853543,0,-0.0143175962687512,0,0,0,0.0270635561304562,0,0,1.73472347597681e-18,0,0,0.0742437078846699,0,0,0,0.0582214215907247,0,0.0493862085001594,1.73472347597681e-18,0,0,0,0.115313558859581,0,0,0,0,0,0,0,0,0.0177939489957303,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.0567421086814034,0,0,0,0,0,0.077105309941784,0,-0.296154062714208,0,0,0,0,0,0,0,0,0,0,0.140919861532156,0,0.0779785016238832,0,0,0,0.183761561816075,0,0,0,0.856227450389412,0,0.083373139786739,0,0,0,0,0,0.132811823835301,0,-0.412488266102044,0,0,0,0.170462977742092,0,0,0,0.00938778916930454,-0.00615373952379134,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.148209623840616,0,0,0,0,0,0,0,0.195817679617027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403291440598564,0.0286557935319395,0,0,0,0,0,0,0,0.0526955566556556,0,0,0,0,0,-0.0164052678674034,0,0,0.260348143265258,0.00101034999067528,0.078287693480892,0,0,0,0,0,0
X000786.SZ,0,0,0,0.118212067987356,0,0,0,0,0,-0.00697255281784486,0.348051218132998,0,0,0,0,0,0,0.169780853198773,0,0,0,0,0,0,0,0.179948869237093,0,0,0.119123627330469,0.104190161372499,0,0,0.0458760223025021,0,-0.0240853673714198,0.0864356833241932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413020503603798,-0.00239982969766862,0.0212080215043414,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,-0.0374051944954066,0.257698808757893,0,0,0,0.0434783387676866,0,0,0,0,0,0,0,0.092856016661736,0,0,0,0,0.0919974336753377,0,0,0,0,0,0,-0.0165449488086647,0.163070614360342,-0.134697267285097,0.0759500637047684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695873891336192,-0.00296857053528197,0.0334942427204233,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.148531580708906,0,0,0,0,0,0,0,0,0,0,0,0,0.00431507772385118,0,0.223075332920072,-0.0591799101843561,0,0.0410306735299206,-0.0592532683488315,0,0,0,0,0.050794221712241,0,0,0,0,0,0,0.188426085527745,0.0155090115009554,-0.0685247592450222,0,0,0.0900494685790096,0,0,0,0,0,0,0,0,0,-0.0237152133642016,-0.0332733319097414,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.110936030208244,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0439033273489857,0,0,0,0,0,-0.00686892460108133,0,0,0.136640459474675,0,0,0.010706268400553,0,0,-0.00379425655676686,0,0,0,0,0,0,0,0,0,0,0,0,-0.0383521464507363,0,0.0238468600550606,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,-0.0119464209435413,0,0.00261414762575334,0,0,0,0,0,0,0,0,0,0,0,-0.0305012634047747,0,0.0291616004140832,0,0,0,0,0,0.0159711403377104,0,0.011031808364538,0,0,0,0.0974576655150118,0.0415286025447711,0,0,0,0,0,0.325333301119873,0,0,0,0,0,0,0,0,0.00409721082754228,-0.0115260185260627,0,0,0,0,0,0
X600126.SH,0,0,0,0.530303006166475,0,0,0,0.561986395098817,0,-0.0291985805840395,0,0,0,0,0,0,0,0,0,0,-0.408610670799671,0,-0.153675324391579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0563671037146436,0,0,0.164698125301737,0,0,0,0,0,0,0,0,-0.0877976961475353,0,-0.060417105581602,0,-0.112603126923285,0,0,0,0
X600176.SH,0,0,0,0,0.0323277856213695,0,0,0,0,0,0,0.0805361799054481,0,0,0,0,0,0,0,0,0.0545133412445902,0.0389502045658486,0,0.151544618479564,0,0,0,0,-0.0115773063986727,0,0,0.281993411846549,0,0,0,0.0816431134538338,0,0,0,0,0,0.0649772089990491,0,0,0,0,0,0,0,0,-0.0377254626675673,0.00605258804741084,0.0195119179442284,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.0864448249384191,0,0,0,0,-0.107102361922401,0,0,0,0,0,0,0,0,0.463650566577598,0,0,0,0,0,0,0,0,-0.010494881095075,0.192677578501575,0,0,0,0,0,0.224284286926106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00756927109704236,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.200887012247377,0,0,0,0,0,0.153424140695349,0.0371964823921824,0,0,0,0,0,0,0,0,0,-0.105309894973575,0,0,0,0,0,0,0,0,0,0,0.0797936256014769,0,0.044231139703177,0.0498229118147427,0.0186221448190853,0,0.271275055148721,0,0,0.114167883249215,0,0,0,0,0,0,0,0,0,0.00180710526558896,-0.0273020668518014,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0.105423840583618,0,0,0,0,0,0,0,0,0,-0.00230561204796206,0,0,0.150941428477576,0,0,0.0657174902133163,0,0,0,0,0,0,-0.00945353605485118,0,0,0,0,0,0.221546624778247,0.202612552929934,-0.0018057437423019,0,0,0,-0.404926825320273,0,0,0,0,0,0,0,0,0,-0.0937723999248471,0.0373842823707227,0.00443332659303804,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0.0459971829752529,0,0,0,0.00885442985449948,0,0,0,0,0,0,0,0,0,0.140621470819443,0,0.266717834949814,0,0,0,0,-0.00825701106155838,0.0732259475973259,0,0,-0.0242850562378634,0,0.181163927573223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148423607180037,0,0,0,0,0,0,0
X600529.SH,0,0,0,0,0.0941000310604472,0,0,0,0,0,0.196267038971007,0,0,0,0,0,0,0,0,0,0,-0.165693196063372,0,0.208341128684737,0,0,0,0,0.0311057931479941,0,0,0,0.017703075210203,0.251895341424003,0,0,0,0,0,0,0.104031483627375,0,0,0,0,0,0,0,0,0,0,0.0030333217904092,-0.0300132175919376,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.183973967859864,0.0156082014849199,0,0.26642535637129,0,0.225419506270809,0,0,0,0,0,0,0,0.163581294680333,0,0,0,0.215389085457057,0,0.00258644438420217,0,0,0,0,0,0.0869177001070334,0.0959412315963026,0,0.0771423728885179,0.569819262202626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0485007848157385,-0.146179261693125,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851021094097258,0,0,0,0,0,0,0.0375891935401952,0,0,0,0,0,0.143738829412075,-0.0194998667644088,0,-0.100951041990207,0.0229164412653253,0,0.532388598932835,0,0,0,0.276517261150046,0,0,0,0,0,0.0727850814249568,0,0,-0.222004495069482,-0.00301809358701804,-0.0365032060161302,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0.11314246084147,0,0,0,0,0,0,0,0,0.0825475624664074,0,-3.46944695195361e-18,0,0,0,0,0.079014735008769,0,0,0,0,0.0623346194902128,0,0,0,0,0,0.166208251489422,0,0.0939477836488886,0,0,0.178749763000616,0,0,0.199592358515851,0,0,0.0798735094070269,0,0,0,-0.021303692302618,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0.048330639123549,0,0,0,0,0,0.240511166946085,0,0,0,0,0,0.0892243245862622,0,0,0,0,0,0,0,0,0,0.0122549902731756,0.117287236232607,0,0.195166176106041,0.012146789409293,0,0,0,0,0,0.0696641670653017,0,0,0,0,0,-0.132317167656045,0,0,0.0616130818143771,-0.000109397342069622,-0.0295343018875094,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0472143247577264,0,0,0,0,0.0393308862070995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331887869752503,0.0415489852005245,0,0,0.0825026865810506,0.0189300390638561,0,0.00623794666323434,0.0446795269442842,0.00400273134907893,0,0,0,2.16840434497101e-19,0.00532051682014981,0,0,0,0,0,0,0,0,0,0.000887452534826421,0,0,0,0,0,0,0
