,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600688.SH,X600188.SH,X600660.SH,X600795.SH,X601992.SH,X300072.SZ,X002466.SZ,X600362.SH,X600547.SH,X601991.SH,X002460.SZ,X600886.SH,X600111.SH,X000898.SZ,X000709.SZ,X600516.SH,X600157.SH,X000786.SZ,X600176.SH,X600027.SH,X000792.SZ,X000553.SZ,X000408.SZ,X600808.SH,X600219.SH,X600352.SH,X600489.SH,X000959.SZ,X600339.SH,X002271.SZ,X000723.SZ,X600299.SH,X601158.SH,X601699.SH,X000983.SZ,X000883.SZ,X002092.SZ,X000825.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0.179763442951636,0,0.102393637710453,0,0,0,0,0,0,0,0,0,0.0152999149705706,0,0,0.0320930120304995,0,0.0364747328283885,0,0,0,0,0,0,0,0,-0.0292927719152162,0.0550485588831206,0,0.0509595360573998,0.11002713562595,0.0138858589954551,0,0,0,0,0,0,0,0.0187033317965834,0,0,0,0,0,0.0229551947988729,0,0,0,0.0274789749348264,-0.00921979439652951,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,-0.0373916612636908,0,0.0710256997921738,0,0,0,0,0,0,0.113665140497927,0,0,0,0,0,0.128308266692986,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0323905096208077,0,0.250432243312871,0,0.0359188384967214,0.284576781166673,0,1.38777878078145e-17,0,0,0,0,0.000487147470286711,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0309096432429522,0,0.122087457821851,0,0,0,0,0,0,0,0.226673832439526,0,0,0,0,0,0,0,-0.0915845509209445,0,0.0631984789077498,0,0.0457239075352748,0.0516959688060093,0,0.0528942975161325,0,0,0,0,0,0,0,0,0.134513124305948,0,0,0,0,0,0,-0.0335225336520863,0.0389169401888634,0,0,-0.036415661984035,0.0399349309789593,0,0,0,0,0,0
X600795.SH,0,0,0,0.0650861426420977,0.158603248894245,0,0,0,0,0,0,0.0362896100007946,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.20434059721329,0,0.152069339772159,0,0,0,-0.163818686386652,0.0340212491969262,0,0,0,0.235831677148568,0,0,0,-0.0677529746808816,0,0,0,-0.041212802201961,0,0,0,0.280118764801023,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494796681535806,0,0,0,0,0,0,0.0590395900123707,0,0,0,0,-0.022348999384447,0.147233125590246,-0.027699488021757,0,0,0,0,0.0553346474138874,0,-0.0179800784564339,0,0,0,0,0.136027407733497,0,0,0,0,-0.225051528823474,-0.0196666580964379,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0.0469392420394969,-0.0720171584346559,0,0,0,0,0,0,-0.191618980047145,0.0563638792567917,0,0,0,-0.19729485266602,0,0,0.0770928023739853,0,0,0,0,0,0,0.115777166606782,0.164904900096655,0,-0.112305033778558,0.166465275222224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170739694953342,0.126996548346166,0,0,-0.148846870372482,0.147253818715066,0,0,0,0,0,0
X002466.SZ,0,0,-0.0903944595961567,0,0,0,0,-0.0993572693713639,0,0,0,0.184090026778797,0,0,0,0,0,0,0.038335093218967,0,0.701613183111864,0,0,0,0,0,0,0,0.0449555084853031,0,0,0.0484380505504786,0.0918723600487207,0,0,0,0,0,0,0,-0.0814451205513792,0,0,0,0,0,0,0,0,0,0.0429327188057939,-0.0205715878377547,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.0950154105213316,0,0,0,0,0,0,0,0,0.0115931561875456,0,0.20870767925245,0,0,-2.16840434497101e-19,0,0,0,0,0.0454818561420934,-0.021421192083984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2113375754969,0,-0.0670777226706469,0.0231869747987499,0,0,0,0,0,0
X600547.SH,0,0,0.0511317211370936,0,-0.118157978679761,0,0,0.0352670606043333,0,0,0,0,0,0,0,0,0,0,0,0,-0.0566814871176322,0.205501736635327,0,0,0,0,0,-0.0271929960981273,0,0,0,-0.0709282577269665,0.0549907813014689,0,0,0,0.751695946359316,0,0,1.73472347597681e-18,0.0200837524065787,0.0802070089529875,0,0,0,0,0,0,0,0,0,-0.00392951623595762,0,0,0,0,0,0
X601991.SH,0,0,0,0,-0.00189646193331255,0,0,0.10507517299836,0,0,0,0,0,0,0,0,0.0751538342680194,0,0,0,0,0,0,0,0,-0.0312494357332453,0,-0.00750806695088343,0.0419456456911929,0,0,0,0,0,0,0,0,0,0.0699401658184591,0,0.0728374413501782,-5.42101086242752e-20,0,0,0,0,0,0.0100516306950198,0,0,-0.00451221030989708,1.0842021724855e-19,0,0,0,0,0,0
X002460.SZ,0,0,0,0.0894577549492612,0,0,0,0.078147363981768,0,0,0,0,0,0,0,0,0.69791270975292,0,0,0,0,0,0.013969602975112,0,0,-0.176376091297156,0,0.112140690500031,0,0,0.124246625206449,-0.0716729057144206,0.107018112758622,0,0,0,0,0,0,0,0,-0.0275759429971625,0,0.0125427926249868,0,0,0,-4.33680868994202e-19,0,0,0,-0.00444641062812201,0,0,0,0,0,0
X600886.SH,0,0,0,0,-0.0181791666857443,0.0220846844983376,0,-0.163988828283176,0,0,0,0,0,0,0,0,0,0,0.0765793124934317,0,0,0,0,0,0,0,0,-0.0380447696099911,0,0,-0.0236412602759101,0.0765499205828096,0,0,0.028135194656376,0,0,0,0,0,6.93889390390723e-18,0,0,-0.0298802369569676,0,0,0,0,0,-0.137589717438864,0.00707604269159063,0,0,0,0,0,0,0
X600111.SH,0,0,-0.0914669514387602,0,0,0,0,-0.184344665388604,0,0,0,0,0,-0.220527324997048,0,0,0.0523832933539289,0.223416231544193,0,0,0,0,0,0,0,0,0,0,0.0643173305320769,0,0,0,0.15755694185858,0,0.135683646421547,0,0,0,0.213606653278326,0,0,0,0,0,0.69061961146677,0,0.0536852547575044,0.276334082681819,0,0,0,-0.0328266786517456,0,0,0,0,0,0
X000898.SZ,0,0,0,0.136963154639562,0,0,0,0.122552984952272,0,0,0,0,0,0.00772025194309164,0,0,0.142372246690719,0,0,0,0,0,0.0157112063381563,0,0,0,0,0,0,0,0.0839266424749314,0,0,0.42501893434432,0,0,0,0.160414760947126,0,0,0,0,0,0.0736146015768099,0,0,0,0,0,0,-1.73472347597681e-18,-0.0116967999029443,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.0648903509055219,0,0,0,0,0,0,0,0.0554514850030675,0.0282604089872335,-0.0323074436548968,0,0,0,0,0,0.0888513463257358,0.143622828514064,0,-0.00370474325479747,0,0,0,0,0,0,0.0251508632997628,0.087936443352686,0,0,0.154345260225177,0.216384610980649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600516.SH,0,0,0,0.265383506047639,0,0,0,0.329384738775645,0,0,0,0,0.45753175064068,0,0,0.0819191472414246,0,0.108765543632845,0,0,0,-0.388848207409633,0,0,0,0,0,0,-0.0702838224890008,0,0.00101131445021753,0,0,0,0.292176036293602,0,0,0,0,-0.393598710506724,0.0496698308422654,0,0,0.0554402885536246,0,0,0.382786931941725,0,0,0,0,0.0182443268204385,0,0,0,0,0,0
X600157.SH,0,0,0,0.0596430550299192,0,0,0,0,0,0,0.0560260215530649,0,0,0,0,0,0.00903135672195232,0,0,0.026239280369455,0,0,0.0100759753556958,0,0,-0.0195102423902375,0,-0.00654236983950865,0,0,0.00179918837159235,0,0,0,0,0.0151608353994437,0,0,0,0,0,0,0,0,0.163908228977455,0,0.0568730953868781,0.00920224878895464,0,0,0.004867237818193,-0.00339800277498914,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,-0.0304663681927809,0,0.0938925331990142,0,0,0,0,0,0,0,0.0727743226788699,0,0,0,0,-0.0845901426931113,0,-0.202480155793247,0,0,-0.0399051975562364,0,0,0.594812308246763,0,-0.132765014528647,0,0.0776196195659038,0.0408053447136264,0,0,0,0.0610548166713291,0,0.0976779348218704,0,0,0,0,0,0,0,0.263156064674624,0,0,0.0426979083528435,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.0944138658384587,0,0,0,0,0.126425695822604,0,0,0,0,0,0,0,-0.0642679609578749,0,0,0,0,0.0661794973370882,0,0.0859084994919187,0,0,0.142064364095015,0.213247894532906,0,0,0,0,0,0,0,0.0705359615415992,0,0,0,0,0,0,0,0,0,0,0.0608212805394899,0,0,0,0,0,0,0
X600027.SH,0,0,0,-0.074863547641442,0,0,0,0,0,0.0685934997368815,0,0,0,0,0,0,0,0,0,0.0670128074416207,0,0,0.0426755650527634,0.107384168227013,0,-0.0297468674358362,0,0.0434347215750724,0,0,0,0,0.0252391744705024,0,0,0,0,0,0.0113769482634664,0,0,0.0332558671891934,0,0,0,0,0,-0.0811520793887559,0,0,0,0.0079267836984749,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148259830520526,0.1883151156104,0,0,0.190794758478812,0,0.583216043125425,0.457348799761374,0,-0.270801471379944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174412429172857,-0.137636940441308,0,0,0,-0.328944874290889,0,0
X000553.SZ,0,0,-0.0472276969674879,0,-0.0325951586206708,-0.00904523304980552,0,0,0,0,0,0,0,0,0,0.0482988209815073,0,0,0,0,0,0,0,0,0,0.0679713282163653,0,0.173491595863224,0,0,0,0,-0.0167589361417149,0,0,0,0,0,0,0,0,0,0,-0.0403380321709395,0,0,0.242692200116105,0.0773749032692389,0,0,-0.0335353076482945,0.0547896752621778,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.192414779116591,0,0,0,0,0,0,0,-0.0129836386131833,0.39048842116494,0,0,0,0,0,0.170292262111207,0,0,0.00538169837842383,0,-0.10675093717886,0,0,0.227120238803919,0,0,0,0.30137427331032,0,0,0,0,0,0,0.0274993164116121,0,0,0,0,0.192615633167114,0,0,0,0,-0.0688755969088599,0,0,0,0,0,0
X600808.SH,0,0,0,0,0.0496539913817496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41715650430962,0,0.0253645900584218,0,0.163972969556816,0,0,0.0567916856875763,0.00406014890524416,0.0385537133765971,0,0,0,0,0.310744450357556,-0.0930752118954693,0,0,0,0,0,0,0,0.000868034704081045,0.251248706401151,0,0,0,-0.0319925060188689,0,0,0,0,0,0
X600219.SH,0,0,0,0,-0.0497375607569471,0,0,-0.083700383019587,0,0,0,0,0,0,0,0,0,0,0,0,-0.0820838400673475,0,0.0625407281458198,0,0,0.106886402328511,0,0,0,0,-0.0161569421204477,0,0.0982472528021145,0,0,0,0,-0.0881889838601515,0,0,2.16840434497101e-19,0,0,0.234090791269268,0.0141471533375596,0,0,-0.00218020070852632,0,0,0,-0.0079801072273648,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.0451996691712266,0,0,0,0,0,0,0,0.00396725081892467,0,0,0,0,0,0,0.106520367092364,0,0,0,0,-0.131925691937507,0,0.088036095486817,0.0604723888415073,0,0.0627447149879848,0,0,0,0,0,0,0,0,-0.0207822746461547,0,0.0857360402222285,0,0,0,0,0.31107965926532,0,0,0,0.076489271985361,-0.0610363168483289,0,0,0,0,0,0
X600489.SH,0,0,0,0,-0.0215653063165267,-0.0073016961407334,0,-0.00690519389367682,0,0,0,0,0,0,0.180454813891008,0,0,0,0.138138995752833,0,0,0,0,0,0.00334695857603376,0,0,0,0,0,0,0,0,0.164050185373253,0,0,0,0.00227073327847748,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101520158286882,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0.0750791889844744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195319368152556,0,0,0,0.531592351323776,0.137364768605229,0,0.0507286171456747,0,0,0,0.200544079514752,0,0.0554546991567884,0,0,0,0,0,0.102615314538591,0,0,0,0,0.00859451621237634,0,0,0.00608353430003415,0,0,-0.0851987400545828,0.0874725697426968,0.0161609608096704,0,0,0,0,0
X600339.SH,0,0,0,-0.0629336526391455,-0.0965781366582355,-0.11824751080872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145761862847033,0,0.187344277261671,0,0,-0.0808513474205293,0,0.0403801996323091,0,0,-0.00451934347142541,0,0,0,0,0,0,0,0,-0.0597469166480263,0,0,0,0,0,0,0,0.0685479947588395,0,0,0.0240081997740494,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,-0.148487860325483,0,0,0,0.171080956485844,0.237443274980673,0,0,0,0,0,0,0,-0.195274591386801,0,0,0,0,0,0,0.0904643534021675,0.0469773770840497,0,-0.0267624285679842,0,-0.177504104863458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00529552523463796,0.0587316038419013,0.466947291300912,0,0,0,0,0
X000723.SZ,0,0,-0.0920723398757613,0,0,0,0,0,0,0,0.180755856414974,0.053188566079291,0,0.00150430290348194,0,-0.0722982299859123,0,0,0,0,0.0895683692356557,0,0,0,0,0,0,0,0,0,-0.0879640494213871,0.05784504361137,-0.067963994266136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168644651788476,-0.130251834053858,0,0,0,0.0150541215748529,-0.260234114203591,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.0784452782059952,0,0.0729346979622449,0,0,0,1.73472347597681e-18,0.0164441164765774,0.13256106872081,0,0,0.0400358376565819,0,0,0,0,0,0,0,0,0.00229403782417673,0,0,0.068792319067867,0,0,0,0.0690079705137416,0,0,0,0.0561687346696581,0.0463995043898977,0,0.014415127374529,0,0,0,0,0,0,0,0,0,0,0.0555355889708924,-0.0298940210575661,0,0,0,0,0,0
X601158.SH,0,0,0,0,-0.00836224757809593,-0.0220825421484839,0,0.0847258354994224,0,0,0,0,0,-0.00520165619080521,0,0,-0.018422360871869,0,0,0,0,0,0.0273787619830813,0,0,0,0,0,0,0,0.0335628281526342,0,0,0,-0.034621671976551,0,0,0,0.0336134191028286,0,0,0.121882064143078,0,0,0,0,0,0.0174163471033016,0,0,0,0.00936629563410753,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.191035094728665,0,0,0,0,0,0,0,0,0,0,-0.07088695982521,0,0,0,0,0.00621800415986243,0,0.159030208767887,0.345408399383653,0,0.0228996085177462,0,-0.0712483488221175,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,-0.301508527823337,0,0.173000114402292,0,0,0,0.378043062370777,0,0,0,0,0,0,0.0267901183352222,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,-0.0375454983187014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27275256738558,0,0,0,0,0,-0.0367921977438544,0,0,0,0,0.441470756372147,0,0,0,0.0100591771475494,0,0,0.0262546737902774,0,0,0.0726372604460352,0,0,0,0.00485907028083773,0,0,-0.0240443526618158,0.0268432327011952,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0.04409579800663,4.33680868994202e-19,0,0,0,0,0,0,0,0.040925821814013,0.0151519663307782,0,0,0,0,0,0,0,0,0,0,-0.00860098332813799,0,0,0,0,0.0259164664060537,0,0,0.0330638632120161,0,0,0,0,0,0.0618273765956897,0,0,0.0193169877398547,0,0.0661750459796401,0,0,0,0.0186308367404487,-0.0130284495275669,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0.0716798074619523,0,0,0,0,-0.0277203886576089,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0.205176748281026,0,0,0.127794894321421,0,0,0,0,0,0,0,0.181444414203159,0,0.203899311617468,0,0,0,0,0.152159783542553,0.240641168609318,0,0.0554958597578661,0,0,0,0,0,0,0,0.00254309659953025,0,0,0,0,0,0
X000825.SZ,0,0,0,0,-0.141127305374793,0,0,0,0,0,0,0,0,0,0,0,-0.104800790039996,0,0,0,0,0,0.134891090795342,0.350343930802262,0,0,0,0.193084650037876,0,0,0,0,0.038556414108373,0.388094553801402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00293080559392248,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.0813248091596862,-0.00719632067974696,0,0,0,0,0,0,0,0.00531266836727871,0,0.256793375314072,0,0,0.0181080335233822,0,0.139922608664879,0,0,0,0,-0.0604817367268026,0,0,0,0,0,0,0,0,0.127155698061215,0,0,0,0.0473029819422861,-0.0638919810428902,0,0.0290782049583448,0,0,0,0,0,0,0,0.00342101106289496,0,0,0,0,0,0
Change_TY3M,0,0,-0.0713899501917513,0,0,0,0,-0.0940820643833319,0,0,0,0,0,0,0,0,-0.00547533446080638,0,0,0,-0.0203033218561091,-0.0755264018623644,0,0,0,0.00130345359829309,0,-0.0165561185825871,0,0,-0.00525289476437526,0,-0.000129045472969482,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0279835776228939,0.0515186952690444,0,0,0,-0.0212662304995851,0,0,0,0,0,0
Slope,0,0.625657343220143,0,0,0,0,0,0,0,0,0,-0.243513082708337,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10497486733309,0,0,0,0,-0.197366677303576,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.184662218261809,0,0.747216933601415,-0.0745288275809265,0,0,1.0548568798414,0,0
TED,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0.576074135944113,0,0,0,-0.866882412922893,0,-0.457080055958369,0,0,0,0,-0.233712401583598,0,0,0,0.0805048067179438,0,0,0.164707979738571,1.0386644724827,0,0,0,0,0,0,0,0,0,-0.399602170986027,0,0.0263490439324143,0.688772403687771,0,0,-1.12045251813955,0,0,1.5613214488582,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.191745884883083,-0.0637961260872484,0,0,0,0,0,0,0,0.104136504103192,-0.199831644835517,-0.0674537941987513,0,0,0.0233800349885739,0,-0.0671571430765486,-0.0383451655640377,0,-0.089710801564457,0,0,0,0,0,0,0.328587893975751,0,0.361748010814427,0,0,0,0,0,0,0,0,0,0,0,-0.00887017403974814,0,0,0,-0.0964538856672135,0,0
MKreturn,0,0,0.0109773364140107,0.029016748802589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218886560519395,0,0,0,0,0.0687959012335728,0,0,-0.0278397568100915,-0.0400148754388767,0.0112291329141933,0,0,0,0,0,0,0,0,-0.0279378016068146,0,-0.0111665655986777,0,0,0,0,0,0,0,-0.00133782263853382,0,0,0,0.157501307734911,0,0
MKvol,0,0,0,0,0,-0.00149982507778698,0,0,0,0,0,-0.00185913633714351,0,0,0,0.000575799540545614,-0.00166287110895126,0,0,0,0,0,0,0,0,0.000765087187388962,0,0.0016645822695928,0,0,0.00251976165945683,0,0.0010459304661574,0,0,0,0,0,0,0,0,-0.00135170243797256,0,-0.000765367517628027,0,0,-0.000438355531228478,0,0,0,0.00118579603569927,0.000997901690007996,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0.156938409846923,0,0,0,0,0.0201132959606707,0,0,0,0,0.191549061455199,0,0,0,0.0974197915920912,0,0,0,0,0,-0.0481676259970613,0,0,-0.0111146675499673,0,0.0316127452695806,-0.0316191306740401,0,0,0,-0.0349811237849654,-0.020473832532817,0,0,0,0,0,0,0,0,0,-0.108055706554599,0,0,0,0,0,0,0.0703184585076892,0.030698051435881,0,0.0871791421187141,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00809359122603618,0,0,0,0,0.00300703471277158,0,0,0.0165742078728853,0,0.000276021741918783,0.00490317613459968,-0.0279290107818576,0,0,0.0280128525741439,0,0.0155778117730288,0,0,0,0,0,0,0,0,0,0,0,0,0.0300339581325847,-0.00489276164199363,0,0,0,0.0317652715969076,0,0
CarbonVol_Hubei,0,0,-0.00132346586581663,0,0,0,0,0,0,0,0,0,0,0,0,-0.00819298725564369,0,0,0,0,0.000165708745222855,0,0,0,0,0,0,-0.0112704893535782,-0.000383611094755792,0,0.00481358746912424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159878104701935,-0.0170975660442993,0,0,0,-0.0369820523145149,0,0
