,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X601600.SH,X600019.SH,X600660.SH,X600585.SH,X600547.SH,X600886.SH,X600011.SH,X000792.SZ,X600795.SH,X600362.SH,X600010.SH,X600111.SH,X600489.SH,X002460.SZ,X000708.SZ,X600803.SH,X000301.SZ,X600027.SH,X600160.SH,X002466.SZ,X000786.SZ,X600426.SH,X601991.SH,X000983.SZ,X601699.SH,X000807.SZ,X600219.SH,X000630.SZ,X600985.SH,X600176.SH,X000408.SZ,X601168.SH,X000933.SZ,X002128.SZ,X600096.SH,X000877.SZ,X600378.SH,X000883.SZ,X600995.SH,X600352.SH,X002353.SZ,X002271.SZ,X000027.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,-0.135243261144141,0,0.165892114846729,-0.171925686011651,0,0,0,0,0,0,0,0,0.128055299232999,0,0,0.607064667885207,0,0,0,0,0.0264165565427489,0.0360357015297657,0,0,0,0,0,0,0,0,0,0,0,0,0.202099873099225,0,0.0328436439911891,0,0,0,0,0,0,0,-0.0301400543749055,0.0126925992987496,0,0,0,0.0146292031090312,0,0,0,0,0,0
X600886.SH,0.218863466588913,0,0,0,0,0,0,0.11444512322603,0,0,0,0,0,0,0.109192820499451,0,0,0,0.114957013413884,0,0,0.343422054512349,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118614032272576,0,0,0,0,0,0,0,0.00691106131302106,0,0,-0.0897993024566831,-0.11413610231061,0.0968675022980228,0,0,-0.0317691947584192,0,0.190257159755759,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0531437019830468,0.0986938616460217,0.30626185443336,0,0.307152064358744,0,0,0.11595876438844,0,0,0,0,0,0,0,0,0.066757723455584,0,0,0,0,0.043015822338677,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0740631499010409,0.0437529957010849,0,0,0,0,0,0,0,-0.0678065377067488,-0.00887111628337357,0,0,0,0,0,0
X000792.SZ,0,0,0,0.108654885842298,0,0,0,0.217735746164645,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.213542230642032,0.100205179224103,0.00115027487798602,0,0,0,0.0485297194964723,0.00617212959452462,0,0,0,0,0,0,0,0,0,0,0,0,0.0271172935552536,0.0138824757850261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0.14949137174491,0,0,0.0447202482807298,0.0297225307053358,0,0,0,0,0.354494513535174,0.178907668519128,0,0,0,0,0,0,0,0,0,0,0.0538853345283528,0,0,0,-0.00585150024940671,0,0,0,0,0,0,0,-0.11925316419856,0,0,0,0,0,0,0,0.151685396588104,0,0,0,-0.0131488313269302,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.010485512662281,0,0,0,0,0.0559083499223472,0,0,0,0,0,0,0,0,0.00453340613931826,0,0,0,0,0.087242571652208,0.00669264990917299,0,0,0,0,0,0,0,0.0677410871708455,0,0,0,0.389356290506124,0.10860305902941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,-0.0373481927538558,0,0,-0.0329347041329602,0,0,0,0,0,0,0,0,0,0,0,0.00727730586378837,0.0489167499317607,0,0,0,0.0543398931605939,0,0,0,0,0,0,0,0,0,0,0.00117422757048912,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0681536427099134,0,0,0.110726325088595,0.0118580758853543,0,0,-0.00702033296447677,0,0,0,0,0.019821878492021,0,0
X600111.SH,-0.00164210371762602,0,-0.00903231260932568,-0.0477367662023255,0,0,0,0,0,0,0.0349375695593777,0,0,0,0,0,0,0,0,0.167836172341765,0,0.0172501487457441,0,0,0.0458546235494434,0.0364834533371433,0,0,0,0,0,0,0,0.0915621963173559,0,0,0,0.182010561002489,0,0,0,0,0,0,0.0456439434196629,0,0,0,0.203633306780486,0,0,0,0,-0.0492341300799907,0,0,0.0692031675224903,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.687554815049305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552743322315752,0,-0.202424415358372,0,0,0,0,0,0.208775599176836,0,0.129631116806582,0,0,0,-0.0788963687946888,0,0,-0.0458588264451493,0,0,0.0201536764996227,0,0,0,-0.0400453311345148,0,0
X002460.SZ,0,-0.0598496575154803,0,0,0,0,0,0,0,0,0,0,0,0.376559947831535,0,0,0,0,-0.0153027281005182,0,0.0815029447673179,0,0,0,0,0.459337705913266,0.0485321039582838,0,0,0,0,0,0,0,0,0,0,0,-0.0034510017597925,0,0.19628375876217,0,0,-0.176745772263807,0,0,0,0.0290869236794678,0.177702677589347,0,0,0.0486255440410577,-0.0335639466102097,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100702074702429,0,0,0,0,0,0.112866279858474,0,0,0.017452340004765,0.129730201324715,0,-0.0235282524314461,0.00102686773608433,0.140983422504716,0,0.0886846643587679,0,0,0,0,0.104740070544415,0,0,0,0,0,0,0,0.00762280972630101,-0.0315015792002373,0,0,0,0.0393234641737678,0,0.16600304045067,0,0,-0.00302480712527356,0,0,0,0,0,0
X600803.SH,0,0,0,0.0450223101660569,0,0,0,-0.0538261375033932,0,0,0,0.770787218513251,0,-0.0114987178674519,0,0,0,0,0,0,0.0577591797313298,0,0,0.0509860370056825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046427317728107,0,0.13367140104738,0,0,0,0,0,0.10221836346539,0,0.144871937702318,0.0316372495223558,0.0119913998723214,0,0,-0.500548806188449,0,-0.051856778051485,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,-0.0573867430109631,0,0,0.0659987507035704,0,0,0.407927517306931,0,0,3.46944695195361e-18,0,0,0,0,-0.143927827440121,0,0,0.0366894985788594,-0.0463704432775967,0,0,0,0,0,0,0.0801601885268258,0,0,0,0,0.202217997073861,0.153717438671902,0,0,0,0.221272602943088,0,0,0,0,0,-0.00300665755863458,-0.0119911178704746,0.0843827127599111,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,-0.121131965880012,0,1.01661279389155,0,0,0,-0.105481350045205,0,0,0,0,0.0332011961465941,0,0,-0.286931178850463,0,0.0899339802471545,0,0,0,0.12278833465561,0,0,0,0,0.109834401267865,0,0.288971629110717,-0.103868118290751,-0.0025715308990278,0,0,0.00702282748532026,0,0,0,0,0,0,0,0,0.00420392379862636,-0.0216254629427656,0.00390700545586562,0,0,0,0,0
X600160.SH,0,0,-0.170688135315619,-0.401046126820321,-0.149736104503768,0,0,0,0,0,0,0,0,0,0,0,0,-0.432846608472718,0,0,0.0355306251121764,0,-0.192881253855289,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.111821378765209,0,0,0,0.599692938601798,0,0,0,0.434729227581405,0,0,0,0.623692052101755,0,0,0.0443541392987722,0,-0.0458449911547507,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826681950428644,0,0,0.0219558008519873,0,0,0,0,0,0,0,0,0,0,0,0.0163342048780086,0.0185232164886606,0,0,0,0,0,0,0,0,0.0578545959025953,0,0.0146651515572765,0.213296384822056,0,-0.12741351497564,0,0.031747602718558,-0.0370398477285444,0.0276521850136037,0,0,0.00350105272932847,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.378219769783579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106587355198539,0,0,0,0,0,0,0,0,0,0.206447379983219,0,0,0,0,0,0.0281162471755924,0,0,0,0,0,0.103408251450195,0,0.0962106400330749,0,-3.46944695195361e-18,0,-0.0330391046991854,0,0,0.0276075091162169,0,0
X600426.SH,0,0,-0.191269194662463,0,0,0.169282609583889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173991510939762,0.119455251338211,0.615596123844148,0,0,0,0,0,0.342281218920654,0,0,0.053139581749269,0,0,0.107569294427392,0.40384779077526,-0.287467775767376,0,0,0,0,0,0.0326232945958555,0.0189383087020902,-0.0414826894308229,0,0,0.0982029236143228,0,0,0,0,0,0,0
X601991.SH,0.0821307755354149,0,0,0,0,0,0.0131035961604399,0,0,0,0,0.475685058925838,0.102023009964634,0,0,0,0,0,0,0,0,0.0262669663121712,0,0.0868302108054986,0,-0.00756795906968483,0,0,0,0.0695968687924707,0,0,0,0,0,0,0,0,0.0219527236683643,0,0,0.259002493711799,0,0.00908064991030463,0,0,0,0,0,0,0,0.0215730808370083,0.0178761186484477,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.0636182545980272,0.0228116326886482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633323889565172,0.0895555309930333,0,0.088788962582759,0.00103197080114739,0,0,0,0.0926317291198881,0,0.223329744179788,0,0,0,0.0565883551768657,0,0,0,0.0183389047156547,0.0287716732598758,0,0,0,0,0,0,0.0370253102445608,0,0,0,0,-0.0410251312597701,0,0,0,0,0.00904886753549635,0,0
X601699.SH,0,0,0,0,0.0272181760218287,0.267856166244509,0,0,0.024041447799986,0.0343741592820638,0,0,0,0,-0.110367820539584,0,0,0,0,0,0,0,0,0.0379703146033829,0,0,0.0228367783576035,0,0,0.189392949354168,0,0,0,0,0.022446540784756,0,0.0662070648068438,0,0.224638765242132,0,0,0,0.0128850560295792,0,0,0,0,0.0125690394509915,0,0,0,-0.0213037224753224,0,0.0711872266963008,0,0,0.105367535150656,0,0
X000807.SZ,0,0,0,0,0,0,0.269624849055657,0,0,-0.00918435266440112,0,0,0,0,0,0,0,0,-0.0204352029408301,0.0827883561168871,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0203169300783419,0,0,0.286782038115,0,0,0,0,0.170868996847228,0.0748024508687097,0,0,0,0,0,0,0.0195956899429912,0,0,0,0,-0.0140556533619981,-0.00495236695981879,0,-0.153690010263684,0,0,0,0
X600219.SH,0,0,0,0,0.0411120139969408,0,0.132010213997991,0.0123059687989915,0,0,0.0359312654202183,0.0498742947901352,0,0,0,0,0,0,0.163984955810465,0,0,0,0,-0.0502528453370576,0,0,0,0,0,0,0,0.155597920912824,0,0.161584037377383,0,0,0.0055465449508083,0.150256982408464,1.73472347597681e-18,0,0.0668779436581554,0,0,0,0,0,0,-0.0381198527178885,0,0,0,-0.0243297316498745,0,0,0,0,0,0,0
X000630.SZ,0.00696138606802293,0,0,0,0,0,0,0,-0.0289766352960617,0,0,0,0,0,0,0.221143696400478,0,0,0.100280401528884,0,0,0.018798407554813,0,0.0853119339816573,0,0,0,0,0,0,0,0,0.101747030983823,0,0,0,0,0.175003183719354,0.14504733458172,0,0,0.080769465465828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600985.SH,0,0.0275697736443984,0,0,0,0.293984643724367,0,0,0,0,-0.0359643776866624,0,0,0,0,0,0,0,0,-0.0172993745178761,0,0,0,0,0.0858866954896283,0,0,0,0,0,0.00136803989444732,0,0,0,0,0,0,0,0.181191130289478,0,0,0,0.122515971024126,0,0.133017709030062,0,0.0253933919713572,0,0,0,0,0,0,0,0,0,0.00978437665806902,0,0
X600176.SH,0,0,0,0,0,0,0,0,-0.0303049034713233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193890768794096,0,0.286630790322685,0,-0.181492230279605,0,0,-0.0632626892645052,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,2.16840434497101e-19,0.244550187629694,0,0,0,0,1.0842021724855e-19,0,0.0193637523783319,0,0,0,0,0
X000408.SZ,0.0257053067071433,0,0,0,0,0,0,0,0,0,0,0,0,0.136493087860576,0,0,0,0,0.0564517669146855,0,0,0,0,0,0.0658527857956207,0.0733931409303889,0,0,0,0,0,0.237242810149496,0,0.0461560931842931,0,0,0,0,0.132815664351939,0,0,0.0272994865996277,0,0,0,0,0.0279992979843647,0,0,0.0245903453437906,0,0.00938869971585994,-0.101856957722473,0,0,0,0.0903636295907843,0,0
X601168.SH,0,0,-0.0259632122027046,0,0,0,0.237629412117535,0,0,0,0,0,0,0,-0.227653653229985,0.859920967780594,0,0,0,0,0,0,0,0.0449892689062789,0,0,0,0,0,0,0,0,0.0811775174766322,0,0,0,0,0,0,0,0,-0.0311865812310589,0,0,0,0,0,0,-0.0139647015846138,0,0.180370424830331,-0.0585800604666586,0,0,0,0,-0.116899624408211,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00550164198207393,0,0,0.0171433144951268,0,0.121362289060587,0,0,0,0,0.179592128974664,0.474127057485185,0.380881975032719,0,0,0,0,0,0,0,0.113180061187188,0,0,0,0,0,0,0,0,0,0,0,0.00983254924672853,0.0492705821697236,0.122551208889701,0,0,-0.0474953331850345,0,0
X002128.SZ,0,0,0,0,0,0,0.173173369825868,0,0.185684591858921,0,0,0,0,0,0,0,0,0,-0.0187962745453506,0,0,0.250011892727222,0,0,0.0662821380812992,0,0,0,0.134387650996391,0.131291993580666,0,0,0,0,0,0,0,0,0,0,0,0.0142890259657692,0,0.223829964333873,0,0,0,0,0,0,0,-0.0237163980497872,0,-0.168616862056602,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0.177675437156381,0.103776525629089,0.0217992093552264,0,0,0,0,0,0,0,0.017187942817834,0.0842647017213305,0.145451415059731,0,0.126248180586397,0,0,0.0644295523001277,0,0,0,0,0,0,0,0.0958170655217564,0,0,0,0.213087025112589,0,0,0,0,0.100809345852887,0,0.115776384560696,0,0,0,-0.247075148650421,0,0,0.0188401955722705,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,-0.0295294429915645,0,0,0,0,0.0919822717039427,0,0,0,0,0,0,0,0,0.000708729708081833,0,0,0,0,0.021204191139751,0,0,0,0.0279823512399062,0,0,0,0,0.0809410301897521,-0.123371345815296,0.439098263026701,0,0,0,0,0,0,0,0,0,0,0,0.318622183677812,0,0,0,0.0343299350954313,0.118560350910975,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,3.46944695195361e-18,0.407578815703402,0,0,0,0,0,0,0,0.0302090905931674,0,0,0,0.190760149740871,0,0,0.214041448613283,0,0.00155378384371116,0,0.107997060730339,0,0,0,0,0,0,0,0,0.0694306711093517,0,0,0,0,0,0.144129013016412,0,0,0,0,0,0,0,0,0,0,0,-0.00339076020820734,-0.11025007228923,0,0,0.242591056289373,0,0
X000883.SZ,0,0.253690984986777,0,0,0.226474471531765,0,0.196616832884711,0.0684605040761627,0,0.0410579874861388,0,0,0.161216688887534,0,0.110434220855557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931366237757351,0,0,0.0421500239872347,0,-0.017455156144397,0,0,0,0,-0.00260200590771912,0.0912949883387872,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627649658317668,0,0,0.122276749560082,0,-0.121536152334224,0,0.0364352383712536,0,0.275436614234431,0,0,0,0,0,0.143528089354984,0,0,0,0,0,0.0510059673421874,0,0,0,0.00137295208628257,0,0.0357154516345076,0,0.0389761639054381,0.214488183390573,0,0,0,0,0,0,0,0.0909099156506641,-0.0131946213896477,0,0,0,0.0501836442091423,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.00460261204388115,0,0,0,0.0228919490459457,0,0,0,0,0.0223195599544258,0,0.150907223299381,0,0.16484595461634,0,0,0.0186518285465415,0,0.100852192448461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221619270665485,0,0.00745799955740457,0,0,0,0,0,0
X002353.SZ,0,0,0,0,-0.036195020543375,0,-0.00494841648704506,-0.110020635952522,0,0,-0.113135225340003,0.199424487436544,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301083184197016,0,0,0,0,0,0,0,0,0,0.3978300954457,0.240517808288698,0,0,0,0,0,0,0,0,0,0,-0.0339561760494703,0,0,0,0,-0.0315998324780593,0.192421672102462,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00557242455148634,0,0,0,0,0.104649511957966,0,0.20727440069509,0.0796227728754721,0,0,0,0,0,0,0,0.0713492109920984,0,0,-0.0234219395597856,0,0,0,0,0.0397501869493602,0,0,0,0,0,0,0,0,-0.118855777516261,0.297189467904491,0,0,0,0,0,0
X000027.SZ,0,0,0.04799367299295,0,0,0.0276425965410658,0,0.214061013124403,0,0,0.0615591086605495,0.180533408529925,0,0,0,0,0,0,0,0.375231268101249,0,0,0,0,0,0.0151558143474747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126224234208043,0,-0.292190898707325,0,0,0.526070637967796,0,0,0,0,0,0,0.0721371923392347,0.0540332022249804,0.0258696769226969,0,0,0.092467738465865,0,0
X600612.SH,0,0,0,0.0777559335100537,0,0,0,0,0.105609352567383,0,0,0,0,0,-0.105295124427952,0,0,0,0,0.022884040174197,0,0,0,0,0.208499587236873,0,0.202429429710637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753552823024655,0,0,0,0,0,0,0,0,0.0191378921156039,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0436265264104012,0,0,0,0.213732656718897,0,0,0,0,0,0,0,0,0,0.0345953788251596,0,0,-0.102148539617753,0,0.0499409141781246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406750572503851,0,-0.00801415759542951,-0.01614487744515,-0.0722773510161457,0,0,-0.0596260257529605,0,0
Slope,0,-0.484271492417515,0,0,-0.0120113212494252,0,0,0,0,0,-0.103845147611579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200930446909573,0,0,0,-0.0713762026875066,0,0,-0.271035531088134,-0.108382714673799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358780375108362,0,0,0,-0.416329013799158,-2.32488648127959,0
TED,-0.149921936545266,0,0,0,0,0,0,0,0,0,0,-0.00306593192162658,0,0,0,0,0,0,0.0817119461047575,0,0,0,0,0,0.161509138885017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177926525497945,0,0,0.126515837587031,0,0.0944692197507997,-0.33688498727559,0.612906347516584,0,0.375631601352129,0,0,-0.27366898799711,0,0
RealEstate_excess,0.156347323986005,0,0.0580846402737509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0832919165063728,0,0,0,0,-0.0514429136484066,0,-0.0516236969052527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185354084699469,-0.120558991981952,0,0,-0.0949134139725777,0.0201920472040615,0.144931298540473,0,0,0,-0.0584491460109243,0.0422426688360214,0,0,0,0.0191692977557477,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0714112094358232,0,0,-0.145343610824409,0,0,0,0,0,0.0139077010527604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0553012746877017,0,0,0,0,0,0.0271040878726123,0,0,0,0,0,0,0,0,0,0,-0.00198792124143185,-0.0388027027451506,0.146967973690786,0,0,-0.0309896571010343,0,0
MKvol,0,0,0,0,0,0,0,0,0.00164794894360443,0,0,0,0.00545418918397786,0,0,0,0,0,0.000155633962583883,0,0,0,0,-0.000963112122434403,0,0,0.000324618456533963,0,0,0,0,0,0,0,-0.000331797935062846,0,0,0,0,0,0,0.000470834480935771,0,0,0,0,0,0,0,-0.00114170409411986,0,0,0.000844095679836846,0,0,0,-0.0039600302159546,0,0
CarbonVol_Shenzhen,0,0,0,0,0.150921904984237,0,0,-1.04828639730041,0,-0.901873434783934,0,0,0,0,0,0,0,0,-0.069704312178753,0,0,0,0,0,0,0.261125699077909,0.487287720629766,0,0,0,0,0,0,0,0,0.0199113278358493,0.201555516191889,0,0,0,0,0,0,0,0,0,0.32078327059269,0,0,0,0,-0.430841899829273,-0.044298767801116,-0.0810750539446456,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0323432523212973,0,0.0290136001205643,-0.00152269826934791,0,0,0.0290739256693815,0,0,0,0,0,0,0,-0.0331090386546857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301897447683974,0,0,0,-0.00983824979432156,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.00136654423292254,-0.13801392913807,0.0297578910055821,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.000229675141389692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000918320495728959,0,0,0,-0.00607418281209454,0,0,0,0,0,0,0,0,0,0,0.00495836486118481,0,-0.00412366678862835,-0.00500152686419398,0,0,0,0,0,0,0,0,-0.00298935269988486,-0.0192156270223725,0.00437036844477873,0.0043444975542372,0,0,0.019888040668102,0,0
