,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X002271.SZ,X000708.SZ,X600660.SH,X601898.SH,X600362.SH,X600547.SH,X601600.SH,X600111.SH,X000786.SZ,X600010.SH,X000301.SZ,X600188.SH,X600886.SH,X002466.SZ,X600426.SH,X600011.SH,X600176.SH,X000932.SZ,X600803.SH,X601991.SH,X000898.SZ,X600801.SH,X600219.SH,X600352.SH,X600795.SH,X600489.SH,X000807.SZ,X000825.SZ,X000027.SZ,X600688.SH,X600315.SH,X600157.SH,X002080.SZ,X600516.SH,X601168.SH,X002353.SZ,X000723.SZ,X600808.SH,X600486.SH,X600027.SH,X600299.SH,X000630.SZ,X000830.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.346612133668285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171309542130156,0.0237517259133932,0,0,-0.0222049352065987,0,0,0,0,0,0,0,0,0,0.00585584381995569,0,0,-0.00761519400481355,0,0,0,0,0.0782658199896094,0,0,0,0,0,0.0174617254679824,0,0,0.00108398869391002,0,0,0,0,0.00840353175109228,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0827727398810763,0,0,0,0,0.0274109630954997,0,0,0.0607194186815754,0,0,0,0,0.0666214022611567,0,0,0,0,-0.0251308517928828,0.057136117036206,0,0,0,0,0,0.177125521829763,0,0,0,0,0,0,0,0,0.0157735800907119,0,0,0,0,0,0,0.0627224218853638,0,-0.00351877257391356,-0.0131890438487244,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0815668457318523,0,0.0607434904471117,0,0,0,0,0,0,0,0,0,0.0134828288472699,0,0,0,0.0349186109063238,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.180327126666201,0,0,0,0,0,0,0.0352075470469265,0,0,0,0,0,0,0,0,0,0,0.0220801059284793,0,0,0,0,0.0175752332264524,0,0
X600309.SH,0,0,0,0,0,0,0.108167520576374,0,0,0,0,0.152122881806772,0,0,0.131015300658934,0.150832174615355,0,0,0,0,0,0.0535062732680497,-0.0432130247276446,0.073091132734842,0,0,0,-0.138600956329427,0,0,0,0,0,0,0,0,0,0.151455343629059,0,0,0,0,0,0,0,0,0,0,0,0.0925173683237198,0,0,-0.0492031581325655,0,0,0,0,0,0
X600585.SH,0,0,0,0.0179600480911712,0,0,0,0,0.0446188957036109,0,0,0,0,0,0,0,0,0,0.127080080261018,0,0,0.0603501735130951,0,0,0.048696999833253,0,0,0,0.0598514324475678,0,0,0,0,0,0,0,0,0.0211136743007448,0,0,0.0286606858905275,0,0,0,0,1.0842021724855e-19,0,0,0,0.00568346409506616,0,0,-0.0236765404232215,0,0,0,-0.0177243796080453,0,0
X600019.SH,0,0,0,0.0402507570035599,0,0,0,0,0,0,0,0,0,0,0.0277741820034045,0,0,0,0.117030352806353,0,0.135341971336021,0,0,0,0.318057816320594,0.0463622574702467,0,0.0661680491098286,0,0,0,0,0,0.0271904430379228,0.219499326117029,-0.0170311891679313,0,0.0127296844446152,0,0,0,0,-0.0195978144380949,0,0.0905526484145459,0,0,0,0,0,0,-0.0122579414622238,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0.114060126730525,0,0,0,0,0,0.17879596908261,0.00955346922533309,0,0,0,0.0761687578954737,0.107397978610203,0,0.14556793905589,0.00482187425527343,0,0.428330498263059,0,0,0,0,0.122368129806598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130592610569844,0,0.133478310795476,0,0,0,0,0,0.00383563789206415,8.67361737988404e-19,0,0,0,-0.00290104640368075,0,0
X002271.SZ,0,0,0,0.0270270928641895,0,-0.225410935631611,0,0,0,0.0182569322264167,-0.00768980988884016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000573729543800844,0,0,-0.137768870736081,0,0,0,0,0,0,0,0,0,0,0,0,0.179990968194976,0,0,0,0.0338774709350812,0,-0.0353622127074953,0,0,0,0,-0.0576915802698634,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160136840511039,0,0,0,0,0,0,0,0,0,0,0,0,0.124794424546726,0,-0.250219674900463,3.46944695195361e-18,0,0,0,0,0.0173228843070657,0,0.129846649876081,0,0,0,0.0465383058888377,0.0026587164693436,8.67361737988404e-19,0,0,0,0.294270238178222,0,-0.323489927121442,0,0.0185305585228924,-0.0144113503621811,0,0,0,-0.0875524390449095,0,0
X600660.SH,0,0,0,0,0,0,0.177150183234805,0.316863779067647,0,0,0,0,0,0,0,0,0,0,0,0,0.02623605226184,0,0,0.0074360072592488,0,0,0,0,0,0,0,0,0,0,0,-0.0741366462651392,0,0,0,0.014018874298799,0,0,0,0,0,0.0887077541907797,0,0,0,0,0,0,-0.00987569730338174,0,0,0,-0.00827409676077086,0,0
