,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X002466.SZ,X002460.SZ,X600188.SH,X600585.SH,X000792.SZ,X600019.SH,X601898.SH,X000301.SZ,X600111.SH,X600660.SH,X600011.SH,X002271.SZ,X000877.SZ,X000708.SZ,X600010.SH,X600547.SH,X600886.SH,X601600.SH,X600795.SH,X000629.SZ,X600426.SH,X600176.SH,X600362.SH,X000408.SZ,X300073.SZ,X601991.SH,X000786.SZ,X600803.SH,X600096.SH,X600348.SH,X000983.SZ,X000723.SZ,X002080.SZ,X600027.SH,X600160.SH,X600141.SH,X601699.SH,X600219.SH,X600378.SH,X600157.SH,X002407.SZ,X600801.SH,X002353.SZ,X600549.SH,X600399.SH,X600486.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.137055230569612,0,0,0,0,0,0.0327485547379347,0,-0.00281019707982911,0,0,0,0,0,0,0.102516577285224,0,0,0,0,0,0,0,-0.0967944501737421,-0.154826216235695,0.0118662726174227,0,0,0.16801138249399,0,0,0,0,0,0,0,0.0309075374887815,0.132465272623538,0,0,0,0,-0.00799443515683087,0.0275249865196595,-0.0149811419927335,0,0,0,0,0,-2.16840434497101e-19,0,0
X601088.SH,0,0,0,-8.67361737988404e-19,0.170532243101719,0,0.0533170555566228,0,0,0,0,-0.206173180721627,0,0,0.0120453328941547,0,0,0,0,0,0,0,0,-0.0655168885166414,0,0,0,0,0,0,0.00658397419197999,0,0,0,0.104213270290922,0.138329280618396,0,0,0,0,0.327553744560526,0,0,0,0.0800659055162908,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.046583259048094,0,0,0,0,0.00491614539735282,0,0,0,0,0,0.029417683913522,0,0,0,0,0,0,0.0633098489938921,0.0157457684357334,0.0266944881987738,0,0,0,0,-0.0167781228929535,0,0,0,0,0,0.0266352927818337,0,0,0,0,0,0,0,0,0.0511931774374569,0,0,0,0,0.0102190589764676,0.0377836687813639,0,-0.0214692229743999,1.73472347597681e-18,0,0,0,-0.0148137989247058,0,0
X600309.SH,0,0.0697524284304064,0,0,0,0,0.0745957355837483,0,0,0,0.0523559530161426,-0.0450346110439934,0,0,0,0,0.177226333910154,0,0.0135913253940736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00783675187977922,0.00518706322385483,0,0,0,0,0,0,0,0,-0.00566327327220317,0,0
X002466.SZ,0,0,0,0,0,0.632797155420593,0,0,0.0377792908180822,0,0,0.00892166347406344,0,0,0.0286443963190839,0,0,0,0,0,0,0,0.0207581255937513,-0.189465083554571,0,0,0,0.0213917676206687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192108249970975,0,0,0,0,0.100254580470571,0,0,0,0,0,0,0.0457839564359825,0,0
X002460.SZ,0,0,0,0,0.142158574207317,0,0,0,0,0,0,0,0.0748775213483642,0,0,0,0,0,0.194519687121674,0,0,0.0738633512024043,0,0,0,0,0,0,0.081599977099347,0,0,0,0,0,0.0176587041957844,0.0193883077493756,0.030823819119605,0,0,0,0.108016896192666,0,0,0,0.125601451201632,0,0,0,-0.00323470396327212,0,0,0,0,0,0,0,0.0525201916200956,0,0
X600188.SH,0,0.160012830414255,0,0,0,0,0,6.93889390390723e-18,0,0,0.303794566082477,0,0,0,0,0,0,0,0,0,0,0,0,0.112171390260293,0,0,0,0,-0.0130719787624378,0,0,0,0,0.0681838076237205,0.0526181125509587,0,0,0,0,0,0.280422148282601,0,0,0,0,0.0938695269466023,0.0324507578388957,0,-0.0538821974902653,0,0,-0.00464178199163202,-0.0542595149089974,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.194847833705538,0,0,0,0,0,0.00756151964001623,0,-0.00220842806746678,0,0,0,0,0,0,0.00250336315560792,0,0,0.0171014554478771,0,0.0361869174616442,0,0,0,0,0,0,0,0,0,0.402420115890123,0,0,0,0,0,0,-0.0499679619899201,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.311087746815364,0.0223105822171769,0,0,0,0,0,0,0,0.00498683808237638,0.0781755316311884,0,0,0,0.0581246145247491,0,0,0,0,0.116079659253497,1.73472347597681e-18,0,0,0,0,0,0.0122562076980144,0,0,0.0932743879989655,0,0,0,0,0,0,0,0.193638374617102,0,0,0,0,0,0,0,0,0,-0.0563113965499235,0,0,0,0,-0.0287915381805039,0,0
X600019.SH,0.0846885633416278,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123760093031103,0,0,0,0,0,0,0.0854535384921511,0,0.0404228763058435,0,0,0,0,-0.0480258514141195,0,0.105591994536444,0,0,0,0.0199800889148965,0.0735815900303027,0,2.16840434497101e-19,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0370645089744715,0,0,0.0481579417583393,0,0,0,0,0.0309472830208977,0,0
X601898.SH,0.065600411956477,0.282315687076878,0,0.0832244918876469,0.0856237322540255,0,0.0248418739364568,0,0,0,0,0,0,0,0,0,0,0,0.0350873516883995,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149937223692289,0,0.299863681204909,0,0,0,0,0,0,0,0,0.0113440430736391,0,0,0.0340373015366046,0,-0.0363550277860193,0,0,0,0,0,0,0,0.0145103271871725,0,0
X000301.SZ,0,0,0,0,0.0781278651210626,0,0,0,0,0,0,0,0,0,0,0,0,0.149577959571445,0.283097387679077,0,0,0,-0.00518316736900926,0,0,0,0,0.322828590034988,0,0,0,0,0,0.139274586496206,0,0,1.0842021724855e-19,0,0,0,-2.71050543121376e-20,0,0,-0.122779955326694,0,-0.254815354676097,0,0,0.109260335740961,0,0,0,0,0,0,0,0.0755167711652776,0,0
X600111.SH,0,0,0,0,0,0.13370021447697,0,0,0,0,0,0.0644493544910725,0,0,-0.0761367960643013,0,0,0,-0.011846595243078,0,0,0,0,0,0,0,0.131624319320122,0.226411937258917,0.0179525465195412,0,0,0,0,0,0,0.055041623642497,0.0535151823628676,0,0,0,0,0,0.271031787134512,0,0,0,0,0.339590250331651,0,0,0,0,0,0,0,0,0.0302450106751525,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00099075591571689,0,0,0.263835605320003,0,0,0,0,0,0.0999761589991372,0,0,0,0,0.0743499191445058,0,0,0.0758354289032062,-0.116882761520826,0.119586025084187,0,0,0.00526913409872293,0,0,-6.93889390390723e-18,0,0,0,0,0.0791005676165611,0,0,0,0,0,0,-0.0441942515742082,0,0.0603396248513564,0,0,-0.0419190612431326,0,0
X600011.SH,-0.233295322564565,0,0,0,0,0,0,0,0,0,0,-0.226304296343478,0,0,0,0.528567131093861,0,0,0.200936805826985,0,0,0.307684768806875,0,0.0102825109361479,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09536967969518,0,0,0,0,-0.156453029814644,0,0,0,0,0.0120454725942537,0,0,0,-0.118241733928496,0,0,0,0,-0.114277601279429,0,0
X002271.SZ,0,0,0,0,-0.0791362149615982,0,0,0,0,0,-0.0192565371523355,0,0,0,0,0,0,0,0,0,0,0,0.0944837412783955,0,0,0,0,0,-0.0301952463235792,0,0.8916005754092,0,-0.00384886445589609,0.323596261497728,0,0,0,0,0,-0.0519383552674168,-0.183385744772695,0,0,-0.302537155775569,0,0,0,0,0,0,0,0.0300197505050308,0,0,0,0,0.0391495853417191,0,0
X000877.SZ,0,0,0,0.06680228244446,0,0.0132295405176407,0,0,0,0,0,0,0.0931835193189127,0,0,0.0186146441276131,0,0.0299860727642811,0,0,0,0,0,0,0.039928196782407,0,0,0,0,0,0.212903730815084,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0595072207584739,0,0,0,0,0,0,0.0228899026009609,0,0,0,0,-0.0262437813356475,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227849488467325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360815023783549,0.176505480439009,0,0,0,0,0,0,0,0,0,0.0629073053516028,0,0,0.019125360336358,0,0,0,0,0.0194331961887276,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0432484367753889,0,0.0551134705213137,0.19709145868223,0,0,0,0,0,0,0,0,0.215769277502042,0,0.0177764086513196,0,0,0,0,0,0,0,0,0,-0.086789181739786,0,0,0.160171002736391,-0.0498907885588004,0,0,0,-0.103868973653358,0,0,-0.201272411263486,0,0,0.308542781694639,0,-0.0296821165405731,0,0,-0.00248273501323887,0,0,0,0.014481105688486,0,0
