,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600019.SH,X600188.SH,X600660.SH,X600585.SH,X601600.SH,X600886.SH,X600011.SH,X600547.SH,X000792.SZ,X600010.SH,X600795.SH,X600111.SH,X002460.SZ,X600362.SH,X000301.SZ,X600489.SH,X002466.SZ,X000708.SZ,X600160.SH,X600027.SH,X600803.SH,X601991.SH,X600176.SH,X000807.SZ,X600426.SH,X000786.SZ,X600219.SH,X000983.SZ,X000877.SZ,X002128.SZ,X601699.SH,X000630.SZ,X000408.SZ,X600157.SH,X601168.SH,X600985.SH,X600096.SH,X000933.SZ,X002353.SZ,X600688.SH,X600352.SH,X600378.SH,X600995.SH,X002271.SZ,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148576679552685,0,0,0.443622377061157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0571285394189286,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783435416490119,0,0.127992736120271,0.187612021912628,0,-0.0128097068759699,0,0.116784370231035,0,0.0544851891820336,0,0,0,0,0,0,0.138977032558914,0,0,0,0,0,0,0.0284915257304303,0.0257218293768264,0,0,0,0,0,0,0,0.0566069152475087,0,0,0,0,-0.0621168030204878,0,0,0,0,0,0,0
X600010.SH,0.04829216790588,0,0,0,0,0,0,0,0.0586446126790499,0,0,0,0,0,0,0,0.278529965565369,0,0,0.00346595089718582,0,0.025001536193368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387041323625477,0,0,0,0,0,0,0,0,0,0.0642217581017497,0,0,-0.0245153933013015,0,0,0,0,0.0847642949837321,0,0
X600795.SH,0.0285847037507694,0,0.0456127725659207,0,0,0,0.0386675289355493,0,0,0,0.402514137181402,0,0,0,0,0,0,-0.0102804878931215,0,0,-4.33680868994202e-19,0,0,0,0.356306700269969,0.0715515366731466,0,-0.0151740555627061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00454448119649658,-0.0304789626547634,0,0,0,0.00992237189220134,0,0
X600111.SH,0,0,0,0,0,0,0,0.0232536210431555,0,0,0,0,0,0,0,0,0,0.164168358091901,0,0.0100253402359041,0.223164672046704,0.0891685193565615,0,0.0838017352504479,0,0,0,0,0.15240406300593,0,0,0,0,0,0,0,0.00498225998914391,0,0.194033167692227,0,0,0,0,0.0216463915328603,0,0,0,0,0,0,0,0,0,0,0,0,0.0405488096519557,0,0
X002460.SZ,0,-0.00375785408503135,0,0,0,0,0,0,0,-0.0425162999293208,0,0,0,0.40538633174293,0,0,0,0,0,0,0,0.744320354568112,0,0,0,0,0,0,-0.020863208690565,0,0,0,0,0,0,0,0,0,-0.0525414428071959,0,0,0.0880498669012738,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.106611653356266,0,-0.048500889819288,0,0
X600362.SH,0.111778139205405,0,0,0,0,0,0,0,0,0.164505074455448,0,0,0,0,0,0,0,0.0619953997997232,0,0.0144155556777803,0,0,0.248442940266316,0,0,0,0,0,0,0,0,0,0,0,0,0.0173532985662138,0.244720866412602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173340142021731,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404328807342232,0,0,0,0,0,0.240261444902994,0.0715969027342978,0,0,0,0,0,0.333992369584067,0.229962327548823,0,-0.00868137059147286,0,0,0,0,0,0,0,-0.510898228579882,0,0,0,0,-0.123781939307464,0,0,0,0,0,0,0,-0.257164527721799,0,0,0,0,0.0192686964148636,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.61060655239929,0,0,0,0,0,0.155997032711917,0.0563721931127383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13347180482114,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.0508253046390764,0,0,0,0,0,0,0
X002466.SZ,0,0,-0.227328872171443,0,0,0,0.247362917663669,0,0,0,0,0,0,0.108406992963548,0,0,0.0510499088689334,0.737708278985381,0,0,-0.174476958678908,0,0,0,0,0,0,0.139001316450175,-0.0813545600580848,0,0,0,0,0,0,0,0,0,0.0777530298080719,0,0,0,-0.10853755435142,0,0,0,0.0907021681270933,0.0734101545668569,0,0,0,-0.0141908365542874,-0.186531458731942,0,0,0,0.0185552621149171,0,0
X000708.SZ,0,0,0,0.179954800317642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124629297518356,0,0,0,0,0,0,0.0964833456124648,0,0,0,0,0.159991694663287,0,0,0.140265783882633,0,0,0,0,0,0.0715675174557488,0,0,0,0,0,0,0,0,0,0.0661973437481748,0,0,-0.0780377380649082,0,0,0,0,-0.0189599230675105,0,0
X600160.SH,-0.122284012077654,0,0,0,0,0,0,0,0,0,0,0,0,0.0845121588679384,0,0,0,0.0125836336195757,0,0.13959889459558,0,0,0,0,-0.189168381871466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482991738859119,0.527204527580654,0,0.0667342449121398,0,0,0,0.472798575527189,0,0,0,0,0,0.00318199195728188,0.132170461396746,0,0,-0.0625576682651297,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.0864541320246519,0,0,-0.0244046281743301,0.0477175629851836,0,0,0,0,0.193229491090253,0.0323756756923518,0,0,0,0.199064710593243,0,0,0,0,0,0.0920964685791435,0,0,0,0,0,0,0.135738726377404,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300096093571447,0,0,0,0,-0.0302984003051092,0,0
X600803.SH,0.144512412288638,0,0,0.499570209491748,0,0,0,0,0,0,0.0808273885465161,0,0,0,0,0,0,-0.00330605574004247,0,0,0,0,0.205432917381522,0,0,0,0,0,0.107600989621366,0,0,0,0,0,0,0,0,0,-0.025176347159874,-0.163511782093697,0,0,0,0.0880878862648564,0,0,0,0,1.73472347597681e-18,0,0,0.0582964094249258,-0.152407058081432,0,-0.126081757203246,0,-0.0505863180389516,0,0
X601991.SH,0,0,0.141969764437725,0,0.00959398637352177,0,0,0,0,0,0,0.418670564843801,0,0,0,0,0,0,0,-0.0146786207752248,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.178134416766053,0,0,0,0,0,0.0026916682232053,0,0,0,0,0,0,0,0,0.182228385553577,0,0,0,0,0.0441194687143336,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170089254196748,0,0.122143074516587,0,0,0,0,0,0,0,0,0,0,0.129890026080177,0.064937100990898,0,0,0.178274158293086,0,0.0115159627518824,0,0,0,0,0.123669314095429,0,0,0,0,0.07407238325185,0,0,-0.0726144981777397,0,0,0,0,-0.0112122460624497,0,0
X000807.SZ,0,0,0,0,0,-0.0652337475670153,0,0,0,0.256608539124402,0,0,0,0,0,0,0.0850693315451673,0,0,0.000921909550266729,0,-0.0374363311438361,0,0,0,0,0,0,0,0,0,0.0775165133778058,0,-0.0485523222525673,0,0,0,0,-0.0441158486961404,0,0,0,0.54567296502523,0.0400717934979751,0,0,0,0,0,0,0,0,0,0,0,0,0.0150200524491306,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00946266918329702,0,0.0832558419640826,0,0,0,0.149468652175644,0,0.139541229820483,0,0,0.102222075922671,0,0,0,0.18994546542004,0,0,0,0,0,0,0,0.296013161513553,0.0890332036252484,0,0,0,0,0.0897755407210277,0,0,-0.00716009652269877,0,-0.0788573048783636,0,0,-0.101144208238135,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.2229392556442,0,0,0,0,0,0,0,0,0,0,0.1575617903111,-0.0850017000068587,0,0,0,0,0,0,0,0.0925387248612992,0,0,0.0612782737736219,0,0,0,0,0,0,0,0,0,0.0999049524220801,-0.0813691671708192,0,0,0,0,0.0606949653806866,0,0,-0.0508373855742716,0,0,0,0,-0.00424438241244205,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.40196630782697,0.0937818564382332,0,0,-0.144366422120531,0,0,0.11087363572039,0,0,0,0,0,0,0,0.0292385997378161,0,0,0,0,0,0.0266225678606874,0,0,0.174979646321825,0,0,0,0,0,0.191119665111512,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,-0.0236316676275607,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961770411483848,0.0323221245728382,0,0.134970783099793,0,0,0.0441847877832704,0,0,0,0,0,0,0,0,0,0.150468403369222,0.173636251874032,0,0,0,0,0,0.248593872956772,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115162074928154,0,0
X000877.SZ,4.33680868994202e-19,0,0,-0.299876803532704,0,0,0,0,0,0,0,0,0,0,0,0,0.109752008865253,0,0,0,0.190862755821562,-0.0854248413378236,0,0.178083654667317,0,0,0,0.25525339016287,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204954119493603,0,-1.38777878078145e-17,0,0.107278421135571,0,0,0,0.494805425335178,0,0,0,0,0,0,0,-0.0279697653521004,0,0
X002128.SZ,0,0,0,0,0,0,0.042822827755772,0,0,0,0,0,0,0,0,0,0,0,0,0.034520736578668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128063473850343,0,0,-6.93889390390723e-18,0,0.237002961490271,0,0.326044184824308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395623293544334,0,0
X601699.SH,0,0,0,0,0,0,0,0.119169115398574,0,0,0,0,0,0,0,0,0,0,0,0.166579309546346,0.169920770788625,0,0,0.067351153153936,0,0,0,0,0,0,0,0,0.278706316483083,0,0,0,0,0,0,0.0341983673354147,0,0,0,0.050673088108707,0,0,0,0,0,0,0,-0.142532457827932,0,0,0,0,0.0496759534597177,0,0
X000630.SZ,0.138926217979033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0959194463364242,0,0,0,0.238567182794594,0,0,0,0,0.0120076646875216,0,0,0,0,0.112479083305196,0,0,0,0,0,0.066972944542252,0,0,0,0.0747271501907966,0,0.207857524833531,0,0,0,0,0,0,0,0,-0.0989952069451461,0,0,0,0,0
X000408.SZ,0,0,0,0.0582116329012628,0,0,0,0,0,0.210090693149374,0,0,0,0,0,0,0,0.127633711428229,0,0.0120175689482793,0.0776953941531725,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.11874286229812,3.46944695195361e-18,0,8.67361737988404e-19,0,0,0,0.1629515372363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383384378010843,0,0,0,0,0,0,0.0326884376150762,0,0,0,0,0,0,0,0,0,0,0,0.158729100545108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34369863250234,0.0479407596189368,0,0,-0.0425901071488241,0,0,0,0,0.121530728344861,0,0
X601168.SH,0.0413144484706151,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.00753922974432252,0.322453869830281,0,0.155759304060824,0,0,0.070412103877481,0,0,0,0,0,0,0,0,0,0,0,0.005379309022387,0.0448253380217057,0,0,0,0,0,0.193751117133236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0.152282200199748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134223270978761,0,0,0,0,0,0,0,0,0.138239525029238,0,0.203770601882051,0.164337511753042,0,0,0,0.0998065548440896,0,0,0,0,0,0,-0.0896059253426078,0,-0.00557259955093766,0,0,-0.0962889528264751,0,0,0,0,-0.0113437088562327,0,0
X600096.SH,0,0,0,0,0,0,0,0.0623774923187848,0.166125871488478,0,0,0,0,0.25140813662586,0,0,0,0,0,0.0965648910085374,0,0,1.0842021724855e-19,0,0,0,0.0125036241766409,0,0,0,0,0,0,0.0653446771821577,0.0980490903784645,0,0,0,0,0,0,0,1.38777878078145e-17,0.0189750928199204,0,0,0.150896513367919,0.0314937831883496,0,0,0,0,0,0,0,0,-0.0209921352216778,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0.0350492524346544,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0962445975271167,0,0,0,0.0680155882937386,0,0,0,0,0.401765749783298,0,0,0,0,0,0,0.125907527606711,0.0260830781557939,0.0958719389720467,0,0,0.00255626798896308,0,0,0,0,0,0,0,0,0,0,-0.110329668516652,0,0,0,0,-0.0132790585286935,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484217697468037,0,0,0,0,0.0395643982820044,0,-0.0692905255518164,0,0,0,0.367006561304947,0,0.344860760976096,0,-0.0696131414845963,0,-0.324959690311837,0,0,0,0,0,0,0,0.116278392239949,0,0,0,0,0,0,0,0,0,0,-0.104576855673684,0.150685946259506,0,0,-0.0174787099943312,0,0
X600688.SH,0,0,0,0,0,0.00711461957299053,0.0345139070831996,0,0,0,0,0,0,0,0.14845011250129,0,0,0,0,0,0,0.0613387318233774,0,0,0.0321126403265301,0,0,0.210050792822765,0,0,0,0,0,0.00238625909509679,0,0,0.0641356567150966,0,0,0,0,0,0,0,0,0,0,0.101245459428301,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0
X600352.SH,0,0,0,0,0.0742936803762753,0.0667951894706203,0,0,0,0,0,0,0,0,0,0,0,0.0526616843242056,0,0.0620350870357169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899414619728295,0,0,0,0.0101211222280883,0,0,0,0.0661832710569886,0.0757671067133363,0.00819195476481487,0,0,0,0,0,0,0,0.0113678507894411,0,0
X600378.SH,0,0,0,0,0,0,0.0550546733185318,0,0,0,0,0,0.19235213732682,0,0,0,0.0810411260417945,0.0999366982431758,0,0,0,0.0824320047770411,0,0.0949783024122337,0,0,0,0,0.082396086557208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172517024200703,0,0,-0.129138691195302,0,0,0,0,-0.0212000362998854,0,0
X600995.SH,0,0,0,0,0,0,0,0,0.0363088607746989,0,0,0,0,0,0,0,0,0.0255293699463129,0,0.0368301141187723,0,0.0676737646834256,0.171270817697423,0,0,0,0.519605572243173,0,0,0,0,0,0,0,0,0,0,0,-0.0336302339134549,0,0,0,0,0,0,0,0,0,0,0,0,0.0306309651543098,0,0,0,0,-0.00803097889338728,0,0
X002271.SZ,0,-0.0461160770282656,0,0.217425365061148,0,0,0,0,0,0,0,0,0,0.362422943647968,0,0,0,0.00902515574108566,0,0.170714951060784,0,0,0,0,0,0,0,0,0,0,0.16231219150453,0,0,0.506375038039966,-0.264803236933451,0,0,0,0.0317998116878895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265320196558178,-0.0985015395146045,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639603803731287,0,0,0,0.372221961220799,0,0,0,0,0,0,0,0,0,0.0450011865537606,0,0.0342474629037262,0,0,0.104831701718759,0.0139424258764355,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0405326585594762,0,0
Change_TY3M,0,0,0,0,-0.00354979530367371,0,0,0,0,0,0,0,0,0,0,0,-0.0274291127734433,-0.0396400767251283,0,0.0357459790195589,0,0,0,0,0,0,0.092129391643258,0,0,0,0,0,0,0,-0.00294973164538707,0,0,0,0.0583426925652518,0,0,0,0.0278492654768238,0,0,0,-0.0872296541489065,0,0,0,0,0.108739028590395,-0.173340891277681,0,0,0,-0.0549980502366698,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171498611551595,0,0,0,-0.949162106338321,0.0653025908613687,0,0,-0.556624491024992,0,0,0,0,0,0,0,0,0.116767674351899,0,0,0,0.133836861204609,0,-0.0250171835006839,0,0,-0.422493163345321,0,0,0,0,0,0,0,0,0,0.64829455836928,0,0,0,0.218283241387764,0,0
TED,0,0,0,0,0,0,-0.274196875977822,-0.0947733252250623,0,0,-0.0290105150260134,0,0,0,0,0,0,0.103318248498595,0,0,0,0,0,0,-0.129843771824725,0,0,0,0,0,0,0,0,0.0350309007816671,0,0.388633474165812,0,0,0,0,-0.011109864070745,-0.049473475157844,0,0,0,0,-0.0931325116761794,0,0,0,0,0.47796160509349,0,0.0245379119726266,0.098962817650001,0,-0.247722024948595,0,0
RealEstate_excess,0,-0.127721865615034,0,0,0,0,0.47591366436603,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265384339991451,-0.399066155628706,0,0,0,0,0,0,0.162445038211107,0,0,-0.0159530826541186,0,0,0,0,0,0,0,-0.0484938789517622,0,-0.0890238354409329,0,0,0.0519790809777372,0,0,-0.205782757980966,0,0.205809968276748,0,0,0,0.0717350122109233,0,0.437605701530059,0,-0.0155140313134141,0,0
MKreturn,0,-0.493479530605543,-0.100390409116377,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0345187909603656,0,0,0.0180112941756022,0,-0.0419969253081077,0,0.09317106852802,0,0,0,0,0,0,0,0,0,-0.199579845543385,0,0,0,0,0.173261532940533,0,0,0,-0.0850145315372631,0.112609822484367,0,0,0,0,0.007058767211948,0,0,-0.0801031870315292,0.143987711893904,0.322709010478393,0,0,0.0270643762744423,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0531672625527751,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0.0264638003115454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.022300544969002,0,0,0,0.00321519689241648,0,0,0,0,0,0.0107494676604831,0,0,0,0,0.0226150080338489,0,0,0,0.0147277872425284,-0.0132613279645947,0,0,0,0,0,0,0,0,0,0.00740185252460419,0,0,-0.0597575822227736,0,0
CarbonVol_Hubei,0,0,0,0,0.0330166682645753,0,0,-0.0176395013139185,0,0,0,0,0,0,0,0,0,0,0,-0.00117636686115562,0,0,0,-0.00502285831855719,0,0,0,0,0,-0.013075098074032,0,0,0,-0.01134277477219,0,0,0,0,0,0,0,0,0,0,-0.0111011847118706,0,-0.00939327180919888,0,0.0207430561705802,0,0,-0.0176920143620821,0.0568197642144943,0,0,0,-0.0285230024628989,0,0
