,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600547.SH,X600688.SH,X600188.SH,X601600.SH,X600795.SH,X600362.SH,X601991.SH,X600111.SH,X600489.SH,X600157.SH,X600027.SH,X600886.SH,X002466.SZ,X601992.SH,X600623.SH,X600299.SH,X600309.SH,X600660.SH,X000792.SZ,X300072.SZ,X600549.SH,X600583.SH,X000723.SZ,X601158.SH,X600352.SH,X000709.SZ,X000883.SZ,X000898.SZ,X002075.SZ,X000983.SZ,X002460.SZ,X600176.SH,X000539.SZ,X002470.SZ,X000027.SZ,X000060.SZ,X000630.SZ,X002407.SZ,X000012.SZ,X600021.SH,X600612.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.173740320955842,0,0,0,0,0,0,0,0.0292736419613722,8.67361737988404e-19,0,0,0,0,0.0834873537559262,0,0,0,0,0,0,0,0,0.0808759272465264,0,0,0.0246957686435799,-0.0322602642544702,0.00518924414415576,-0.0498573105949671,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0758668590600736,0,0,0,0,0,0,0,0,0,-0.0155309369958635,0.0456896591797977,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.148585601380773,0,0,0,0,0,0.00111439633248555,0,0,0,0,0,0,0,0,0.125462079071829,0,0,0,0,0.0682571028491971,-0.113704102588187,0,0.0265114314205637,0,0,0,0.000442451121863399,0,0,0,0,0,0,0.0273531081578036,0,0,0,0,0,0,0,-0.0124651967259742,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.0729558387202973,-0.00781524681593902,0,0.0555629291254844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799910908278525,0,0,0,0,0,0.111682353597001,0,0,0,0.00214101610977598,0.00313761063004202,0,0,0,0,0,0,0,-0.0176865499719908,0,0,0,0.0813295359234195,0,0,0.0121487493766865,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.0273308850411394,0.119287894706028,0,0.100468104647135,0,0.110529546824664,0.0267908281624404,0,0,0,0,0,-0.0600602491363159,0,0,0,0,0,0,0,0,0,0.0184196573368924,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.0406729704134197,0,0,0,0,0,0,0.0982208520797192,0,0.139345429038395,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0434245770233205,0,0,0,0,0,0.0795145047062137,0,0,0,0.368567828625329,0,0,0,0,0,0,0.0149519492603118,0,0,0,0,0,0,0,0.158760575246439,0,0,0,0,0,0,0,0,-0.00750725030945273,0,0.0439143282892213,0,0,0,0.0230413853395424,0,0,0.0573485171483434,0,0,-0.0061608450813306,-0.0295758298517437,0,-0.0166756711659812,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.120299849131852,0,0,0,0,0.108849253713845,0,0.107090172954128,0,0,-0.148427493379412,0,0.0015603424969379,0.0133776683034116,0.0886647004234883,0.376622999417448,0.00713135815648835,0,0.116528798360926,0,0,0,0,0,0,0,0,0,0.105096223106276,-0.0380635737205135,0,0,0,0,0,-3.46944695195361e-18,0.0697840184270116,0,0,-0.142643015355127,0,-0.0656361980713566,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0860081989847168,0,0,0,-0.022784453041428,0,0,0,0,-0.040701063443547,0,0,0,-0.0335398485583511,0,0,0,0,0.105293189032061,0,0,0,0,0.0552085675750119,0.0765618642483239,0,0,0.0412803018416527,0.063891166440005,0,0,0.0349000524814308,0,0,-0.0301843308710571,0,0,0,0.145730553432531,0,0,-0.0445365668886414,-0.00731083065973103,0,0,0,0,0.000671909834009701,0.0525103094703379,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188621561506167,0,0,0,0.01629641668936,0.0428376787000825,0,0,0,0.0432000627822643,0.0319060023874836,0.0417887805215965,0,0,0,0,0,0,0,0.0978492341755935,0.0442513954157832,0,0,0,0.0490330671838093,0,0,0,0,0.0105494354676434,0,0,0.161737371858077,0,-0.00648470287901707,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556362103088078,0,0,0,0,0.191367010887912,0,0,0.0164456002520949,0,0,0,0.0812814476174696,0,0,0,0,0,0,0,0,0,0.0211951068059458,-0.052815450217997,0,0,0,0,0,0,0,0,0,0,0,0.00574289899726362,0.00846854484995772,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.102181460666644,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.0301601751431412,0,0.0346074580125218,0.191393717403852,0,0,0,0.169927492878787,0.0395463328703219,0.0406212442153687,0,0,0,0,0,0,0.183638745042886,0,0,0.0351343784178991,0,0.0580483101485745,0,0,0,0,0,0.0412078633882264,0,0,0,0,0,0,0,0,0,0,0
