,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X002271.SZ,X000708.SZ,X600011.SH,X600660.SH,X002460.SZ,X600886.SH,X000786.SZ,X600176.SH,X601898.SH,X600010.SH,X600801.SH,X600362.SH,X601600.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600426.SH,X600111.SH,X600795.SH,X600688.SH,X002080.SZ,X600299.SH,X600027.SH,X601992.SH,X000301.SZ,X002466.SZ,X000932.SZ,X600803.SH,X600529.SH,X002353.SZ,X600315.SH,X600219.SH,X300037.SZ,X000027.SZ,X600486.SH,X002075.SZ,X002409.SZ,X000723.SZ,X601158.SH,X600612.SH,X000883.SZ,X000898.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,-0.00406719256429258,0,0.000330071417435782,-1.0842021724855e-19,0,0.039573730233402,0,0,0,0,0.0902144517990798,0,0,0,0,0,0,0,0.0693097530893625,0,0,0,0,0,0,0,0,-0.0383415751084143,0.0489638588659409,0,0.136745053562543,0,0.0513547611391985,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0236015784748717,0.00669198520439151,0,0,0,0,0,0
X600028.SH,0,0,0.102540743293483,0,-8.67361737988404e-19,0,0,-0.0101792939038081,0,0,0,0.0125444274242386,0,0,0.013250532339451,0,0,0,0,0,0,0,0,0,0,-8.51241501755012e-05,0,0,0.0309882689501631,0,0,0,0,0.0186591045795801,0,-0.0122792898050265,-0.0352138599293754,0.059285240905181,0,0,0,0.0622871917030915,0,0,0.00326476402078472,0,0,0,0,0,0,-0.0361333359026701,0.0134899882056454,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.0348607108951512,0.00788522776798333,0,0,0,0,0,0,0,0,0,0,0,0.330543245175621,0.166933584535113,0,0,0,0,0,-0.0201312872984119,0,0,0,0,0,0,-0.035217522878409,-0.0160183436241843,0,0,0.0137774296431946,0,0,0,0,0,0,0,0,0,0,0,-0.00292306216677215,0.00937915694349403,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0644198577568914,0,0,0,0,0,0,0,0,0,0.0332311993383247,0,0,0,0,0,0,0,0,0,0,0.0556478795966791,0,0,0,0,0,0,0,0.0484228746574981,0,0,0,0,0,0,0,0,0,0.0268974249137701,0,0,0,0.072820043703452,0,0,0,-0.0600384465691027,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.387454354345103,0,0,0,0,0.0698773438358786,0,0,0,-0.045652566511498,0,-0.0850463567355049,0,0,0,0.0849918003904736,0,0,0,0.445240145295414,0,0,0,0,0,0,0,0,0.226039499414636,0,0,0,0,0.0193218043225736,0,0.0756911368392384,0,0,0,-0.199259439316157,0,0,0,0,0,0,0,-0.0391238772476556,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0760373161324416,0,0,0,0.0373152770248577,0,0,0,0,0,0,0,0,0.465593784783775,0,0,0,0.0421281237942015,0.0155693197546449,0,0,0.0427285010791896,0.00600680089659756,0,0,0,0,0,0,0,0,0.00550457412218768,0.0153975403926875,0,0,0,0,0,0,0,0.269094650542726,0,0,0,0,-0.0217184878651051,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0614924174230235,0,0,0,0,0,0,5.42101086242752e-20,0,0.0274006074908749,0.0245484569585641,0,0.0439518712592561,0,0,0,0,0,0,0,0,0.0198708492295844,0,0,0,0.11560820080877,0,0,0,-1.73472347597681e-18,0.0501967894477979,0,0,0,0,0.0750974563315872,0.144861062006132,0,0,0,0.000812228651913096,0,-0.0213763865370952,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0196317912056892,0,0,0.0841268875554637,0,0,0,0,0,0.0689639207498561,0,0,0,0.0463163188624771,0,0,0,0,0,0,0,0,0,0,0.149872995705142,0,0,0,0,0.322540783836317,0,0.0509572309103558,-0.0730641332283108,0.0927934782313357,0,0,0.0659275261988542,0,0,0,0.0299168620823774,-0.0555096073925036,0,0,0,0,0,0
X000708.SZ,0,0,0,0,-0.0306208281890702,0.0951112030491687,0,0,0,0.0622581510033109,0,-0.00679244532099107,0,0,0,0,0,0,0,0,0,0,0,0,-0.119990809852572,0.240143005277702,0,0,0,0.0619875439197555,0.033549484295163,0,0,0,0.0771126864558168,-4.33680868994202e-19,0,0,0.0716203741958704,0,0,0,0,0,0,0.182906054303135,0,0,0,0,0,-0.0259847183013073,0.0412203769673204,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210378356135902,0,0,0,0,0,0,0,0,0,0,0,0.198867127300388,0,0,0.0824493744984022,0.0401523062544207,0.728260654976057,0,-0.153551000355863,0,0.0333992794622152,0,0,-0.193070521706035,0,0,-0.0803892148537967,0,0,0.0474285955203893,0,0.0588992051107545,0,0,0,0,0,0.0319893093439735,0.00775416692574971,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.128009831918646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119112730078857,0,0,0,3.46944695195361e-18,3.46944695195361e-18,0,0,0,0,-0.0221186231667852,0,0,0,0,0,0,0.0601948343786851,0,0,0.223064973291395,0,0,0.0221475810169714,0,0,0,0,0,0,0,0,0.0245303355439399,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.188812213008662,0,0,0,0,0.094810102139835,0,0,0,0,0,0,0,0,0,0.176254654833122,0,0,0,0,0,0,0,0,0,-0.172138409261239,0.473346395385076,-0.0301240646503814,0.0604857043289591,0,0,0.0532093104884146,0,0.220897690545944,0,0,0,0.182374522357675,0,0,-0.0710124822611591,0,0,0,-0.0287456119968302,0.00976900973480162,0,0,0,0,0,0
X600886.SH,0,0,0,0,-0.0154014143946222,0,0,0,0,0,0.0271366496149629,0,0,0,0.0186346307098996,0,0,0,0,0,0,0.136643738834964,0,0.203348118882375,0,0,0,0,-0.0715353053459806,0,0,0,0,0,0,0.050678918585834,0,0,0,0,-0.0556677995317592,0.0437202353980896,0,0,0,0,0,0.162669895668569,0,0,0,0.00204530040224164,-0.0131927937151512,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.256933036730577,0.0628376814273972,0,0,0,0.362583175189311,0,-0.279769874056241,0,0,0,0,0,0,0,0.246964452774542,0,0,0,0.0921589883829399,0,-0.103336797319432,0,0,0.014833423204302,0,0,0.0456589107625287,0,0,0,-0.0586267297396457,0,0,0,0,0,0,0,0,0,0,0.0188550259346331,-0.024243374970752,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,-0.106137081195587,0,0,0.0270586088339912,0,0,0,0,0.622287717473452,0,0,0,0,0,0,-0.0444325047775542,0,0,0.0908587829704094,0,0,0,0,0,0,0,0,0.100940263578425,0,0,0,0,0,0,-0.0245436228372166,0,0,0,0,0,0,0.0594366368757183,-0.0157139908275816,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0194370759581147,0,0,0,0,0,0,0.0628557994762256,0,0,0,0,0,0,0,0.0747132018258337,-2.16840434497101e-19,0.264071364174231,0,0.0794423599115153,0.0502616916758705,0,0,0,0,0,0,0,0,0,0.0169372595216102,0.019676650129833,0,0,0,0.0254956249426126,0,0,0,0.00483385860854939,0.012434526514718,0,0,0,0,0,0,-0.020706596524135,0.0153360138158404,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,-0.0937407222576372,-0.065268000786012,0.0483677921132362,0,0.049491867516796,0.0799138903988366,0,0,0,0,0.0642959186895786,0,0,0,0,0,0,0.389295258457841,0,0,0,0,0,0,0.00517601697283971,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.20824685467845,0,0,0,0.455431599150025,0,0.0647183844288087,0.0112710438747115,0,0,0,0,0,0
