,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601898.SH,X600660.SH,X601991.SH,X601600.SH,X600688.SH,X600886.SH,X600795.SH,X600362.SH,X600188.SH,X600027.SH,X000898.SZ,X601992.SH,X002466.SZ,X600516.SH,X600176.SH,X600111.SH,X600352.SH,X000709.SZ,X002460.SZ,X000629.SZ,X600489.SH,X600808.SH,X000786.SZ,X600299.SH,X601158.SH,X600219.SH,X600801.SH,X000553.SZ,X000825.SZ,X002271.SZ,X600157.SH,X000883.SZ,X600583.SH,X002470.SZ,X002110.SZ,X600339.SH,X600985.SH,X000408.SZ,X600021.SH,X601699.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.186044307349292,0,0,0,0,0,0,0,0,0,0,0.0461898183243055,0.104006971965882,0,0,0,0,0,0,0,0.00592799276614804,0,0,0,0,0,0,-0.00707323058274347,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0816641956406655,0.108619278435756,0,0,0,0,0,-0.00575797508504648,0.0139549254357741,0,0,0,0,-0.0161399114707316,0
X600028.SH,0,0,0,0,-0.102951829263904,0,0,0,0,0,0.187875689670503,-0.138078830288109,0,0,0,0,0,0,0,-0.0559152510750144,0,0.0235206273672168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227694823553285,-0.07250107387668,0,0,0.0867727199789834,0,0.224997483472499,0.0193739673655644,0,-0.0190176811358989,0,0,0,0.0238295610799172,0.0817177528135433,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.00536965575539291,0.150706192234832,0,0,0,0,0,0,0,0,0,0,0,0.141759730099525,0,0,0,0,0,0.0607103526452821,0,0,0,0,0,-0.0863753388034791,0,0,0.0425631392035126,0,0,0,0,0.0651984209436227,0.112929540204065,0.0135530216662522,0,0,0,0,0.0146862265914075,-0.121172856017107,0,0.0346033013193769,0,0,0,0.00994832172074838,0,0,0,0,0.0462552015915582,0,0
X600585.SH,0,0.0261995515457522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124632540401955,0,0,0,0,0.0265468118416265,0,0,0,0,-0.0482222623757344,0,0,3.46944695195361e-18,0,0,0,0.384762755396845,0,0,0.0399734621800285,0,0,0,0.0188787152554363,0.177813498574638,0,0,0,0,0,0,0,-1.35525271560688e-20,0.0141867802145646,0,0,0,0.0481481008789163,0,0
X600019.SH,0,0,0,0,0,0.055955403031848,0,-0.00974989717487757,0,0,0,0,0,0,0,0,0,0,0,0.437526160202184,0.0298703808839433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00228280450674664,0,0.0297431495413441,0,0.147259864089445,0,0,0,0,0,0,0,0.00369517240223805,0.0229854245363532,0,0,0,0.0383868726719543,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102202898034898,0,0,0,0,0,0,0,0,0.593438078165265,0.0117628680203311,0,0,0,0.150513155825839,0,0,0.0210348222022589,0,0,0,0,0.132039409914306,0.103048359214116,0,0,0,0,0,0,-0.00598400432921971,0.0386657921790869,0,0,0,-0.0480873130814072,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503802187519192,0,0,0.622433827716039,0,0.023605074095619,0,-0.207616931250116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466515266309685,0,0,0.0497478241412143,0,-0.121737543467693,0,0,0,0,0,0,0.00417717596614095,0.00820824590878942,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.054755137737598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189403058200713,0,0,0,0,0,0.0823683898217387,0.835183594513846,0,0,1.73472347597681e-18,0,0,0,0.192177980066123,0,0,0,0,0,-0.102536854596304,0,0,0,0,0.0482673142591868,0,0,0,-0.0297282987925511,0.0228203597151553,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00253443784461157,0,0.244889303553975,-0.0227004325986694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916113961947537,0.0310171038151532,0,0,0,0.0856407219235551,0.0143826137264479,0,0,0,0,0,0,0.0252971549969009,0.00607380715324086,0,0,0,0.0706483178705227,0,0
X601898.SH,0,0,0,0,0,0.00366759773888945,0,0,0,0,0,0,0.0288534838266187,0,0,0,0,0,0,0,0,0,0,0.15432046660085,0.107583233175329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337977244374875,0,0,0,0,0,0.0245540620093477,0,0,0,0,0.0661971756457055,0,-0.0200038733752356,0.0418420677353609,0,0,0,0.041423029006876,0,0
