,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X601898.SH,X600011.SH,X600585.SH,X600547.SH,X600660.SH,X600886.SH,X002466.SZ,X601600.SH,X000792.SZ,X002460.SZ,X600795.SH,X600111.SH,X601699.SH,X000708.SZ,X600010.SH,X600426.SH,X600362.SH,X000301.SZ,X000877.SZ,X000983.SZ,X600027.SH,X002271.SZ,X600803.SH,X600489.SH,X601991.SH,X600160.SH,X600985.SH,X600176.SH,X000807.SZ,X000786.SZ,X000408.SZ,X000630.SZ,X600612.SH,X000932.SZ,X000933.SZ,X300037.SZ,X600219.SH,X002128.SZ,X600995.SH,X600348.SH,X600688.SH,X600157.SH,X000723.SZ,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0.160100421567583,0,0,1.38777878078145e-17,0.152364834535726,0,0,0,0,0,0,-0.102218973049246,0,0,0,0,0,0,0,0,0,0,0,0,0.0538236444919966,0,-0.062551332110427,0,0,0,0,0,0,-0.0146910915530262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102340803554878,-0.0245195726376382,0,0,0,0,0,0
X600886.SH,0,0.274113219220261,0,0,0,0,0,0.221980094280292,-0.156129681485325,0,0.0963077052472851,0,0,0,0,0,0.157201913783674,0,0,0,0,0,0,0,0,0,0,0,0.126097754147563,0,0,0.0800369141472957,0.0629614433742667,0,0,0,0,0,-0.0520725743479815,0,0,0,0,0,0,0,0,0,0,-0.237636811905683,0,-0.0308904758528958,0.0307550057172997,0,0,0,-0.044978440993205,0,0
X002466.SZ,0,0,0,0,0,0,0,-0.0677042787492478,0,0.31745081314494,0,0,0,0,0.218642437952294,0.688832057607796,0,0,-0.0417876103460866,-0.0111106215933058,0,0,0,0.0628387922615375,0,0,0,0,-0.0929268045698928,0.0521034259631772,0,-0.0307425028444778,0,0,0.0109711422368681,0,0,0,0,0,0,0.0615070081708464,0,0,0,0,0,0,0,0,0,0,-0.00304102292341863,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.169747681866259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125020126978133,0.144335954743446,0,0,0,0.429146047761834,0,0.00303520497066096,0,0,0,0.139631030936519,0,0.338960350553287,0,-0.0349874406607612,0,0,0,0,0,0,0.000115730706611691,0.00437632269152286,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.0681435120927388,0,0.129462964494018,0,0,0.0789426517670447,0,0.308652781841345,0,0,0,0,0.192487540169681,0.0487294893811948,0,0,0,0,0,0,0,0,0.0858147868464514,0,0,0,0.0638187479268363,0,0,0,0,0.0605605362500772,0,-0.0219936955796936,0,0,0,0,0,0,0,0,0,0,0,-0.0756008735124636,0.0318981323678589,-0.0505704030247093,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,-0.0582511321179634,0,0,0,0,0,0,0.86171000380656,0,0,0,0,0,0,0.179690821728111,0,0,0,0,0,0,0.0934458449819511,0,-0.03266053876435,-0.252389054460381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00846196906419234,-0.00318597482800967,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0378496568447126,0,0,0,0.410163949509338,0,0,0,0,0,0,0,0,0.122279838974825,0,0,0,0,0,0,-0.0207392684578911,0,0,0.260538839127684,0,0,0,0,0,0,0,0.186942537340138,0.0635146072237778,0.0274639728036247,-0.0567260130632483,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.00783940662034306,0,0,0,0,0,0.0593134179685598,0,0
X600111.SH,0.140520750893876,0,0,0,0,0,0,0,0,0,0,0,0.183251806992007,0,0.221999241336857,0,0.00400542238759521,0,0,-0.0608183901041892,0.147529805508792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237147944682361,0,0.164885770753524,0.0991258410299724,0.0331535192976127,0,0,0,0.0476360234445967,0,0.000849016234870526,0.021673987002158,0,0,0,0.0110271555713439,0,0
X601699.SH,0,0,0,0,0.314569112001916,0,0.25550293192771,0,0,0,0,0,0.00961906463870048,0,0,0,0,0,0,0,-0.165913172048008,0,0,0,0,0.0768799240128599,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0157709406177943,0,0.132403467041332,4.33680868994202e-19,0,0,-0.0624417668274458,0.0287624195455405,0,0,0,0,0.0113192295428573,0.0164481646355494,0,0,0,0,0.0535929408225342,0,0
X000708.SZ,4.33680868994202e-19,0,0,0,0,0.273960465575975,0,0,0,0,0.0592769901690239,-0.145196681792753,0,0,-0.110516681947903,0,0,0,0,0,0,0,0,0,0,0,0.365956695170332,0.177268578624179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126786879153672,0.0170107407016833,-0.0091057720944234,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.05320166935856,0,0,0.128786273777155,0,0,1.38777878078145e-17,0.140869938180374,0.0300167348770767,-0.0215956782941117,0.0555706122454217,0,0,0.434004643228417,0,0,0,0.0416640317374124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121384508775942,0,3.46944695195361e-18,0,0,0,-0.115601344460833,0.0138854121178026,-0.0273995308324504,0,0,0,0,0,0
X600426.SH,0,0,0,0.343282139749142,0,0,0,0,0,0,0.105950907020425,-0.0305015436771832,0,0,0,0.031932203915348,0,0,0,0,0,0,0,0,-0.258296866190061,0,0,0.00994779629435158,0.0373185095228354,0,0,-3.46944695195361e-18,0,0,-0.163287375608225,0,0.114287903773443,0,0,0,0.610201635626838,0,0,0,0,0,0,0,0,0,0.189150908867739,0,0.00264918789634895,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,-0.0545951537175553,0,0,0,0,-0.0107183335751783,0,0,0,0.0987443584317254,0,0,0,0,0,0,0,0.125169662588901,0,0.107135732118216,0,0,0,0,0,0,0,0,0.090686608357503,0,0,0,0.162391801602624,0,0,0,8.67361737988404e-19,0,0,0.316462525164317,0,0.0033680156797896,0.00813735643572866,-0.0394269859070985,0,0,0.0293089889534231,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.156629954169427,0,0,0.0371319481964569,0,0,0,0,0,0,0,0,0,-0.0178293138730104,0,0,0,0,0,0,0,0,0,0,0,0,0.0299756338074441,0.0900767676018607,0,0,0,0,0,0,0,0,0,0.281900254922971,0.139768976208073,0.0242975308155511,-0.0278277145028552,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0.380814356082119,0,0,0,0.00556547276340932,0,0,0,0,0,0,0,0,0,0,0,0,0.0992654824319371,0,0,0,1.73472347597681e-18,0,0.0965595814456414,0,0,0,0.248447609740332,0,0,0,-0.0358265332312052,0,0,0,0,-0.168550982686353,0.0393184956354049,0,0,0,0,0,0,-0.0341734689002011,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103364737544059,0,0,0,0,0.726212389725582,0,0,0,0,0,0.533612960709275,0,-0.232106778663364,0,0,0,0,0.0211965862670955,0.0187187861925132,0,0,0,0,0,0,0,0,0,0,0,0,0.0964651488475337,0,0,0.251399483806539,0,0,0.104186500314056,-0.0573785970663108,0.106632327686816,0,0,0.422857860333462,0,0
X600027.SH,0,-0.0637677899024379,0,0,0,0,0,0.568832594567148,0,0,0,0,0,0,0,0,0,0,-0.0788607092892539,0,0,0,0,0,0,-0.0958076267110611,0,-0.014302655031724,0,0,0.298092225084568,0,0,0,0,-0.0966731933473165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00121923326515174,-0.00960752370560184,0,0,0,8.67361737988404e-19,0,0
X002271.SZ,0,0,0,0,0,0,0,0.0901688987478707,0.562931711054292,0,-0.0813986761854488,0,0.0841333865720257,0.0339684948893568,0,0,0,0,0,0,-0.0578184443587553,0,0,0,0,0,-0.794697170726407,0,0,0,0.422716199358101,0,0,0,3.46944695195361e-18,0.262122369657464,0,0,0.0332915664360792,-0.0250174886691952,0,0.279779019729549,0,0,0,0,0,0,0,0,0.066225053446407,0.00787756056909962,0,0,0,0,-0.02678789581874,0,0
X600803.SH,0,0.077516444857366,0,0.0101265746908687,0,0,0,0,0,0,0.108165846943361,0,0,0,0,0,0,0,0,0.30325719372864,0,0,0,0,0,0.0489864205750238,0,0,0,0,0.481509019047439,0,0,0,0,0.0868744419848482,0,0,-0.340109106548083,0,0,0.0728629501935255,0,0,7.64931945394466e-05,0,0,0,0,0,0.109482764044622,-0.024267578831116,0,0,0,0,0,0,0
X600489.SH,0,0,0,-0.035663218978126,-0.0447496232804195,0,0,0,0,0.648645741505386,0,0,0,0.0857004217988816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272080375265187,0,0,0,0,0,0,0,0,0,0,0.0502427883485901,0,-0.01569673289738,0,0,0,0,0,0,0,0,0,-0.00207783316162773,-0.0134666228700272,0,0,0,-0.0489968354565816,0,0
X601991.SH,0,0,0,0,0,0,0,0.00484522071304322,0,0,0,0,0,0.120010220179244,0,0,0.0785763465211155,0.0978227751685096,0,0,0,0,0,0,0,0,0.153149283611119,0.0737206744385339,0.195961090691119,0,0,0,0,0,0,0,0,0,0.0723069171323946,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,-0.0111933260100509,0,0,0,0,0,0,0
X600160.SH,-0.406293081554833,0,0,0.1451277917428,0,0,0,0,0,0,0,0,0.0492690432587077,0,0,0.0335099944065679,0,0.0229284114135844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346118899064681,0,0,0,0,0,0,0.065386122528714,0,0,0,0.200394797163328,0,0,-0.0636521457325305,0,0,0,0,-0.0838877923644504,0,0
X600985.SH,-0.0289006593516707,0,0,0,0.303279105542058,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299913680372486,0,0,0.350750921973948,0,0,0,0.00221684404528859,0,0.069685667790283,0,0,0,0,0,-0.16046508690603,0,0,0,0,-0.135068918302232,0,0,-0.104094344009467,0,0,0,0,0,0,0,0,0,-0.0251269063116562,0,0.0069505907729542,0,0,-0.0916246704419166,0,0
X600176.SH,0,0,0.0197054714330556,0,0,0,0,0,0.739947411009703,0,0,0,-0.00979942001719162,0,0,0,0,0,0,0,-0.873738797091791,0,0,0,0,0,0,0,-0.185917872326221,0,0,0.389548601116095,-0.106831014327358,0,0.208258839484397,0,0,0,0.0702314232112524,0,0,0,0,0,0,0,0,0,0,0,0,0.074284575529374,-0.114501099038069,0,0,0,0.174394396113474,0,0
X000807.SZ,0,0,0,0,0,0,0,-0.042191646029176,0,-0.423776710651814,0,0,0,0.668557883323634,0,-0.0606600559905585,0,-0.0702217357359275,-0.13581361382584,0,0,0,0,0,0,0,0,0.198499729932567,-0.00158418192388372,0,0,-0.236180460255979,0,0.0458810447686832,0,0,0,0,0,0,0.134437990912522,0,0,0,0,0,0,0,0,0,0,-0.00475719674415839,0,0,0,0,-0.0730501231531749,0,0
X000786.SZ,0.234041239037971,0,0,0,0,0,0,0,0.24966570802774,0,0.089684447268892,0,0,0,0,0.0073942785955828,0,0,0,0,0.0739495343082737,0,0,0,0,0.0718482588616491,0,0,0.0932655840658343,-0.0379514190892881,0,0,-0.017098296938365,0,0,0,0,0,0,0,0.254359993394716,0,0,0,0,0,0,0,0,0,0,0.0320979923314913,0.00408691867990382,0,0,0,0.146402716315272,0,0
X000408.SZ,0.0488634251207974,0,0,0,0.0614319848438044,0,0,0,0,0,0.137539338410764,0,0,0,0.537588768253079,0.0195839406305528,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0632827801655554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00215761030544876,-0.0666110869507892,0.16350718899249,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0272172524131233,0.155209408765642,0,0,0,0.0794064483962125,0,0,0,0,0,0,0,0.00754979149356035,0,0.00503181853363955,0,0,0,0.0756652212759672,0,-0.0812655111586584,0.0868922505023758,0,0,0,0,0,0,0,0,0,0.179666306276666,0,0,0,0.105630358328815,0.019089138475361,0,0.00146240124179362,-0.0108745406478666,0,0,0,0,0,0
X600612.SH,0.024115246700641,0,0,0,0,-0.138839067339542,0,0,0,0,0,0,0.0369889581422842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.147912116850863,0,0,0,0,0,0,0,0,0,0.306971268435466,0.133726126007819,0,0.0125318382449131,0,0,0,0.0868518140625215,0,0
X000932.SZ,0,0,0,0,0,0.340932780028998,0,0,0,0,0,0.108596768960652,0,0,0,0,1.38777878078145e-17,0,0.0215032362701446,0,0,0,0,0,0,0,0,0,0,0.0559580819559525,0,0.0646871444273569,0,0,0,0,0,0,0.192510290051955,0,0,0,0,0,0,0,0,0,0,0,-0.0660211644260666,-0.0127601434309471,0.0587790409900919,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.12019920587431,0.0359489202868642,0.162194871145749,0,0,0,0,0,0,0,0,0,0,-0.0591982615722973,0.0575757136498488,0,0,0.162486230735598,0,0,0,0.110005793108521,0,0,0,0,0,0,0,-0.235555261955455,0.54554327256655,0,0,0,0,0,0,0,0,0,0,0,-0.0268172969227721,0,0,0,0,0.00573336557755126,-0.00577860296334245,0,0,0,0,0,0
X300037.SZ,-0.166195434053668,0,0,-0.050702398981649,-0.320955691709226,0,0,0,-0.000652700470954818,0,0,0,0.121901620767478,0,0.0190103656525367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228953664598185,0,0,0,0,0,0.251229926701642,0,0,0,0,0.0393220105850281,0,0,0,0,0,0,-0.154936082793398,0,0,0,0,-0.0263633274394661,0.0182462156561696,0,0,0,-0.0348453740964203,0,0
X600219.SH,0,0,0,0.040272341970242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952571063160795,0,0,0.054182052578635,0,0.02386210979833,0,0,0,0,0,0,0,0,0.10108456643911,0.135275028711794,0,0,0,0,0,0,0.085993973778992,0,0,0,0,0.132874636093796,0,0,0.0119377131101411,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0727195894277883,0,0.0658978305464148,0.00869077760729449,0,0.0832026866672119,0,0,0,0,0.0769870073688157,0,0,0,0,0.0108212470455955,0.148725905002131,0.0112420977901736,0,0,0,0,0,0,0,0.046745676302404,0,0,0,0,0,0,0.281303566257895,0,0,0,0,0,0,0,0,0,0,0.0636277826645714,0,0
X600995.SH,0.354036534746404,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0960597671848789,0,0,0,0.186231205838064,0,0,0,0,0,0,0,0,0,0,0,0.0672910152110372,0.0664044287324138,0,0.0727235531546153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00863777133144841,0,0,0,0,0.0225597379462102,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0912979468402112,0.0357338815954337,0,0,0,0,0,0,0.187326824716538,0,0,0.0438451316265675,0,0.0378655525990409,0.257062596933123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371749843753175,0.012415822115256,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.0533408720140366,0,0,0,0,0,0,0.0462539850484383,0,0,0.0806805918360781,0.0685879746528549,0,0,0,0,0,0,0,0,0,0,0.032669474354967,0,0,0,0,0,0,0,0,0,0,0.0257942482895098,0.139424426437707,0,0,0,0,0,0,0,0,0.187670714435935,0,0,-0.0122290273185557,0,0,0,0,0,0,0
X600157.SH,0,0,0,0.0275305383126917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229188759793995,0.0900637662768309,0,0,0,0,0,0,0,0,0,0,0,0,0.0118550213295951,0,0,0,0,0,0,0,0,0,-0.0476990350003505,0,0,0,0.080706236821373,0,0,0.0350394804075771,0,0.0132356480130382,-0.0090225900810935,0,0,0,0,-0.0431282993233362,0,0
X000723.SZ,0,0,0,0,0.0685136003565762,0,0,0,0,0.0567593967432362,0,0,0,0,0,0,0,0.310860928872243,0.0365072351572536,0,0,0,0,0,0,0.0391624200420616,0,0.20281109128931,0,0,0.0464706279585129,0.0882426457019726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318840519351559,0,0.00871332539584007,0,0,0,0,-0.0235813428958978,0,0,0,-0.0505515119683255,0,0
X000629.SZ,0,0,0,0,0,0.0730186470587758,0,0,0,0,0,-0.0166394277966767,0.15082281865121,0.166598060517484,0,0,0,0.179721415779286,-0.0387964080065854,0,0,-0.0713223350597089,0.160661901978735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129483010599051,0,0,0,0,0,0,0,0,0,0,0,0.0344993800801293,0.0217402859798328,-0.0233092992756946,0,0,0,0.0270611695217603,0,0
Change_TY3M,0,0,0,0,-0.253522778529176,0,0,0,0,0,-0.339492072196594,0,0,0,-0.220066591997275,0,0,0,0,0,-0.233131348666007,0.140747951618458,0,0.58621318711636,0,-0.0892582497630634,0.307014154786647,0,0.0168570373132527,0,0.156516032462223,-0.133444740102108,-0.0170874286191555,0,-0.314199153825994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743560275489017,-0.10161419243039,0,0,0,0,0,0
Slope,0.244444095678323,0.0032352402704591,0,-0.497702805042629,0,0,0,0,0,0,0,0,0,0,0.261547299242859,0,0,0,0,0,0,-0.237487093753968,0,0,0,0.419298044321828,0,-0.112628954057991,0,0,0,0,0,0,6.93889390390723e-18,0.197352245868693,0,0,-0.309288688770581,0,0,0,0,0,0.296021141217095,0,0,0,0,0,0.32160752203192,0,1.0294912310373,0,0,0,-2.82029235048381,0,0
TED,0,0,0,0,0,0,0,-0.180784178480438,0,0,0,0,0,0,-0.275027357410489,0.0979473989745878,0,0,0,0,0,0,0,0,0,0.0733533212745208,0,0,0,0,0,0.0141921127601412,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.546991442651505,0,0,0,0,0.358180963898938,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0878521962988475,0,0.116633238729065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145474835665753,0,0,0,0,0.0537470637585162,0,-0.0578949437773703,0,-0.0186088640966231,0,0,0,0,0,0,0,0,0,0,-0.00723096452117076,-0.0182681252152642,0,0,0,-0.00902505355964285,0,0
MKreturn,0,0,0,-0.081898574589019,0,0,0,0,0,0,0.0317480986635943,0,-0.069441010947966,0,0,-0.037167335414158,0,0,-0.00582043187441365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119967241077024,0,0,0,0,-0.00775371575940612,0,0,0.116022308565962,0,0,0,0,0,0,0,0,-0.0829559449276268,0.00785372704792592,-0.0117211256933863,0,0,0,0,0,0
MKvol,0,0,0,0,0,0.000950182869038398,0,-0.000392990639925493,0,0,0,0,0,0,0,-0.0013431896388924,0,0,0,0,0,0,0,0,0,0,0,0.00108370234400815,0,0,0,0,0.000529743114835002,0,0,0,0.000478730662008079,0,0,0,0,0,0,0,0,0,0.00355790422153478,0,0.00084479696996898,0,0,0.0030090963734448,-0.00356838120757707,0.00103856861634503,0,0,-0.00698029337488414,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243251557958717,0,0,0,0,0,0,0,0,-0.0520490579619699,0,0,0,0,0,0,0,0,0,0,0,0,-0.104766218599881,0.141374001039181,0,0,-0.057108055923514,0,0,0,0,0,0,0,0,0,0,0,0,-0.338416388512732,0.352904154819048,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,-0.000682810325016415,0,0,-0.00382328202928649,0.0213361699932665,0,0,0,0,0.0124556534270362,0,0,0,0,0,0,0.00378095937853807,0,0,-0.00886035758181075,0,0,0.0076900723931195,0,0,0,0,0,0,0.00579117506220933,0,0.00795984411960784,0,0,0,0,0,0.00844597019311186,0,-0.00156921769734405,0.00536662966173252,0,0,0,0.0241269417401162,0,0
CarbonVol_Hubei,0,0,0,0,0,0.000221486635618383,0,0,0,0,0,0.00207677116961965,0,0,0,0,0,-0.00695552377104765,0,0,0,0,0,0,-0.00380953368308901,0,0,0,1.0842021724855e-19,0.00982130458224726,0,0,0,-0.0124924164235894,0,0,0,0,0,0,0,0.0129489702669458,0,0,0,0,0,0,-0.00535528653778402,0,0.00311006754232833,-0.0140399835914669,0.0116604880072102,0,0,0,0.0573995017554617,0,0
