,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002271.SZ,X600801.SH,X000792.SZ,X601898.SH,X600010.SH,X600886.SH,X002460.SZ,X601600.SH,X600660.SH,X600362.SH,X000786.SZ,X600688.SH,X600188.SH,X600795.SH,X600352.SH,X601991.SH,X601992.SH,X600027.SH,X600299.SH,X600111.SH,X600126.SH,X600489.SH,X600176.SH,X002466.SZ,X000723.SZ,X000401.SZ,X600426.SH,X002075.SZ,X000553.SZ,X601158.SH,X000898.SZ,X600219.SH,X600516.SH,X000932.SZ,X002353.SZ,X000883.SZ,X600583.SH,X600486.SH,X000709.SZ,X000027.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0445197281838733,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.131290982814341,0,0,0,0,0.109085309999862,0,0,0,0.0298502553197208,0,0,0,0,0,0,0.0397612308563407,0,0,0,0,0,0,0,0.250183480682183,0,0,0,0,0.0614023779801368,0,0.0267910674201429,-0.00904408446130608,0,0,0,0,0,0
X600028.SH,0.140763352335108,0,0,0,0,0,0,0,0.0773877327889922,0,0,0,0,0,0,0.0256741564275255,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0249617571253188,0,0,0,0,0,0,0,0,0,0.178311650868071,0,0,0,0,0,0,0,0.0163577172623536,0,0,0,0.0133277157933529,0,0.00614750429728147,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.190987863075363,0,0,0,-3.46944695195361e-18,0.402029922580125,0,0,0,0,0,0,0,0,0,0,0.0937299731661907,0,0,0,0,0,0,0.138755968617561,0,0,0,0,0,0,0,0,0,-0.0392531881242046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203256614541132,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.445992173815399,0,0,0,0,0,0,0,0.157174475557554,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255657022037349,0,0.0394493260683367,0,-0.00808577184820271,0,0,0,0,0,0,0,0,0,0.0453545035817088,0,0,0,0,0.0215408888235783,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.0290548578056821,0,0,0,0,0,0.0173506260979278,0,0,0.0631017399083237,0,0,0,0,0,0,0,0,0,0,0,0,0.0503584003240147,0.0869796648066664,0,0,0.0182642689394937,-0.00784052313711915,0,0,0,0,0.0548057178647621,0,0.137518496353814,0,0.0610990714187164,0,0,0,0,0,0.0444529002341423,0.0130815799090796,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257856398517238,0,0,0,0.034742922685588,0.147947904965149,0,0,0,0,0,0,0,0,0,1.07345184159154,0,0,0,0,-0.0405917928073492,0,0.00564891753433839,0,0,-0.0307358705818025,0,0,0,0,-0.0584952793539065,0,0,0,0.0314016157672137,0.0629579067900718,0.0258670923784758,0.0228276654395425,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269910110551767,0,0,0.28125444709891,0,0.0936833166288527,0.00606801166831774,0,0,0,0,0.169402680031796,0.0995683829913938,0,0.00397295830183535,0,0,0,0,0.101897956587683,0,0,0,0,0,0.0509713165535639,0,0,0,0,0,0,0,0,0,0,0.0170448238951335,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0.221855058338904,0,0,0,0,0,0,0,0,0,0,0,0.0688916345619205,0,0,0,0.144542315114186,0,0.162958468270225,0,0.238252363875636,0,0,0.142492014780849,0,-0.00864329709899854,0,0,0,0,0,0,0,0,0,0.132698516452535,0,0,0,-0.113110320611455,0,-0.00630504762260852,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.11545474943686,0.0312315525785002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520192203557509,0.0125531552683266,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.197817170905322,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.0186257091656427,0.0129776904510723,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.126217026470517,0,0,0,0,0.110385176074081,0,0,0,0,-0.131206846205717,0,0,0.134017382116748,0,0,0,0.0251923889280699,0,0,0,0,0,0,0,0,-0.0408656422181847,0,0,0,0,0,0,0,0.30040361118077,0.0791914280186946,0,0,0,0,0,0.0301374904848067,0.00914517924987032,0,0,0,0,0,0
