,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X600547.SH,X601898.SH,X601600.SH,X600660.SH,X000792.SZ,X002466.SZ,X002460.SZ,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600426.SH,X600795.SH,X600362.SH,X000877.SZ,X002271.SZ,X000983.SZ,X601699.SH,X600803.SH,X600489.SH,X600176.SH,X000807.SZ,X600027.SH,X000786.SZ,X601991.SH,X600160.SH,X000932.SZ,X000630.SZ,X000933.SZ,X600219.SH,X000408.SZ,X600985.SH,X000629.SZ,X002080.SZ,X600688.SH,X300037.SZ,X600612.SH,X002353.SZ,X002409.SZ,X600096.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.994408362278153,0,0,0,-0.0429707567377818,0,0,0,0.207492917256549,-0.0442981377254706,0,0,0.016982155819335,0,0,0,0,0,0,0.0712524392947681,0,0,0,0,0,0,-0.0327671382451995,0.0168496723445463,0,0,0,0,0,0.0733180812797199,0,0,0,0,0,0,0,0,0,0,0.0647080825900614,0,0.0615702324373444,0,0,0,-1.0842021724855e-19,-0.0129918227290907,0,0,0,0,0,0
X600028.SH,0.504390268420466,0,0,0,0,0.044042098470356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867648037622918,0,0,0.00220366215083974,0,0,0.0916816463473864,0,0,0,0.0805516422976887,0,0,0.0155782661092862,0,0,0,0,0,-0.0583793367913417,0,-0.165879921428637,0,0,0.00702278523540029,0,0,0,0,0,0,0
X601088.SH,0,0.11821281627815,0,0,0.25324275820237,0,0,-0.101755095792884,0,0,0,0,0,0,0,0,0.310258566944433,0,0,0,0,0,0,0,0,0,0,0,0,0.0795992521995469,0,0,0,0,-0.0332792061497878,0,0.0876826351674813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00992922498686303,0.00234944894266882,0.0451574592877829,0,0,0,0,0
X600309.SH,0.0618460714919585,0,0,0,0,0,0,0,0,0,0.0919435423887853,0,0.0399748965532668,0.0344981658125025,0,0,0.00392495863314697,0,0,0,0,0,0,0,0.0582791761039085,0,0,0,0,0.0249628753316654,0,0,0,0,0,0.0734372617422813,0,0,0,0,0,0,0,0,0,0,0.00689450276122815,0.0538568180004319,0.213379112330388,0,0,0.0305139968591998,0,0,0,0,0,0,0
X600188.SH,0,0,0.753104052878909,-0.291795113353146,0,0,0,0,0,0,0.344192836167177,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0681679476837629,0,0.0631500067335372,0,0,0,0,0,0,0,0,-0.0531040730234222,0,0.150340311555301,0,0,0,0,0,0,0,-0.144379579553304,0,-0.0821039339626573,0,0.00632169896368297,0,0.0159053842796864,-0.0260244819408295,0,0,0,0,0,0
X600019.SH,0,0.0585932835295338,0,0,0,0,0,0,0,0.0643740585709181,0,0,0,0,0,0.00837361483404752,0,0,0.131652673874536,0,0,0,0,0.113772592454649,0,0.0144484628200844,0,0.0982851139888272,0,0,0,0,0,0,0,0.302405475593713,0,0,0,0,0,0,0,0,-0.161393937940878,0,0,-0.0579545263169298,0,0,-0.0684802040282807,0,0.0124852777784385,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.206560784666109,0,0,0,-0.271135432841751,0,0,0,0.00382638070771776,0,0,0,0,0.0288335745420409,0.161494204331488,0,0,0,0,0,0,-0.178651486215568,0,0,-0.0148443452540555,0.0717399535880781,0,0,0,0,0,0,0.255006782475781,0,0,-0.0511926420800707,0.212291913129213,0,0,0,0,0,0.00437355871697822,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.00409357994360963,-0.0490654265917265,0,0,0,0,-0.0342252181133729,0,0,0,0,0.256584203433341,0,0,0,0,-0.165761592534694,0,0,0,-0.20269123233996,0,0,0,0,0,0,0.391603384418451,0,0,0.073746207480866,0,0,0,0,0,0,-0.105987280101779,0,0,0.0527252441542684,0.0151450670066373,0,0.0772226140608418,0,0.333642488716371,0,0.0375237353740747,-0.0268504477851054,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.269299684072558,0,0,0,-0.0104940472974281,0,0,0,0,0,0,0,0,0,0.0901226420897303,-0.0808446993246111,0,0,0,-0.00390305025468673,0,0.0206989777343278,0.510232943505873,0.115439853308146,0,0.0101480447872184,0,0,0,0,0,0,0,-0.0772134966736049,0,0,0,0,0.063389117049146,0.111525291496923,0.160046189515635,0,0,0,0,-0.0125555486366312,0,0,0,0,0,0,0
X601898.SH,0,0,0.00439338350441513,0,0,0,0,0,0.040178872957721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111419395387099,0,0.133554450602984,0.13077855019394,0.089643922572931,0,0,0,0,0,0,0,0,0.0751755654356112,0,0,0,0.169728419834933,0,0.157581898366081,0,-0.258244619277017,0,0.0120173370366141,0,0,0,0,-0.0126405643075071,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0.0209818332906431,0.0572315715653401,0.099898888855671,0,0,0,0,0,0,0,0,0,0.242725513335101,0,0,0,0,0,0,0,0,0,0,-0.082096560896698,0,0,0.528601190443607,0,0.061223609024036,0,-0.0854114478356703,0,0,0,0,0,0,0,0,0,-0.0395948234143956,0,0,0.0452463896852495,0,0,0,-0.00230839260975188,0,0,0,0,0,0,0
X600660.SH,0,0,0.0276167557424741,0,0,0,0,0,0,0,0.0537546157359251,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043368737966613,0,0,0,0.152018233449856,0,0,0,0,0.109767325855009,0.0455101170249761,0,0,0,-0.161885320737109,-0.0414284559814546,0,0.0112568906471582,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.0153974845710022,0,4.33680868994202e-19,0,0,0.0341302448550457,0.389597825926516,0.0838745242812367,0,0,0.079231620560755,0,0,0,0,0,0,3.46944695195361e-18,0.0248841829650771,0.0305171834822539,0,0,0,0.0367754819322082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.130214734302268,2.16840434497101e-19,-0.0216257563242893,0,0,0,0,0,0
