,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600111.SH,X600019.SH,X002466.SZ,X600010.SH,X600011.SH,X000877.SZ,X600188.SH,X002271.SZ,X600660.SH,X000301.SZ,X601600.SH,X000708.SZ,X601898.SH,X600547.SH,X600886.SH,X600362.SH,X000723.SZ,X600426.SH,X600176.SH,X000408.SZ,X601991.SH,X002080.SZ,X600219.SH,X000786.SZ,X600795.SH,X600803.SH,X600027.SH,X600399.SH,X002326.SZ,X000831.SZ,X300037.SZ,X300073.SZ,X600688.SH,X600516.SH,X000959.SZ,X600486.SH,X600141.SH,X600157.SH,X000825.SZ,X600801.SH,X600352.SH,X600489.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600010.SH,0,0,0,0,0,0,0,0.432996482292096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731038204342043,0,0,0,0,0.00719792845528224,0,0,0,0,0.0968489805554953,0,0.00321713372137986,0.0640773151130196,0,0,0,0.0706613206913472,0.121278917957682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0.168370093307511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113853366691238,0,0,0,0,0,0,0,0,0,0.581962647717967,0.0791981407568585,0,0,0,0,0,0,0,0,0.0771045778099403,0,0,-0.0167585983451174,0,0,0,0,0,-0.0140169786743776,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0.0755031561246865,0,0,0,0,0,0,0,0,0,0.0299546457816569,0,0,0,0,0,0,0,0,0.0258656324799921,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242016740432706,0.0358107570987297,0,0.472077150036071,0.112716313322848,0,0,0,-0.00192995791614775,0,0,0,0,0,0,0
X600188.SH,0.189760452327274,0,0.422008367224116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274389478126176,0.114251470748887,0,0.488022564800232,0,0,0,0,0,0,0,0,0,0,0,0,0.0228307705887245,0,0,0,0.0453600344880212,0,0,0,-8.67361737988404e-19,0,0,0,0,0.12148029717951,0.0536346359069854,0,0,0,0,0.0418546793773142,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.00546366355669316,0,0,0,0,-0.041657357310407,0,0,0,0.0312833663102945,0,0,0,0,0,0,0,0,0,0,0,0,-0.0337077647018667,0,0.846200315142426,0,-0.0772940557919171,0,0,0,0.0487022172825459,0,-0.127134315610702,0.0899552157307394,0,0,0,0,0,-0.178372828776353,0,0,0,0,0,-0.0149227218571781,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0872880725695594,0,0,-0.195107441162876,0,0,-0.088182035808448,0,0.136221037062161,0,0.115094423578828,0,0,-0.00250650949700951,0,-0.0494428814426897,0,0,0,0,0,-0.000987913371539305,0.077880160955557,0,0,0,0,0,-0.0089582896390551,0,0.139211346290682,0,0.0575967235594114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476502732132412,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0.00424997134890507,0.0770613098205108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593159848357658,0,0,0,0.134115413879543,0,0,-0.0710133131869563,0,0,0.155444671076389,0,0,0,0,0.0146475594633527,0,0,0,0.326722416940851,0,0,0,0,0,0,0,-0.0200862892273601,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.00683634193522348,0,0,0,0,0.310016590348134,0.0334030730368361,0.0768155319830326,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0317277438297134,0,0,0,0,0,0,0,0,0,0.145248071586434,0,0,0.0638314844987411,0,0,0,0,0,0.378183667652783,0,0,0,0,0,-0.00525236404284747,-0.02530768325305,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.106761986560321,0.0903166417473333,0,0.0274017073596334,0,0,0.000945441122884344,0.0651016719734671,0,0.02307071071383,0,0,0,0,-0.0164395463787707,0,0.0182457529957924,0,0,0,0,0,0,0,0,0,-0.00481334063927504,0,0,0,-0.0384237689064436,0,0,0.140069993529286,0,0,0,0,0.0779038810799916,0,0,0,0,0,-0.0380629198676317,0.0940041445336603,0,0,0,0,0,0
X601898.SH,0.088370651688336,0,0.419202355502972,0,0,0,0,0,0,0.0237691309840982,0,0,0,0.221687770969314,0,0,0,0.0105282853154363,0,0,0,0,0,0,0,0,0.0143020356438171,0,0.0566313491763974,0,0,0,0,0,-0.160684368636623,0,-0.052476225745235,0,0,0.061113293816317,0,0.0579385339213477,0,0,0.225770662813545,0,0,0,0,0,0,0,-0.0953946315460024,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.0241120153537674,0,0,0,0,0,0,0,0,0,-0.12127603561652,0,0,0,0,-0.111210323446294,0,0.017581791815527,0,0,-0.0775488895125733,0,-0.0133828813788718,0,0,0,0,0,0.0647600792235823,0,-0.00459021044197335,0,0,0,0,0,0,0.103063924921061,0,0,0,0,0.631921589376565,0,0,-0.000715262217118474,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.0838358161663056,0,0.181674807927859,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.157013308404557,0,0.115008939766638,-0.0787735113758593,0.328111211524647,0,0,0.0424521930735545,0,0,0,0,0,0.0720915092268303,0,0,0,0,0.132963622718507,0,0,0,0,0,-0.0263936371464001,-0.0291581351452421,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.0548620800319813,0,0,0,0.0493855263070791,0.0279411169647904,0,0,0,0.0708228718351952,0,0,0,0,0.134273812280739,0,0,0,0.0354374308709879,0,0,0,0,0,0.327353807077592,0.0554370498155563,0,0,0.0138618995715057,0,0,0,0,0,0,0,-0.0273413183024902,0,-0.00837719690722339,6.93889390390723e-18,0,0,0,0.209575904179622,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X000723.SZ,0,0,0.171165169694695,0,0,0,0,0,0,0.0173171010311818,0.332901257943378,0,0,0.195992195485503,0,0,0,0,0,0,0,-0.00578887936199253,0,0,0,0,0,0,0,0,0,0,0,-0.0348326246363013,0.145127821816531,0,0,0,0,0,0,0,0,-0.0633690208458912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0.0981968379891062,0.186888346699633,0,0,0,-0.106429432167881,0,0,0,0,0.126837699643244,0,0,0,0,0,0,0,0,0,0.0443393647320556,0,0,0,0,0,0.118867106747102,0,0,0,-0.0472723500025767,0,0,0,-3.46944695195361e-18,0,0,0,0.0562314724711823,0,0.102377787199993,0,0,0,0,0,-0.0161260106407065,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0379787493420867,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024338190598386,0,0.0236145902197386,0,0.0917823848111384,0,0,0.083799795204338,0,0.0365324938155137,0,0,0,0,0.149820853589055,0,-4.33680868994202e-19,0,0,0.0359611250737773,0,0.0142811665451579,0,0,0,0,0,0,0,0,0,0,0,0.0260235010252711,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.116751703107079,0,0,0.23080708495252,0,0,0,0,0,0,0,0,0,0,-0.0673228330625164,0,0,0,0.049773357157808,0,0,0,0,0,0,0,0,0.21430684177807,0,0,0.0331971801763029,0,0,0.0126862467596258,0,0,0,0,0.173713986328944,-0.0740695397045564,0.0250273250702058,0,0,0.0889894110425948,0,0,-0.00124432151016622,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0.0330019894880622,0,0,0,0,0.0910339300677293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506419655007838,0,0.0559089014839909,0,0,0,0.0636240515609129,-0.0296441576649669,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190586334658381,0,0,0,0,-0.0566674336389358,0,0
X002080.SZ,0,0,0,0.293720031265863,0,0,0,0,0,-0.0428317318271413,0,0.287552456036493,0,0,-0.062822424790822,0,0.151822310745074,4.33680868994202e-19,0,0,0,0,0,0,0,0.0930561899359221,0.117287063164329,0,0,0,0,0,0.0277418362067613,0.0227413256038307,0,0,0.0804849812516298,0,0,0,0,0.186809175296418,0,0.19499368313949,0,0,0,0,0,0,0.0543174793474542,0.0290396561311602,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.163966578270544,0,0,0,0,-0.0845950251387312,0,0,0,0.299100660908974,0,0,0,0,0.579725112879893,0,0,0,0,0,0,0,0.0664734566910461,0,0,0.0249994574046446,0,0,0,0,0,0,0,0,0,-0.00250531137504151,0.0292726156063997,0,0.0241765107843797,0,0,0,0,0,0.0365769933992987,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.0627777427448582,0,0,0,0,0.254170220958095,0,0,0,0,0.108655077789897,0,0,0,0,0,0,0,0,0,0.0278879639178812,0,0,0,-0.0885358834952029,0,-0.138529924267455,0,-6.93889390390723e-18,0,0,0,0,0,-0.113243669412344,0.0423910500287464,0,0.253523256119724,0,0,0,0,-0.0479283269942898,0.0549689857548356,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.155523518614266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369840172325079,0.225065476981935,0,-0.0472365675652695,0,0,0.213444635080758,0,0.00501795127911307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00439209794272386,-0.0208082319405896,0,0,0,0,0,0
X600803.SH,0.0547557136574618,0,0,0,0,0,0,0,0.0274664468825715,-0.0325662603896708,-0.0443781587899906,0,0,0.109634101591282,0,0,0.134991419101406,0,0,0,0,0,0,0,0.0480671078476144,0,0,0,0.123895175087449,0,0,-0.0459876395527691,0,0,0,0,0,0,0,0.141417826389096,0,0,0,0,0.0697805675791814,0,0,0,0,0.0123360362593736,0,0,-0.0202056689209276,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.0835556549857827,0.355206304856893,0,0,0,0,0,0,0,0,0,0.106411932208484,0,0,0,0,0,0,0,0,0,0.457853679806447,0,0,0,0.0271740225963784,0,0.00643499182981365,0,0,0.0143007105175986,0,0,0,0,0,0,0,0,0,0,0.0217052564246512,0,0,0,0,0,0,0
X600399.SH,0,0,0,0,0,0.0861150217864383,0,0.0795758607772427,0,0,0,0,0,0.00264771327025687,0,0,0.16639114012665,-0.0783831809209225,0,0,0,0,0,0,0,0,0.0447718571411227,0.0151546649006439,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0223060978435612,0,0,0,0,0,0,0,0,0,0.0719819641629909,-0.171584034738671,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0,0,0,0,0,0.123169585413215,0.197220232694777,0,0,0,0,0,0.465316956139406,0,0,0,0,0,0,-0.134182632592534,0,0,0,0,0,0,0,0,0,0,0,0,0.140033901541882,0,-0.208609921318495,0,0.175942289059942,0,0,0.0986303713946568,-0.130973624476721,0,0,0,0,0,0,0.00849625646546593,0,0,0,0,0,0,0
X000831.SZ,0,0,0.0297049073081387,0,0,0,0.0942365032735479,0.467085074761567,0,0,0,0,0,0.0418801959543345,0,0.336604445630192,0,0,0,0,0,0,0,0,0,0,0.0232904124730863,0,0.0548330965633503,0,0,0,0,0.168873096700468,0,0,0,0,0,-0.0125100250340745,0,0,0,0,-0.147726555970827,0.158957378246709,0,0,0,0,0,0,-0.0790963153005846,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0.0322037018706582,0,0,0,0,0,0,0,0,0,0.0871649740990549,0,0,0,0,0,0,0,0,0,0,0,0.0272095351906748,0,-0.428441603797481,0,0,0.0681079692326213,0.00396697612993569,0,0,0,0,0,-0.0836275657713656,0,0,0.231262130952717,0,0,0,0,0,0,0,0,-0.0800850882789739,0,0,0,0,0,0
X300073.SZ,0,0,-0.0204222020860436,0,0,0.0120330660985855,0,0,0,0.153633119246411,0,0,0,-0.044555021561904,0,0,0.0210098904990963,-0.0831261313056906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27251241541984,0,0.152258339692607,0,0,0,0.0355737226979469,0.266510221231976,0.0846967047094738,0,0,0,0,0,0,0,0,-0.00988528349352255,0,0,0,0,0,0
X600688.SH,0,0,0.0787225512514957,0,0,0.00847726446826066,0.206147796271754,0,0,0.029404891604835,0,0.0621141565827636,0,0,0,0,0,0,0,0,0,0,0.281026182779749,0.0401092901487991,0,0,0,0,0,0,0.0810188477745735,0,0,0,0,0,0,0,0,0,0,0,0,0.0727899709757606,0,0,0,0,0,0,0,-0.0206377935837758,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0.173961459624306,0,0,0,0.224888495677137,-8.67361737988404e-19,0,0,0,0,0,0,0.207046090595984,0,0,0,0,0,0,0,0.12058392216055,0,0,0.0247097528605698,0,0,0,0,-0.200399849925785,0.206151345537169,0,0,0,0.119614894850732,0,0.0392208848925089,0,0,0,0,0.050689962010956,0,0,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,-0.0360098236185609,0,0.0270892338798817,0,0,0.0602652487499542,0,0,0.0718746787777452,0,0,0,-3.46944695195361e-18,0,0,0,0.0081279966226197,0,-0.0239301448246067,0,0,0,0,-0.0703094635429686,0.305009041934126,0,0,0,0.0760053582569774,0,-0.0256537136971838,0.0637937332335368,0,0,0,0,0,0,0,0,0.348350931867595,0,0,0,0,0,0.00506218266981809,0,0,0,0,0.0779622642822256,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00991844604045091,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0473945609771032,-0.0935055117594063,0,0,0,0,0,0.145240476716081,0,0,-0.13284957299278,0,0,0,0,0,0,0,0,-0.0620640537080044,-0.0267547197383076,0,0,0,0.0106603262148917,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0,0,0,0,0.0276108441480029,0,0,0,0,0.355678088323148,0,0,0,0,0,0,0,0,0,0,0.34410111537418,0.342277029056048,0,0,0,0,0,-0.179465373263365,0,0,0.0810727280238536,0.220349234018948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666070848731286,0,0,0,-0.245101023501988,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,-0.0243864050269243,0,0,0.134757605072483,0.0234772759475187,0,0,0,0.0301451026512124,0,0,0,0,0,0.0515611736177173,0,0,0,0,0,0.125959365854722,0,0,0,0,0,0.0416684785411311,0.0671001032756663,0,0,0,0,0,0,0,0,0.0986008783045199,0.0733300635025341,0,0,0.320366197978713,0,-0.00840824854444525,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0.034029803464629,0,0.126067076902317,0,0,0,0,0,0,0.174741454177249,0,0,0,0,0,0.0322598242173552,0,0,0,0,0,0.298363201347041,0,0,0,0,0,0,0,0,0,0.0374985240784764,0.00628167832478792,0,0,0.105062817652882,0,0,0,0,0,0,0,-0.0374952712430109,-0.0570928079720941,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.0408473935427452,0,0,0,0.0189282699850047,0,0,0,0.415364669005249,0.0579245858568291,0,0,0,0,0,0,0,0,0,0.167506557135461,0,0,0.0363156207843788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048507545998311,0.170411868188702,0,0,0.0387515755927894,0,0,0.0484508252426597,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.0610378413367849,0,0,0,0,0,0.184071240582397,0.0609657390146078,0,0,0,0,0,0,0,0.159471729824545,0,0,0,0,0,0,0,0.0108660196967437,-0.0957248967999507,0,0,0,0,0.00489483005118175,-0.106134262375697,0,0,0,0.0458159602768965,0,0,0,0,0,0.227785120285558,0,0,0,0,0,-0.0195924701711936,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.0337424913633413,0,0,0,0,0,0,0.0298987829153789,-0.000817304312607117,0,0,0,0,0,0,0.167666540753507,0,0,0.115642796220719,0.0695018933097146,0,0,0,0,0.0997705472870685,0.114019424020891,0,0,0.00563396256036419,0,0,-0.0177794930438335,0,0,-0.0369678553798767,0,0,0,-0.120711946468415,0.0117589897536118,0,0,0,0,0,0,0,0.020912259809854,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0.0913519393203289,0,0,0.0728975855049015,0,0,0.00482024329267298,0,1.73472347597681e-18,0,0,0,0,0,0.011065725811117,0,0,0,0,0,0,0,0,0.182710535931988,0,0,0.141734783389225,0,0,0,0,0,0,0,0,0,0,0,0,0.147459751678496,0,0,0,0,0,0,-0.0267203793224001,-0.0489088367858995,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0341231949618275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490991836613627,0,0,0,0,0,0,0.0141420534057988,0,0,0,0.099034641058382,0,0,0,0,0,-0.0222318864514209,-0.0165251271309755,0,0,0,0,0,0,-0.0882019596811927,-0.0712335864534682,0,0.0779260442869169,0,0,-0.137034925763124,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.207480134666998,0,0.160654236972362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0463140066434047,0,0.0501727178466814,0,0,6.93889390390723e-18,0.341766763728794,0,0,0,0,0,-0.289125548606535,0,0,0,0,0,1.15348315613687,0,0,0,1.79293997720626,0,0
TED,0,0,0,0,0,0,-0.068409044904872,0,0,0,0,0,0,0.0723746672005648,0.136174643597306,0,0,0,0,0,0,0,0,-0.113809889762425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236369909937986,0,0,0,0,0,0,0,0,0,0,0,0.546748298131326,0,0,0,0,-0.568460126876387,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507907390518928,-0.0581137672066349,0,0,0,0,0,0.0225554865825599,-0.104031771492786,0.0283538269481012,0,0,0,0,0,-0.00933752010949417,0,0,0,0,-0.138573703433796,0,0
MKreturn,0,0,0,0,0,0,-0.00812925334473491,0,0,0,0,-0.0442389391280696,0,0.0217263489166566,-0.0202971687459392,0,0,0,0,0,0.0664819362074183,0,0,4.33680868994202e-19,-0.0547620082849764,0,8.67361737988404e-19,0,0,0.103760511410669,0,0,-0.0191862709736723,0.0317984935628884,-0.0204602027988294,-0.0512171502047756,0,0,0,0,0,0.026717449965132,0.0540561909265295,0,0,-0.0233684160377635,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0
MKvol,0,0,-6.7762635780344e-21,0,0,0,0,0.00288867569145771,-0.000810693287938292,0,0,0,0,-0.000266541425131966,0,0,-0.00165876835258917,0,0,-0.00147884950285611,0,0,0,0,0,0,0,-0.000102283377629029,0,0,0,0,0,-0.000792656880291985,0,0,-0.000806631700351913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00348634402929555,-4.7391783738013e-05,0,0,0,0.011995983592707,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.110393531470542,0,0,0.0743386165603947,0,0,0,0,0,0,0,-0.0411129133445737,0,0,0,0,0,-0.018311221378228,0,0,-0.0261907633852329,0,0.0121707728124963,0,0,0,0,0,0,0,-0.00295854604694118,0,0,0,0,0.0120342639596452,0,0,0,0,0,0,0,0,0,0.0443438784418916,-0.0113317703619434,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.0110372853748996,0.00705830154913182,0,0,-0.00491320296586373,-0.00345374511747273,0,0.00167389373979725,-0.00735083347815379,0,0,0.000891622280807035,0,0.00130034492015169,0,0,0,0,0,0,-0.00975318415923144,0,0,0,0,0,0.00489840074593035,0,0,0,0,0,0.0053691233038875,0,0,0.00487039532774228,0,0,0,0,0,0,0,0,0,0.00677798825354762,0,0,0,0,0.0345828585895174,0,0
CarbonVol_Hubei,0,0,0,0,0.00297085378737197,-4.33680868994202e-19,0,0,0,2.71050543121376e-20,0.00885014459035785,0.00642681063847156,0,0,0,0.00149404645769919,0,0,-0.022006978016377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00120250682725148,0,0,0,0,0,0.00923373533306442,0,0,0,0,0,-0.0171635942518656,0,0,0,-0.00718278916955394,0.0141217505687287,0,0,0,-0.00334139770306944,0,0
