,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600309.SH,X600011.SH,X600010.SH,X600188.SH,X601898.SH,X600660.SH,X002466.SZ,X600688.SH,X601600.SH,X601991.SH,X600362.SH,X600795.SH,X600547.SH,X600886.SH,X600516.SH,X000898.SZ,X300072.SZ,X002460.SZ,X600111.SH,X600176.SH,X000553.SZ,X600352.SH,X000786.SZ,X600027.SH,X601992.SH,X000825.SZ,X000792.SZ,X600299.SH,X000709.SZ,X600426.SH,X002271.SZ,X000408.SZ,X601699.SH,X600315.SH,X600808.SH,X000830.SZ,X600489.SH,X601158.SH,X000883.SZ,X600219.SH,X000932.SZ,X000630.SZ,X002470.SZ,X600339.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.198533627572813,0.0206211582616206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252811959971862,0,0.0976881252007162,0,0,0,0,0,0,0.0152559612081179,0,0,0,0,0.0128508665543328,0.0242466314744835,0,0,0,0,0.185475837258951,0.0502159537656211,0,0,0,0,0,0,0,0,0.0238594915263149,0.027438570978672,0,0,0.00066573399700411,0,0,0,0,0,0
X600028.SH,0.342281998310489,0,0.127985750905472,0,0,0,-3.46944695195361e-18,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0512222489707063,0,0,0,0,0,0,0,0,0.0507281734659321,0,-0.114814649240127,0.199722967065977,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109969124587045,-0.0352037225427042,-0.0241185018260421,0,0,0,0
X601088.SH,0,0.295478186732964,0,0.253628106738812,0.19334196133755,0,0,0,0.205498873676706,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00224641708460803,-0.0432350697006713,0,0,0,0,-0.0947938271280653,0,0,0,-0.00569124578787548,0,0,0,-0.114644408448923,0.191494471530347,0,0,0,0,0,0,0,0,0,0,0,0,0.000548218376311278,-0.0594110211685162,0,0,0,0,0,0
X600019.SH,0,0,0.34505049736897,0,0,0,0,0.00225816613831974,0.276668200229802,0,0,0,0,0.254452982615534,0,0,0,0,0,-0.0101614402417835,0,0,0,0,0,0,0,0,0,0,0.0438553288972934,0,-0.0357819201345518,0,0,0,0,0,0,0.121304873228885,-0.110870720517438,0,0,0,0,0,0,0,-0.063672525715102,0,-0.0400445377911143,-0.0328564159922858,0,0,0,0,0,0
X600585.SH,0,0,0.16255589012839,0,0,0,0,0,3.46944695195361e-18,0,0,-0.00476886435020972,0,0,0,0,0,0,0,0.019939336447654,0,0,0,-0.162137738884778,0,0,0,0.0751807455509495,0.0384362131868747,0,0,0,0,0,0.145909181458201,0,0,0,0,0,0.240072665068206,0,0,0,0,0.115868746004513,0,0.0533311981998619,0.0623193690212206,0,-0.0453492111309864,0.0367758325516682,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.10388168354519,0,0,0,0,0,0,0,0,0,0.00498382350573263,0,0,0,0,0.0214185519051781,0,0,0,0,0.0312919136241208,-0.00214008756002467,0,0,0,0,0,0,0,0.00347329210281824,0,0,0,0,0,0,-0.0471462929953843,0,0,0,0.0225965439992262,0.0118187158632471,0.014618248673137,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.044944117946201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919436897027476,0,0.10193039746909,0,0.0751558218316385,0,0,0,0,0.345114630617748,0,0,-0.0809727148803141,0.0956077178633708,0,-0.058237186370469,0,0,0.197172839252248,0.0590162994073023,0,0,0.041596081592303,0,0,0,0,0,0,0,0,6.24498599092344e-05,-0.039321013477534,0,0,0,0.00462269094086116,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419790622514019,0,0,0.0426118322028339,0,-0.149541703970528,0,0.212039839017748,0,0,0,-0.0374957066217116,0,-0.0160403746035279,0.528665148051627,0,0,0,0,0,0,0,0,0,0,0.0700212553739158,0,0,0,0,0,0,0,0,0.243689241029101,0,-0.00728970828257992,0.010036199500008,0,0,0,-0.739173432200518,0,0
X600188.SH,0,0,0.598838073053149,0.179279951071439,0,0,-0.0236787226631216,0,0,0,0,0.190084970735391,0,0.138138300886195,0,0,0,0,0,0,0,0,0,0,0.219970562965557,0.042016538153012,0,0,0,0,0,0,0,0,0,-0.0776488900645932,0,0.123422931678685,0.244466493930766,0,0,0,0,0,0,0.0173881829719622,0,0,0.24782727198325,0,-0.0334887023350986,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0368731054485777,0,0.00163654789273402,0,0,0,0,0.0455675963494398,0,0,0,0,0,0.0593661769181978,0,0,0.00508007495950855,0,0.0556544479829068,0,0,0,0,0.136318604649616,0,0,0,0,0,0,0,0.187630351318889,0,0,0.0364961637715913,0,0.110626595736521,0,0,0,0,0,0,0,0.0102175298813904,-0.00775693054632621,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,-0.228599059951806,0,-0.00539133520795213,0,0,0,0,0,0,0,0,0,-0.251828671312222,0,0,0,0,0,0.30242450162335,0,0.133576595118328,0.0308826719125642,0,0.0380713295133237,0,-0.0252442877041811,-0.208077343808455,0,0,0,0,0,0,0,0,0,0,0,0,-0.172568509710374,0,-0.227426710082909,0,0,0.0220449141407838,0,0,0,0,0.0589206911337425,0,0
X002466.SZ,0,0,0,0,0,-0.0900184977731888,0.0112426835149584,-0.0783925146430644,0.0623945109715752,0,0,0,0,0,0,0,0,0,0,0.0964416390044621,0,0,0.571204795577176,0.121316911589043,-0.0708361658189857,0,0,-0.0174419663822687,-0.0642950113419149,0,0,-0.0329248591719734,0,0,0.0738000777706072,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0503470308466236,0,0.0087696513738425,-0.0165193274550158,0,0,0,0,0,0
X600688.SH,0,0.197681657993244,0.148218397988619,0,0,0,0,0.078400699733353,0,0,0,0,0,0,0,0.0227994978168205,0,0,0,0.0214686372441259,0,0,0,0,0,0,0,0,0,0,-0.00595099799527873,0,0,0,0,0,0,0.0481288156900355,0.00963504534724149,0,0.068092617776088,0,0,0,0,0,0,0.000347921512695798,0,0,0.0101476747109735,0,0,0,0,0,0,0
X601600.SH,0,0,0,0.186706281212337,0,0.212974657196351,0,0,0,0,-0.14809732880212,0,0,0,0,0,0,0.061761182220176,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0296858006518168,0,0,0,-0.241540291304223,0,0.364339926146073,0,0,0,0,0,0,0.134088126147164,0,0,0,0,-0.121121409274932,0.0132009640587912,0.0231570563648982,0,0,0,0.104425796709475,0,0
X601991.SH,0,0,0,0,0,0,0.0373749465060828,0.10525767072517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121488365029516,0,0.0428999644458982,0,0.0780758057400794,0,0,0,0,0,0,0.0497910263669066,0,0,0,0.0651586357839656,0.0439863530612728,0,0,0,0,0,0,0,0.00748135882003301,0,0.0247197298928703,-0.002491251998169,0,0,0,0,0,0
X600362.SH,0,0,0,0,-0.0441996659885349,0,0,0.00618483913147335,0,0,0,0,0,0.300232285167242,0,0,0,0,0,-0.00936821468942234,0,0,0.0547225758932106,0.0120072341828561,0,0,0.139976187813331,0.0503744863764764,0,0,0,0,-0.0553077600298668,0,0,-0.0502767602975915,0,0.102379867413081,0,0,0,0,0,0,0,0.0172920352471103,0,0,0,0,0,-0.00203325873329076,0,0,0,-0.124524828613733,0,0
X600795.SH,0,0,0,0,0,0,0,0.0387201544765382,0.0239452059188632,0,0,0,0,0,0,0.0719974824362936,0,0,0.110447781448227,0,0,0,0,0,0.0166556342891302,0.0412517143689917,0.0767682521110815,1.73472347597681e-18,0.0176863856361864,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.00611121198441148,0,0.0452226149639817,0,0,0.00191222379338819,-0.0049996707849874,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0284417900612414,0,0,0,0,0,0,0.0777465493097919,0,0,0,0,0,-0.035893222072158,0,0,0,0,0.0256768827039148,-0.0666748048743909,0.0497110260815486,0,0,0,-0.0159506645190587,0,0.0769742107247975,0,0,0,0,0,0,0,0,1.00830180584451,0,0,0,-0.00997456444207946,0,0,0,-0.00804125674942181,-0.0269578470153896,-0.0230222794378929,0,0,0,0,0,0
X600886.SH,0,0,0,-0.00493268762747738,0.0477005248731148,0,0.163182277580792,0,0,0,0,0,0,0,0,0,0,-0.0277678060461623,0,0,0,0,-0.0319593940036256,0,0.106432016637278,0,0.17632853093156,0,0.152871723970437,0,0,0,0,0,0,0,0,0,0,0,-0.0976765940314434,0,0,0,0,-0.0358433386118474,0,0.135537861862308,0.0322328977196808,0,-0.00406455803531656,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2135583107668,0,0.344523356241545,0,0,-0.282113907191064,0,0,0.0340652050632042,0,0,0,0,0,0,0,0.0665383856960332,0.375651260987331,0,0,0.0357443464588829,0.0687719019035941,0,0,0,0.0220945075453045,0,-0.00864901191020731,0.010416971852078,0,0,0,0,0,0
