,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600362.SH,X600157.SH,X600111.SH,X600299.SH,X601992.SH,X000792.SZ,X600188.SH,X601158.SH,X600160.SH,X600623.SH,X000883.SZ,X600583.SH,X000027.SZ,X600309.SH,X000539.SZ,X600660.SH,X600352.SH,X002466.SZ,X000709.SZ,X000898.SZ,X600098.SH,X000630.SZ,X002470.SZ,X000629.SZ,X600021.SH,X000060.SZ,X600547.SH,X600489.SH,X002004.SZ,X600578.SH,X000012.SZ,X600315.SH,X300072.SZ,X600022.SH,X600863.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27199264897118,0,0,0,0,0,0.0593865285378791,0.015317108853502,0.0223911377271888,0,0,0.0560543306540009,0,0,0,0,0,0,0,0.173946610390774,0,0,0,0,0.202308924647214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0156095676378627,0.185327183106258,0,0,0,0,0,0,0,0,0.00839116151485337,0,0,0.00448521027776374,0.112234465807239,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.010958186439777,0,0,0,0,0,0,0.242959612933085,0.0023095048991437,0,0,0,0,0,0,0,0,0.112740301706633,0,-0.0132598645746341,0.0178666716876236,0,0,0,0,0,0
X600027.SH,0,0,0,0.00537013628430419,0,0,0.0514586284842778,0,0,0,0,0,0,0,0,0,0,0,0.125570074911743,0.0233760148307781,0.0558968084342268,0,1.0842021724855e-19,0,0.00961286573358713,0,6.93889390390723e-18,0.0576733536416977,0,0,0,0,0,0,0.0967541883582001,0,0,0,0,0,0,0,0,0,0.0543957058099538,0,0,0,0,0,0,0.00789384082718523,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.0594804282999743,0,0,0,0,0,0,0,0.0337742936213947,0.00319894589197549,0,0,0,0,0,0,0.0270260629261465,0,0,0,0.101276967869782,0.0360680328165316,0,0,0.0333761522079643,0,0,0,0.11637409726568,0,0,0,0,0,0.0407293413989723,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0427346205372436,0,0,0.602514041176293,0,0,0,0,0,0,0.0205878650015734,0,0,0,2.77555756156289e-17,0.0337378931011749,-0.004885613163184,-0.033335294116321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102937313538026,0.206867094129854,0.104952290741356,0,0,0,0,0,0,0,0,0,0.00870502571899594,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152108871786155,0,0,0.0814712576811405,0,0,0,0,0,0.0939025529950873,0,0,0,0,0,0,0,0.0083064962367546,0,0,0,0,0,0,0.148180282026019,0.0903723538090659,0,0,0,0,0.0682129325237265,0,0,0.284739058876166,0,0,0,-0.0109901837728867,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.423989915920663,0,0,0,0,0,0,0,0,0,0.0490381490843352,0,0,-1.38777878078145e-17,0,0.0629222115303891,0,0.139699573648592,0,0,0,0,0,0,0,0,0,-0.0281929435022471,0,0,0,0,0,0,0,0.233170402925198,0,0,0.0621664237093267,0,0,0,0,0,0,0,0,0,-0.125634799448023,0,0,-0.0367251494113989,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212643931162735,0,0,0,0,0.0689262524752322,0,0,0,0,0,0,0,0.00324707890657705,0,0,0,0.136777294440778,0,0,0.0881546885329314,0,0.20928883293379,-0.118560588756224,0,0,0,0,0.0279249233149873,0.0304674048478329,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.0144363003623393,0,0,0,0,0,0.11398587087918,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.00478035027724797,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155298586927038,0,0,0,0,0.207241193421045,0,0,0.240958099065107,0,-4.33680868994202e-19,0.111311275886077,0,0,0,0,0.0373410080535556,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18745724995255,0,0,0,0,-0.0195798410686311,0.199686648459195,0,0,0,0.523613070753911,0,0,0,0.220919021084878,0.0131395764285519,0,-0.0796160264861237,0,0,0,0,0,0,0,0,0,0.0235087201083198,0,0,0,0,0,-0.0306891142658895,0.0553927693881669,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.442207998768225,0,0,0,0,0,0,0,0,0,0,0.0264107705223103,0.163694914307857,0,0.0302512860827209,0.00403169835693864,0,0,0,0,0,0,0,0,0,0,0,0.0467838019702844,0.0338814498034521,0,0,0,0.139111830539493,0,0,0.0334652207445777,0,0,0,0,0,0,0,0,-0.0117452881908479,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.210796925420453,0,0,0,0,0,0.0746481241288269,0.197895488224873,0,-0.0740360307312851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317756814538784,0,0,0,0,0.0735150202963721,0,0,0,0,0,0,0,0,0,0,-0.0228208898625225,-0.016642826815595,0,0.189490163252158,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0.19425960050194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127722571683267,0.15138646141248,0,0,0,-0.134867181674235,0.226548444157065,0,0,0.16555713425162,0,0,0,0,0,0,0,0.297218596726584,0,0,0,0,0,0,0,0.0279366401693074,-0.0882436320430728,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077843796485511,0.287319953642685,0,0,0,0,0,0,0,0,0,0.215215017074942,0,0,0.0135401233073821,0,0,0,0,0,-0.320827755671498,0,0.214214145718524,0,0.0520688755779143,0,0.496373085258892,0.0528957280200026,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0828440224468493,0,0,0,0,0,0,0,0.00338609949260006,0,0,0,0.0976762642777027,0,0.0905578411662194,0.0115465425506461,0.0473924911766333,0.103188437206665,0,0,0,0,0.0899364590625874,0,0.0535942941546714,0,0,0,-0.0125429986113882,0.0095800132799246,0,0,0,0,0,0
X600583.SH,0,0,0.0477590695642427,0,0,0,0,0,0,0,0,0,0,0,0,0.120039248191662,-5.42101086242752e-20,-0.00709315924314152,0,0,0,0,0,0,0,0,0.361425136434398,0,0,0,0,0,0,0,0,0.0454196795711548,0,0,0,0.140218710860725,0,0,0,0,0,0,0,0,0,0,0.0097360655508318,0.0104762464237226,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620978198158906,0.0463402352536735,0,0,0,0,0.0781585638356985,0,0.0489597416575742,0,0,0,0.134440054422185,-0.00692997949057994,0,0,0.326266902192828,0,0,0,0.206566428483447,0,0.150704763585105,0,0,0,0,0,-0.0118672444736925,0.0178244330809912,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.0705179167898684,0,0,0,0.000385982089475269,0,0,0.133070206391584,0,0,0.0338265395942416,0.0279640729124751,0.0601337441878437,0,0,0,0.19253430871597,0,0,0,0,0,0,0,0,0,0.0474526793382047,0,0,0.0411659848855528,0,0,0.039648100477985,0,0,0,0,0,0,0,-0.0160104032607828,0.0228158165091971,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.158398869320765,0,0,0.113774972604388,0,0,0,0.0476532454353017,0,0,0,0,0,0,0,0.0326639213997529,0,0,0,0.0513429584823202,0,0,0,0,0.0183936398792068,0,0,0.132340090981124,0,0,0,0.130073410476535,0.00415479045308858,0,0,0,0,0.0476242857240708,0,0,0,0,0,0,-0.00464384173941905,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371999831122598,0,0,0,0,0.121759828005989,0,0,0,0,0,0,0.140073055634816,0,0,0,0,0.162332447799137,-0.0300437820857479,0,0,0,-0.0439140170349717,0.0638538402341431,0,0,0,0,0,0.0280716854349734,0,0,0.0878294982486638,0,0,0,0,0.0166940233607918,0.00101416233502883,0,0,0,0.00286563584104691,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.240155679430412,0,0,0,0,0,0,0.0340522312768089,0,0.0491926024737441,0,0,0.139134485078266,0,0,0,0.0711730017843532,0,0,0,0,0.115579386202181,0,0,0.0435494021304585,0,0,0,0,0,0,0,0,0,0.117777674488004,0,0,0,0,0,0.0325082361184476,0.015901567031957,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0.16542560903718,0,0,0,0,0,-0.568304403043629,0,-0.28303390817048,0.290345393902043,0,0,0,0.0177461389563913,0.190089681354264,0,0,0,0,-0.249960418940023,0.0464084739629598,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831076963162221,0,0,0.559633122535643,0,0,0.0306244508352946,0.0823419443249682,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.30196108636132,0.208321432961861,0,0,0,0,0,0,0,0.0769183591435958,0,0,0,0.0099533389736248,0,0,0,0,0,0,0,0,0.0162472451979716,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0549155022031309,0,0,0,0,0,0,0,0,0.00786280694742316,0.00693232916686354,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0816257120941265,0.0551082392626887,0.00696184920429719,0,0,0,0.00491398867020435,0,0,0,0,0.113206256414259,0,0,0,0,0,0.106195275314291,0,0,0,0,0.0056317916820599,0.0510132493730305,0.0491046166218122,0,0,0,0,0,0,0,0.16308577063825,0,0,0.00818842547992136,-1.73472347597681e-18,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125756067426894,0,0,0,0.0234251127173009,0,0.16667410801546,0.204218126146063,0.19131920648134,0,0,0,0,0,0,0.110894287535778,0,0,0,0,0,0.0234264802723213,0,0,0,0,0,0.0382437579923409,0,0.0902855468325833,0,0.128155323327887,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194169521264553,0,0,0.031577630018506,-0.0760544174893748,0,0,-0.0574740307695025,0.163589542043778,0,0,0,0,0,0,0,0,-0.0975734481490221,0,0,-0.172845678839981,0,0,0,-0.0428937132817532,0.121316166543619,0.0912446576085256,0,0.306119357940493,0,0,0,0,0,0,-0.102299646945966,0,0.0430547424707337,0.0362095532735615,0,0,-0.208572164282161,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0.0608409002506492,0,0,0,0,0.125949882638264,0.160687354428225,0.126800248903398,0,0,0,0.0272834921146235,0,0.00473700276002866,0,0,0,0,0,0,0,0,0,0,0.0448206983197495,0,0,0,0,0,0.00226187505936749,0,0,0,0,0,0,0,0,0,0,0.0119709147530187,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315355717811007,0,0.159930539057316,0,0,0,0,0.107925644368872,0,0,0,0,0,0,0.174169886749731,0,0.142132867723101,0,0,0,0.11899405309038,0,0,0.0668818930743512,0,0,0.0738488341921605,0,-0.348399627578539,0,0,0,0,0,0.0890152977267939,-0.103361588760447,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0.105342301670385,0,0,0,0.0207190212697808,0.239229520840359,0,0,0,0,0.102362909975054,0.0171729640143029,0.0491275724773051,0.013610425898034,0,0,0,0,0.0339470306032771,0,0.0747852823035399,0.01235912570598,0,0,0.183018292959387,0,0,0,0,0.0352327710343422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184929524028662,0,0.101877935743606,0,0.285738694781247,0,0.0798906155742032,0,0,0,0,0,0,0,0,0,0,0.164349603357767,0,0,3.46944695195361e-18,0.112070607879409,0,0.0255141530473443,0,0,0,0,0,0,0,0,0.380364488061441,0.0759794478707422,0,0,-0.0160824855997938,0.0400958013988119,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287547157412232,0,0,0.0422879113557332,0.0286437234260585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184474051408361,-0.0692785659424141,0,0.0106809665463691,0,0.569478799181561,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.0386849700293321,0,0,0,0.217319056050829,0,0,0.0831093631922727,0,0,0.110562598347376,0.0894247861306399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127816996418028,0.0527543801505919,0,0,0,0.0131598014819441,0,0,0,0,0,0,0.00355055664867668,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161716755941746,0,0,0,0,-0.0626499857515798,0.0273524289733271,0.428404174070522,0,0.313092249795945,0.000366720128917744,0,0,0,0,0.0494620810039658,0,0,0,0.123277386449255,0.2245100708201,-0.0112087468527876,0,0,-0.154215447099217,0,0,0,0,0,0.276067669689962,0,0,-0.155020498979903,0,0.0160040396160729,0,0,0,0,0,0
X600578.SH,0,0,0,0,-0.0666468168175772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519095634003104,0.0901884529523299,0.0377748552824543,0,0.0541512096178181,0,0,0,0,0.00206370749423452,0,0,0.0868841870125087,0,0.115386508806116,0,0,0.0750947765381041,0,0,0,0,0,0,0,0,0.00814555678995613,0,0,-0.0135109662788696,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927830317861384,0.0618502676839093,-0.210921234034871,0,0,0,0,0,0,0,0.287137825875503,0.226972707351644,0,0,0.152003385650642,0,0,0,0,0,0,0,0,0,0,0.258261743317379,0,0,0,0,0,0,0,0.0235839807027314,-0.0174201072023301,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924786607901821,0,0,0.0510571887773423,0.0550201063148819,0.113401810217719,0,0,0,0,0,0,0,0,0,0,-0.032896195489441,0,0,0,0.072312730095171,0.0202009623146238,0,0,0,-0.270400135942701,0,0,0,0.042175243335626,0,0,0,0,0,0.0468281372187277,-0.0343781332866598,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954233626979625,0,0,0,-0.354619591021459,0,0.0683005541351651,0,0,0,0,0.0173564392252992,0,0,0,0.13415953788495,0.0592078566528433,0,0,0.0127438001852328,0,0,0.0403496566503199,0,0.250423999622847,0,0,0.19418368863859,0,0,0,0,0,0,0,-0.0352343012626467,0.0613455187146757,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0.192473839070407,0,0,0,0,0.170388437885166,0,0,0,0,0,0,0,0.0275302470949002,0,0,0,0,0,0,0.0881729005881988,0.0642001433205732,0,0,0,0,0,0.0706718046353092,0.0529609006145885,0.137940964190901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0.134174282933801,0,0,0,0,0,0,0,0.0779220085306395,0,0,0,0,4.33680868994202e-19,0,0.146572850334938,0,0,0,0,0.0980856136194219,0,0,0,0,0.0287416854157404,0,0,0,0,0,0,0,0,0.0946168072372678,0,0,0,0,0,-0.0226230233118514,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0744642114285147,0,0.072988764374224,-0.0507010706685479,0,0,-0.0703002041354783,0,0,0,-0.0360052653306802,0,0,0,0,0,0,0,0.0596951276325662,0,0,0,0,0,-0.0436751280166024,0,0.0961823803016302,0,0,0.0749814934306747,-3.46944695195361e-18,0,0,0,-0.0100849926178582,0,0.00252430152411821,0.136793531245791,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.294844923621979,0,0,0,0,0,0,0,0,0,0,0,0.255318922266117,0,0,0,0,0,-0.128041257363197,0,0,0.195241276923463,0,0,-0.454259067020727,0,0,0.451036842332229,0,0,0,-0.106957627457079,0.165559196791079,0,0.0227820513429304,0,0.261229610801165,0,0,0,0,0.231260859024005,0,0,0,2.61727037176769,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29395906473148,0,-0.0243477611701066,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.122701915109089,0,0,0,0,0.0142215288094229,0,0,0,0.056353362189223,0,0.0907349166312702,0,-0.0647337853519043,0,0,0,-0.326508024087353,-0.791257104884815,0.471105702623148,0,0,0,0,2.55992699043905,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.673086659456964,-0.0850472202968255,0.195641877849221,0,0,0,0,0,0,0,0,0,0,0,0,-0.106756871030656,0,0,0,0.0921845839468893,0,0,0,0.23839744085662,0,0,-0.163455786753901,0,0.0902979255356742,0,0,0,0,0.0572260966466505,0.00839381182431565,0.0593821224967866,0,0.121097989356123,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575226264123596,0,0,0,0.0813404809210889,-0.0114300096654487,0,0,0,0,0.288901629060308,0,-0.194716542747702,-0.416855715392732,-0.0213265279820944,0,0,0,0,0,0,0,0.0323336053382229,0,0,0,0,0.0544691542991657,0,0,0,0,0,0.00981813365249879,-0.00983867003417048,0.163784290536231,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.00122093736933469,0,0,0,0,0,0,0,0,0,0,0,0,0.00445638838677193,0,0,0,-0.00820606033181614,0,0,0,0,0,0,0,0.00208780451591085,0,0.000538173196213544,0,0,0,0,0,0,0,0,-0.0017588041585773,0,0,0,0,-0.000236805097668919,0,0,0,0.216492555451083,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599431874968887,-0.00372865968536758,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00552876411631717,0,0,0,0,0,0,0,0,0,0.00662878929624395,0,-0.00216187239845634,0.0036813460032407,0,0,0,-0.00602307810354891,0,0,0,-0.00260581705163636,0,0,0,0.00567469206519918,0,0,0,-0.00344502925821591,0,0,0,0,0,0,-0.011292229207963,0,0,0,0.003395634576278,0.00334158878477323,0,0,0,0.0594384386370726,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00582928248363673,0,0,-0.000473255806114048,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,-0.00666721247994367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0,0.00708307337757433,0.00437158587862038,0,0,0,0.0368350982696749,0,0
