,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X600795.SH,X600585.SH,X601600.SH,X601898.SH,X601991.SH,X600688.SH,X600111.SH,X600362.SH,X600027.SH,X600886.SH,X600157.SH,X600188.SH,X000883.SZ,X600021.SH,X600583.SH,X601992.SH,X600309.SH,X601158.SH,X600352.SH,X000709.SZ,X000539.SZ,X000898.SZ,X000027.SZ,X000060.SZ,X600808.SH,X000792.SZ,X000825.SZ,X002470.SZ,X600489.SH,X600547.SH,X600660.SH,X002353.SZ,X000629.SZ,X002075.SZ,X600008.SH,X600578.SH,X600863.SH,X600549.SH,X600307.SH,X000831.SZ,X000012.SZ,X600219.SH,X002004.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.496801391725527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313964402094958,0,0,0,0,0.0360216065200447,0,0.0948748435198394,0,0,0,0,-0.0420130241019514,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.107504429151823,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X600028.SH,0.670977152637957,0,0,0,0.0210511607707377,0,0.0206555291683992,0,0,0.0443974154818951,0,0,0,0,0,0,0.0295741476115592,0,-0.0120130198892856,0,0,0,0,0.0440224327661288,0,0,0,0,0,0,0,0,0.0667424191852034,0.00593216465555762,-0.0141873018341777,0,0,0,0,-0.00995855759305856,0,0,0,0,0,0,0,0,0,0,0,0,-0.00118685653555965,0,0,0,0,0,0
X601088.SH,0,0,0,0.0281418535893444,0,0,0,0.127025481414404,0,0.246519347270516,0,0,0,0,0,0.0176395688594691,0,0,0,0,0.0387154037178835,0,0,0,0,0.0494373239793474,0,0.117614527854671,0,0,0,0,0.0255671182427874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00596514496583884,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0237843199104437,0,0,0,0,0,0,0,0,0,-0.0164131856553953,0,-0.0442120729158642,0,0,0.139260841740728,0,0,0.0387341718203588,0,0,0.11522127402027,0,0,0,0,0,0,0.128474663736464,-0.0807635467256333,0,0.138196129268927,0,0,0,0.303036131993121,0.110041015592353,0.0703179959089097,0,0,0,0.0226254230575129,0.0207974588443961,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0053260006091431,0,0,0,0.127654148548662,0.0212955200603271,0,0,0,0.0999080446047598,0.0981635333282065,0,0,0,0.0604541926527687,0,0,0,0,0,0,0.0803956237727255,0,0,0,0,0,0.103857922401759,0,0,0,0,0,0,0,0,0.198487229806962,0,0,0,0,0,0,0,0,0,-0.00556287209311061,0.00149097486012295,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.307643381880954,0,0,0,0,0,0.0875216492752776,0,0,0,0,0,0,0,0,0,0.213589563035951,0,0.197225064457333,0,0,0,0,0,0,0,0,0,0,0,0.00771380167679446,0,0,0,0,0,0,-0.00701927098520186,0,0,0,0,6.7762635780344e-21,2.16840434497101e-19,0,0,0,0,0,0
X600795.SH,0,0,0,0.0616629470532219,0.175652218759257,0,0,0,0.054141984584663,0,0.059830127038628,0,0,0,0,0,0.0653372432603388,0,0,0.158501752166786,0.017985548639702,0,0,0,0,0,0,0,0,0,0.0364571172416334,0,0,0,0,0,0,0,0,0,0,0,0.28363428832363,0,0,0,0,0,0,0,0,0,0.0205805556927582,0,0,0,0,0,0
X600585.SH,0,0,0.243105587281355,0,0,0,0,0,0.00577536007818604,0,0,0,0,0,0,0.256818343925771,0,0,0,-0.0231285471886163,0,0.00753735317899537,0.127110422609418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689660692401873,0,0,0,0,0,0,0,0.0176174931794958,0,0,0,0,-0.00500680411147735,0,0,0,0,0,0
X601600.SH,0.060815022209858,0,0.545906666402921,0,0,0,0.0424044831628841,0,0,0.0296223063953505,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.043709031763104,0,0,0,0,0.0185529658500264,0,0,0,0,-6.93889390390723e-18,0.132242272892603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204878123673561,0,0,-0.195380132799432,0,0,-0.0166375591638184,0.0102022684762775,0,0,0,0,0,0
X601898.SH,0,0,0.281237765564639,0,0,0.35128406282984,0,0,0.0214216041846262,0,0.0259699083711876,0.0510061335608691,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0880142721204779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366280677540195,0.0525668249186929,0,0,0,0,0,0,0.162020434793206,0,0,0,0.0173387759735963,0.0195841842192836,0,0,0,0,0,0
