,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600547.SH,X601991.SH,X600688.SH,X600660.SH,X601600.SH,X600886.SH,X600795.SH,X600188.SH,X600027.SH,X600362.SH,X601992.SH,X000898.SZ,X002466.SZ,X600176.SH,X600111.SH,X600516.SH,X002460.SZ,X000709.SZ,X600352.SH,X600299.SH,X600489.SH,X600808.SH,X000629.SZ,X000786.SZ,X600801.SH,X601158.SH,X600219.SH,X300072.SZ,X000825.SZ,X000883.SZ,X000553.SZ,X600583.SH,X000408.SZ,X002271.SZ,X000792.SZ,X601699.SH,X002110.SZ,X000301.SZ,X600339.SH,X000539.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.259383441518596,0.0669777970253664,0,0,0,-0.0895249415787519,0,0.075877278632266,0,0,0.0741435617785739,0,0,0,0,0,0.00510125577878374,0,0,0,0,-0.0656734863093161,0,0,0,0,0,-3.46944695195361e-18,0,0.0712581227308956,0,0,0,0,0,-0.130178663438169,0,0,0,0.0865175782456392,0,0,0,0,0,0.240744443397966,0.22046321439365,0,0,0,-0.0206236854529287,0.0481877707715558,0,0,0,0,0,0
X600028.SH,0.457056010569546,0,0,0,0,0,-0.020416288606004,-0.0501499711755074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612700448634499,0,-0.0308453599169316,0,0,0,0,0,0,-0.0223782967298343,0.0501860338935262,0,0,0,0,0,0,0,0,0,0,0.361430275789515,0,0,-0.0383332960348224,0,0.181009749113565,0,0,0,-0.0119636251942042,0.124383599307092,0,0,0,0,0,0
X601088.SH,0.319637230201251,0,0,0,0,-0.0577501222089631,0,0,0,0,0,0,0,0,0,0,0.08349607191238,-0.132679081568182,0,0.20202926799404,0,0,0,0,0,0,0,0,-0.0970240490828341,0,0,0.0902928808950421,0,0,0,0,0,0,0,0,0,0,-0.0387442778438085,0,0,0.189307695765658,0,0,0,0,0,0.00554881893962513,-0.0228958996610628,-0.0568879980557283,0,0,0,0,0
X600585.SH,0,0,0.286725895173184,0,0,0.179710974588341,0.0360443889807942,0,0,0,0,0,0,0,0.01458479763938,0,0,0,0,-0.138066817316035,0,0,0,0,0,0,0,0,0,0,0.0949342928868616,0.00809847905188552,-0.0882163387656017,0.629442572226967,0,0,0,0,0,0,0,6.93889390390723e-18,-0.00979363162836778,0.125285352941194,0,0,0,0,-0.0551197345420032,0,0,-0.0121651064413795,0,0,0,0,0,0,0
X600019.SH,0,0.115095308211768,0,0.0704467604529124,0,0,0.0669403338290064,0,0,0,0,0,0,0,0,0,0.082443843012913,0,0,0,0.461765822017869,0.0286154634734521,0,0,0,0,0.15052695185545,0,0.0476400823786014,0,0,0,0,0,0,0,0,-0.0903135010423158,0,0,0,0,0.00379066995139421,0,0,0.0681443388822805,0,0,0,0,0,0.00889083091720492,0.0108770579317507,0,0,0,0.0366286749299987,0,0
X600011.SH,0,0,0,0.134292612216597,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0625587389543322,0,0,0,0.621125924385625,0,0,0,0,0,0,0.0211683475634153,6.93889390390723e-18,0,0,0,-0.279409773772851,0,0,0.0355157290617453,0,0,0,0,0.0400766979437785,0,0,0,0,0.0313236140260341,0,0,0,0,-0.0249208583704133,0,0,0,-0.00350682878069838,0.0468771638551176,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,-0.383371464209953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169124642915944,0,0,0.231795294421177,0,0,0,0,0.0360002891478104,0,0,0,0.817255704768275,0,0,0,0.344838635562067,0,0,0,0,-0.622952080048887,-0.0819351443847278,0.160974795947057,0,0.342615614363254,0,-0.206177504468732,0,0
X600010.SH,0.0256830379601204,0,0,0,0,0.00406874350323562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212393644773824,0,0,0,0.0122998064490618,0,-6.93889390390723e-18,0,0,0,0,0,0.148062778976092,0,0.0964969873893932,0,0.263711334869344,-0.0599217105004983,0,0,0,0,0,0,0,0,0,0.0366243188602425,0,0,0,0,-0.00926318722656887,-0.00658736094886121,0,0,0,0,0,0
X601898.SH,0.302537379973679,0,0,0,0,0,0,0,0,0,0.147762367291997,0,0,0,0,0,0,0,0,0,0,0,0,-0.0540766516665211,0,0,0,0,-0.00972329715588741,0.0920786454035535,0,0,0,0,0,0,0,0,0,0.124831022121893,0,0,0,0,0.157661196178193,0.21636287285143,0,0,0,0,0,-0.0145512848027255,0,0,0,0,-0.0505170038957951,0,0
X600547.SH,0,0,0,0,0,-0.00732448184430867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343388107326073,0,0,0,0.0868663206270054,0,0,0,0.504094133880107,0,0,0,0,0,0,0.000240233114426824,0.222212487208338,0,0,0.0115850020600287,0,0,-0.0804992227580287,0,0.0384099394346027,0,0,0,0,0,0.010955386526119,0,0,0,0,0,0,0
X601991.SH,0.0403257316659721,0,0,0,0,0,0,0,0.111705649855836,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0173731290586465,0,0,0,0.12544692957148,0,0,0,0,0,0,0,0.0142860396302535,0,0,0,0,0,0,-0.0666097378076146,0,0,0.0967035045602187,0,0,0.0636007704443559,0,0,0,0,0,0,0,0,-0.0236118414097831,0,0,0,0,0,0,0
X600688.SH,0.229789955064061,0,0,-0.0214115826277016,0,0,0,0,0,0,0,0,0.357477521066397,0,0,0,0.00520035999956118,0,0,0,0,0,0.105070794936222,0,-0.234016189175684,0,0,0,0.103163328361814,0,0.138191569132422,0,0,0,0,0,0,0,0,0,0,0.103892686655666,0,0,0,0.00716112557077155,0,0,0,0,0.0481663450102107,-0.0108290948096691,0.0353928107528435,0,0,0,0,0,0
X600660.SH,0.0996149526345889,0,0,0,0,0,-0.0395651260502088,0,-0.143367890708808,0,-0.116401228386731,0.209279959667897,0,0,0,0,0.251911381178803,0,0,0,0,1.73472347597681e-18,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0745893668690277,0,0,0,0,-0.0607950121819322,0,0,0,0.0679130976452754,0,0.217137837924818,0.144372459459465,0,0,0,0,0,0,0.113768332497515,-0.0119813909057936,0.0653920804174579,-0.15837037037031,0.182125601619958,0,0,0,0
X601600.SH,0,0,0,0.0277797679841026,0,0,0.0513110944232525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145328910903376,0,0.0579182763662898,0.041992318173882,0.0178025712662954,0,0,0.0221608624675257,0,0,0,0,0,0,0,0,0,0,0,0.0608075637964941,0,0,0,0.168791707955095,0,0,0.0885560866015799,0,0,0,-0.00383594375496284,-0.0488544605599294,0,0,0,0,0,0
X600886.SH,0,0.0544579895209271,0,0,0,0.0353375666518964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172146910732147,0.0106778530908534,0,0,0,0,0,0.130507071694404,0,0,0,0,0.0253312603842581,0,0,0,0.0483266024774105,0,0,0,0.0342714833770218,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0.00284335548457362,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377536138840439,0,0,0,0,0,0.133151834764209,0,0.155925825777049,0,0,0.10902814653739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124530821514821,0,0,0,0,0,0,0,0,-0.000515298981975627,-0.0251047206340718,0,0,0,0,0,0
X600188.SH,0,0,0.467236549331695,0,0,0,0.0480775711922781,0,0,0,0,0.406327745257348,0.619043338788476,0,0,0,0,-0.0453184890322247,0,0,0,0,0,0,-0.0536829882680522,0,0,0,0,0,0,0.00325729622579064,-6.93889390390723e-18,0,0,0,0.0184001695184878,0,0,0.26633557646269,0,0,0,0,0,0,0,0,0,0,0,-0.026834789595928,0.100078052302181,0,0.204701930212675,0,-0.0670988203506952,0,0
X600027.SH,0,0,0,0,0,0.325440692607489,0,0.0948801356272616,0,-0.0785045418864084,0,0,0,0,0,0,0,0,0,0,0.0815166434563808,0,0,0,0,-0.0567945529348653,0,0,0,0,0,0.0429665721546338,0.0111956854403686,0,0,0,0,0,0,0.156265351949807,0,0,0,0,0,0,0,0,0.277754018036825,0,0,0.0129218147553652,2.16840434497101e-19,-0.276363879273803,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.108154938481715,0,0,0,0,0,0.055456762354827,0,0,0,0,0,0.0826644641798081,0,0,0,0,0.134118819805273,0.0577468768601631,0,0,0.0903722823962408,0,0,0.0173027262140672,0,0,0,0,0,0,0,0,0,0,0,0.0618573170175083,0,0,0.0937711517542001,0.0133707600644562,0,0,0,-0.00266238451901272,-0.0095131329266543,0,0,0,0,0,0
X601992.SH,0,0,0,0.0736813701362438,0,0,0,0,0,0,0.131232646459332,0,0,0,0,0,0,0,0,0,0,0.0198475924080529,0,0,0.0205241334073407,0,0,0,0,0,0,0,0,0,0,0,0,0.0997645827967241,0,0,0.178668657808309,0.100138862669516,0.174571945830611,0,0,0,0,0,0.186418999278024,0,0,0.0132386376495151,-0.0307963826249281,0,0,0,0,0,0
X000898.SZ,0,0,0,0.0202405805752441,0.533368280035067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580014841789249,0,0,0,0,-0.162513169492685,0,0.322143675508209,0,0.113833258752414,0,0,0,0.0529529116161745,0,0,-0.0184383085619671,0,0,0,0,0,0,0,0,0,0,-0.0673037672673515,0.00145078366472255,0,0,0,0,0,0,0
