,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X601600.SH,X600886.SH,X600585.SH,X600547.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X000708.SZ,X600489.SH,X600027.SH,X601699.SH,X600010.SH,X002460.SZ,X600111.SH,X600160.SH,X000983.SZ,X600426.SH,X002466.SZ,X000301.SZ,X600803.SH,X601991.SH,X000786.SZ,X600985.SH,X000933.SZ,X000807.SZ,X002128.SZ,X000877.SZ,X000630.SZ,X600176.SH,X600219.SH,X601168.SH,X000408.SZ,X600348.SH,X600612.SH,X000883.SZ,X600096.SH,X002271.SZ,X000932.SZ,X002353.SZ,X000027.SZ,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.606229520495287,0,0,0,0,0.0692475544208089,0.146785143641579,0,0,0,-0.0264458598734002,0,-0.0579977765766721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047858626526298,0,0,0,0,-0.00699734778874726,0,0,0,0,0,0.0166309877305998,0,0,0,0,0,0,0.0451838272908573,-0.0984789994732137,0.0203180891372789,0,0,0,0,0,0
X601088.SH,0.177051335205023,0,0,0,0.147577507217295,0,0,0,0.0237182696503537,0,0,0,0,0,0,0.0047900214337709,0,0,0,0.0837042518606595,0,0,0,0,0.113598632113267,0,0,0,0,0,0,0,0,0,0,0,0,-0.090147512016481,0,0,0,0,0,0,0.0418348647050617,-0.0327117654746884,0,0,0,0,0,0,-0.0111137794830907,0,0,0,0.115929680528613,0,0
X600028.SH,0.422434510684939,0.0543895146086062,0,0,0,0,0,0,0,0,0,0,0.0538855770118418,0,0,0,0.0678726699240866,0,0,0.0316995937597207,-0.00234956440127903,-0.056152826850396,0,-0.0115475686866815,0,0,0,0,0,0,0,-0.0800074536696402,0,0.0388004530390352,0,0,0,0,0,0,0,0,0,0,0.0473221125819639,-0.106410043375974,0,0.0147546173192544,0.0800605825171037,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,-0.110564420611372,0,0,0,0,0,0.00919990683515444,0,0,0,0,0.0508085620349851,0,0,0,0,0.0269710621162297,0,0.0381282657915815,-8.67361737988404e-19,0,0,0,0,0,0,0.0563561307797635,0,0,0,0,-1.38777878078145e-17,0,0.122572633723179,0,0,0,0,-0.128995942694482,0,0,0.130231605038385,0,-0.0476723686113826,0,0,0,-0.0602124676705564,-6.93889390390723e-18,0,0,0,0,0,0
X600188.SH,2.16840434497101e-19,0,0,0,0,0.0851659982439535,0,0,0,0,0,0.0301106517140642,0,0,0,0,0,0,0,0.20497375642053,0,0,0,-0.0312384308892449,0,0,-0.0129463702995025,-0.0546462238323546,0,0,-0.219563835718033,0.320904433279653,0.0347606057341033,0,0.0100392308177815,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158777388719289,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0315820620262673,0,0,0,0,0,0,0,0,0.0541849473772052,0,0,0.01101879484473,0,0,0,0.0643084226221375,0,0,0,0,0,0,0,0.435156155746034,0,0,0.034107198283973,0,0.0333191718665415,0,0,0,0.0531850603196124,0,0.153803730114101,0,0,-0.0222653137950773,0,0.14422771190676,0,0,0,0.175524948327281,0,0,0,0,0,0,0
X600019.SH,0.0352917942250634,0,0,0.0991991559134081,0,0,0,0,0,0,0,0,0.0888551951340998,0,0,0,0,0,0,0,-0.0655210989847084,0,0,0,0,0.0205607821634233,0,0,0.170747829023505,0,0,0.0839370262482359,0,0,0,0,0,0.0115747579987045,0,0.0617339986230416,0,0,0,0,0,0,0.246578931462432,-0.0316557327249884,0.0108264764197016,0,0,0,0.0415041215773322,0,0,0,-0.0630329957508511,0,0
X600011.SH,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0125318962538185,0.430151836077246,0,0,0,0,0.264085831090479,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0.0581228342429051,-0.0557126951053271,0,0,0,0.107659171292313,0,0,0,0,0,0,-0.153505925773629,0,0,0,-0.0217003968189333,0,0,0,0,0,0,0.0409876271583208,-0.0525446658839606,0,0,-0.0381477415205717,0,0
X601600.SH,0,0.00523131029982339,0,0,0,0,0,0,0,0,0,-0.111280408240918,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0460689511943578,0.197628124258986,0,0,0,0,0.321634530798663,0,0,0,0.275788185207356,0.0635328209396602,0,0,0.0677472312628473,0.00357345079545734,0.184807166833368,0.0810080496978909,0,0,0.247744990719159,0,0,0,0.0644939200721936,0,0,0,0,0,0,0,0,0,0.0454300009170919,0,0
X600886.SH,0,0,0,0,0.0933143988531672,0,0,0,0,0,0,0,0,0.303250688035792,0,0,0,-0.0192857058500395,0.0585058359126471,-3.46944695195361e-18,0,0,0,0,0,0.0219923574660585,-0.0262845871463957,0,0,0,0,0,0,0,0.00551924550830829,0,0,0,0,0,0,0,0,0,0,-0.0452091446168905,0,0,0,0,-0.200723207906034,0,-0.00137245134397357,0,0,0,-0.0543855314312419,0,0
X600585.SH,0,0,0,0.222619881362274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148153617151145,0,0,-0.0211075543298454,0,0,0,0,0,0,0.239779535280521,0,0.0347300912908869,0,0,0,0,0,0,-0.0541668713081648,0,0,0.100824304760956,0,0.0852381896103997,0.00990380081901459,0,0,0,0,0,0.0259161602881929,-0.0436861732679498,-0.100570071926208,0,0,0.0828897774365831,0,0
X600547.SH,0,-0.0367729334624071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.790826327197527,0,0,0,0.0422584247541979,0,-0.0213706345222616,0,0,0.0030950193993624,0,0,0,0,0,0.146368549909197,0.0295986818214062,-0.0473765450691249,0,0,0,0,0,0,0,0,0,0,-0.0625756262216584,0,0,0,0,0,-0.0579841511097554,0.0594284160625707,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0513558164988396,-0.0127027108236739,0,-0.0540390801106295,0.092136771441994,0,0.10139649634269,0,0,0,0,0,0,0,0,0.119642559001284,-0.0296360004721545,0,0.0929924068251086,0,0,0,0,-0.0254976115263845,0,0,-0.088339978724933,-0.0146186404516705,0,0,0,0,0.00207767555549007,0,-0.00368289031335144,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.45744607826068,0,0.0837112420387106,0,0,0,0,0.072107261036047,0,0,0,0.2631523189342,0,-0.0668933131779059,0,0,0.00968118955469508,0,0,0,0,0,0.0146052780596768,-0.0887009310606829,0,0.0137064884919164,0,0,0,0,-0.0299570235106101,0,0,0,0,-0.00371904592789416,0,0,0,0,0,0,0,0,3.3881317890172e-21,-0.0131287884754925,0,0,0,0.026571140144561,0,0
X000792.SZ,0,0,0,0.131865200791891,0,0,0,0,0,0,0,0.0545511553922981,0,0,0,0,0,0,0,0,0,0.255098445157397,0,0,0,0,0.0159008460957141,0,0,0,0,0,0,0,0,0.0274124310589759,0,0,0,0.0427163753714001,0.110963187452938,0,0,0,0,0,0,0,0,0,-0.118680335607588,0,0.00667242131190665,0,0,0,-0.00701942891957457,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,-0.0698901634799581,0.229728163682739,0,0,0,0,0,0.081352410474446,0,0,0,0,0.0577591530817818,0,0,0,0,0,0,0,0,0,0,0.172768697687585,0,0,0.32503837160789,0,0,0,0.210494269415504,0,0,0,0,0,0,-0.0392884950148199,0,0,0,-0.00306876607298279,-0.00172637131830527,0.0234494692545299,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.223259356051072,0,0,0.271683230627749,0,0,0,0,0,0,0,0,0,0,0,0.0599762795659359,0,0.09859179557886,0,0,0.109541738897628,0,0.00974878918705128,0,0,0,0,0,0,0,0,-0.0445575903264887,0,0,0,0.0385222518488376,0,0,0.15909244313866,0,0,0.011589362487856,0,0,0,0,0,0,0,0,0
