,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X600010.SH,X601898.SH,X601600.SH,X601991.SH,X600795.SH,X600188.SH,X600362.SH,X600886.SH,X600111.SH,X600688.SH,X600027.SH,X600583.SH,X601992.SH,X600309.SH,X000709.SZ,X601158.SH,X600352.SH,X000898.SZ,X000792.SZ,X600157.SH,X600660.SH,X000629.SZ,X600547.SH,X600489.SH,X000027.SZ,X002353.SZ,X000539.SZ,X600808.SH,X600008.SH,X600021.SH,X600549.SH,X000825.SZ,X000060.SZ,X600219.SH,X000831.SZ,X000630.SZ,X600578.SH,X601699.SH,X002470.SZ,X600307.SH,X600315.SH,X002004.SZ,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.280497489061363,0,0,0,0,0,0,0.0305862371706667,0,0,0.0548020493401932,0,0.273653824041504,0,0,0,0,0,0.096222467329344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185994226016541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.337775527644626,0,0,0,0.118456981247696,0,0,0,0.159166302041534,0,0,0,0,0,0,0,0,0.202497308222895,0,0,0,0,0,0,-0.023869944292024,0,0,0,0,0,0.0870525986167958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253133119762346,0,0,0,0,0,0,0,0,0,0
X601088.SH,0.0646262500957899,0,0,0,0,0.0392418235006349,0,0.255458460488311,0,0,0,0.129083106134338,0,0,0,0,0,0,0,0,0,0,0.0195144097040917,0,0.0533543468934399,0,0,0,0,0,0,0,0,-0.0615200825529274,0,0,0,0,6.48631871347468e-05,0,0.0194336339227353,0.0425469287546022,0,0.384736647082628,0,0,0.0285729734803789,0,0,0,0,0.0125283729170059,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.113304750519594,0,0,0,0,0.00225271896069448,0,0,0,0,0,0,0,0.32116058773383,0,0.172747297929734,1.73472347597681e-18,0,0,0,0,0,0,0,-0.0396515420613932,0,0.037409196242866,0,0,0,0,0,0,0,0,0,0.049024630130778,0,0.100293752438209,0,0,0.0125823774554309,0,0,0,0,-0.000579409349051598,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0803480144208815,0.209154155529938,0,0,0.0208379247723032,0,0,0,0,0,0,0.503678011038999,0.0106586397995553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07951804524208,0,0,0,0,0,0,0,0,0,0,-0.00854372474183582,-0.0215005410822669,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0165844503821939,0,0,0,0,0,0.265887522662408,0,0,0.0149261528707476,0,0,0.0742360960976613,0,0.0508200841105471,0,0.247433791542118,0,0,0.00641770805695958,0,0,0,0,0,0,0,0,0,0,0,0.0635369223453508,0,0,0,0,0,0,0,0.069078843264757,0,0,0,0,0,0,0,-0.00664198152958298,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.431609108427067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109414939567479,0,0,0,0,0,0.172636424848663,0,0.0819161757479444,0,0,0,0,-0.0697623784209673,0,0,0,0,0.0755286621891923,0.225103560245459,0,0,0,0,0.148825908238938,0,0.080478339417805,0,0,0.102698584266628,0,0,0,0.0758297531178275,0,0
X601898.SH,0,0,0.215890091121115,0,0,0,0,0,0.12734586254267,0.132366243817803,0.0116185154696798,0.106109652816348,0,0.0165156259491264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662083491893049,0,0,0,0,0,0,0,0,0,0.153351803492647,0,0,0,0,0,0.0853790717474609,0,0,0,0,0,0,0,0.0134178739370271,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.155671991081902,0,0.00304580030785166,0.0677638865314472,0,0,0.150292148482646,0.157807515363646,0,0.201885781282314,0,0,0,0.0490942449839995,0,0,0,0,0,0,0.170862852857517,0,0,0.0297045251908844,0,0,0,0,0,0.057065221127447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.0223521836489953,0,0,-0.0338552299520605,0,0.109332071660435,0,0.17011886834241,0,0,0.300877948290523,0,0,0.159965098669391,0,0,0,0,0,-0.0798696926498384,0,0,0,0,0,0,0,0,0,0,0,0,0.180738710119894,0,0,0,0.0637213217814784,0,0,0,0,0,0,0,0,0,0,0,-0.0417974674999636,0,0,0,0,0,0
X600795.SH,0,0.0160263641799477,0,0,0,0,0,0,0.248978981888598,0.24485422329434,0,0,0,0,0,0,0.0720177448869141,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0127680960591539,0,0.0605310932966792,0.128742571407221,0,0.0451857894042732,0,0.0538038260713688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.0646443477765653,0.0299551497736399,0,0,0,0,0,0.289614248242139,0.100004607973703,0,0,0,0.0993512396517292,0,0,0,0,0,0.144377393260937,0,0,0,0.051796875949458,0,0,0,0,0,0,0,0,0,0.216470840570579,0,-3.46944695195361e-18,0.110155939999146,0,0,0,0,0,0,0,0,0,0.033757915478868,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0889827290675035,0,0,0,0,0,0,0,0,0.112657783330959,0.00528332374087726,0,0.113231572230956,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324026834083541,0,0,0,0,0,0.129958745135622,0,0,0,0,0,0.0920423245270154,0,0,0,0,0,0,0,0,0
X600886.SH,0.133217676134943,0,0,0,0,0.00372364871955717,0,0,0.0574550638205418,0.355177887183621,0.169005977242492,0,0,0,0,0,0,0,0,0.0328627363441893,0,0,0,0.108597924294969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00791520652824349,0,0,0,0,0,0,0,0,0,0,-0.0185773524002696,0,0,0,0,0,0,0
X600111.SH,0.102378515366939,0,0,0,0,0,0,0,0.189150896583795,0.0039178791255793,0,0,0.0893179813918769,0.015097436066958,0,0,0,0,0.0859531504268243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646434563690475,0,0,0,0,0.0183206930614879,0.0694379276198931,0,0,0,0,0,0,0,0,0.0070072242937056,0.0780507207300057,0,0,0,0,0,0
X600688.SH,0.168019486061543,0,0,0,0,0,0,0,-0.0997114635226016,0,0,0,0,0,0,0,0,0.11427259981603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185110018088343,0,0,0,0,0,0,0,0,0,0.500315563241097,0,0.0862525994911036,0,0,-0.0239956244904122,-0.0508414449636585,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.208356331664779,0,0.0294039933456051,0,0,0.138510333553593,0.22567258304917,0,0,0,0,0.0167639114740384,0,0,0,0,0.0606609589850879,0,0,0.144645879135936,0,0,0,0,0,0,0,0,0,0,0,0.0665297178189487,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.122345172202729,0.138434287278244,0.218012141526036,0,0,0,0,0.1354359947457,0,0.126465293861938,0,0,0,0,0,0,0,0,0,0,0.058030964218152,0,0,0,0,0,0,0,0,0,0,0,0,0.0593763575140876,0,0,0,0.00543192037867659,0,0,0,0,0,0,0,0.00547589834050405,0,0,0,0,0,0
X601992.SH,0.0396463867082458,0,0,0,0,0.140970587860082,0,0,0,0,0,0,2.16840434497101e-19,0,0,-8.67361737988404e-19,0,0.0365585432602203,0,0,0,0,0.0964935833959353,0.123583965715789,0,0,0,0.0365920547673468,0.0434892830101182,0,0,0,0,0,0,0,0,0,0,0,0.0251632870493918,0.030236534479111,0,0,0,0,0,0,0.112774271241565,0,0.00553267481244167,0.0548311678548058,0,0,0,0,0,0
X600309.SH,0,0,0,0.224556821387992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382488054821111,0,0,0,0,0,0,0,0,0,0,0,0,0.00194733047899224,0,0,0,0,0,0,0,0.207717651906659,0,0,0,0.0302736205606265,0.257695151652999,0,0,0,0,0.0623489275603366,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.0104276111390887,0.155453140209361,0,0,0,0,0,0,0.00706708489249202,0,0,0,0,0,0,0.698283936588783,0,0,0,0,0,0,0,0,0,0.0247345200460777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.06033453814036,0,0,0,0,0,0,0,0,0.0396370870898808,0,0,0,0,0,0,0.136258926960992,0.126113742767784,0,0,-0.0771017245593334,0,0,0,0.0935251620353182,0.357254385423433,0,0,0,0,0,0,0,0.155495965869134,0,0.0280425515452885,0,0,-0.0609371703965442,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,-0.0701440578090121,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.175668388472366,0.0774584651328823,0,0,0,0,0.213481388971798,0,0,0,0.00132104183680791,0,0,0.271794507504594,0,-0.0338777873355534,0,-0.244737709555071,0,0,0.00237148481342264,0,0.03509168181365,0,0,0,0.195777570599955,0,0.298629383591608,0,0,0,0.0322317397699008,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,3.46944695195361e-18,0.095988193541841,0,0,0,0,0,0,0,0,0,0,0.110799868542628,0,0,0,0.131962307764541,0,0,0,0,0,0,0.122331991303047,0,0,0,0,0,0.0457546258104061,0.0204420652407186,0,0,0.340880186833749,0,0,0,0,0,0,0,0,0,0,0.0452759900225132,0,-0.0638349055197601,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.0795986999394069,0,0,0.065985467018771,0,0.0759201403452914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902081127125017,0,0,3.46944695195361e-18,0,0.021064704031148,0,3.46944695195361e-18,0.0354861876127939,0,0,0.133785541655955,0,0,0,0,0,0,0,0,0,0,0,-0.0310187432482018,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907938439725498,0,0,0,0,0,0,0,0,0,0,-0.0318728957695198,0,0.141640509653481,0,0,0,0.104942824039266,-0.00999061856221233,0,0,0,0.165162761848019,0,0,0,0,0,0,0,0,0,0,0,-0.0146988600232895,0.0511005631409797,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156590070119387,0,0.0547812687392071,0,0,0,0,0,0,0.111612019541923,0,0,0,0,0,0,0,0,0.214912199403704,0,0.105137114656801,0,0.00343054530005063,0,0.157906151405749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115997279998163,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.219093908939096,0,0,0,0,0,0,0,0.0390518763400573,0,0.0268260428044415,0,0.130132254822903,0,0,0.174094260053643,0,0,0,0,0,0,0,0,0,0,0.063035476319668,0.105171562874518,0.102560539992732,0,0.111007379430462,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0654960495784676,0,0,0,0,0,0,-0.014861036769557,0,0,0,0.020148051538138,0.00979169330193698,0,0,0,0,0,0,0,0,0,0,0.853144657378776,0,0,0,0.111363271451269,0,0,0,0,0,0,0,0,0,0,0.0114564728926417,-0.0528038983102933,0,0,0,0,0,0.0138516263785377,0,0,0,0,0,0
X600489.SH,0,0.000329308534944842,0,0,0,0,0,0,0.115796984281964,0,0.00158479338812986,0,0.0878285390371844,0,0,0,0.0401478254356751,0,0,0,0.0976370801782833,0,0,0,0,0,0,0,0.52020210231853,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111384547533471,0,0,0,0,0,0,0,0.0132123793666756,0.00378875214764385,0,0,0,-0.0328624976000847,0,0
X000027.SZ,0,0,0.0476528816868977,0.076797720163465,0,0,0,0,0,0.230045679292289,0,0,0,0.0824986235716635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123763706764778,0,0,0.194291985691051,0,0.0720309152802158,0,0,0,0,0,0,0,0,0,0,0,0.00418933193201058,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0.0016722155584923,0,0,0,0,0.0508389731445928,0,0,0,0,0,0.235179837025801,0,0,0,0,0.0998162994766548,0,0,0,0,0,0.0955749803971663,0,-0.0153134560406275,0,0,0,0.168155386988206,0.00227160476109568,0,0,0,0,0.104435142373033,0,0,0,0.11646847677797,0,0,0,-0.0982615629888081,0,0.0722326938496821,0,0,-0.189957795687763,0,0,0,0
X000539.SZ,0,0.197632641456813,0,0,0,0,0,0,0,0.322764475737482,0.0313034578858676,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491403449283219,0,0,0,0.0843499486365371,0.122167298146013,0,0,0,0.0637059792671816,0,0,0,0,0,0,0,0,0,0,0.0212123102042216,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.0716029571526929,0,0,0.0557283632352489,0,0,0,0,0.0383619787517458,0,0,0,0.152586503980188,0,0,0,0,0,0,0,0,0,0.242152097814528,0,0,0,0,0,0,0,0,0,0,0,0.210957063604146,0,0,0.00755961414817686,0,0,0,0,0,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.158019775895168,0,0,0,0,0,0.475768082315863,0,0,0,0.133453250693308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904608331078792,0,0,0,0,0.0260350937872529,0.0102629273092259,0,0,0,0,-0.00958276103273437,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,-0.46311841837962,0,0,0,0.705712020682095,0,0,0,0,0,0,0,-0.0590700855155771,0,0,0,0,0,0,0.213837534352309,0,0,0.313053934423711,0.514580607926054,0,0,0,0,0,0,0,0,0,0,0,-0.220326428139972,0,0,0,0,0,0,0,0,0,0,0,0,0.016768321875691,0,0.133588187669714,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0326518654070896,0,0,0.307377983011819,0.0315951017269982,0,0,0,0,0,0.00354314492167249,0,0,0,0,0,0,0,0.00245775641901721,0,0,0,0,0,0,0.211037069113405,0,0,0,0,0.159567926657033,0,0,-0.0262066940846218,0,0,0,0,0,0,0
