,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X600011.SH,X601898.SH,X000792.SZ,X600019.SH,X000301.SZ,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X600886.SH,X600795.SH,X000877.SZ,X600547.SH,X601600.SH,X601991.SH,X600027.SH,X002271.SZ,X600426.SH,X600803.SH,X000983.SZ,X600362.SH,X600176.SH,X601699.SH,X600348.SH,X000408.SZ,X000629.SZ,X600096.SH,X000723.SZ,X000786.SZ,X600985.SH,X600160.SH,X600219.SH,X600995.SH,X600378.SH,X600141.SH,X600157.SH,X600489.SH,X002080.SZ,X600688.SH,X000933.SZ,X002353.SZ,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.694240010581858,0,0,0,0,0,0,0.172093994723583,0,0.0480336743153777,-0.039452311832208,0,0,0,0,0,0,0,0,0.033148084136409,0,0,-0.0699021985336208,0,0,0,0,0,0.0258458110804543,0,0,0,0,0,0,0,0,0.0407691362712041,-0.022043531049588,0,0,0,0,0,0.021324675485653,0,0.0776813543469496,0,0,-0.0212304587253491,0.0325882572133961,0,0,0,0,0,0
X601088.SH,0,0,0,0.139153880212395,0.368108873841095,0.049623482794311,0,0,0,0.195296771362355,0,0,-0.0312207515977215,-0.132441764907379,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095520015347142,0,0,0.110907366357786,0.0582871135060829,0,0,0,0,0,0,0.0320570117470593,0,0,0,0,0,0,0,0,0,0,-0.112612606827586,0,0,-0.0181968453685859,0,0,0,0,0,0
X600028.SH,0.470963070096088,0,0,0,0,0.00347986077991489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00451621671815385,-0.0110949889251424,-0.0043536364252328,0,0,0.0195642527019659,0.0146533199402481,0.058582397669674,0,0,0,0.021593371406648,0,0,0,0,0,0,0,0,0,0,0.115631718790921,0.07234138346249,0,0,-0.00481521981480647,0,-0.00359480524119165,0,0,0.000838183559279069,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,-0.0234000579305158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701119775700676,0.0515221068165713,0,0,0,0,0.0913418187635385,0,-0.0653989244359426,0,-0.0303590446882833,0,0,0.131475210689903,0.109395026166882,0.125623890003621,0,0.0270798961923559,0,0,0,0,0,0,0,0,0,0,0,0.00221489798908178,0,0,0,0,0,0
X600188.SH,0,0.841524659200396,0,0,0,0,0,0,0,0.0363612555966388,0,0,0,0,0,-0.0393040432819963,0,0,0,0,0,0,0,0,0,0,0,0.0715355681401222,0,-0.0420140868501933,0,0,-0.0246337584445165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119476180027675,0.000420795040262977,-0.0490334434037926,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.675461143977488,0,0,0,0,0,0.0799563776101868,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721374506356997,0,0,0,0,0,0.210884751561357,-0.0167891900784937,0,0,0,0,0,0,0,0,0.0887598536896246,0,0,0,0,-0.155625599071612,0.191130226198802,-5.42101086242752e-20,0,0.0648176624093079,-0.000868289773439939,0,0,0,-0.0889030323775735,0,0
X002460.SZ,0,0,0,0,0,0.41270234370197,0,0,0,0,0,0,0.0317740960485128,0,0,0,0,0,0.167696178909279,0,0,0,0,0.0419375526647252,0,0,-0.240588727011946,0,0,0,0,0.016190373979819,0,0.0305493020797252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164166771685664,0.00259426830380524,0.110990946705866,0,0.06990372839715,-0.0527166302509884,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,-0.0463954439183042,0,0,0.0185621160573517,0,0,0,-0.0279112248064915,0,0,0.0186827295703915,0,0,0.136690578702555,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.0836361045534269,0.0121403173506033,0,0.214879177961473,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0.0684306122107724,0,0,0,0.0363656961378552,0.00939832607132626,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406226850586767,0,0,0,0,0.360519478162862,0,0,0,0,0,0.265343084110334,-0.149826043794848,0,0,0,0,-0.0258519333941881,0,0,0,0,-0.145561145894019,0,0,0.201955580484826,0,0,0,0,0,-0.124420442181444,0,0.125991516180002,-0.111472226198948,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.060576622928766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0960127574422313,0,0.18962486473759,0.480934780121571,0,0,0,0,0,0,0,0,0,0.0555362936484564,0,0,0,0,0,0.114413545382948,0,0,0,0.0877696936046662,0,0.0173170877189011,0,0,-0.0171688395588948,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.214306005430655,0,0,0.111360913707832,0,0,0,0,0.0357615655674586,0,0,0,0,0,0,0,0.117404978452911,0,0,0,0.0383065320751732,-0.0287969828975939,0,0,0,0,0,0.186286870165935,0,0.0393209401303526,0,0.219671172266685,0,0,0,0.0136240222148604,0,0,0,0,0,0,0.0312208661628501,0,0,0,0,0.0285563209584635,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0270193673161086,0,0,0,0,0,0,0.126306085860123,0,0,0,0.247469474942068,0,0,0,0,0,0,0,0,0,0.0581279283830785,0,0,0,-0.0101983228844959,0,0.098983620011791,0.12421691310623,0,0,0.243828752130452,0,0,0,0,0,0.0452090580346207,0.000203659297260034,0,0,-0.181545251653031,0,0,-0.0634653893582703,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0.293029987938126,0,0,0,0,0,0,0,-0.447457701765281,0,0.128163804051951,0,0,0,0,0,0,0,0.432501492709855,-0.036133848681469,0,0,0,0,0,0,0,0,-0.0557444987151104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285616212497848,-0.0731961187742228,0,0,-0.0103856731306176,0.0854298873939433,0,0,0,0,0,0
X600111.SH,0,0,0,0.036292153424815,-0.0536541741152791,0.103824071189373,0,0,0,0,0,0,0,0,0.0177651590177948,0,0,0,0,0,0,0,0.138067768323967,0,0,0,0,0,0,0.0732622117023191,0,0,0.294426871842876,-0.133547190730072,0.0523759296202395,0.0536158815772527,0,0,0.010924224471723,0,0,0,0,0,0,0.136763951444927,0,0,0,0.0610156506930335,0,0,-0.0069561344369122,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.113525786080874,0,0.077455703263228,0,0,0,0,0.0883982517685203,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.00889542049462627,0,0,0,0,0,-0.0219637237108741,0,0.00846549184047863,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0172935330201417,0,0,0,0,0.0205174402943622,0.189545798166516,0,0,0,0,0
X000708.SZ,0,0,0,0,-0.0915503260553459,0,0,0,0,0,0,0,0.027675751491569,0,-0.135819740589866,0,0,0,-6.7762635780344e-21,0,0,0,0,0,0,0.363629388280856,0,0,0.123268115654082,0,0,0,-0.0803013243847423,-0.0740436103793986,0,0,0,0,-0.0425174691350186,0,-0.0158642843275221,0,0,0,0,0.196184221014374,0,0,0,0.120870558635061,0,-0.0894480239186765,-0.0132041571877781,0,0,0,0,0,0
X600010.SH,0,0,0,0,-0.0782113072882355,0,0,0,0.0566810453774858,0,0,0,0,0.196910164879302,0,0,0,0,0.00372372624497103,0,0,0,0.0619896049586007,0,0,0,0,0,0,0.0971044051531958,0,-0.0469639525488985,0,0.0201380080570798,0,0,0.136493362161669,0,0,0,0,0,0,0.190719717069466,0,0.0300277134266371,0,0,0.117140322095623,0,0,0.00260572188896414,-0.00509943924649237,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.0323067203767023,0,0,0,0,0,0.235415708158007,0,0,0,0.046774373129366,0.021175251927464,-0.025009644455897,0,-0.0155636375613694,0,0,0,0,0,-0.0496499654000653,0,0,0,0,0,0,0.133703937967737,-8.67361737988404e-19,-0.00882184036104378,0,0,0,-0.0541281974544138,0,0,0,0,0,0,0.0258448654916448,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.427349828285889,0.463099497242327,0.154107499152293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6036289335717,0.088429821802911,0,0,0,0,0,0,0,0,0,0.0250910496146932,0,0,0,0,-0.205738451024221,-0.157093626213349,0.0170160804283435,0,0,0,0,0.231267552385545,0,0,0,0,0,0.0908215251340779,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.157261501017349,0.158232977774098,0,0,0,0,0,0,0.0547028261673545,0,0,0,0,0,0,0,0.157830022959419,0.0712770335358696,-0.118248390939914,0,-0.305572195050753,0,0,0,0,0,-0.0612059661242716,0,0,0,0,0.0695967873688118,0.0452673903883334,0,0,0,0,0,0,0,0.133853778090439,0,-0.0648268270002105,0,0,0,0.0225781634881762,0.0165332704318834,0,0.252356125237239,0,0,0,0
X600547.SH,0.0118050782608247,0,0,0,-0.0454478833888194,0,0,0,0,0,0.0524421578340886,0,0,0,0,0,0,0,0,0,0,0.136793303097063,0,0,0,0,0.102839326937036,0,0.174528222811308,0,0,0,0,0.00660981203748443,0,0,0,0,-0.052247592621865,0,0,-2.16840434497101e-19,0,0,0.230370320950389,0,0,0,0,0.0152758588497046,0,-0.0333844555687814,0.0289232132792448,0,0,0,0,0,0
X601600.SH,0.328968454780346,0,0,0,0,0,0,0,0.0338559017867729,0,0,0,-0.0292276125075931,0.165396146754998,0,0,0,0,0,0.00497289923475605,0,0,0,0,0,0,0,0,0.396564704305853,0,0,0,0,0,0,0.0853875116245405,0,0,0,0.0735161775846239,0,0,0,0,0,0,0,0,0,0,0,0,0.00337268308527819,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.273292354305811,0.202568368709297,0,0,0,0,0,0,0,0,0.0799753010848496,0,0,0,0,0.160256809059548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00281897712064435,0,0,0,0,0,0,0.122636958883056,0,0,0,0.128401234712266,0,0,0.0175140771747082,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.131595064173255,0,0,0.105932638355597,0,0,0,0,0,0,-0.0379807779983997,0,0,0.268673439181303,0,0,0,0.112674531995268,0,0,0,0,-0.0544038114350897,0,0,0,0,0,0.163695971118052,0,-0.0537124055336618,0,0,0,0,0.249539952325977,0,0,0,0,0,0,0,0,-0.157086763912532,0,0,0.0572062996644239,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.102287357552021,0,0,0,0,0,0,-0.0192002565089238,0,0,-0.218435329297258,0,0,-0.128986522332258,0,0,-0.139344005890687,0,0.0597110691441707,0,-0.135746815755123,-0.174251742797973,0,0,0,0,0,0,0,0,0,0.79423712495426,0.0362057372296948,0,0,0,0,0.0654814832353746,0,0,0,0,0.230252908398932,0,-0.0505576530356873,0,0.0513751406585442,0.0218427131045933,0,0,0,0,0,0
X600426.SH,0,0,0,0.290050361171379,0,0,0,0,0,0.0016179323862972,0.00629547533689757,0,0.0658523707735898,0,0,0.0492951651501639,0,0,0.0284695572459097,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123599726606667,-0.0821812170358024,0.0894527888020437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00909261503490459,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0.146562795555583,0,0,0.181344270084235,0.229958314877429,0,0,0,0,-0.318957983915739,0,0,0,0,0,0,0,0,0,0,0,0,0.0448458585467474,0,0,0,0,0,0,0,0,-0.0476560180055786,0.0100021990197294,0,0,0,0,0,0,0,0,0,0,0,-0.0296596387320727,0,-0.0316494622375387,0.0524950547323196,0,0,0,0.146648060740648,0,0
X000983.SZ,0,0.159318364227838,0,0,0,0,0,0,0,0.301927906918058,0,0,0.0585417802756626,0,0,0,0,0,-0.0335499349964065,0,0,0,0,0,0,0,0.0236269079929285,0,0,0,0.348043897912751,0.034584800767337,0,0,0,0,0,0.40725509253403,0,0,0,0,0,0,0,0,0,0.184071384490658,0,-0.113490644822911,0,0.00990036808754764,0.0314274686629362,0,0,0,0,0,0
X600362.SH,0.311292046196175,0,0,0,0,0,0,0,6.7762635780344e-21,0,0.0170587460020271,0,0,0.081889300954076,0,0,0,0,0,-4.33680868994202e-19,0,0.033436084067442,-4.33680868994202e-19,0.0393849995935023,0,0,0,0,0,0,0.110908273411852,0,0.0301974954759388,0.0886380296116876,0,0,0,0,0,0.128642802995453,0,0,0,0,0,0,0,0,0,0,0,0,0.0232689030927454,0,0,0,0,0,0
X600176.SH,0,0,0,0.287812412838634,0,0.0176968645905565,0,0,0.126528674263636,0,0,0,0.0202797301883985,0.0756687260394298,0,0,0,0,0,0.0712402757727342,0,0.0917289437481997,0,0,0,0,0,0,0,0,0,-0.0239428137808302,0,0,0,0,0.250983501476861,0,0,0,0.0416983853261391,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.0276193168627961,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.140729249634854,0,0.16545968791847,0,0,0.00382662385014162,0,0,0,0,0,0,0,0,0,0,0,0,-0.0587573310504508,0,0,0,0,0.353486808111089,0,0,0,0,0,0,0,0,0,0.214764035384583,0,0,0,0,0,0,0,0,0,0,0.0380277551786173,0.135982354971746,0,0.00473028614708066,-0.000415208214228711,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.469233433831942,0,0,0,0,0,0,0,0,0,0,-0.0114657542362604,0,0,-0.197694758606329,0,0,0,-0.13556217891823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181433143381204,0,0.0116416233491415,0.202385020537622,0,0,0,0.295001483842996,0,0,0,0.0163053971459814,0,0.0786429230947288,0.0177186476135599,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.531682016850064,0,0,-0.0366951871119997,0,0,0,-0.0484041250283703,0,0,0.219960968853822,0,0,0,0,0,0,0,0.062538025126789,-0.0243846551624413,0.025921791958314,0,-0.0505821668907288,0,0,-0.0749978214202622,-0.0680246357199275,0,0,0.076206477888143,0,0,0,0,0,-0.0724421351611423,0,0,0,0,0,0,0,0,-0.0151217798288821,0,0.0654238844278537,-0.018172746890356,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.342974041250615,0.103772474898575,0.432882364148315,0,0,0,0,0,0,0,0.172532038373622,0,0,0,0,0,0,0,0,0.106907902083468,-0.0342594856847988,0,0,0,0,-0.0116801257138355,0,0,0,0,-0.154719193510332,0,0,0,0.236849588919473,0,-0.0798037132403851,0,0,0,0,0,0,0.0657330009026186,0.173405497226559,0.0864184041923405,0,0,-0.0881405601229421,0,0,0,-0.0792554362825383,0,0
X600096.SH,0,0,0,0,0,0.262119105486136,0,0,-0.0229251639642939,0.161123273502651,0,0,-0.0556400954361036,0,0,0,0,0,0,0,0,0,0,0,0.0323364699473868,0,0,0.097026193301231,0,0,0,0,0,0,0,0,0,0,0.153260321805691,0,0.0427765194331799,0,0,0,0,0,0,0.106801968095938,0,0.180029472758735,0,0.097329923068225,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.0967790723646143,0,0,0,0,0,0,0,-0.107022758453283,0.185811957132633,0,0,0,0,0,0,0,0,0,0,0,0,0.0896832592185799,0,0,0,0.0709884772502159,-0.0121116023240014,0,0.0801385080611981,0,0,0,0,0.0489544832347645,0,0.21111697308373,0,0,0,0,0,0,0.0925427619914837,0,0,0,0.0135155908895422,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.313032860766078,0,0,0.126450761080143,0,-0.118213705279818,0,0,0.0342872878826061,0,0,0,0,0,0,0,0,0.0864127242940592,0,-0.0415768306870735,0.200257475926082,0,0,0,-0.0795981834693612,0,0.0552111146004581,0,0,0,0,0,0,0,0,-0.0341436515813383,0,0,0,0,0.109364502166313,0,0,0.00298396013847167,0,-0.0140262848103052,0,0,0,0,0,0
X600985.SH,0,0,0,0.0904618137647272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573325970950622,0,0,0,0.0850297956658167,0,0,0.093488820867488,0.195652024552917,0,0,0.224667475490159,-0.0378501321255295,0,0,0,0,0,0,0,0,0.0105925198552428,0,0,0.0639717916349023,0,0,0,0.0565427220076419,0.0332725497729942,0,0,0,-0.00354668521985825,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300155644914334,0,0,0,0,0,0,0,0,0,-0.341316234206346,0,0,0,0,0,0,-0.25039802887774,0.223062947282681,-0.0855786257129922,0.164532983928613,0.156339979588428,0,0,0,0,0,0.19537227313196,0.0297170614025157,0,0,0,0.0467299235739526,0,0,0,0.169608068540299,0,0,0,0,0,0,0,0,0
X600219.SH,-6.93889390390723e-18,0,0,0,-0.0215322266228841,0,0.00332089004883555,0,0,0,0.171593307539483,0.112754497006581,0.126563681861767,0,0,0,0,0.00197099865450449,0,0,0,0.412615301610417,0,0,0,0,0,0,0,0,0,0,0,0.105062690377762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070285389200028,0,0,0,0,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0585400257829231,0,0,0,0,0,0,0,0,0,0,0.203781768559686,0,0,0,0,0,0,0,0.0254588558989921,0,-0.0976548597698943,0,0,0,0,0.253971436912348,0,0,0,0.420160832949219,0,0,6.93889390390723e-18,0,0,0,0,0,0.027495513212166,0,0,0,0,0,0,0
X600378.SH,0,0,0,0.0496952935350063,0,0,0,0,0.15905987415388,0,0,0,0,0,0.0782454752545432,0,0,0,0,0,0,0,0,0,0,0,-0.0240853106602941,-0.0503188671421035,0,0,-0.131976740186634,0,0,0.205196753544898,0,0,0,0,0.156653953501875,0,0.0763247546010891,0,0,0,0,0,0,0.0877711425435318,0,0.141999717889272,0,-0.0245373791051172,-0.0722068090070659,0,0,0,0,0,0
X600141.SH,0,0,0,0,0.059348254177724,0.145325405830149,0,0,0,0.141878877350149,0,0,0,0,0,0.186523742213822,0,0,0,0,0,0.0315122452374874,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.210285941829855,0,0,0,0,0,0.044726455182461,0,0,0,0,0.0961029511306839,0,0,0,0.0324815403926018,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0.0178588272197747,0,0,0,0,0,0.237657208309191,0.192234578478607,0,0,0,0,0,0,0,0,0,0,0,0.0120835487963863,0.118604244231986,0,0,0,0.00283043796718524,0,0,0,0,-0.0169773493553519,0,0.0127673645536306,0,0.121127928180925,0,0,0,4.33680868994202e-19,0,0,0,0,0,-0.0204756772114005,0,0,0,0,0,0,0.0367480552524728,0,0,0,0,0,0
X600489.SH,0.0513778914552824,0,0,0,0,0,0,0,0.0011386330950758,0,0,0.0130623128987641,0.0131220760436428,0,0,0.017478614588115,0,0,0,0,0.736472439809137,0.033231343472849,0,0,0,0,0,0,0,0.0362203955151288,0,0,0,0.0342816040756661,0.0157839728394902,0,0,0,0,0,0,0,0.0529536540357976,0,0,0.0149049403407079,0,0,0,0,0,0,0.00187309909259394,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.0686693392773909,0.00262992961676423,0,0,0,0,0,-0.015234414457257,0.14375782084647,0,0,0,0,0.123138156782345,0,0,0,0.0236701778298305,0,0,0,0,0,0,0,0,0,0.0810023366299825,0.178088499027779,0,0,0,0,0.0265624878112682,0,0.164726896393068,0,0,0,0,0,0,0,0,0,0,0.0729477788690756,-0.0912403618467004,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.0102540100753965,0,0,0,0,0,0,0,0.110811655363343,0,0,0,0,0,0,0,0,0,0,0,-0.0138734182782698,0,0.0535241681576581,0,0,0,0,0,0.0439477839613952,-0.0123160950990127,0,0,0.225001416099778,0.209753077716754,0,0,0,0,0,0,0.0194589420758321,0.00627099939719237,0,0,0,0,0,0
