,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X600188.SH,X601898.SH,X002466.SZ,X601600.SH,X601991.SH,X600688.SH,X600660.SH,X600362.SH,X600795.SH,X600516.SH,X002460.SZ,X600547.SH,X600886.SH,X300072.SZ,X601992.SH,X600111.SH,X000898.SZ,X600176.SH,X600352.SH,X600027.SH,X000553.SZ,X000786.SZ,X000792.SZ,X600299.SH,X000709.SZ,X000825.SZ,X600426.SH,X000408.SZ,X002271.SZ,X000830.SZ,X601158.SH,X601699.SH,X600315.SH,X600157.SH,X600489.SH,X000883.SZ,X600219.SH,X600808.SH,X600583.SH,X600339.SH,X600623.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,-0.0757082106667558,0,-0.0667670172999077,0,-0.102170504461753,0,0,0,0,0,0,0,0,0,0.0589505021559654,0,-0.0522873506522886,0,0,0,0,0.278544705092074,0,0,0,0,0,-0.235331839898767,0,-0.0271650179841342,-0.0395837326218898,-0.031951117100845,0.0932991264737926,0,0,0,0,0,0,0,0,0,0.298741298175878,0,0,0,0.0438834874527483,0.0261198670533318,0,0,0,0,0,0
X600362.SH,0,0.0783392793170185,0,0.0192390045311834,0,0,0,0,0.0257095756189043,0,0.119349528905108,0,0,0,0,0,0,0,0,0,0,0,0.0543261160420137,0,0.0332122716448203,0.123435400532698,0.0177478370814377,0,0.00437074296389948,0,-0.00509048442629469,0,0,0,0,0,0,0,0.128834021049637,0,0,0,0,0,0,0,0,0,0,-0.00596189659050066,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145240431390143,0.0518694882315311,0,0.119984959743406,0.088859100629528,0.0458591615190889,0,0.013951797087491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109702146343803,0,0,0,0,0,0,0
X600516.SH,0,-0.033930104648738,-0.091670435937836,0,0.0216461733576734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797026611456517,0.0280565607071245,0,0,0,0,0.10811645096148,0,0.000763663194105195,0,0,0,0.635345980129404,0,0,-0.0995815771961753,0,0,0,0,0,0,0,0,0,0.0470370161026555,0,0,0,0,0,0,0
X002460.SZ,0,0.317313748100785,0,0,0,1.73472347597681e-18,0,0,0,0.928013043875877,-0.0012042123695413,0,0,0,0,0,1.38777878078145e-17,0,-0.096243566553088,0,0.0534023671759426,0,0,0,0.205742878679029,0,0,0,0,0.0114957817617327,0,0,0,0,0,0,0,0,0,0.107756122735632,0,0,0,-0.211368892577486,0,0,0,0,0,-0.00939328163848226,0.0116790011566491,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.019167073263624,0,0,0,0,0,0.019765268795382,0,0,0,0,0,-0.0480135517923578,0,0,0,0,-0.0454176575028093,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0132587585486792,0,0,0,0,0,0.152826459832262,0,0.923610800580566,0,0,0,0,0.0243404690094325,-0.0404215226932411,0,-0.0259053545435543,-0.0206415736375642,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0245057313395551,0,0,0,0,0,0.150041978707253,0,0,0,0.0213067850922488,-0.0832820612719881,0,0,0,0,2.16840434497101e-19,0.10029340311773,0,0,0,0,-0.086422557356769,0,0,0,0,0,0.100836390334303,0,0.0438799424069328,-0.0313533710584488,-0.0138386880220667,0,0.0330889154050336,0,-0.0768885282206892,0,0
X300072.SZ,0,0,0,0,0,0,0,-0.275219282606424,0,0,0,0,0,0,0,0,0.142018669601025,0,0,0,0,0,0,0,0,0,0,0,0.322154918358791,0,0,0,0,0.0539994142885198,0,-0.0112136126307213,-0.0366029628586759,0,-0.060919683709621,0,0,0,0,0,0,0,0.235756613406231,0.280450446734629,0,-0.115975528954062,-0.0458096231309499,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531044315933505,-0.0332227817446308,0,0,0.166205664861175,0,0.0937079157690316,0,0,0,0.390166625035079,0,0,1.38777878078145e-17,0,0,0,0,0,0.236366545024261,0.0784715551046133,0,0,0.188524451206796,0,0,0,0,0,0.109775743140612,0,0.0668630179666103,0,0.0348720804788793,0.0787960559896278,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732875564261495,0.108780241143835,0,0,0,0.107374748019863,0,0,0,0.196285303312488,0,0.0211932721516785,0,0,0,0,0,0,0,0,0.0455406338135703,0,0,0,0.0204425644052009,0,0,0.121632976719535,0,0,0,0.0308171623976295,0,-0.0264054596127831,-0.0274013710578855,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615690612481505,0,0,0,0,0.0125812476643499,0,0.0102925822495564,0,0,0,0,0,0,0,0.331338199563029,0,0,0,0.221639108645352,0,0,0,0,0,0,0,0.141450115884969,0,0,0,0,0,-0.000221092612964398,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315804396755528,0,0,0.212841719354638,0,0.0549964537425667,0,0,0.234909320625147,0,0.0312909222740264,0,0,0.0725742101949992,0,0,0,0,0,0,0,0,0,0,-0.0167364541876196,6.93889390390723e-18,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492861032810658,0,0.155824421695256,0,0,0.237651724571266,0,0,0,0,0,0.112053022842209,0,0,0.0431460769557855,0,0,0.106468871112053,0,0,0.216419305437471,0,0,0,-0.00216021552219981,0,0,0,-0.00919628858256432,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.131009078377848,0,0,0,0,-0.0181539680423594,0.451893963783127,0,0,0,0,0,-0.00700450131681173,0,0,0,0.000763159775744963,0,0,0,0.0748432054380588,0,0,0,0,0,0,0,0,0,0.0147951002713721,0,0,-0.0110022415054366,0,0,0,0,0,0,-0.0402575872145616,0,0,0,-0.0148030547962219,-0.00735039427950742,0,0,0,0,0,0
X000553.SZ,0,0,0,0,-0.100291879356178,0,0,0,0,0,0,0,0,0,0,0,0,0.152379887172669,0,0,0,0,0.262447862275852,0.00340881508239833,0,0,0,0,0,0,0,0,0,0,0.0897702048922035,0,0,0,-0.0210370864412457,0,0,0,0,0,0.023960916227489,0,0.169471031401471,0.00967492202559747,0,-0.0158194684554078,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.0566058045652324,0,0,0,0,0.112782163299733,0,0,0,0,0,0,0.0173739053895929,0.0571058307933245,0,0,0,0,0,0,0.472805442096467,0,0,0,0,0,0,0,0.0234083797142096,0,0,0,0.139431897513206,0,0,0,-3.46944695195361e-18,0.0710811943886204,0,0,0,0,-0.102154531248627,0.202597413362872,0,-0.0486678594870595,0,0,0,0,-0.158948207334451,0,0
X000792.SZ,0,0.0582165771454538,0,0,0.0306783912168831,-0.0638615553698481,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0908889095510771,0,0,0,0,0,0,0,0.230551968822932,0.197487284301129,0,0,0,0,0,0,0,0,0.143013103934401,0,0,0,0,0,0,0,0,0,0,0.118117561574933,0,0.158660468338253,0,-0.0660641034945035,-0.00433343693687632,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,-0.0160191333501841,0,0,0,0,0,0,0,0,0.120591630637649,0,-0.0171116122169614,0,0,0,0.0332744661120489,0,0.153167428489727,0,0,0,0,-0.0290086532971953,0,0,0,0,0,0,0.0852408539017174,0,0,0,0,0,0,0,0,0,0.125605924954638,0,0.0666268727941051,-0.00644010521455163,-0.00236185805423682,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.0417140662745248,0,0,0,0,0,0,0,0,0.0907696236509997,0,0,0,0,0,0,0.134595405337348,0,0,0,0,0,0,0,0,0.0126070835274477,0,0,0,0.0633725753169811,0,0,0,0.0215674452157636,0,0,0.184929312092424,0,0,0,0.010518573757516,0,0,-0.00511283248849175,0,0,0,0,0,0
X000825.SZ,0,-0.100097148260497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669950140078927,0.0239485895074173,0,0,0,0.109332438515027,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060644149713918,0.027804098346306,0,0.159705256275456,0,0,0,0,0,0.459729371680399,0,0,0,0,0.0307596538563518,-0.0432054731960725,0,0,0,0,0,0
X600426.SH,0,0.00590951727818871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360436185206909,0,0,0,0,0,0.0285893977680344,0,0,0,0,0,0.291941292366507,0,0,0,0,0,0,0,0.0813892071379295,0,0.0983245414971842,0.15251619389551,0,0.0226074723137974,0,-0.145356415231879,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.0865596715108113,0,0.113984839965037,0,0,0,0,0,0,0,0,0,0,0,0,0.0332562998053767,0,0.0837856266110885,0,0,0,0,0.142521285517273,0.113482576793862,0,0,0,0,0,0,0,-0.0403520318489383,0,0,0,0,0,0.207392967694729,0,0.0539696877449144,0,0,0.00460704504900692,0,0,0,0,0,0,0
X002271.SZ,0,0,0.0998684869019567,0,0.15616647813376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234211118795522,0,0,0,0,0.432964108839392,0,0.265809453256479,0.0472749162642213,-0.0439188488070187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290955629942856,0,0,0,0.0300918122850022,0.0468417210618691,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375217229197209,0,0,0,0,0,0,0,0,0,0,0,0.171355725878932,0,0,0,0.502837336210945,0.370278243646612,0,0,0,0,0,0.112200611395193,0,0,0,0,0,0.0908252839218976,0.140257550585422,0,0,0.0519312997822034,0.00526871634710324,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0893239359963614,0,0,-0.0321183461033079,0,0,0,0,0,0,-0.00597246264727718,0.120376798221371,0,0.0786412366344436,0.0111978342124659,0,0,0.0442953890550091,0.0342642382797432,0,0,0,-0.0141953070966953,-0.0328599946405156,0,0,0,0,0,0,0,-0.0998246676888425,0,0,0,0,0.159028335082298,0,0.0587350378856711,0.0726750873337183,0,0,-0.0133222370853582,-0.00754383777254209,0,0,0,0,0,0
X601699.SH,0,0,0.196690303283397,0,-0.0263621916683183,0,0,0.495917558265598,0,0,0.0682297281431958,0,0,0,0,0,0,0,0,0,0,0,0.139687809938461,0,0,0,0.0858607030215038,-0.0502209511968832,0,0,-0.185644560816768,0,0.235554301993397,-0.024488377290367,0,-0.022676652352203,0,0,0,0,-0.0766640154702257,0,0,0,0,0,0,-0.05018387328572,0,0.00484738995633517,-0.0105779496250243,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0.0352729745816527,-0.0850558353898331,0,0,0,0,0,0,0.0517661521757876,0,0,0,0.0964796412495915,0,0,0,0,0,0,0.092169007106096,0,0.0739046279323065,0,0,-0.0311813599098578,0,0,0,0,0,0,0,0.274387059571421,0,-0.085818713550403,0,0,0.138374311426737,0,0.27137097507204,-0.0467768590594288,-0.0501258182879075,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.456408114705694,0,0,0,0,0,0,0,0,0,0,0.037547396211941,0,0,0,0,0,-0.583926199245633,-0.0583794054867426,0,0,0,0,0,0.544265349286159,0,0,0,0.0649325139130582,0,-0.096438488230752,0,0,0,-0.214837993220489,0,0,0,0,0,0,0,0.174919115108852,1.19840859113021,-0.103612087507806,-0.0155872886204698,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.0632036710930961,0,0,0,0,0,0,0,0,0.0193702739111555,-0.024147100265222,0.700981731745509,0,0,0,0,0,0,0,0,0.0596790388725459,0.0396166221959759,0,0.0477290009280676,0,-0.0277280601097506,0,0,0,0,0,0,0,0,0,0,0,0,0.00137659560220486,0.0754033234856723,0.0209393856423132,0,0.00772915547025955,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438392345064948,0.00815131185157251,0,0,0.0970059826989488,0,0,0,0,0.138733559277584,0.023251394073022,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0117099482870085,0.0250345847113007,0,0,0.0745486279212189,0,0,0,0,0.0301967319706606,0,0.0637315148079202,-0.0133527962760222,0,0.00552673378204652,-0.00394680563897473,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903423039375584,0,0,0,0,-0.0789929428781379,0.122110667618714,0,0,0,0,0,-0.0339386689753894,0,0,0.474181678534488,0,0,0,0,0.0409689606603176,0,0.0368696219197354,0,0,0,0,0,0,0.00471490647508119,0.11275997693381,0,-0.106456063494554,-0.0389530231359804,-0.00705348672900556,0,0,0,0,0,0
X600808.SH,0,0,0,0.00765637934431268,0,0,0,0.0679041057305066,0,0,0,0,0,0,0,0,0,0,-0.0915118327816454,0,0,0,0,0.567043454325811,0,0,0,0.104637936501073,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203879829799096,0,0,0,0,0,0.0504827281156485,0,0,0.00984184369835067,-0.0159006887053558,0,0,0,0,0,0
X600583.SH,0,0,0,0.189009784049812,0,-0.0195142988590337,0,0.0606719364702082,0,0,0,0,0,0.287475921909009,0,0,-0.0451993195041258,0,0.111832831268855,0,0,0,0.0718498040212784,0,0,0,0,0,0,0,0,0,0.0223382549484438,0,0,-0.158792900579005,0,0,0,0,-0.0126451968938991,0,0,0,0,0,0.472503909620612,0,0,0.00688169945878908,0.0857847788687412,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0.0738704945571405,0,0,0,0,0,0,0,0,0.123714298584592,0,0,0,0.158237718336424,0,0,0,0,0,0,0,0,0,0.127088709072058,0,0,0,0.211588659005481,0,0,0,0,0,0,0,0,0.0570702808456314,0.0336776799327421,0.293677870823789,0,0.0360613182713333,0,-0.000106409867276062,0,0,0,0,-0.448695926898125,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0.103344705172554,-0.0682341329152831,0,0,0,0,0,0.0442587452657693,0,0,0,0.00211538625300705,0,0,0,0,0,0,0,0,0,0,0,0.0141066567417833,0.26315469090987,0,0,0,0,0.12134054050924,0,0,0,0,0,0,0,0,0,-0.29059895617805,0.0373488382924934,-0.0063423361631309,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.0435700974465005,0,0,0,0,0,0.0309417912105099,0,0,0,-0.196384344276693,0.0754391648511652,-0.154921412009067,6.93889390390723e-18,-0.0333597256564747,0,0,0,0,0,0,0,-0.0628374703901569,-0.188449165060917,0,0,0.15652715116582,0,0,0.0821137240922026,0.0880280963381696,0,0,-0.0208172518919764,0,0,0.0784633679433467,0,0,-0.0740213695246637,-0.0723565491196393,0,0,0,0,0,0
Slope,0,0,0,0.209869321162222,0,0,0,0,0,0,0.506329327914748,0,0,0,0,0,0.0530460821443952,0,-1.16456784930415,0,0,0,0,0,-0.538258526938911,0,0,0,0,0,0,0,0,0.298913126098905,0,-1.25938164083613,0,0,0,0,0,0,0,0,0,0,0,0.0356472469771633,0,0,-0.555217537868435,0,0,0,0,0,0
TED,0,0.10761936079637,0,0,0,-0.86079055907715,0,0,0,0,0,0,0,0,0,0,-0.0315528310490937,2.77555756156289e-17,0,0,0,1.05773949744268,0,0,0,-0.854965157726721,0,0,0,0,-0.943302904976691,0,-0.358978290931268,0,0,0.596006182395536,0,0,0,0,0,0,0,0,0,0,0.292435729214073,0,-1.60909543585003,-0.506340111276969,0,0,-0.606722575077832,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128291080657136,0.0401233076151375,0.0112743847890302,0,0,0.0672033968038586,0.0311207242191993,0,0,0,0,0,-0.157304404526044,0,0,0,0,-0.0604086185416316,0,0,-4.07394151137518e-05,0,0,-0.0604682432262388,0,0,0,0,0,0.0432745731378686,0,0,0,-0.00523685671187082,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0480325438309062,0,-0.0335245004510282,0.0348882262289309,0,0,0,0,0,0,0,0.0205147474206611,0.0279749738629531,0,0.0403330179096686,0,0,0,0,0,0,0.114537582178497,0,-0.151502244658726,0,0,0,0,0.0468235880029986,-0.0350475885752527,0,0,0,-0.04378434466533,0,0,0,0,0,0,0,0,0.000595206679494185,-0.0428120735604319,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00225622268318983,0,0,0,0,0,0,0,0,0,0,-0.00043024476348139,0,-0.000200348507527,0,0,-0.00207956612760561,0,0,0,0,0,0,0,0,0,0,-0.00180853591639202,0,0,0.00389861926186032,-0.000625795456180117,0,0,0,0,0,0,0,0,0,0.00294867662705041,0,0,0.00314567711741351,-0.00128488646245168,0,0,0,-0.0208300417754857,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0181675685246933,0.0127941225958317,0,-0.0149438817098076,0,0,0,0,0.049085813915106,0,0,0,0,0.0239404372044671,0,0,0,0,0,0,0,0.0398881137682734,0,-0.0403427233394987,0,-0.0237644161000442,0,0,0,0.00397380512575319,0,0,0,0,0,0,0.0325093092693563,0,0,0,0,0,0,0,0,-0.00981974463266353,-0.0495087391996011,0,-0.0113113186022467,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0158014521792558,0,0,0,0,0,0,0,0,0.00299048923481486,-0.0143608541216225,0,0,0,0,0.000341992609497741,0,0,0,0,0,0,0,0,0,0,-0.0124144490546008,0,-0.00172416463222592,0,0,0,0,-0.00122055398184091,0,0,0,0,0,-0.00949291919169366,-0.00328649786637265,0,0.00548907781219258,0,0,0,0,-0.02607383859666,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.0044165456408254,0,0.0126944414444257,0,0,0,0,0,0,0.00343408858941752,0,0,0,0,-0.0156311453958155,0,0,-0.00464291946703938,-0.0163000223679937,0.00778455411458246,0.00862976589817895,0,0,0,0,-0.0354563849953294,0,0.00882959754526409,-0.00686664192149133,0,0,0,0,0,0,0,0,0,0,0.00196060325699088,0,0.0108412885750275,0.0168335878197916,0.0180258082419469,0,0,0,0,0,0
