,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X600688.SH,X002460.SZ,X601992.SH,X600795.SH,X600660.SH,X600188.SH,X600362.SH,X601991.SH,X600547.SH,X600111.SH,X300072.SZ,X000792.SZ,X600516.SH,X600886.SH,X000898.SZ,X000709.SZ,X600157.SH,X600027.SH,X000408.SZ,X600339.SH,X000807.SZ,X600219.SH,X600489.SH,X000959.SZ,X600808.SH,X000723.SZ,X600549.SH,X002271.SZ,X000553.SZ,X002092.SZ,X600352.SH,X601158.SH,X000983.SZ,X000883.SZ,X000630.SZ,X600176.SH,X601699.SH,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0267946199977858,0,0,0,0,0.0380982557131862,0.00131552467077903,0,0,0.0407423582095874,0,0,0,0,0.0215835042773787,0,0,-0.0101084028192964,0,0,0,0,0,0.0287017770453873,0,0.00799671302497971,0,0,0,-0.0225341606414787,0,0,0,0.0691658635163329,-0.00359965809679197,0,0,0,0,0,0,0,0,0,-0.00962597624048477,0.0157550332739313,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.169614386024743,0,0,0.02020058508177,0,0,0,0,0.013635850941669,0,0,0,0.0150465570918875,0,0,0,0,0,0,-0.0306998203149219,0,0,0,0,0,0,-0.0627338581184372,0,0,0,-0.0326251668279094,0,0,0,0,-0.0329673696573636,0,0.132787902314405,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.000939734862466804,0,0,0,0,0,0
X601088.SH,0,0,0,0.102925977605428,0,0,-8.67361737988404e-19,-0.031629524192347,0,0,0,0,0,0,0.847936180406772,0,0,0,0,0,0,0,-0.0627956437484552,0,0,0,0,0,0,-0.0686150919383835,0,0.0458306770393665,0,0,0,0.0181686488027078,0,0,0,0,0.0295403782304073,0.0908916758630047,0,0,0,0,0,0.034569208822782,0,0,0,-0.019179111999942,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.222836777916622,0.0498015990606736,0.106883715686727,0,0.126477431250215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135576385237905,0,0,0,-0.0273219249118019,0,0,0,0,0,0.304468111124561,0,0,0,0,0,0,0,0,0,0,0,0,-0.00430517920283117,-0.01981871979273,-0.0109930406445371,0,0,0,0,0,0,0
X600585.SH,0,0,-0.00264585032586866,0,0,0,0,0.257837669496959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0476444401982095,-0.0936686633105151,0,0,0,0,0,0,0,0.221507897834227,0,0,0,0,-0.0520327372664995,-0.0858680707689074,0.113770352513769,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.152350803191525,-0.0466323087259743,0.0173432836920708,0,0,0,0,0,0
X600010.SH,0,0,0,0.0334334523380884,0,0,0.00309344451363954,0.0246515495958138,0,0,0,0,0,0,0,0,0,0,0,0,0.0644224827351048,0,0,-0.0132608441237727,0,0.174875552189765,0.0468330229264135,0,0,0,0,0.0378768730143637,0,0,0,0,0,0.197109632243878,0,0,0.171019543451591,0,0,0,0,0,0,0.0758438768129055,0,0,0,0.015825156628132,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.328941582746204,0,3.46944695195361e-18,0,0.167938032620346,0.117815717857386,0,0,0,0,0,0.0282498937571854,0,0,0,0,0,0,0.0421062037654203,0,0,0,0,0,0,0,0.0828769031929694,0,0,0,0.0244641637635508,0,0.0723106812816315,0,0,0,0,0,0.0456956344853117,0,0,0,0.0314228618497523,0,0,-0.0337620598851442,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,-0.00618454514356247,0,0,0,0,0,0.0769206623255825,0,0,0,0,0.0462401042216798,0,0,0,0,-0.135390133634599,0.0809910104830603,0,0,0,0,0,0,0,0,0,0,0,-0.00735681280408974,0,0,0,0,0.0631235070488968,0,0,0,0,0.509460910072234,0,0,0,0,0,0.0157166172189539,0.0666983808795854,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221333920420425,0,0.0180153950066765,0,-0.0262999794195845,0,0,-0.00762094569744103,0,0,0.0819900146881204,0,0,0,0,0,0,0,0,0,0,0,0,0.0277584309687049,0,0.204587444176313,0,0,0,0,0,0,0,0,-0.0120770405099295,0.0296574530851469,0,0,0,0,0,0
X601898.SH,0,0,0,0.0656873196383895,0,0,0,0,0,0,0,0,0,0,0,0.0674038846675259,0.15836169381586,0.102680781334135,0,0,0,0,0,0,0,0.228304628448531,0,0,0,-0.0314525660922573,0.0797824516175132,0,0,0,0,0,0.0361150095026163,0.0857129352824973,0,0,0,0,0,0.00758742736684182,0,0.0892149685919526,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,-0.0134048117194586,0,-0.0118123624673843,0,0,0,0,0,0,0,0.605367286504708,0,-0.00935451447322951,0,0,0,0,0,0,0,0,0.0814800388272358,0,0,0,0,0,0.0431438569575586,0,0,0,0,0,0,0,0.12632956869393,0,0,-0.0283876754949802,0,0,0,0,0,0,0,0,0,0,0.0127209657340145,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.104480692705276,0,0,0,0,0,0,0,0,0,0,0,0.0324995488978164,-0.0815790057180878,0,0,-0.095389476129219,0,0,-0.202226261497316,0,0.140451629887418,0,0,0,0.032366984789431,0,0,0,0,0,0,0,-0.0071133075192238,0,0,0,0,0.119549049358704,0,-0.051278982332875,3.46944695195361e-18,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.671819381727269,0,0,0,0,0,0,0,0,-0.0996920652906498,0.053338892009196,0.0787742353107753,0.0702967304978807,-0.0128771209656,0,0,0,0,0,0.081855176644991,0,-0.0294544252753686,-0.00903294540866722,0,0,0,0,0.00983200876928663,0,0,-0.0603390265883651,0.401414435423499,0,0,0,0,0,0,0,-0.518743203453781,0,-0.0081123663116229,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.112850550268173,0.0350482041383742,-0.0896067906754195,0,0,0,-0.0941051388845886,0,0,0,0,0,0,0,0,0,0.0883404651767467,0,0,0.0436909043594962,0,0.0959781565690277,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530744849575651,0,0,0,0,0,0,0.0724357162370192,0,0.102497405976776,0,0,-0.0162984983969079,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0383638146629625,0,0,0,0,-0.402047675555673,0,0,0,0,0,0,0,0.0952721996707545,0,0,0,0,0,0.0663379293751059,0,0,0,0.0458905054823321,0,0,0,0,0,0,0,0,0,0,0,0.173880762445139,0,0,-0.00129035874277275,-0.0379156425384467,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.185434964876309,0,0.0884240156451735,0.0936912723893621,0,0.0504184286240016,0,0,0.0588817747925093,0,0,0,0.0432038196384823,0,0,0,-0.164744940170849,0.157196050407938,0,0,0,0,0,0,0,0.0257683116799506,0,0,0,0,0,0,0,0,0.00638882181331634,0,0,0,0,0,0,0,0,0,0,0,0.0243715208429917,-0.0262331976620969,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.0940840433074514,0.11012826603709,0,0,0,0,0.119670225287394,0,0,0,0,0.154859916038558,0,0,0,0,0,-0.0328389823437597,0,0,0,0,0,0,0,0.0758140131274379,0,0,0,0,0,0,0,0,0,0,0,0.321191102802651,0,0,0,0.0641709828407499,0,0,-0.0518481530016192,0.0414988878687713,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0659179905360158,0,0,0,0,0,0,0,0,0,0.515530105439412,0,0,0,0.0461416198687039,0,0,-0.00501098130030201,0,-3.46944695195361e-18,0,0,0,-0.0305017160466641,0,0,0,0,0,0,0,0,0,0.0806599919624218,0.0609346587413153,0,0,0,0,0.187796770479266,0,0.0098301258356384,0,0,0,-0.0276092559644135,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128202984913028,0,0,0,0,0,0,0,-0.100285013228562,0.0585605671477036,-0.00838378512227572,0,0,0.124730877033862,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733666232352669,0,0,0,0,0,0,0,0,0,0,-0.000521736174948546,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0671468540346906,0,0,0,0,0.0528177644359241,-0.0168207691470025,0,-0.0149597390423797,0,0,0,0,0,0.0377871121383051,0,0,0,0.694487583174953,-0.0945222765240398,0,0,0.0189584690110102,-0.0591582969000527,0,0,0.0745337397604324,0,0,0,0,0,0,0,0,0,0.00124005094802337,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,-0.199859394797839,-0.155197120948403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270597790232648,0,0.084708796311481,0,0,0,0,0,0.25229894275756,0,-3.46944695195361e-18,0,0.233404994803846,0,0,0,0.655193410223307,0,0.07099727950747,0,0,0,0.120170302685917,0,0,0,0,0,0,-0.040022732729451,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0.0965006927563175,-0.0880710262321611,0,0,0,0,0,0,0,0,0,0,0,0,0.141113504275957,0,0,-0.00798537329260586,0,0,0,0,0,0,-0.377934569493399,-0.204513532072887,0,0.253946054386543,-0.356026969815335,0,0,0,0,-0.0274525212915772,-0.123368372499515,0,0,0,0,0.353810642485141,0,0,0,0,0.0764485544573792,0.0420346994905991,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.0205476510404963,0,0,0,0,0,0,0.140343929170311,0,-0.160302967464428,0,0,0,0,0,0,0,0.209356518386393,0,0,0,0,0,0,-0.194244151321695,0,0,0,0.618377689902142,0,0,0,0.231132095763938,0,0,0.240960939922965,0,0,0,0,0,0,0.0686757390307383,0,0.0914207402023299,0,0,0,0,0,0,0
X600516.SH,0,0,0.126226365310635,0,0,0,-0.0462982565428962,0.0249208180289265,0,0,0.417385779188414,0,0,0.567638524221199,0,0,0,0,0,-0.521717227022065,0,0,0,0,0,0.0444907987157483,0,0,0,0,-0.302508526486265,0.0386934107703284,0,0,0,0.302400542800046,0,0.267563039637186,0,0,0,0,0,0,0,0,0,0,0,0,-0.0911860410866463,0,0,0,0,0,0,0
X600886.SH,0,0,0,-0.028281491759483,0,0,0,0.00698676608438946,0,0,0,0,0,0,0,0,0.0131470798033393,0,0,0.0717096305131167,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146618674136659,0.0336007993014899,0,0,-0.113519428721043,-0.00438416976066958,0.0781546732110587,0,0,0,0,0,0,0,0,0,0,-0.0653429735531355,-0.0289047335422402,0.0411508987083941,0,0,0,0,0,0
X000898.SZ,0,0,0,0.170398080628652,0,0,0.0940136205444779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484971412039403,0,0.0426386766614542,0,0,0,0,0,0,0,0,0,0,0,0,-0.033797136933263,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.129400066559291,0,0.0565885506628865,0,0,0,0,0,0,0,0,0,0,0,0,0.0507959315853604,0,0.0264229251776248,0,0,0,0,0,0,0,0,0,0,0,0.385093699268468,0.0240122453853165,0,0,0,0.00893284771150474,0.0643857974252528,0,0,0.112853564307989,0,0,0,0,0.137786507984228,0,-0.0286341685583775,0.0121931352955439,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0.0162668893315953,0,0,0,0,0,0,0,0,0,0,0.020521649402259,0,0,0.038287824160216,0,0.0802444065024066,-0.00618467005456649,0,0.0257514330363248,0.0418273559908185,0,0,0,0,0,0,0.0457560445732674,0,0.117916632619261,0,0.0486710724284628,0,0,0,0,0,0,0,0,0,0,0.0175712538350714,0,3.46944695195361e-18,0.0197828382698412,0,0,0,0,0,0
X600027.SH,0,0,-0.00805096495667292,0,0,0,0,0,0,0.104201370284458,0.056066687895781,0,0,0,0,0,0,0,0.0133354628853515,-0.0903328406786056,0,0,0,-0.0545783297263937,0,0.036257360725244,0,0,0,0,0.014448782341442,0.00675940951344056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139970089847486,0,0.0066868240181733,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,-0.345816948127527,0,0,0,0.0778983400002619,0,0,0,0,0,0,0,0,0.779966869220765,0,0,0.116884709362945,0.345253642081235,0,0,0,0,0,0,0,0,0.0307090049752803,0,0,0.123119414211864,0,0.0512098904298332,0,0,-0.0398538518031051,0,0,0,0,0,0,0,0,0,0.0436711905654184,0,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,-0.0299712272300411,-0.0103882952803537,0,0.186946189586336,0,0,0,0.0881288438351855,0,0,0,0,0.0947031740527794,0,0.134717978675702,0,0,0.00870983032291133,0,0,0,0,0,0,0,-0.00865708046875832,0,0,0,0,0,0,0,0,-0.0122245685762123,0,0,0,0,0,0,0,0,0,-0.0200117163885458,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0.206842276949932,0,0,0,0,0,-0.116084021028931,0,0,0,0,0,0,0,0,-0.0562408523421552,-0.117869673003754,0.213343075575336,0,0,0,0,0,-0.14367728501735,-0.184976360793647,0,0.715897809800127,0,0,0,0,0.170825116609336,0,0,0,0,0,0,0,0,0,0.232598016380818,0,0,-0.0332503836812207,-1.0842021724855e-19,0,0,0,0,0,0
X600219.SH,0,0,0,0,-0.0729178545714521,0,0.294923613623339,0,0,0,0,0,-0.0875789095621023,0,0,0,0,0.0102104506936384,0,0,0.0396532146900978,0,0,0,0,0,0,0,0,0.0528021682920369,0,0.0244900267610835,0,0,0,0,0.0475930944749666,0.17331955741883,-0.0306976742626473,0,0.0536198982047538,0,0,0,0,0,0,0,0,0,-0.00231474166436522,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197402496705404,0,0,0,-0.00796253626463079,0,0,0,0,0,0,0,0,0,0,0,0.0374891322800899,0,0,0,0.00474413536927711,0.0162125805615075,0,0,0,0,0,0,0.0808324626575631,0.0491911386213304,0,-0.0125178024280607,0.0041709625249929,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693208208946712,0,0,0,0,0,0,0,0,0.0920698787459617,0.0291495695638515,0,0.0528821135008343,0,0,0,0,0.0774622268833656,0,0,0,0,0.13371788678929,0.160889257340269,0.0150368375848986,0,0,0.03618769447289,0,0,0,0,0,0.0356110477485745,0,0.201372580253689,0,0,0.0270134530417756,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.00801559945000637,0.301343591942936,0,0,0,0,0,0,0,0,0,0,0,0.461338751961946,0,0,0.0764350467714729,0.0964829201318996,0,0.366308313938233,0,0,0,-0.082146946959895,0,0.0845728907302362,0,0,0.120545336671799,0,0,0,0,0,0.118703776353602,0,0,0,0,0,0,0,0,0,-0.0148752733865634,0,0,0,0,0,0,0
X000723.SZ,0,0,-0.17539724550123,0,0,0,0.0758072056038873,0,0,0,0,0,-0.0731704410659228,0,0,0,0,0,0,0,0,-0.139889529751524,-0.0756776105171821,0,0,0,0.00598663360421712,0,0,-0.0910597231219587,0,-0.023209314553969,0,0,0,0,0,0,0,0.120647480121213,0,0,0,0.126438527997811,0,0,0.249512521240797,0.0388257564702856,0,0,0,0.0201050982349511,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.164711603636341,0,0,0,0.200566744105019,0,0,0,0,0,0,0,0,0,0.455440925816464,0,0,-0.0233542224144538,0,0,0,0,0,0,0,0,0,0,0.0445067974743523,0,0,0,0,0,0,0,0,0,0,0,0,0.253348811052381,0,0,-0.0122940407300009,0.0290372976972913,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304514179986256,0,0,-0.0757904662255776,0,0,0,0,0,0,0,0.00144406215362785,0,0,0,-0.121305171080394,0,0.183481382418564,0,0,-0.0619360336214412,0,0,0,0,0,0,0,0,0.0560788857576374,0.0109282774634438,0,0.195591601437374,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,-0.0231718768630659,0,0,-0.081596488064163,0,0.0279743750688427,0,0,0,0,0,0,0,0.0886959142574624,0,0,0,0,0,0,0,0,0,0,-0.0761902542447555,0,0,0,0,0,0,0,0,0.281657962543636,0,0,0,0,0,0.217651282458733,-0.0294703728382497,0.381022009360455,0,-0.0347707963393054,0.0424469647584383,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,-0.153536370518543,0,0,0,0,0,0,0,-0.0470087388120938,0,0,0,0,0,-0.355367136389277,-0.0184961838171981,0,0.0790228257337586,0,-0.00334698899471075,0.814409784376952,0,0,0,0,0,0,0,0,0.176431800923442,0,0,-0.171572728817334,0,0,0,0,0,0,0,0,0.350300104023568,0,0,-0.0367461665012976,0.0385443107302656,0,0,0,0,0,0
X600352.SH,0,0,0.0664051738379999,0.0923935390972147,0,0,0,0,0,0,-0.137342016687085,0,0.0921477487215018,0,0,0,0,0.161697417060174,0,0,0,0,0.139719199422749,-0.0681945760916018,0,0,0.125744332849816,0,0,0,0.148259690254303,-0.0258651463814548,-0.0148863125012577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302592817656185,-0.00760726758946761,0,0,0,0,0,0
