,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X601898.SH,X601600.SH,X600547.SH,X600660.SH,X600886.SH,X000792.SZ,X002466.SZ,X002460.SZ,X600111.SH,X000708.SZ,X600010.SH,X000301.SZ,X600795.SH,X600426.SH,X600362.SH,X000877.SZ,X002271.SZ,X601699.SH,X600803.SH,X600489.SH,X600027.SH,X000983.SZ,X601991.SH,X000807.SZ,X600176.SH,X000786.SZ,X600160.SH,X000932.SZ,X000630.SZ,X000933.SZ,X600219.SH,X600985.SH,X000408.SZ,X600688.SH,X300037.SZ,X000629.SZ,X600612.SH,X600801.SH,X600096.SH,X002128.SZ,X600157.SH,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,1.06476106706618,0.00702281671834523,0,0,-0.0942995476760009,0,-0.0540817245272471,0,0,0,0,0,0,0,0,0,0.0681425233689007,0,0,0,0,0,0,-0.188010015380868,0,-0.00162209671637959,0,0,0,0,0.000861952325721611,0,0,0,0,0,-0.0302728510429928,0,0,0,0,0,0,0.0786738502707743,-0.0631425857058009,0,0,0.289692596733549,0,-3.46944695195361e-18,0.0100782043422353,0.000910357054459102,0,0,0,0,0,0
X600028.SH,0.521846440303189,0,0.0111445814446368,0,0,0.0845297747648507,0,0,0,0,0,0,0.0419991213975561,0,-0.00417359276030096,0,0,0.0947836987639416,0,0,0,0,0,0.0757126319082741,0,0,0.010971525536121,0.118955396378543,0,0,0,0,0,0,0.00747934773298626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018688618089528,-0.0128641267531597,0,0,0,0,0,0
X601088.SH,0.0956337354153185,0,0,0,0.0771060785833734,-1.73472347597681e-18,0,0,0.260994524913009,0,0,0,0,0,0,-0.0127587851510172,0,0,0,0,0,0,0,0,0,0,0.0271690292049602,0,0.0458259213866676,0,0,0,0.161586285879959,0,-0.0780145135949972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00478230502210899,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.0453219989152869,0,0,0,0,0.224534157151931,0,0,0,0,0.104997900763203,0,0,0,0,0,0,0,0.0211465202637612,0,0.100652679883737,0,3.46944695195361e-18,0.0292439202415165,0,0,0,0,0,0,0,0.0287731645278148,0,0,0,0,-0.118144395727714,0,0,0,0,0,0.0201715756935942,0,0,0,-0.0202814965793311,0.0318181637499021,-0.018529300811728,0,0,0,-0.194576707856396,0,0
X600188.SH,0,0,0,0,0,0.116736816173792,0,0,0.295491805454385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126820298900089,0,0,0.385440358162063,-8.67361737988404e-19,0,-0.240817233165019,0,0,0,0,0.101550172328355,0,0,0,0,-0.0382195978597219,0,-0.0253880572569437,0,0,0,0,0,0,0.00959362951253697,-0.0221575749547648,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.109169899165657,0,0,0,0,0,0,0,0.249658944361178,0.052616741842234,0,0,0,0.251911325221629,0,0,0,0,-0.0121558606269455,0,0,0,0,0,0,0,0,0,0,0.34658998044559,0,0,0,0,0,0,0.363654087837643,0,-0.0866249240414835,0,0,0,0,0,0,0,-0.245434532903972,-0.0219344867101181,0.024959466805642,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0115603776501103,0,0,0,0,0,0,0,0,0,-0.0540965262533016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00624880151195844,0,0,0,0,-0.0486487657831596,0,0,-0.111290946386668,0,0,0.649314405070121,0,0,0,0,0,0.000303678746987325,0.00138422338439823,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.171757628352895,0,0,0,0,0,0,0,0.284083620882345,0,0,0,0,0,0,0,0,-0.0599710921003663,0,0,0,0,0,0,0.350250371312852,0,0,0,0.0686459504791357,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.173939906410462,0,0,0,-0.0911015583189412,0,0,0,0,-0.00267720151197614,-0.0221152733771863,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.132689821617086,0,0,0,0,0,0,0,0,0,0.0853051878534757,0,0,0,0,0,-0.00934580613924402,0,0,0.0428589033362387,0,0.349606382934325,0.135466589052824,0.0424055743477076,0,0.0687445425855658,0,0,0.00541870151683925,0,0,0,0,0,0,0.0774160964217989,0.080994904899604,0,-0.134419374701049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0626701033975823,0,0,0,0,0,0,0,0,0,0.117572763390624,0,0,0,0,0,0,0,0,0,0,0,0.00689453391403758,0,0,0.484934361950302,0.00746093848151546,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0587616198794093,0,0,0,0.0824833463856979,0,0.0871572115412655,0,0.00711423678242602,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0980654747842011,0,0,-0.000514350654599418,0,-0.190524967195244,0,0,-0.107102024730046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198853035572066,0.427562988765946,0,0,0,0,0,0,-0.0192664619340334,0,0,0,0,0,0,0,0,0,0,0,0,0.120813513872605,0,0,0.0334163535088522,0,-0.00795652948904959,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00672838337718211,0,0,0.0359989104120407,-0.0409402513449067,0,0,-0.0650868751345925,0,0.174570726411955,0,0.116112252406481,0,0,0,0,0.0642626629431494,0,0.0898232276549174,0,0.0582785909326189,0,0,0,0,0,-0.0765803777293678,-0.00733508049053152,0.0283332260267498,0,0.197278537900916,0,0,0,0
X600886.SH,0.146680828498299,0,0,0,0,0.0864162019209559,0,0.187101199739689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264095127130318,0.117683919003768,0,0,0,0,0,0,0.0869206610080323,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.149702079696789,0,0,0,0,-0.0436599287633467,-0.0500036130103456,0.0792965894537694,0.0215826599329437,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.114182712352754,0,0.0915226381442561,0,0,0,0,0.00906200764706387,0,0.128283220597849,0.224234156855413,0,-1.73472347597681e-18,0,0.132139460152784,0,0,0,0,0,0,0,0,0.00979857813592658,0,0,0,0,0,0,0,0,0,0,0.023527673565149,0.0302516795201069,0,0,0,0,0,0,0,0,0,-0.0591234952388647,8.67361737988404e-19,-0.0145340105888865,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745527621994014,0.0192739431585325,0,0,0,-0.113423254330044,0,0,0,0.061208801500575,0,0.0284248639352873,0,0,-0.00772031742447184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174042593450026,0.0958052462927926,0.000702618159129189,0,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0859044736469668,0,0,-0.0605475599887184,0,0,0,0,0,0,0.831586124825576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165887635370444,0,0,0,0,0,0,0,0,0.114366020079322,0,-0.0285969862579478,0,0,0,0,0,0.199325059149608,0.0209521324836905,-0.0345950605322016,-0.162044410896607,0.100443034554696,0,-0.0973749838033553,0,0
X600111.SH,0,0,0,0,0,-0.0496307499510978,-0.146843287366346,0,0,0.283991594965763,-0.110643424102085,0,0,0,0.19497059058352,0,0,0,0,0,0.0701321369119154,0,0,0,0,-0.0418982474109567,0.0551467660793009,0,0.109179208022137,0,0,0.00975132145146111,0,-0.0467109017432033,0.0279721560078768,0,0,0,0,0,0,0,0,0.29838479871808,0,0,0,0,0,0,0,-0.012006145960129,0.0360481262439107,0,0,0,0,0,0
X000708.SZ,0.227669717481319,0,0,0,0,0.122045238944746,0.0726701357523588,0.0569731771321061,0,0.0518898454107881,0,0,0,0,0,0.0684626861021384,0,0,0,0,0.0950589480609642,0,0,0,0.231416605489042,0,0,0,0.00682924787147252,0,0,0,0.00492164970363911,-0.292573487527231,0,0.260985147823092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105028469396024,0.00667027328202991,0.00634922215823948,0,0,0,0,0,0
X600010.SH,0,0,0,0,1.0842021724855e-19,0,8.67361737988404e-19,0,0,-0.0182387387118738,0,0,0,0,0.0320589906853589,0,0.181641401202526,0,0,0,0.244937654925724,0,0,0.00300420945565422,0,0,0.0795238768831841,0,0,0,0,0,0,0,0.0208791160500227,0,0,0,0,-0.0432839574828692,0,0,0,0.259727731171548,0.0710916438223198,0,0,0,0,0,0,0.0368121313837082,-0.0380077333139248,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234821532456568,0,0,0,0,0,0,0,0.0894449036738524,0,0.129985621284958,0.0493792944783076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095143598949373,0.0863834717893659,0,0,0,0,0.0963878913912545,-0.00526601384747374,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0515702050321835,0,0,0,0,0,0,0,0,0,0,0.110573549825154,0,0,0,0,0.124144707794274,0,0,0,0,0.216998909329779,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263137461589958,0,0,0,0,0,0,0,-0.0559240743408709,0.0178728725912699,0,-0.0382932626638975,0,0,0,0,0
X600426.SH,0,0,0,0,0.0793062486366332,0,0,0,0,0,0,0,0,0,0,0.0454665387582063,0,0,0,0,0.029801806324751,0,0,0,0,0,0,0,0.16753891517846,0,0,0,0,0,0.125517646732733,0,0.110448814922404,0.0950417375789321,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0086990805826531,0,0,0,0,-0.255321918655202,0,0
X600362.SH,0,0,0,0.110090204184838,0,0,0,-0.0276062027317009,0,0.0782441448061103,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.087386894015176,0,0,0,0,0.0297303269365515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211939572378732,0,0.0970382519175894,0.110671464947183,0,0,0,0,0.0574544991530088,0.00209976559412329,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0.13506017022262,0,0.0227188564326961,0,0,0,0,-0.143746716795739,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136944850407479,0,0.0426705726972525,0,0.0148045154083657,0,0,0.0420465738578819,0,0.169175319464872,0,0,0,0,0,0,0,0,0.415427038465403,0.147353505339642,0,0,0,0,0.0282897489304725,-0.0300764704508794,0,0,0,0,0,0
X002271.SZ,0,0,0,0.0639083764841734,0,0,0.209742175473018,0,0,0,0,-0.10492643490114,0,0,0.175147122071847,0,0,0.0465554934202238,0,0,-0.367258424879272,0,0,0.176379019431479,0,0,0.034033277475147,0,0,0,0,0,0,0.0758601067892574,0,0,0,0,0,0.00314088202330241,0,0,0.186182178896823,0,0,0.21859510309767,0,0,0,0,0.0552335865006004,0,0,0,0,0,0,0,0
X601699.SH,0,0.015867544699839,0,0,0.54676084951882,0,-0.400262076358379,0,0,0,0.354525700273456,-0.0974391178340847,-0.192454570664481,0,0,-0.0534176723187316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823509778679765,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0803242949357839,0.138301096941165,0.131820765136517,0,0,0,-0.012817559386141,-0.00447222526425995,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.156759154279987,0.15628873325931,0,0,0,0.011668509360154,0,0,0,0,0,0,0,0,0.406115044624931,0,0,0,0.0576197662685306,0.554489405458285,0.0160542895577564,0,0,0,0,0,0,0,0,0,0,0,0,-0.0829062677746474,-0.0940468177573127,0,0,0,0,0.422053817731074,-0.0239961644146444,0,0.0556457575303258,0,0,0,0,0
X600489.SH,0.0166476018824734,0.051964781038423,0,0,0,0,0,0,0,0.0913515780359019,0.613567443174257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0571116635936258,0,0.158502949254685,0,0,0,0,0.217869142262455,0.0081860258355661,-0.00699946394591177,-0.00466610054679932,0,0,0,-0.0746965423757534,0,0
X600027.SH,0.221154227416373,0,0,0,0,0,0,0.39242179221531,0,0,0,0,0,0,0,0,0,0,0,0,0.159622114713519,0,0,0,0,0,0,0,0,-0.0697161206040343,0.177818498896976,0,0.0715685953485079,0,0,0,0,-0.0397041359355199,0,0,-0.113149780945465,0,0,0,0,0,0,0,0,0.213031819163804,0.0529396597516323,-0.00638903408995582,-0.0170217344929276,0,0,0,-0.160816982674308,0,0
X000983.SZ,0,0,0,0,0,0,0.0353651010183592,0,0,-0.224034370279777,0,0,0,0,0,0,0,0,0,0,0,0,0,0.741442687842037,0,0.601323196851857,0,0,-0.174369074100359,0,0,0,-0.00995530778592814,0.112786168907482,-0.0261884404635959,0,0,0.0331850790124346,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289409164910343,0,0.126249900089954,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.219912803368867,0,0,0,0,0,0,0.00763866522851248,0.0873213536603728,0,0,0,0,0,0,0,0,0,0,0.106260984407261,0,0.253564019729107,0,0,0,0,0,0.0188718667060883,0,0,0,0,0,0,0,0,0,0,0.144654114756533,0,0,0,0,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,-0.0791707740416257,0,0.300387051194354,0,0,0,0,-0.0410939643336306,0,0,0,0,0,-0.022912482729375,-0.232090348239459,0,0,0,0,0,0,-0.108848353208831,-0.0942925875738885,0,0,0.138446579557701,0,0,0,0.0749276095325613,0.111155656739973,0,0,0,0,0.0703049083260373,0,0.0573842733035954,0.280068047001226,0,0,0,0,0,-0.00415245902637034,0,0,0,0,0,0,0
X600176.SH,-0.121953931981147,0,0.43196561993467,0,0,0.248004186967619,0.278272065066019,0.0363341487838261,0,0.0767718426242958,0,0,0,0,0,0,-0.0291922788100011,0,-0.602453973399872,0,0,0,0,-0.289203380053838,0.102242712617294,0,-0.0891318879376617,0,0.238071401713018,0,0,0.387392196303669,0,0,0.195944551783098,0,0,0,0,-0.169447723581629,0,0,0,0,0,0,0,0,0,0,0,0.0731424457748822,-0.102778126449436,0,0,0,0,0,0
X000786.SZ,0,0.0571926985954222,0.147202603468925,0,0.079557040622537,0.0747756655924237,0.190311076492738,0,0,0,0,0.190610133085505,0,0,0,0,0,0,0,0,0,0,0,0,0.0475020546762383,0.0282648107068879,0,-0.0544981472562091,0,0.121480141217255,0,-0.0681469521771381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0334841111687011,0,-0.0249845773972572,0,0.0355051603077873,0,0,0,0,0,0
X600160.SH,-0.551996023160039,0,0,0,0,0.31505441241329,0,0,0,0,0,0,0.696776250009605,0,0.114231914778015,0,0,0,0,0,0,0.182469730601105,0,0.132617935658945,0,-0.0076108533418052,-0.291602972885819,0,-0.0439120467029291,0,0,0,0,0,0,-0.124569628822038,0,0,0,0,0,0,0,0,0.308515311208362,-0.135250015296721,0,0,0,0,0,0,0,0,0,0,0,0,0
X000932.SZ,0,-0.178610146615205,0,0,0,0.234101949628171,0,0,0,0,0,0.102689703283813,0,0,0,0,-0.204760608880219,0.170703503417801,0,0,0,0,0,0,0,0.0330376155065108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215356835183568,0.0880028154894609,0.194304832121179,0,0,0.145407307221085,0.0510735296330096,-0.0718692785161469,0,0.0101274011496032,0,0,0,-0.0326741509759146,0,0
X000630.SZ,0,0,0,0,0,0,0,0.148412516211883,0.0176563085507349,0.22787305857385,0,0,0,0,0.119105911081233,0,0,0,0,0,0,0,0,0,0,0.0857542382533226,0.0646339871925862,0,0,0.0295972147647778,0.00191217801315895,0.21181956735202,0,0,0,0,0,0,0,0,0,0,-0.115487225446877,0,0,0,0,0,0,0.0364652310446582,-0.018583608076099,-0.00209905748053435,0,0,0,0,0,0,0
