,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600547.SH,X600362.SH,X600795.SH,X600188.SH,X300072.SZ,X601991.SH,X600157.SH,X600027.SH,X600111.SH,X601992.SH,X600886.SH,X600660.SH,X600309.SH,X000898.SZ,X600489.SH,X600299.SH,X000723.SZ,X000709.SZ,X601158.SH,X000792.SZ,X002075.SZ,X002466.SZ,X000959.SZ,X600583.SH,X000630.SZ,X000408.SZ,X600219.SH,X000883.SZ,X600352.SH,X600021.SH,X000983.SZ,X600623.SH,X600098.SH,X000060.SZ,X000539.SZ,X000027.SZ,X600549.SH,X000937.SZ,X601699.SH,X002470.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.357761775482917,0,0,0,0,0,0,0,0,0,0.0356037366490297,0,0.0016114248253289,0,0,0,0,0,0.0707391154812404,0,1.73472347597681e-18,0,0.0562934997817771,0,0,0,0,0,0,0,0,0,0.0190653750323729,0,0,0,0,0,0,0,0.080915263244438,0,0,0,0,0,5.42101086242752e-20,0,0,0,0.0126399249384006,-0.000200745999504834,0,0,0,0,0,0
X600028.SH,0,0,0.00788793274547977,0,0,0,0,0,0.0578343703741263,0,0,0,0,0,0.0593027046535786,0,0,0,0,0,0,0.0947799116259805,0,0.0524573233006181,0,-0.0425449408391996,0,0,-0.00763181859256972,0,0,0,0.0309049671719779,0.305933254867852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268355887626279,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.317015007786218,0.113442147274084,0,0,0.104752330884687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125273943304036,0,0,0,0,-0.101336787007945,0,0,0,0,0,0.137528965601994,0,-0.0364767760944335,0,0,-0.0520146818292097,0,0,0,-0.0239311651411901,0,0
X600019.SH,0,0,0,0,0,0.441949787138503,0,0.0187276086175177,0,0,-0.0315145959356896,0.153109392272772,-0.0278367944423479,0,0,0,0,0,0,0,0,0,0,-0.0161494877471674,0,0,0,0,0.0104338517589137,0,0,0,0,0,0,0.0275649254669936,0,0,0,0,-0.164082456499428,0,-0.130411304835142,0,0,0,0,0.0679256268130534,0.153979889361166,0,0,0.0716123338099191,-0.0305877052092352,-0.538108225880113,0,0,0,0,0
X600011.SH,0,0.0842667080552403,0,0,0,0,0,0.0284234858758242,0.0721103285393604,0.035430596740989,-0.0499116861301858,0,0.140835798262355,0,0.0453178109692054,0,0,0,0,0,0,0,0,-0.0582373644555255,0,0,0,0,0.0360098328693506,-0.0603462379956227,0,0,-0.011752584890062,0,-0.0539082440285646,0,0,0,0,0,0,0,-0.0209007603982995,0,0,0,0,0,0,0,0,-0.0536781770932571,0.0940680650657034,0,0,0,0,0,0
X600585.SH,0,0,0,0.0322015175990969,0,0,0,0.173502734822408,0,0,-0.0582809447317442,0,0,0,0,0,0,0,0,0,0,0.0767430437915165,0.115290989968788,0.103670882800845,0,0,0.0732482079999875,0,0.0671110664971896,0,0,0,0.0621915471425544,0,0,0,0,0,0.0218734754248949,0,-0.0834641770299374,0,0,0,0,0,0,0.0328827141157592,0,0,0.108474827332056,0,0,0,0,0,0,0,-0.116533997023816
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.064138139617283,0,0,0,0,0,0,0,0,0,0,0,0.275126802308029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070477546885529,0,0.0430244468051852,0,0,0.022329998595862,4.29372607566104e-05,0.00154936392428316,0,0,0,0.0113016534579617,0,0,0,0,0,0
X601898.SH,0,0,0.294034118658907,0,0,0,0,0,0,0,0,0,0,0.113536121798643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175911089182683,0,0,0.222800067057302,0,0.213882834295397,0.0287129419973415,0,0,0,0,0,0.0874077034200144,0,0,0,0.0187441968243982,-0.0854288458913608,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.022695351928702,0.0527393433440173,0,0,0,0,0,0,0.219581251671146,0,0,0,0.111616302665362,0,0,0,0,0,0,0,0,-0.0248161763087501,0,0.178808490840609,0,0,0,0,0,0,0,0,0.343023944956168,0,0,0,0,0,0.0799394459538139,0,0,0.0559268196606401,0,0,0,-0.219715366480117,0,0
X600688.SH,0,0,0.0218218650373296,0.0212991936068558,0,0,0,0,0,0,0,0,0,0,0,0,0.0917333671988391,0,0,0,0,0,0,-0.0215913289991101,0,0,0,0,0.0172576846423894,0.261667803354632,0,0,-0.0345758642022901,0.175148606420983,0,0,0,0,0,0,0,0.0502844985289186,0,0,0,0,0.0743165307748641,0,0,0.116079173026468,0,-0.0121046540450599,-0.00184317415143295,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,-0.0617640526563581,0,0,0,0,0,0,0,0,0,0,-0.0872578940797187,0,0,0.00714109429702465,0,0.0660261440257277,0,0,1.07340647901854,0,0,0,0,0,0,0,0,0,0.0398338680612755,0,0,0,0,0,8.67361737988404e-19,0,0.184526099766603,0,0,0,0,0,0,0,0,0,-0.0729710342499958,0,0,0,-0.0679728082944054,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.330023525473039,0,0,0,0,0.228396777402291,0.031525021588113,0,0,0,0,0,0,0,0,0,0,0,0.201510396310404,0,0,0,0,0,0,0,0.160709125854015,0,0.259974928970676,0,0,-0.0459720980309598,0,0.121859592758318,0,0,0,0,0,0,0,0,0,-0.0182904152811568,0,0.152601703766151,0,0,-0.188263338203672,0,0
X600795.SH,0,0.0436941943819019,0,-0.0046350817824598,0.127167092700205,0,0,0,0,0,0,0.0808139413244401,0,0,0.0795128098260945,0,0,0,0,0,0,0,0,0.102894195212364,0,0,0,0,0,0,0,-0.024807764642651,0.0371347145785704,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0969874309459706,0,0,0,0,0,-0.0548332740239707,0,0,-0.0254438733628453,-8.67361737988404e-19,0.20200443919816,0,0,-0.121822953743704,0,0
X600188.SH,0,0,0,0,0,0,0,0.296722191912275,0,0,0.0629817069749982,0,0,0,0,0,0.423646432438094,0,0,0,0,0,0,-0.0501156888342464,0,0,0,0,0,0,0,0.0487889635417767,0,0.29089563413993,-0.0545681944432922,0.102203622818926,0,0,-0.036576721503347,0,0.0131184081281335,0,0.111949646467337,0,0,0,0.311753662283194,0,0,0,0,-0.0246934754117294,-0.0485984761566494,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,-0.0225444473243149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852008965516463,0,0,0,0,0.574833897962832,0,0,0.345703691419632,0,0,0,0,0,0,0.000779748767984934,-0.00103384146333835,0,0,-1.25200651849123,0,0.00937720016145782,0,0,0.58598910121495,-0.435688673715346,0.412365384945576,0,0.124683465342158,0,0.295461002477315,0,0
X601991.SH,0,0,0,0,0,0,0,0.0700182131771958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476799357305449,0,0,0,0.047826641884973,0.0234478656726638,0,0,0,-0.0452551464360416,0.00519000015411009,0,0,0,0,0,0,0.0108128422772986,0.140618526084008,0,0.0219196225723319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567608989118567
X600157.SH,0,0,0,0,0,-0.121031569917226,0,0,0,0,0,0.0473352602166811,0,0.424258235575222,-0.0354496353259504,0,0,0,0,0.0602880824675619,0,0,-0.052402374904725,0,0,0,-0.0507689693213658,0,0,0,0,0,0.0501657251019508,0,0.0262800570035417,0,0,0,0,0,0,0.0255607392832182,0.0801454539924189,0,0,0,0,0,0,0,0,0.061913757164501,0,0,0,0,0,0,0.497621741448906
X600027.SH,0,0,0.0122578819185059,0,0,0,0.0555782340244488,0.000587950699630033,0,0,0,0,0.0585853031373801,0,0.0292550287754581,0,0,0,0,0,0.029420809019868,0,0,0,0,0,0,0,0,0.0746948741139408,0,0,0,0,0,0,0,0,0,0,0,0,0.0363224423226626,0,0,0,0,0.0392262927309336,0,0.0164844528319386,0,-0.0168104187157379,0.0250278677534863,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.101635179469137,0,-3.46944695195361e-18,0,0,0.0230976173013773,0,0,0,0,0,0,0,0.121600241687789,0,0.0163102776651431,0.0764218662010241,0,0.0276298151736414,0,0.00831925685343034,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0503809552522864,0,0,0,0,0,0.253424881121364,0,0,0.0753336768113761,0,-0.00222226386885529,-0.0124555374527364,0,0,0,0,0,0
X601992.SH,0,0,0.0566639938927281,0,0,0,0,0,0,0.0682942151629098,0.016874932860702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0646436251455026,-0.0108966614477876,0,0,0,0,0,0,0,0.0579992914206245,0.274652428549808,0.103936750241476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,-0.033124754003542,0,0,0,0.0873701815941985,0,0,0,0,0,0,0,0.0938093317813142,0,0,0,-0.0346770391287039,0,0,0,0,0,0,0.257404201595012,0,0,0,0,0,0,0.00659430300437099,0.0725725504575904,0.148858328315757,0,0,0.0437473902379524,0,0,0,0,0,0,0.0194974899711364,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0486670413806613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243735965182214,0,0.148776625830917,0,-0.0209253897648883,0,0,0,-0.033706806569749,0,0,0,0.0578987996812793,0,0,0,-0.0628686687299355,0.253568613536707,0,0,0.157758312880378,0,0.0586732227041375,0,0,0,0,0,0,0.0752021222869742,-0.274761126702933,0.056758621791221,0.0135971409408583,0,0,0,-0.196336313407154,0,0
