,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X601898.SH,X601991.SH,X600795.SH,X601600.SH,X600886.SH,X600010.SH,X600027.SH,X600111.SH,X600188.SH,X600362.SH,X600309.SH,X600583.SH,X600688.SH,X601158.SH,X601992.SH,X000898.SZ,X000709.SZ,X000792.SZ,X000539.SZ,X000883.SZ,X600352.SH,X000629.SZ,X600489.SH,X000831.SZ,X002353.SZ,X600808.SH,X600578.SH,X000825.SZ,X000027.SZ,X000630.SZ,X600549.SH,X600547.SH,X600863.SH,X600008.SH,X601699.SH,X600307.SH,X000983.SZ,X600660.SH,X600098.SH,X600315.SH,X000937.SZ,X000959.SZ,X601168.SH,X600348.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.594112728158193,0.0340943457062289,0,0,0,0,0,0,0,0,0,0,0,0.0288989953504525,0,0,0,0,0,0.0571741948317512,0,0,0,0,0,-0.0866287986043712,0,0,0,0,-0.00460966096019879,0,0,0,0.0171831837584293,0,0,0,0,0.017095050078624,0,0.033379740356065,0,0,0,0.0556545036537797,0,0,0,0,-0.0397146563575852,-0.00843899061641188,0,0,0,0,0,0
X600028.SH,0.562902931927058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293357476973823,0,0,0,0,0,0,0,0,0,0,0.0165570427920191,0.0209749649949211,0,0,-0.031621658360138,0,0.0718350355247794,0,0,-0.0490463898354815,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309651896418684,0.00229115087677039,0,0,0,0,0,0
X601088.SH,0,0.114345235294591,0,0,0.0710421758917762,0,0.114319351580047,0,0,0,0,0,0,0,0.131874349161766,0.0863662216342819,0,0,0,-0.0249683219502668,0.0816765803333491,0,0,0,0,0,0,0,0,0,0,0,0.0335377221062136,0,0,0,0,0,0,0,0,0,0.15509279522673,0,0,0,0,0,0,0,0,-0.018888388271391,-0.00994356007589548,-0.00565808264322861,0,0,0,0,0
X600011.SH,0,0,0,0,0.0859589116143928,0,0,0.106372154609119,0,0,0.0791211033777248,0,0.343312128929213,0,0.146061734720971,0,0,0.0999970829467617,0,0,0,0,0,0,0,-0.119461086492402,0,0,0,0,0,0,0,0,0.0672078411546872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145151628068892,0,0,0,0,0,0
X600019.SH,0,0,0,0.0617889060180465,0,0,0,0,0,0,0.0148383420227784,0,0.13877644249078,0,0.0977608508698182,0,0,0,0,0,0,0.409690593661862,0.0863125589357859,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.0598678675638027,0,0,0.0857620975604931,0,0,0,-0.0016770184674229,-4.33680868994202e-19,-0.00033736755697244,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.0243644755823166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284185744301666,0,0,0.0271587132835885,0,0,0,0,0,0,0.112230390758189,0,0,0,0,0,0,0.0464053911410199,0,0,0,-0.017181052148236,0,0.044988052093673,0,-0.0636584231835923,0,0,0,0,0,0,0
X601898.SH,0,0,0.111141937065601,0,0,0,0,0.0156463385315772,0,0.216916787296242,0,0,0,0,0.0199532687290573,0,0,0,0,0,0.0560854635484704,0,0,0,0,-0.0250938178454078,0,0,0,0.113305476874809,0,0.0331042634519558,0.0426980687554884,-0.0122558675640735,-0.0270026626675514,0,0,0,0,0,0.0535555061778858,0,0.254097365563794,0,0,0,0,0,0,0,0,-0.0134914935982703,-0.0319218901841316,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0204036786298958,0.0965788274736154,0,0,0.0713785183095488,0,0.0109444412846126,0,0,0.0476587812468447,0.125994894323067,0,-1.73472347597681e-18,0,0,0,0,0.0233723908145534,0,0.0784790895117819,0,0,0,0,0.121627031331929,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192616626660678,-0.0233298613033329,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.1545438497629,0,0.078879122420193,0,0,0,0,0,0,0,0,0,0.0606812353570567,0,0,-0.0531806098330089,0,8.67361737988404e-19,0,0,0.053848494192865,0,0,0,0,0,0,0,0.083369870875963,0.00294982479970294,0,0,0,0,0,0,0,0.0633235306137971,0,0,0,-0.0125820908386645,-0.00282622210174908,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.17122453972649,0.315553936250699,0,0,0,0,0,0,0.0276662495091966,0.388094763565857,0,0,0,0,0,0.0254609633916328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228854660082409,0,0,0.00302142304121875,-0.000323594841198059,0,0,0,0,0,0
X600886.SH,0,0,0.265487148257742,0.246393233278031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048626271004457,0,0,0,0,0,0,0.0486403435886096,0,0,0.0679289522082374,-0.0238310370826791,0,0,0,-0.103781183706806,0.238823954491772,0,0,0,0,0.200582126446298,0,0,0,0,0,0,0,0,0.0124107669678351,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.158967828011645,0,0,0,0,-0.168735798396204,0,0.19841862490713,0,0,0,0,0,0,0.0999003827420562,0,0.0263362681572918,0.38664968148484,0.263113738348381,0,-0.185056306649341,0,0,0,0,0,0,0,0.0354180259242201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027129057527188,0.00653334370853723,0,0,0,0,0,0
X600027.SH,0,0,0,0.228410533095814,0,0,0,0.205374830496042,0,0.127681745538865,0,0.0481042503781793,0,0,0.0101678135611125,0,0,0,0,0.0312788506328754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00979388114601337,0,0,0,0,0,0,0,0,0,0,0,-0.000960628096755548,-0.00455738480386983,-0.0802003493413121,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.045625508508691,0,0,0.0267639830550262,0,0,0,0,0.0340347460838111,0.104086448755269,0,0,0,0,0,0,0.0254603722294218,0,0,0.0233274862563667,0,0,0.0549537363317402,0.0161945674085711,0,0.274753062452274,0,0,0,0,-0.0147163295230129,0,0,0,0.0706835196269066,0,0,0,0,0,-0.0177534587576729,-0.00508463054743558,0,0,0,0,0,0
X600188.SH,0.343652849439742,0,0,0,0,0,0.0502019111127263,0,0,0,0,0,0,0.182264731758357,0,0,0,0,0.26816677901114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326403087973118,0,0,0.165686297364078,0,0.0274785639488643,0,-0.00547184541126325,0,0,-0.102124969773102,0,0.323319808258661,0,0,0,0,-0.0171030096958779,0,0,0,0,-0.0496889340132693,0,0
X600362.SH,0,0.0430726248142597,0,0,0,0,0.0669682599021952,0,0,0.114139917684697,0,0,0,0,0,0,0,0,0,-0.0418815414064412,0.0445021964129231,0,0,0,0,0,0,0,0,0.112219180586183,0,0.0637376409618902,3.46944695195361e-18,0,0,0.203190968135788,0,0,0,0,0,0,0,0.0647368568466854,0,0,0,0,0.184072598584119,0,0,-0.00226404443305074,-0.0107044163912982,0,0,0,0,0,0
X600309.SH,0,0,0.172615163897152,0,0,0,0,0,0.00822537409117577,0,0.0127435460168463,-0.0948399602413932,0,0,0.0267478998450407,0,0,0.127546694940975,0,0,0,0,0,0,0,0,0,0,0,0,0.0612176337678731,0,0,0,0.110289707029154,0.165556807368471,0,0,0,0,0,-0.00188249441196545,0,0.0669662752186586,-0.0135342942625833,0,0,0,0,0,0.0537588860519945,-0.00557945984198662,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953183609357108,0,0,0,0,0,0.0404655300089167,0,0,0,0,0,0,0,0,0.0710616065545515,0.0176825879714796,0.10946331258585,0,0,0,0,0,0,0.02267540184493,0.124311662513875,-1.35525271560688e-20,0.152865222583481,0,0,0,0,0.0189612593963375,0,0,0,0.0037920265889719,-0.0116098751324464,0,0,0,0,0,0
X600688.SH,0,0.174493729411004,0,0,0,0,0,0,0,0,0,-0.0668163744579702,0,0,0.235216841079285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136610823479183,0.130808948898318,0.0449684353127728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215546810559728,0.0352600138680617,0,0,0,0,0
X601158.SH,0,0,0,0,0.0383533948346935,0,0,0,0,0.143113503648888,0,0,0,0,0.0586128664946649,0,0,0,0,0,0,0.067203856713203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127659463098068,0,0,0,0.055998190580505,0,0,0,0,0,0,0,0,0,0,0,-0.0328920814542913,-0.0128097028133314,0,0,0,0,0,0
X601992.SH,-0.183494696530183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259853251097231,0,0,0,0,0,0,0,0.172884853748764,8.67361737988404e-19,0,0,0,-0.181473125062519,0.0757956410745119,0,0,0,0,0,0.095350593265335,0.16072843282561,0.135699412299448,0,0.247839271567769,0,0,0,0,-0.00551168959756935,-0.0464460384429428,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.122618888899216,0,0,0,0,0.14942432110293,0,0.167704549534731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121193859949305,0,0.0642566625062689,0,0,0,0,0,0,0,0.0583334399988397,0,0,0,0,0,0.153708936554397,0,0,0,0.0288410907699084,0.00504050894634773,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.40723049030572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268421488720329,0.212244437391059,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0762054359610152,0,0.121319364894956,0,0.0218723704517428,0,0.259753212707925,0,0,0,-0.00674763060199197,0.00748042297321901,0,0,0,0,0,0
