,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X600188.SH,X601898.SH,X002466.SZ,X601600.SH,X600688.SH,X600660.SH,X601991.SH,X600362.SH,X600795.SH,X600516.SH,X002460.SZ,X600547.SH,X600886.SH,X300072.SZ,X600111.SH,X000898.SZ,X601992.SH,X600176.SH,X000786.SZ,X600352.SH,X000553.SZ,X600027.SH,X600299.SH,X000792.SZ,X000709.SZ,X000825.SZ,X601699.SH,X002271.SZ,X600426.SH,X000408.SZ,X601158.SH,X000830.SZ,X600489.SH,X600583.SH,X600339.SH,X600219.SH,X600808.SH,X000883.SZ,X600157.SH,X600315.SH,X002470.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0950838583331458,0.0443270864462432,0,0,0,0,0,0,0,0.00889021570538094,0,0,0,6.93889390390723e-18,0,0.0205066955320037,0,0.0607567850436656,0,0,0,0,0,0.0998189998062695,0,0.116362925666571,0,0,0,0,0,0,0.0650222402019166,0.085354643274228,0,0,0,0.0169177998193882,0,0.0353820194944114,0,0,0,0,0,0,0,0,0.00874868303005849,-0.00759655003323315,0,0,0,0,0,0
X600028.SH,0.401808147282269,0,0.217124748912,0,0,0,0,0,0,0,0,0,-0.0932941600891049,0,0.290737290332053,0,0,0.0136544043564466,0.0439028431249138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08450224608595,-0.0581732661786504,0,0,0,0,0,0,0,-0.0126692353920817,0.00255371276011673,0,0,0,0,0,0
X601088.SH,0,0.0612653930848104,0,0.386376034361227,0.0477496429914142,0,0,0,0,-0.0440698557009215,0,0,0,0,0,0,0,0,0,0,0,-0.0485809941625335,0,0,0,0,0,0,0,-0.0709576961730292,0,0,0,0.267676501608417,0,0,0,0,0.0499140478893686,0,0,0,0,0,0,0,0,0,0,0,-0.0253377293398849,0,0,0,0,0,0
X600019.SH,0,0,0.275048587098763,0,0,0,0,0.332880828849049,0,0,0,0,0,0,0,0,0,0.0413044512491708,0,0,0,0,0,0,0,0,-0.13730925179325,0,0,-0.147921122352271,0,0,0.1053707568196,0,0,0,0.0128594422951369,0,-0.142277442197313,0,0,0,0,0.136510123436322,0,0,0,-0.0393178731263993,0,0.00959164356036842,0,0,0,0,0,0,0
X600585.SH,0,0,0.622219929459299,0,0,0,0,0.0030909889220585,0,0,0.011683434094091,0,0,0,0,0,0.108441600914695,0.0814644270779031,0,0,-0.0696108557391339,0,0,-0.0375252006759664,0,0.0530704421568351,0,-0.0714096783549147,0,0.0313706687394901,0,0,0,0,0,0,0,0,0.140750284273356,0,0,0,0,0,0,0.0428759123730986,0,0,0,0,0.0720457207649188,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.0323067223589619,0,0,0,0,0,0,0,0,0,0,0,0,0.024610828343305,0,0,0.046592772895112,0.100659660968564,0,0,0,0,0,0,0.139851339374658,0.0907039937717081,-0.0688475525299837,0,0,0.125412726265499,0.302783449249427,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0222081184409501,0,0,0,-0.0156011509027418,-0.0305645379212256,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566710299319089,0,0,0,0.0144358225569781,0,0,0.18884498385977,0,0,0,4.33680868994202e-19,0.0887469888121432,0,0,0,0,0,0.0744100215363312,0,0,0,0.0980979160972808,0,0,0,0.123613117727537,0,0,0,0,0,0,0.055272825123003,0,-0.0042823268262323,0.0171892217504806,0,0,0,0,0,0
X600188.SH,0,0,0,0.317285907055915,0,0,0,0,0,0,0.0739152397904185,0,0,0,0,0,0,0.0677225501960522,0,0,0,0,0,0,0.469607420752262,0,0,0,0,0,0,0,0,0.261019697540225,0,0,0,0,0,0,0.291519930863118,0,0,0,0,0.0101570308095894,0,0,0,-0.0105981333715332,0,0,0,0,0,0,0
X601898.SH,0,0.00885488060745685,0,0,0,0.034762897156352,0,0,0,0,-0.0485981070692443,0,0,0,0.228752899539006,0,0,0,0,0,0,0,0,0.0350751396536613,0,0,0.0469548913291285,0,0,0,0,0,0.0127673187402653,0.230695104611744,0,0,0,0,0.00791378066963673,0,0.0508014265214605,0,0,0.242916976547875,0,0,0,0.0266197295120706,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.0670622691882291,0,0,0,0,0,0,0,0,0.0283391260162263,0.441912683189371,-0.0320204851469423,0,0,0.0754373545570838,0,0,0,-0.0447644160939916,0,0,0,0.111914795751866,0,0,0,-2.16840434497101e-19,0.0689586016608693,0.017882347821133,0,0,0,-0.0800683186076557,0,0,0,0,0,0,0,0.0600069583546757,0,0.0308476502474722,-0.00986047211106634,0,0,0,0,0,0
