,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600010.SH,X601600.SH,X600886.SH,X600660.SH,X600188.SH,X600362.SH,X601991.SH,X600795.SH,X600352.SH,X600801.SH,X600688.SH,X002271.SZ,X000786.SZ,X600111.SH,X600027.SH,X601992.SH,X000723.SZ,X600176.SH,X002466.SZ,X002353.SZ,X002460.SZ,X600299.SH,X600516.SH,X600583.SH,X000898.SZ,X600489.SH,X601158.SH,X000883.SZ,X600426.SH,X000709.SZ,X600612.SH,X600219.SH,X000792.SZ,X000027.SZ,X000553.SZ,X000629.SZ,X000630.SZ,X000825.SZ,X000539.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0478068071330559,0.128674030530701,0,0,-0.0243239283551787,0,0,0,0,0,0.0267274767814917,0,0.127487234567,0,0,0,0.0525288989081886,0,0,0,0,0.038134630503821,0,0,0.00924410891664277,0.0956877222094469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130336149118146,-0.0139441788460371,0,0,0,0.0105734420882952,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0377674626979714,0.00452311410790569,0,0,0,0,0,0,0,0,0.114834197644649,0,0,0.014119553473301,0,0,0,0,0.102037994492213,0,0,0.00899778886233447,0,0,0,0,0,0,0,0,0.0778370333816776,0,0,0,0,0,0,0,0,0,0,-0.0593336385961342,0,0,0.0184478280502873,0,0,0,0.0162998420967518,0,0
X601088.SH,0,0,0,0.143101707716043,0,0.0162017023073998,0,0,0.123959479087656,0,0,0,0,0,0,0,0,0,0,0.0440514600442143,0,0.232413308922646,0,-0.185934477295105,0,0,-0.0611831061990954,0,0,-0.0449509810454764,0,0,0,0,0,0,0,0,0,0,-0.128376475999743,0,-0.0381751942826264,0.0615184974080591,0,0,0,0,0,0,0,-0.0436810520920359,-0.0345224101627145,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.065994304408106,0,0,0,0.103904658730637,0,0,0,0,0,0,0.185667383804583,0,0,0.0235381618001976,0,0,0,-0.0632063478702236,0.150873040611567,0.0619052130323779,0,-0.103440268277632,0,0.00194916506971733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00803743771780619,-0.00373603164227295,0,0,0,2.16840434497101e-19,0,0
X600309.SH,0,0,0,0,0,0,0,0.0979007153799466,-0.0282330105663063,0,-0.0483004582858591,0,0,0.0567160702633935,0,0,0,0,0.047130571375038,0.126595405953301,0,0.0669782738576186,0,0,0,0,0,0.0668884637699246,0.0236973250175075,0,0.10673217055275,0,0.00113245776343552,0,0,0,0,0,0,0,0,0,-0.0603686848298207,0,0,0,0,0,0,0.0369069385951578,0,-0.0268956985508543,0,0,0,0,0.0185652493552073,0,0
X600019.SH,0,0,0.210354799563854,0,0,0,0,0,0.047302780742967,0,0,0,0,-0.0760810043050314,0,0,0,0,0,0,0,0.0308377349743396,0.0109586878948412,0,0,0,0.0302688369076302,0,0,0,0,0,0,0.0319612461600101,0,0,0,0,0,0,0,0,0,0.00159375541299368,0,0,0,0,0,0,0,0.0036645997329675,0,0,0,0,0.0141213033065412,0,0
X600547.SH,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541239797012027,-0.149800602447011,0,0.0687618375666841,0,0,0,0,1.33749338043287,0,0,0,0,0.0621561001085002,0,0.115847865842296,0,0,0,0,0,0,0,-0.115009921229313,-0.0382393869454375,0,0,0,0,0.00315435843789704,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130305928896236,0,0,0.341310139866672,0,-0.128057228661065,0.170393030789393,0,0.0385064330803774,0.0151957827324155,0,0,0.0749604327550106,0,0,0,0,0,0,0,0,0.0718767118364745,0,0.0226247227164636,0,0,0,0,0.120993246010121,0,0.0128564360696162,-8.67361737988404e-19,0,0,0,-0.0038827097846237,0,0
X000708.SZ,0,0,0.419575746146022,0,0,0,0,0,0,0,0.286026993249287,0,0,0,0.281352727906017,0,0,0,0,0.0942454341079121,0,0.121540797645611,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368152698496601,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897934269009857,0,-0.036568580063869,0,0,0,0,0.0392793405440618,0,0
X601898.SH,0.155053546034687,0,0,0,0,0,0,0,0,0,0,0,0.100544571089076,0,0.453753993440057,0,0,0,0,0,0,0,0,-0.250483060514742,0,0,0,0,0.0657702844002049,0,0,0,0,-0.125663540058141,0,0,0,0,-0.055975439914248,0,0,0,0,0,0,0,0,0,0,0,0,-0.0527135323495157,-0.00380234216412383,0,0,0,0.018087297225467,0,0
X600010.SH,0,0,0,0,-0.00926970760176514,0,-0.0241330973428643,0,0.164704354912817,0.0587294293466752,0,0,0.0558329233422301,0,0,0,0,0,0,0.105764633166383,0,0.0765746977481495,-0.029311427618513,0,0,0,0.0968761597829912,0.064909014793852,0.0599259675365251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032291096478683,0,0,0,0.0697751417593526,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0130547206070488,0,0,0,0,0,0,0,0,0,0,0,0,0.026223874423883,0,0,0,0.0533516923227558,0.113591961485441,0,0.0156444176310492,0,0,0,0.0235603741298912,0,0,0,0,0,0,0,0,0,0,0.282349731775942,0,0,0,0,0,0,0,0.00856940612717036,0.00972379390530197,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.0771572850942691,0,0.0921288532439887,0.106965582110979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889355359749175,0,0.0407730594244044,0,0,0,-0.205861389513506,0,0,0,0,0,-0.093913169045726,0,0,0,0,0,0,0,0,0,0,0.320488618461999,0,-0.0036861793374845,-0.0479379833964165,0,0,0,-8.67361737988404e-19,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119325331385826,0,0,0.0227254164133017,0,0,0.0431380144702404,0,0.077883792190066,0,0,0,0.0539960746643722,0,0.00561219252861294,0,0,0,0,0,0,0,-0.097367495508759,0,0,0,0,0,0,0,0,0,0,0.0270564971389855,0,0,0,0,0.0493559659507369,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.0722000146397778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397070003288097,0,0,0,0,0,0.0349723634992093,0.0753026650638153,0,0,0,0,0,0,0,0,0,0,0,0.254657882884187,0,0,0,0.0648474459679454,0.0257296427322284,0,0.122342592649085,0,-0.0283239560585801,0,0,0,0.0122156204722981,0,0
X600362.SH,0,0,0,0,-0.0115480939344045,0,0,0,0.0413064060136673,0,0,0.0513695965918029,0,0,0.0529840068318283,0,0,0,0,0.0445299553535674,0,0,0,0,0,0.123265640916175,0.0522982017605214,0,0.0332522387552473,0,0,0,0.0753223707552533,0,0,0.114227078010221,0,0,0,0,0,0,0,0,0,0,0,0,0.0189700032765635,0,0,2.16840434497101e-19,-0.0107298417133602,0,0,0,-0.0376934711665944,0,0
X601991.SH,0,0,0,0,0,0,-0.0563969235550412,0,0.0227202132056768,0,0.0948150443487276,0,-0.099310893522085,0,0,0,0,0,0,0,0,0.0621588887640211,0,0,0,0,0.0226577164721724,0.0594806473699931,0.132122228206793,0.149899210386476,0,0,0.024926746754495,0,0,0,0,0,0.00639262095456584,0,0,0,0.0275006385452665,0,0,0,0,0,0,0,0,-0.0114542969685523,0.00991139364659142,0,0,0,0.0376909067052032,0,0
X600795.SH,0,0,0,0,0,0,-0.015264245338885,0,0.00599626150685565,0,0,0,0.0354925323151968,0,0,0,0,0,-0.0205142748872262,0,0,-0.0535592283469679,0,0,0,0,0.0788868657702329,0.0859061177415665,0,0,0,0,0,0.150557892208567,0,0,0,0,0,0,0,0,-0.0422763510028378,0,0,0,0,0.00989531859212148,0,0.0408340446666003,-0.0373505591003359,0.00612830573365504,-0.0368423621520198,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.0510087290583526,0,0.0311171621653795,0,0,0,-0.114156201693825,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313290007169499,0,0,0.0632923378388012,0,0.044650954998946,0,0,0,0.0573877328189436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243604839908869,0,0,0,-0.0368925557833966,0,0
X600801.SH,0,0,0,0,0,0,-0.0387499853390872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226788350462791,0.0294186696153038,0,0,0.115023793487201,0.0030177823592353,0,0,0,0,0,0,0,-0.0810762625992954,0,0,0,0,0,0,0.0915131166988897,0,0,0,0.0759548061508522,-0.0896788981860281,0,0,0,0.0486496125553259,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196038956905841,0,0.0908137948427472,0,0,0,0,0,0.0395153272749323,0,0,0.0844724394883449,0,0.0886536168323213,0,0.292219379649085,0,0,0,0.00136602076064403,0,0,0,-0.0452413614252342,0,0.0492111096211676,0,0,0,0,-0.0396619929723878,0,0,0.0545284988523861,0,0,0,0.0203771353833362,0,0
X002271.SZ,0,0,0,0.397067836354809,0,0,0.0655527947391253,0,0,0,0,0,0,0,0,0,0,0,0,0.149460840100091,0,0,0,0.246135103078448,0.237338383258173,0.115950255104616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362346571227301,0,0,0,0,-0.404834108510621,0,0,0,0,0,0.0258707890866094,0.0230117745651801,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.031116028992995,0,0,0,0,0.0497931282673944,0,0,0,0,0,0.0277038139456575,0,0,0,0,-0.174473758993839,0,0,0.143616691132903,0.209964697706193,0,0,0,-0.0976752497894419,0.0982948272742539,0,0,0,0,0.0148463340923831,0,0,0,0.0372049655593784,0,0,0,0,0,0,-0.0908253917286846,0,0.0126967889187822,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0829444030994611,-0.115695681947767,0.088242392916137,0,0.140435617957312,0,0,0.0274088736830665,0,0,0,0,0,0.115333531824544,0,0,0,0,0.132991473680181,0,0,0,0.184491272181526,-0.0124383236198798,0,-0.0225099088915651,0,0.0783978945927873,0,0,-0.0326485097396207,0,6.93889390390723e-18,0,0,-0.0370817838799509,0,0,0,0,2.16840434497101e-19,0,0,0,-0.0232618747019008,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.195594250965822,0,-0.0546845436441686,0,0,0,0.0830417056446431,0,0,0,0,0,0,0,0.13807071721805,0,0,0,0,0.211419698479138,-0.0986197258408467,0,0.0300496842905547,0.0761631732863269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00423150034799977,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.0228537882356761,0.110819628120784,0.122583486304811,0,0,0,0,0,0,0,0.02718086452054,0,0.107559579780428,0,0,0,0,0.0675017320798666,0,0,0.0448213444464807,0,0.115635394531763,0,0,0,0,0,0,0,0,0,0,-0.0592492345824032,0,0,0,0,0,0.102451235349382,0,0,-0.0202119887947137,0,0,0,0,0.015247719887721,0,0
X000723.SZ,0,0.0471277548901863,0,0,0,0,0.175683111613535,0,0,0,0,0,0.33951867977152,0,0,0,0,0,0,0,0,0,0,0.219151681259184,0,0,0,0,0.129177915983216,0.097777177541855,0,0.266969447079093,0.521888310035795,0,0.427932068409935,0,0,0,-0.145444765247129,0,0.307475644082018,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0768549966823406,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.118634281956176,0,0,0,0,0,0,0,0,0.085908162021276,0,0.227421048994075,0.200668634222872,0,0,0,0.0216126099591897,0,0.0213013464562822,0,0,0.0279150947758987,0.0355800824117429,0,0,0,0,0,0,0,0,0,0,0,0.253919986435571,0,0,0,0,0,-0.0205158060870196,0,0,0,0,0,0.0178514718084296,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279357006699997,-0.051165384901651,0,0.00212401940724418,0,0,0,0.537467102684153,0,0.144414837806159,0,0,0,0,0,0,0,-0.00122497302599855,0,-0.328424255396744,0,0,0,0,6.7762635780344e-21,0,0,0,-0.0345076556335073,0,0,0,0,0.0344761724728493,0,0
X002353.SZ,0,0,0,-0.0582085456087172,0,0,0.0450653073930166,0.36980590534504,-0.164258585353742,0,0,0,-0.0680465486265685,0,0,0,0,0,0.232122244207747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12252906343362,0,0,0,0,0.144019779624203,0,0.0180134984464284,0,0,-0.0616515762515256,0,0,0,-0.03046211774422,0,0,0,-0.0353614536587999,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263130276051985,0,0,0,0,0,0,0,0,0.0288063933872335,0,0.00307190683933669,0,0.0522373954131634,0,0.324390260190976,0.119087765961823,0,0,0.392850180088705,0,0,0,0,0,-0.0473200741445799,0,-0.0681279545189563,0,0.0842352597888514,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233427988336033,0,0
X600299.SH,0,0,0,0,0,0,0,0,-0.0462278169970027,0,-0.0366661285275406,0,0,0,0.0941588226767565,0,0,0,0.155807090579981,0,0,0,0,0,0.119191214698531,0,0.00994237783967945,0.0660031919059883,0.0161992266281535,0,0,0,0.165854732945473,0,0,0,0,0,0,0,0,0,0,0,0,0.13966045559879,0,0,0,0,0,0,-0.00391613588263889,0,0,0,0.0266319902242209,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413494672728363,0,0,0,0,0,0,0,0.0825511740729276,0,0.22219980377541,0,0.380148866494752,0.0294240324301664,0.162471949484844,0,0,0.183998599912857,0.144301597984052,0,0,0,0,0,0,0,0,0,0,0,0.105040086090952,0,0,0,0,0,0,0,-0.0163181146903118,-0.0191112651168768,0,0,0,0,0,0
