,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X000792.SZ,X600019.SH,X000301.SZ,X002466.SZ,X600010.SH,X600660.SH,X600188.SH,X600011.SH,X000877.SZ,X601600.SH,X002271.SZ,X601898.SH,X000708.SZ,X600547.SH,X600362.SH,X600176.SH,X600886.SH,X600426.SH,X002080.SZ,X002326.SZ,X300037.SZ,X000408.SZ,X600141.SH,X600096.SH,X600219.SH,X601991.SH,X600795.SH,X600803.SH,X000723.SZ,X002407.SZ,X000786.SZ,X600295.SH,X600027.SH,X600688.SH,X002353.SZ,X600160.SH,X000825.SZ,X600516.SH,X600399.SH,X000630.SZ,X600157.SH,X600352.SH,X000898.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.153208008064095,0,0,0,0,0,0,0,0,0,0,0,0.0451901787161825,0,0,0,0,0,0,0,0,0,0,0,0.0173560532174812,0.0554653689001765,0,0,0,0.0791667576552583,0,0.016712871997582,0,0,0,0.0320270581921342,0,0.0794157589880967,0,0,0.119471508081782,0,0.019177256993774,0,0,0,0,0,0,0,0,-0.014858516715186,0,0,0,-0.036065433830819,0,0
X600028.SH,0.204088332518787,0,0,0,0,0,0,0,0,0,0,0,0,0.00945562954798755,0,0,0,0,0,0,0,0,0,0,0,0,0.000639696750720257,0,0,0,0,0,0,0,0,0,0,0,0.106066444725186,0,0,0.0893114667595685,0,0.0183915522026793,0,0,0,0.0512394595323914,0,0.109523646075548,0,0,0,0,0,0,-0.0186725884964689,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0.065979275527354,0,0.15437951352059,0.0653393370748725,0,0,-0.0428026776647691,0.322089824036144,0.0769801595602194,0,0,0,0,0.0244366177735077,0,0,0,0,0,0,0,0,0,0.105532233841174,0,-0.0765958413478479,0,0.0842904943712429,0,0,0.0459621852203878,0,0,0,0,0,0,0,0,0,0,0.0223386824873463,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0202465568062523,0,0,0,0,0,0,0,-0.0295884375020935,0,0,0.0473336594737219,0,0.10919282286958,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.12952270537016,0,-0.100861868639512,0,0,0.0817009053213413,0,0,0,0,0,0,-0.000921261435116734,0,0,0,0,0,0,0.0451735107265147,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.0881766207031898,0,0.535780364034546,0,0,0,0,-0.105606682129996,0,0.0378266514519454,0,-0.144518453955939,0,0,0,0,0,0,0.101418784563265,0,0,0.0156951494867531,0,0,0,0,0,0.0233072561170541,0.185431443594818,0,0.0226039363593377,0,0.0542438375442227,0,0,0,-0.0522516546200389,0,0,0,0,0,0,0,-0.0351788721828414,0,0,0,0.0904828774983331,0,0
X600585.SH,0,0,0,0,-0.0298480656688776,0,0,0,0,0,0,0,0,0.0280392724075745,0,0.515889991146878,0,0.235360711746284,0,0,0,0,0.0453457315378383,0.112066737957977,0,-0.00499394192314568,0,0,0.0195411919076533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0216810550768742,0,0,0,-0.0343011761108415,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.00689168928455894,0.308712809209715,0,0.100462775510693,0,0,0,0,0,0,0,0,0,0,0,0,0.0740691032647415,0,0.271874010064155,0,0,0,0,0,0,8.67361737988404e-19,0.11102469921465,0,0,0,0,0,0,0.0124659926531131,0,0.265981716780107,0,0,-0.114437865571198,0,0,-0.0266627477253806,0,0,0,0,0,0,0
X000792.SZ,0,0,0,-0.0217953092151327,0.0228718372422444,0,0,0,0,0.0688012945198755,0,0.057836491790202,0,-0.0528335569312523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338590009822668,0,-0.0417427668652539,0,-0.0374442198295103,0,0,-0.172887856850563,0,0,0.125669542514133,0.1281655558349,0,0,0,0,0,0,0,-0.180102640377885,0,0,0,0,0.103530306455634,0,0,0,0,0,0
X600019.SH,0,0,0.0147251109208749,0,0,0,0,0.0494828997293467,0,0,0,0,0,0,0,0.0362357409582172,0,0,0.0235097940716718,0,0,0,0,0,0,-0.0208540736269878,0,0,0,-0.000206876124256084,0,0.0465760447336812,0,0,0,0,0,0,0,0,0,0,0.0173874554128242,0.0474401355469488,0,0,0,0,0,0.562547049850675,0,0,2.16840434497101e-19,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,-0.0195473168871302,0,0,0,0,0,-0.327887930607282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338407129392461,0.0323154132431026,0,0,0,0,0,0,-0.0187727910712421,0,0,0,-0.00411493117583709,0,4.33680868994202e-19,0,0.0128504290604003,0.327860614755583,0.130630376778897,0,0.109844556786035,0,0,-0.0268925470543331,-0.0213614146483123,0,0,-0.00214241165155429,0,0
