,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X002466.SZ,X600019.SH,X000792.SZ,X600011.SH,X601898.SH,X600660.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600547.SH,X002271.SZ,X600886.SH,X601600.SH,X600795.SH,X000877.SZ,X600426.SH,X600362.SH,X600027.SH,X600176.SH,X601991.SH,X601699.SH,X600803.SH,X000983.SZ,X600995.SH,X000786.SZ,X600160.SH,X000408.SZ,X000629.SZ,X600489.SH,X600378.SH,X000723.SZ,X600096.SH,X000807.SZ,X600219.SH,X002080.SZ,X600348.SH,X600157.SH,X000933.SZ,X600688.SH,X000630.SZ,X000932.SZ,X300037.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000877.SZ,0,0,0,0,0,0.339549964206001,0,0,0,0,0,0,0,0,0,0,0.0728267572353602,0.0853519423311589,0,0,0.0540470338076312,0,0,0,0,0,0,0,0,0,0,0,0.0747111752864047,0,0,-2.16840434497101e-19,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0217568260504178,0,0,0,0.394258330232413,0,0,-0.00558807634396277,-0.017186179947918,0,0,0,0,0,0
X600426.SH,0,0,0,0.114812279621945,0.0841084364246219,0,0,0,0,0.232353779247982,0,0,0,0,0,0,0.0599230771902034,0,0,0,0,0,0,0,0,0,0.0409015614805208,0,0,0.0938011951030791,0,0,0.184510946492176,0,0.0281666291787556,-0.109283404943132,0,0,0,0.0429719740989876,0,0,0,0,0,0,0,0,0,0,0,0.00270245333498045,0.0479643717087549,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.078841300681161,0,0,0,0,0.000295820731182049,0,0,0,0,0.065516145205791,0,0.011645154348631,0.219520879208204,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0.0299195408572175,0,0,0.132411774313911,0,0.160655895806379,0,0,0,0,0.056757928865664,0,0.0120405344114777,0,0.00149631430887942,0,0,-0.0156442568496151,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.403699664419672,0,0,-0.264341181390596,0,0,0,0,0,0.148614912800879,0,0.134171279745518,0,-0.0879291325741818,0,0,0,0.180826695585251,0,0,0,0,0,0,0,0.0122026945421912,0,0,0,0,0,0,0.122584492667188,0,0,0,0,0,0,0,0,-0.0546826177070144,0.0725341114951371,0,0,0,0,0,0
X600176.SH,0,0.0197081889747786,0,0,0,0.240628213662251,0,0,0,0.253404646243,-0.0423071700417645,0.0745305209017742,0,0,-3.46944695195361e-18,-0.19868704583811,0,0,-0.256141823681066,0,0,0,0,0,0,0,0,0,0.0132663271114078,0.0177322673233195,0,0,0.474082925875987,0,0,0,0,-0.120690477232423,0,0,0,0,0.35993685700359,0,0,0,0,0,0,-0.0537146960544398,0,-0.024802598857563,0.0183902126300214,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.36808475882044,-1.73472347597681e-18,0,-0.218304812128035,0,0,0.57282486176008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15111581363669,0,0,0,0,0,-0.00927781653206759,0,0,0,0,0,0,0,0.230830004696543,0.0237289373439271,0,0,0,0,0,0,0.2683567869494,-0.0440831935814647,0.0673093574087645,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.277951251667816,0,-0.0758514803589944,0,0,0,0,0,0,-0.293643793321212,0,0,0.0501549935336055,0,0,0,0,0,0,0,0.201282632915515,0.00352574861997804,0,0,0,0,0.129076660847844,0,0,0,0,0,0,-0.0743765603547462,0,0.264032561304664,0,0,-0.166031144368319,0.18098383446516,0,-3.46944695195361e-18,-0.00731651227310533,0,0,0,0,0,-0.0261822374385855,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.392009880624776,0,0,0,0,0,0,0,0,0,0,0,0.0245099929993111,0.113052045463123,0,0,0,0,0.0717498394030673,3.46944695195361e-18,0,0.0213457375947802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200811603058433,0,0.0989639528748972,0,0,0,0,0,0,0,-0.0388941670576499,-0.0826771827228704,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.257111325005908,0,0,0.0663848879974942,0,0.0174511440134591,0,1.0842021724855e-19,0,0,0,0,0,0,0.0336215878416598,0,0,0,0,0.424011197648737,0,0,0,0,0.39475506345996,0.164871155593167,0,-0.113096854228896,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192984431375093,0,0,0,0.127007802556775,0,-0.00662094886055049,-0.0716872484872336,0,0.0867016145937434,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.262564826046448,0.18056121305389,0,0,0,0,0.0563846783158116,0,0,0,0,0,0,0.0718164179584102,0,0.0522250323037653,0,0,0,0,0,0.167281990206623,0,0,0,0,0,0.0412232208586458,0,0,0.22812801936779,0.027735706372435,-0.247825141441954,0,0,0,0,0,0,-0.0374554285504735,0.0166275565182731,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0864715991603669,0,0.61237706237025,0,-0.151888121820643,0,0,0.0181883043796347,0,0,0,0.0546404783504388,0,0,0,0.211176205341517,0,0,0,0,0,0,0,0.228090437298613,0.0244382015485517,0,0,0,0,0,0.11289287127051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129955953812213,0.00138541845672292,-0.0629331376448856,0,0,0,0,0
X600160.SH,0,0,0,0,0,-0.105889026772716,0.121833965634183,0,0,0,0,0,0,0,-0.170372984522408,0,0,0,-0.142555311010016,0,-0.0276640014841441,0,0,0,0,0,0,0,0,0.0387442340645791,0,0.167022943532224,0,0,0.0683654911024855,0.104928341024136,0,0,0,0,0,0,0.0291012390809713,0,0,0,0,0,0,0.157059524992795,0,0,0.0676159426816248,0,0,0,0,0,0
X000408.SZ,0,0,0,-0.0154767743654329,0,0,0.0521075435371063,0.148227557087014,0,0.114416779128092,0,0,0,0,0.0686286415953339,0,0,0,0,0,0,0.0466174908766646,0,0,0,0.0550222445994936,0,0,0.0207569327263386,0,0,0.105716081202202,-0.0178026483316108,0,0,0,0,0,0,0,0,0,0,0.155453170183881,0,0,0,0,0,0,0,-0.001900802866134,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0.0577063243080468,0,0,0,0,0,0,0.34747820582982,0,0,0,0,0.150554748201462,0,0,0,0,0,0,0.145642619911273,0,0,0,0,0,0.0539290639060242,0,0,0,0,0,0,0,0.0979731717913565,0,0,0,0.368963826066602,0,0,0,0,0,0,0,0.0326160137938694,0,0,0,0,0,0,0
X600489.SH,0,0,0,0.0481287157828231,0,0,0,0,0,0,0,0,0,0.0673403152936804,0.0854150255484918,0,0.00736366199767062,0.389323689716808,0,0,0,0,0,0,0,0.0183916697190274,0,0,0,0.0791470780942484,0,0,0,0,0,0,0,0.0126650147804723,0,0,0.021465811911227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0.167369371616904,0.047892986737464,0,0,0,0,0,-0.0237165912252189,0,0,0.0190730817857353,0.294673329804039,-0.0408490469382286,0,0,0,0,0,0,0,0,0,0,0,0,0.0302536390510525,0,0.0913671415651095,0,0,0,0,0,0,0,0,0,0,-0.0662071837194282,-0.0432869548330602,0,0,0,0,0,0.0216947884246022,0.0317539422801979,-0.0743427377044662,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0.122356927868996,0,0,0,0.16746354345158,0,0.0371733921941999,0,0,0,0,0,0,0.286309022204309,0,0,0,0,0,-0.0494062071651923,0,0,0,0,0,0,0.0508308433722975,0,0,0,0,0.000709402085850562,0,0,0,0,0,0,0,0,0,0,0.0175396035519903,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0.155288255956565,0.0518244504155693,0,0,0,0,0,0.131930248154687,0.0219487438949172,0,0.106734922008983,0,-0.0381295307880712,0,0,0,0,0,0,0,0,0,0.178801821601351,0,0,0.198830890554779,-0.0504651169488599,0,0,0,0,0,0,0,0,0,0,0,0,0.282834828655636,0,0,0,0.206246446178513,0,0.00334014940697809,0.0419447884857199,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.0884331269607429,0.0429351944874552,0,0,0.172731092303218,0,0,0.0650931133357572,0.119000770156101,0.0639718676788355,0,0.0751130573329046,0.0445750739624598,0.0101127198232805,0,0,0.0358507237744385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644978071378088,0,0,0,0,0,0.0543364373752047,0,0,0,0,0,0.0138977761637262,-0.0363846922609088,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0504052719278924,0.177715185393231,0,0.134819309845598,-0.188923372825474,0,0,0,0.00870346029229071,0,0,0,0,0.0360529043511184,0,0,0,0,0,0,0,0,0.146797980621528,0.0309548028290728,0,0,0,0,0.404849683447039,0,0,0,0,0.070197690879631,0,0,0,0,0,-0.00628865051900605,1.73472347597681e-18,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.141636201751522,0,0,0,0,0,0,0,0.0558026398085556,0.0763879017617594,0,0,0,0,0,0,0,0,0,0,0.0100823660289725,0.184414761610505,0.0816977610827828,-0.26629899809959,0,0,0.0631142112266542,0.054169918968528,0,0,0,0,0,0,0,0,0,0,0,0,0.0932433902181003,0,0,0,0.182368636202666,0,0,0.0110292027297214,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0.0721297756094121,0.297344613876689,0,0,0,0.0439884144178409,0,0,0,0,0,0,0,0,0,0,-0.114008165521866,0,0,0,0,0.328479397955913,0,0,0.279901850404911,0.101613260495585,0,0,0,0.0641383298668025,-0.0743190023997765,0,0,0.212931433566042,0,0,0,0,0,0,0,0,0,0.135954904168028,0,0.00547888113083317,0.0739233106865409,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.00112114820408293,0,0,0,0,0,0,0,0.0255180441480182,0,0,0,0.0761207018681175,-0.0124323394022069,0,0,0,0,-0.0344393027468308,0,-0.0351650773479089,0.107992073087858,0,0,0,0.065265021548377,0,0,0,0,0,0,0,0,0,0,0,0,0.0721343816355622,-0.0237985196044869,0,-0.0212493690557133,0.00494904927609553,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.0891841855036877,0,0,0,0,0,-0.149827288323866,0,0,0,0,0,0,0.297370419754016,0,0,0,0,0.0513963407817196,0,0,-0.0135716729270887,0,6.93889390390723e-18,0,0,0.587232582909089,0.205214294633676,0,0,0,0.0839560471318429,0,0,0,0.00608314555751287,0.171490636256037,0,0.0602653522980383,0,0,0,0,0,0,-0.000506363026871636,0,-0.017680895195424,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.067683362823765,0,0,0,0,0,0,0.029748882459692,0,0,0,0,0,-0.167922569139345,0,0,0,0.074031599458789,0,0.124924389295218,0.0170454410877698,0,0.11273330027583,-0.126217711317594,0,0,0,0,0,0,0.126545553431971,0,0,0,0,0,0,0,0,0,0,-0.0022274478690942,-0.0100087847173879,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.318251277863739,0,0,0,0,0,0,0,0,0.139409654993601,0.0131268912201665,0,0,0,0,0,6.93889390390723e-18,0,0,0.0704906479108004,0,-0.0919300561182114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137683323543671,0,0,0,0,0.319245318080321,0,0.0317277198612611,0.0342790868914374,-0.0942437130972361,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.19580293489634,0,0,0.0647511804437272,0,0,0.00504079294633108,0,0,0,0,0.0870569653231172,0,0,0.309465507876546,0,0,0,0,0.0418428350952995,0,0,0,0,0,0,0,0,0,-0.029028813071923,0,0,0,0,0,0,0,0,0,0.002168610451327,0,0,-0.0108108608491168,0.00984892229004126,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,-0.158711095988129,0,0.353576054203991,0,-0.179076444542324,0,0,0,0,0,0,0,0.290570678430069,0,0.021106009433742,0,0,0,0,0,0,0,0,0.308860437740683,-0.0867169798842851,0,0,0,0,0,0,0.102290185544296,0,0,0,0,0,0,0.284548417733822,0.00417734048340958,0,0,0,0,0,0,0,0,-0.0271236766515152,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.192024054320753,-0.0093460427100259,0,0,0,0,-0.0768448582233603,0,0,-0.194782696247159,0,0,0,0,0,0,0,0.0274141699891132,0.153141009413731,-0.287417491079461,-0.027977480890584,0,0,0.0750095520320639,0,0,-0.131614134051777,-0.0320281470109373,0,0,0,0,0,-0.327191957559443,0,0,0,0,0.128503908990494,0,0,0,-0.010317056209775,-0.165936766733713,0,0,0,0,0,0
Slope,0,0,0,0.0456558892407456,0,0,1.07783968019896,0,0,0,-0.546997478112495,0,0,0,0,0,0.346642192743377,0,0,0,0,0,0,-0.985651345145687,0,-1.66452103712125,0,0,0.513196926630574,0.496696190600967,0,0,0,0,0,0,0.625770699533221,0,0,0.606225620951456,1.38777878078145e-17,0,0,0.581233274578059,0,0,0,0,0,-0.108015436802231,0,0,-0.232199610822305,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144746169371607,0,0,0,0,0,0,0.0992701511336409,0,0,0,0,-0.15305923979038,-0.157629045153271,0,0,0,0,0,0,0,-0.433136499714778,0,0,0,0,0,0.470805835158831,0,-0.0760634279611371,0,0,0,0,-1.45098626530558,0.0655028921964436,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,8.67361737988404e-19,0,-0.105046976263154,-0.0249671994241653,0,0,0,0,0,0,0,-0.209257206458203,0,0,0,0,0,0,0,0,0,0,0,0,-0.0929793769408679,0.0747021360026883,0,0,0,0,-0.012173180409227,0,0,0,0,0,0,0,0.0181340845154782,0,0,0.0174319509706926,0,0,0,-0.0142631232473551,0,0.022307196223333,-0.00894741604379871,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0492730484960898,0,0,0,0.0391480108001766,-0.109941458935365,0,0,0,0,0.0482822249594345,0,0,0,0,0,0,0,0,0.0260832210162587,0,0,-0.110018299770105,0,0.205580272155586,0,0,0,0,0,0,0.0328086900115721,0,0,0,0,0,-0.0834330240427195,0,0,0,0,0,-0.0185223830782553,-0.0418553038209522,0.00272219751952722,0,0.0799350739394187,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.00183277083964005,0,0,0,0,0,0,0,0.00114983279665784,0,0,0,0,0,0,0,0,0,0.000902669851966548,0,0,0,-0.00157102452976421,0,0,0,-0.000503498439473884,0,0,0,0,0,0,0,0.00245703063585428,0.0011070321577486,0,-0.000786220933973547,0,0.000485127151177915,0,0,0,-0.00282100827088067,0.000843348000695938,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.0105160282936797,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189866555920703,0,0,0,0,0,0.0200034660737831,0,-0.0137373631031684,0,0,0,-0.0101088561631625,0,0,0,0,0,0.00344471985263836,0,0,0,-0.00926627453272774,0,0.00218238918041145,0,0.00447895035793413,0,0,0,-0.0141000348635504,0.0224706659378639,0.0211337644090618,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.00475686542308482,0,0,0,0,0,0,-0.00325597587770969,0,0,0,0,0,0,0,0.00395052400808191,0,0,-0.00135229860682107,0,0,0,0,0,0,0,0,-0.00353035824463264,0,0,0,0,0,-0.00356539555092074,-0.000402669984611591,0,0,-0.0019089066079751,0,0,0,0,-5.42101086242752e-20,0,0,0,0,-0.00198867335884466,0.00341311309513944,-0.0103480388909647,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00688594067902743,0,0,0,0,0,0,0,0,-0.00389434113518003,0,0,0,0,0,0,0,-0.0117664324017749,0,0,0,0,0,0,-0.00186626027048974,0,0,0,0,0,0,0,-0.00506757639204389,0.0132566096611871,-0.00524124879860001,-0.0329221689221025,0,0,0,0,0
