,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601898.SH,X600309.SH,X600688.SH,X601992.SH,X601600.SH,X600795.SH,X300072.SZ,X600660.SH,X600188.SH,X601991.SH,X600362.SH,X002466.SZ,X600886.SH,X600547.SH,X600027.SH,X000709.SZ,X600157.SH,X600111.SH,X000898.SZ,X000959.SZ,X600339.SH,X002460.SZ,X600489.SH,X601158.SH,X000723.SZ,X600299.SH,X002271.SZ,X000883.SZ,X600176.SH,X600008.SH,X600219.SH,X600352.SH,X000630.SZ,X600808.SH,X000792.SZ,X600578.SH,X000786.SZ,X000408.SZ,X000983.SZ,X000539.SZ,X600583.SH,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.0128580605245875,0.19094460086323,0,0,0,-0.0200071118783478,0,0,0,0,0,0,0,0,0.0406887846096134,0,0,-0.024009683145543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183651506105549,0.0034281144863058,0.00319420670310996,0,0,-0.0332258594592237,0,-0.0206964048583678,0.021451751269173,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0346163964160695,-8.67361737988404e-19,0,0,0,0,0,0,-0.000944196988563679,0.00812790547367715,0,0,-0.144319641048312,0,0,0,0,0,0,-0.0265220119451046,0,-0.0792025542323233,0,0,0,0.0815092730171797,0,0.0573490950415426,0.0152239909813726,0,0,0,0,0,0,-0.0246667210807477,0,0,0,0,0,0,-0.000527502066204982,0,-0.114020619810638,0,0,0,0,0
X601088.SH,0,0,0,0.0485146105413876,0,0,0,0,0,0,0,0.0437761521735159,0,0,0,0,-0.00907590145514673,0.0371088161863369,0,0,0.0377805173828621,0,-0.0240660781954792,0,0,0.00655203008571902,-8.67361737988404e-19,-0.00878421504061314,0,0,0,0,0,0,-0.0758944534512601,0,-0.0104451598539001,0,0,0,0,0,0,0,0,0,-0.000576968632996446,0,0,0,-0.0092595849707894,0,-0.0105515366584755,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,-0.0194333491393843,0.133404148821742,0,0.0548360840748365,0,0.045743622884158,0,0.0954455359383957,0,0,0,0,0,0,0,0.347814661357746,-0.0724425990077332,0.0168732060330884,0,0,0,0,0,0.0396609050220999,-0.0631141709694519,0,0,0,0,0,0.209878531305376,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0175288553628672,0.0620952825618584,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169820253403127,0,-0.0818082565142973,0,-8.67361737988404e-19,0.576781146555013,0,0,0,0,0,0,0.194341321097855,0.0479009528379245,0,0,0,0,0,0.130875005033945,0,0,-0.0633370807820491,0,0,0,0.0168508334678419,0,0,-0.0800407225843259,0.149462811358326,0.134856631361408,0,0,-0.0296489557033501,0,0.0143477635345399,-0.0746210210288037,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0120750682432895,0,0,0,0,0,0,0,0.168283261597063,0,0.119062886946209,0,0,0.286075781034468,0.028664114709385,0,0,-0.0599276060490086,0,0.077151505489619,0.0278978628180581,0,0,0,0,0,0,0,0,0,0,0,-0.104274635145552,0,0.0607574411442673,0.00570372027674277,-0.0253868834330252,-0.0982611806150451,0,0,0,0,0.00381304789290163,0.0550428633736566,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0582586973839821,0,0.00277902828468766,-0.0716277309986434,0,0,0,-0.0624029708374632,0,0,0,0.0196248115572876,0,0.0702708081877697,0.166910454502646,0,0,0,0,0,0,0,0,0,0,0.106159161666854,0,0,0.130731926021383,0,0,-0.028777681608351,0,0,0.0179092620031162,0,0.0190465644425047,0,0,0,-0.0359167951332099,0,0,0,0,0,0
X601898.SH,0,-0.064626519773111,0,0.208054073576947,0,0,0,0,0,0,0,0,0,0,0,0.162983264963551,0,0,0,0,0,0,0,0,0,0.208983207244456,-0.025158518822553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126375721790331,0,0.0920824657371199,0,0,0,0.0111849356757366,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,-0.068947122657385,0,0,0.141796298094298,0.17667408631909,0.278485132396493,0,0,0,0,0,0,0.0906976587692661,0,0,0,0,-3.46944695195361e-18,1.73472347597681e-18,0,0,0,0,0.0372706785346449,0,0,0.0152439120293784,0,0,0,0,0.0579439702226667,0,0,0,0,0.138867214505348,0,0,0,-0.0238424374307569,0,0,0,0,0,0,0
X600688.SH,0,0.192396851815114,0,0,0.109554308918165,0,0,0,0,0,0,0,-0.0333051386268261,-0.0204984272119255,0,-0.0543259800282135,-0.00671038441963182,0,0,0,-0.0342681480932659,0,0,0,0,0,0,0,0,0,0,0,0,0.0140955927065821,0,0,0.00329280209335504,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00152441565014557,-0.0545402678566031,0,0,0,0,0,0
