,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X002460.SZ,X601898.SH,X600660.SH,X600801.SH,X600010.SH,X601600.SH,X600886.SH,X002271.SZ,X002466.SZ,X600362.SH,X000786.SZ,X600188.SH,X600688.SH,X600352.SH,X600795.SH,X601991.SH,X601992.SH,X000723.SZ,X002353.SZ,X600111.SH,X600176.SH,X600027.SH,X600426.SH,X600516.SH,X600489.SH,X000792.SZ,X600299.SH,X000898.SZ,X000401.SZ,X600583.SH,X601158.SH,X600219.SH,X000932.SZ,X000553.SZ,X000709.SZ,X000883.SZ,X600160.SH,X600612.SH,X002080.SZ,X600486.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.107358516072193,0.0407145648728987,0,0,0,0.136309233837404,0,0,0.0373648626863693,0,0,0,0.223112331712158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326577496184443,0,0.18258112685947,0.0191648116408691,0,0,0,-0.0158477206707044,-0.00537770082092338,0,0,0,0,0,0
X600028.SH,0.214964357982045,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133828977199507,0,0,0.0569684981429674,0,0,0,0.120813657393906,0,0,0,0,0,0.0394619780796929,0,0,0,0,0,0,0,0,0,0,0.00677535358473081,0,0,0,0,0,0,0,0,0,0,0,0,-0.00507766464286339,-0.00841485828659693,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0614665641516153,0,-8.67361737988404e-19,0,0.0206552433033935,0,0,0,0,0,0,0,0,0,0.0258914364443722,0.262165491608669,0,0,0,0,0.0179369713255942,0.0495209311634048,0,0,0,0,0,0,0,0,0,0.116978607943736,0,0,0,0,0,0.0706234189077562,0,0,0,0,0.0211851771655313,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.000604709106367984,0,0,0.447378399959926,0,0,0,0,0,0.00975386423152593,0,0,0,0,0,0,0,0.0257924599045772,0,0,0,0,0,0,0,0,0,0,0.165522319519879,0,0,0,0.0856518720677777,0,0,0,0,0,0,0,0,0,0.00076382673159941,0.0149137390817893,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.128433157235859,0.0592033188045946,0,0,0,0,-0.102936591299361,0.0820907263715916,0,0,-0.141463861764334,0,0,0,0,-0.0355334457856313,0,0,0,0,0,0.162929724485722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28342865392052,0.0770481154424503,0,0.0353688928885037,-0.0199064592795438,0.000156749952172451,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0472299215380707,0,-4.33680868994202e-19,0.171245595237861,0,0,0,0,0,0,0.0469082240059987,0,0.0258635272071117,0.0681541477541598,0,0,0,0,0.16078607667915,0,0,0,0,0,0,0,0,0,0.0279525594923425,0,0.114526654324904,0,0,0.21366225095563,0,0,0,0,0,0,0,0,0,0,0,-0.00250783652078789,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.00999897029568816,0,0,0,0,0,0,0,0,0,-0.0519681894536894,0,0,0,0,0,0,0,-0.0060259287381671,0,0,0,0,0,0,0,0.89089405023822,0,0,0,0,0,0,0,0,0,0,0,0,0.275896844198618,-0.0362670397643706,-0.0147760009398711,0,0,0.0144448895668125,0.00494218075217367,0,0,0,0.0151698114290744,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,-0.147158511160134,0,0,0.0174925167435517,0,0,0,0,-0.00379420319578517,0,0,0,0,0.147227353335843,0,0,0,0,0,0,0,0,0.0774417065555025,0,-0.0976635488836464,0,0,0,0,0,0,0,0.413111780805136,0,0,0,0.317744326478025,0,0,0.144497218652028,0,0,0,0.0147443092292298,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,-0.0298662985051677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00451440866076119,0,0.425092473236119,0,0,0.0181765054945376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00492320808684951,0.232701873087391,0.104999866359946,0,0,0.0754018729112235,0,0.0252027538954346,0,0,0,0.00695512612182498,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,8.67361737988404e-19,0,0.067790030733183,0,0,0.164621414882523,0,0,0,0,0,0.1854492604117,-0.231691178833945,0,0,0,0,0,0,0,0.0400984881284266,0.0159100397397123,0,0,0,0,0,0,-0.234136829133916,0,0,0,0.433628010936871,0,0,0,0.0250586410507199,0,0.076266678120184,0,0,0.167003666189685,0,0,0,-0.0022338386085274,0,0,0,0,0,0,0
