,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600886.SH,X600660.SH,X601600.SH,X600547.SH,X600795.SH,X000792.SZ,X002466.SZ,X601699.SH,X002460.SZ,X000708.SZ,X000301.SZ,X600010.SH,X600362.SH,X600027.SH,X600111.SH,X000983.SZ,X000877.SZ,X600803.SH,X600426.SH,X600489.SH,X000786.SZ,X601991.SH,X600985.SH,X600160.SH,X002271.SZ,X000408.SZ,X000630.SZ,X000932.SZ,X600176.SH,X000807.SZ,X000933.SZ,X600348.SH,X600219.SH,X601168.SH,X600612.SH,X002128.SZ,X000027.SZ,X600096.SH,X600157.SH,X300037.SZ,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.150552464580281,0,0,0,0.213951410824341,0,0,-0.355156206462528,-0.0821212872335215,0,0,0.0434022685262478,0,0,0,0,0,0,0,0,0.0564344311581933,0,0,0,0,0,0,0.238614825475124,0,0,0,0,0.100286194892356,0,0,0,0,0,0,0,0,0,0,0,0.00646093154762179,0,0,0.0208786098486372,0,0,0,0
X601088.SH,0.0923454922740169,0,0,0,0.370870317277721,0.0625401393950076,0,0.0503963854734917,0,0,-0.028086736033586,0,0,0,0,0,0.0198438701235932,0,0,0,0,0,0,0,0,-0.24614879847477,0,0,-0.138873970505525,0,0,0,0,0,0,0,0,0,0,0.126125875508996,0,0,0,0,0,0,0,0,0,0,0,0.00364281022540837,-0.00311993108584255,0,0,0,0,0,0
X600028.SH,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,-0.00238291714967383,0,0.0951464248813557,0,0,0,-0.0288506889923495,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.166930221498342,0.0709906581216526,0,0,0,0,0,0,0,0,0.50302450893145,0,0,0,0,0,0,0,0,0,0,0,-0.0393782127165659,0,0,-0.0152740501383873,0,0,0,0,0,0,0
X600309.SH,0.205839635777793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087963412974359,0,0,0,0,0.0784058950191181,0.259268921199522,0.0818521249541473,0,0,0,0,0.157251954255647,0,0,0,0,0,0,0.0140804759145505,0,0,0,0,0.141405048085545,0,0,0,0.0284659938209429,0,0,-0.00702924806426137,0,-0.130991419231029,0,0,0.320407062062327,0,0
X600188.SH,0,0.206231826566491,0,0,0,0.0360912664791256,0,0,0,0,0,0,0.0828073038967355,0,0,0,0.247104867716468,-0.0012999270153459,0,0,0,0.0277271756694897,0,0,0.146653046982597,0,0,0,0.0968897106580471,0,0,0,0,0,0,0,0,0,0,0,0.11543729889843,0,0,0,0,0,0,0,0,0,0,0,-0.00746431173243095,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.417109758831824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697093401612167,0,6.93889390390723e-18,0,0.0459378301535747,0,0,0,0,0,0.0502977482715629,0.198322675521188,0,0,0.0719662309094833,0,0,0,0,0,0,0.0881406296745997,0.00591004979725272,-0.0261879359390794,0.12914162211304,0,0,0,0,0
X600019.SH,0,0,0,0,0.0150192832721514,0,0,0,0,0.0847763061919018,0,0,0,0,0,0,0.0698611408397833,0.088797435323061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144846766702274,0,0,0.309589123909418,0,0,0,0,0,0.129959718219707,0,0,0,0,0,0.0080342994692045,0,0,0.0083579453577928,-0.00156989530882883,0,0,0,-0.0293896547951528,0,0
X600011.SH,0.185083144426581,0,0,0,0,0.0951912637592006,0,0,0,0.0496418719614292,0,0,0,0,0,0,0,0,0,0,0,0,0.336093039340204,0,0,-0.0753153148394,0,0,0,0,0.158823572832678,0,-0.0126669992580749,-0.00772932644950405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00529564638583964,0.0379587817592717,0,0,0,0,0
X600585.SH,0.177714890166193,0,0,0.124094878805741,0,0,0,-0.0150195534419456,0,0,0,0,0,0,0,0,0,0.141516332126625,0,0,0,0,0,0,0,0,0,0.0124950305742404,-0.056512821309046,0,0,0,0,0.0449496965828211,0,0,0,0.0937881618189935,0,0.0167174952602356,0,0,0,0,0,0,0,0,0,0,0,0.0150937951877882,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0991853481846039,0,0,0,0,0.101704927028143,0,1.73472347597681e-18,0.320426568028766,0,0,0.0391430000622659,0,0,0,-0.0821163938964879,0,0,0,0,0,0,0,0,-0.114336986974204,0,0.110668501963429,0,0.0226981318356946,-0.0290631567508296,0,0,0,0,0,0,0,0,0.0413082220247412,0,0,0,0,0.0519907381016968,0,0.0502027343772717,-0.0280546234203089,0.0350635237687092,0,0,0,0,0,0
