,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X600585.SH,X000792.SZ,X601898.SH,X600019.SH,X600011.SH,X600660.SH,X600111.SH,X600547.SH,X600010.SH,X000708.SZ,X000301.SZ,X002271.SZ,X600886.SH,X000877.SZ,X601600.SH,X600795.SH,X600426.SH,X600362.SH,X601699.SH,X600027.SH,X600176.SH,X600803.SH,X000983.SZ,X601991.SH,X600160.SH,X000408.SZ,X000629.SZ,X000786.SZ,X600348.SH,X000723.SZ,X600219.SH,X600378.SH,X600995.SH,X600096.SH,X600489.SH,X000933.SZ,X600157.SH,X000807.SZ,X600985.SH,X002080.SZ,X600688.SH,X002353.SZ,X600141.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.571218735815911,0,0,0,0,0,0,0.168177266110094,0,0,0,0,0.0358818907472637,0,0,-0.0580695426768441,0,0,0,0.123107711167385,0,0,0.00613497998931981,0,0,0,0.00875981552037381,0.047788195837814,0,0,0,0,0,0,0,0,0,-0.0133465514233142,0,-6.93889390390723e-18,0,0,0,0,0,0.110442346125868,0.0981021102207146,0,0,0.00040963711820861,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.412603072447944,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.0353527882325022,0,0,0,-0.0157891818955086,0,0,0,0,0,0,0,0,-0.0256922996386065,0.109902980504652,0,0.245041374806075,0,0.0655310702894793,0,0,0,0,-0.131403964246496,0,0.0660585807923247,-0.05667446056545,0,0,0,0.0747279015613487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.546386631525604,0,0,0,0,0,0,0,0.0159203285366239,0,0,0,0,0,0,0,0,0,0.00708562548273145,0,0,0,0,0,0,0,0,0,0.0629195809617715,0,0.0307083131125716,0,0.00774554914783614,0.0125562224570993,0,0,0,0,0,0,0,0.030579265096803,0.00183035586603909,0,0,0,0,-0.0317325006752292,0.0330286007591414,0,0,0.00556855141781404,0,0.070067656170428,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125496582076201,0.103817524063324,0,0.0324237542620912,0,0,0.30353610962786,0,0.0436006038063363,0.0910806110571204,0,0.13739518825096,0,0,-0.167626897771638,0,-0.091137666806435,0.0952981599088554,0,0,0,0.0522967614766835,0.0552805743871164,0,0,-0.0485627552102497,0,0,0,0,0,0.0733835805491788,0,0,0,-0.0632579642550372,0,0,0,0,0,0
X600188.SH,0,0.94387768222335,0,0,0,0,0,0,0,0.114982979575391,0,0,0,0,0,0,0,0,-0.0727848593482506,0,0,0,0,0,0,0,0,0,0.0785084743992869,0.00521827906221015,0.042322478196242,0,-0.06255531867886,0,0,-0.00577380058508677,0.0324454838569837,0,0,0,0,0,0.032526486334328,0,0,0,0,0,0,0,0,-0.0153984835537937,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.431966018060965,0,0,0,0,0,0,0,0,0,0,0.151231028604729,0,0,0,0,0,0,0,0,0,0,-0.194315294302103,0,0,0,0,0.0412248055278737,0,0,0,0.132073903785662,0.0314988424122547,0.00653596419600855,0,0,0,0,0.0141339731688072,0,0.0727066395339207,0,0.229562941154013,0,0,0.00965340415784449,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.554980503940082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506470401203946,0,0.03126980700664,0,0,0.0828997291752135,0,0,0.0401223421918812,0,0,-0.00712770968710768,0.421498867533207,0,0,0,0,0,0,0,0,0,-0.0637135628449321,0,0,0.0923011700147684,0.0441427492647379,-0.150837231502202,0,0,0,-0.00499190643359378,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,-0.00822863451099613,0,0,0,0,0.0896843270360186,0,0,0,0,0.114934040008992,0,0,0,0,0,0.0967882545773565,0,0,-0.105595952806946,0,0,0,0,0,0,0.0103821405406805,0,0.470695561209134,0,0,0,-0.0449106341617161,0,0.088088298444427,0,0.0075832789386943,0,0,0.0425880939946189,0.04396837507763,0,0,0,0,0,-0.0281856627969769,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.185416198756521,0,0,0,0,0,0,0,0.211102326416386,0,0,0,0,0,0,0,0.0969028031722612,0,0,0,0,0,0,0,0,0,0,0.320062964736381,0,0.145868906514461,0,0.0248836214807884,0,0,0.0126146573147328,0,0,0,0,0,0,0,0,0,0,0,-0.0128001208715585,0,0,0,0,0,0,0
X601898.SH,0,0,0.134158691883937,0,0.0765366649119877,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0254926532413135,0,0,0,0,0,0,0.0173693755161141,0,0,0.174257370657324,0.414932675299621,0,0,0,0,0,0,0,0,0,-0.0150734848730246,0,0,0.0843756226250915,0,0,0,0,0,0,0,0,-0.0312480035335476,0,0,0,0,0,0,0
