,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600547.SH,X600688.SH,X600188.SH,X601600.SH,X600795.SH,X600111.SH,X600489.SH,X601991.SH,X600362.SH,X600157.SH,X600027.SH,X002466.SZ,X600886.SH,X601992.SH,X600623.SH,X000792.SZ,X600299.SH,X600309.SH,X600660.SH,X300072.SZ,X600549.SH,X601158.SH,X600583.SH,X000723.SZ,X000883.SZ,X002075.SZ,X000709.SZ,X600352.SH,X000983.SZ,X000898.SZ,X002460.SZ,X600176.SH,X000539.SZ,X000060.SZ,X000630.SZ,X002407.SZ,X000027.SZ,X002470.SZ,X600612.SH,X000012.SZ,X600021.SH,X000937.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.171322676008315,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.110240391338061,0,0,0,0,0,0.00101215989020452,0,0,0,0,0,0.0243602619998128,0,0.0445426806350338,-0.0325032360816128,0,0,-0.0798907851811607,0.0838264291824036,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0557060770091969,0,0,0,0,0,0,0.044022905779882,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,-0.00633698535315971,0.178241922812764,0.0122291517771978,0,0,0,0,0,0,-0.0407560368805174,0,0,0,0,0.0144329929201858,0,0,0.0802782083789871,0,0,0,0,0.0672919917697822,-0.0842320341855525,0,0,0,0.0200034209905026,0,0,0,0.00894414928998284,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.000578489404188728,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.136363226256811,-0.0255973361448646,0,0,0,0,0,0,0,0,0.00787720948110762,0,0,0,0,0.023033239664743,0.00412193591845887,0,0,0,0,0.00768559177303817,0,0,0,0,0,0,0.10624220882769,0.0540953286564066,0,0,0,0,0,0,0,0,0,0,0,0,0.0533889652218512,0,0,0.0353554022221978,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.0223996699868115,0,0.212130596217397,0,0,0.0380553018330264,0.0994343839755479,0,0,0,-0.0645811547709615,0,0,0,0,0.00587119733535278,0,0,0.0110308848911032,0.0612566640376248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0284534527867348,0,0,0,0,0,0.0810920923429417,0.152958845557983,0.0128344661933148,0,0,0,0.017905682652947,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.0189660539238145,0,0,0,0,0.0726226048713255,0,0.344254055976281,0,0,0,0,0,0,0,0,0.0279152809275299,0.00321607695707861,0,0,0,0,0,0,0,0.147966062678532,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484681583976053,0.0665090502403712,0,0,0,0,-0.00344694618314315,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,-0.00109487087952992,0,0,0,0,0.0383334209363501,0,0,-0.0267236072443013,-0.00922285049630509,0,0,0,0,0.031183578821868,0,0,0,0,0,0.0709236140216272,0.118344735159919,0,3.46944695195361e-18,0,-2.71050543121376e-20,0,0,0,0.184918913233207,0,0,0,0,0,-0.0869095512434338,0,0,0,0,0,0.0283509822401497,0,0.0274748641943311,0.0638342457269062,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,-0.172658512258441,0.109555716556102,0,0,0.187662962685713,0,0,0,0.0862594786810354,0,-0.0771555089800658,0,0,0,0.0469661189008864,0.113120410026812,0.0252320916547979,0.203710482013293,0,0.124342612107639,0,0,0,0,0,0,0,0,0,0.0763615024867658,0,0,0,0,0,0,0,0,0,0,-0.0522360078336798,0,-0.0652186485976363,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0608872977212607,0.0715600298763951,0,0,0,-0.00512187334960571,0,0,0,0,0,0,0.0815439774779177,0,0.120806462155389,0,0,0,0,0.0482868611065742,0,0,0,0,0.0424092565256104,0,0,0.0326747230315794,0,0,0.01755927655184,0,0.0465209716635388,0,0,0,0,0,0.0837238254443872,0,0.119561040803283,0,-0.010951363664346,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0.0016100108345045,0,0,0,0.575447610935831,0,0,0,0,0.0255852290384698,0,0.137906962992844,0,0,0,0,0,0,0.0458185998090819,0,0,0,0,0.0776985691756224,0,0,0,0,0,-0.033834670386858,0,0,0,0,0,0,0,0,0,0,0,0.0180902365411229,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.112034358487178,0,0,0,0,0,0,0,0,0.0420447155280086,0,0,2.16840434497101e-19,0,0.0835116191834369,0,0,0.173220604436173,0.0402465577354708,0,0.0707389863908608,0,0,0.21746505658754,0,0,0,0,0,0.0756993646806285,0,0,0,0,0,0.0153968556552493,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.0362614228493996,0,0,0,0,0,0,0,0.0250608150909722,0,0,-0.00885263424591146,0,0,0.0882789032904067,0,0.224955574955617,0.0175260112494879,0,0,0,0,0,0,0,0,0,0,0.580159241863094,0,0,-0.0521200978423132,0,0.115453291877388,0,0,0,0,0,0,0,0,0,-0.0227162604553391,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.163195049188315,0.0541906496459664,0,0,0.0132058751194583,0,0,0,0,0.122222056880478,0,0,0,0,0,0.0821413159495661,0,0,0.0126177890476773,0,0.0338906779899575,0,0,0,0,0,0,0,0.326895652337918,0,0,0,-0.0647750037539699,0,0,0,0,0,-0.0242529621327139,0,0,0,0,0,0,0
