,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X600157.SH,X600362.SH,X600111.SH,X601992.SH,X600188.SH,X600299.SH,X601158.SH,X000027.SZ,X600352.SH,X600583.SH,X000539.SZ,X600623.SH,X600309.SH,X600660.SH,X002466.SZ,X000630.SZ,X600098.SH,X000792.SZ,X000883.SZ,X000709.SZ,X000898.SZ,X600021.SH,X600160.SH,X002470.SZ,X600578.SH,X600863.SH,X300072.SZ,X000060.SZ,X600489.SH,X600315.SH,X002004.SZ,X600547.SH,X601918.SH,X600008.SH,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.452971830106822,0,0,0,0,0,0.165518776605851,0,0,0,0,0,0.014076250768744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323174119437761,0,0.0368322920714582,0,0,0,0,0.035174453895952,0,0,0,0,0,0,0,0,0.0306027346276595,0,0,0,0,1.0842021724855e-19,-0.00582884828765934,0,0,0,0,0,0
X600028.SH,0.54057246957152,0,0,0,0,0,0,0.0117411669405668,0,0,0,0,0,-0.0115644024254468,0,0,0,0,0,0,0,0.0224446956794371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238794530963483,0,0,0.0780168439162337,0.0291517187169712,0,0,0,-6.93889390390723e-18,0,0,0,0.00425678523686114,-0.00125854236156386,0,0,0,0,0,0
X601088.SH,0,0,0,0.375490978320914,1.73472347597681e-18,0,0.200253439076901,0,0,0,0,0,0,0,0,0,0,0.128361358939972,0.0454406779357289,-0.050196254735288,0,0,0,0.0321465205080577,0,0,0,0,0.0168446713400688,0,0,0,0,0,0,0,-0.0109113367374297,0,0,0,0,0,0,0,0,0,-0.0295211721794006,0,0,0,0.00039154403564468,0,0,0,0,0,0,0
X600011.SH,0,0,0.170908176506246,0,0,0,0,0,0,0,0.371034738724744,0,0.148557530406222,0,0,0,0,0.109716018636125,0,-0.0188019142579702,0,0,0,0,0,-0.013463046992449,0,0,0.0086018693313026,0,-0.047058864673817,0.0536197094451753,0.125711497335697,0,0,0,0,0.0735704557703644,0,0,0,0,-0.0512371167397179,0,0,0,-0.0250735252921532,0,0,0,-0.000704814002399057,0.00623043495610232,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.174873422760104,0,0.173720957689677,0,0,0,0,0,0,0,0,0,0.0939971341893052,0,0,0,0.0719304752217537,0,0.302632165852538,0,-0.0990539860775101,0,0,0,0,0.0489630168831032,0,0,0.0918410280012337,0,0,0.0303430523322833,0.116185341778788,0,-0.00148488044075983,-0.0294687147471002,-0.0253491923716,0,0,0,0,0
X600019.SH,0,0,0,0.100970458522678,0,0,0,0,0,0,0,0,0,0,0.0435491537795195,0,0,0.0619379113166137,0.0223044722279911,0,0,0,0,0.167402325719833,0,0,0,0,0,0,0,0,0,0.184993139175253,0.112326168643802,0,0,0,0,0,0,0,0,0,0,0.012623958280584,0,0,0,0,-4.2351647362715e-22,0,0,0,0,0,0,0
X600585.SH,0,0,0.231947942164967,0,0,0,0,0,0,0,0,0,0,0.105457250808124,0,0,0,0.00112887557156699,0.0529981705734921,0,0.0638123820803268,0,0,0.0866142616106244,0,0,5.98710064383737e-05,0,0,0,0,0,0,0,0,0,0.0100778079760759,0,0,0,0,0.0949443458292355,0,0,0,0,0,0,0,0,-0.027209072470867,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.38315007868391,0,0,0,0,0.108477432835156,0,0.014511458952726,0,0,0,0.0717571557616317,0.086480794268348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304752723464685,0,0,0.0308254375131611,0,0,0,0,0,0,0,0.0416547539023561,0,0,0,-0.0150660682808782,0.00124587241850023,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778867675135999,0,0,0,0,0,0,0.0707495286629005,0,0,0,0.0520701287255822,0,0,0,0,0,0,0.162600475073959,0.0472886304297564,0,0,0,0,0,0,0,0.0468434602764573,0,0,0,0,0,-0.0158374808792974,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.133522809212175,0,0,0,0.01150544953047,0,0,0.217254497260498,0,0,0,0,0.0406625676768917,0.053082381907689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109581007727863,0,0,0.0764166642505252,0,0,0.0348800948541393,0.316844623924568,0,0,0,0,0,0.0671949895756909,0,-0.0108228692100976,0,0,0,0,0,0,0
X601991.SH,0,0,0.0456288143468662,0.359772689125029,0.0663481318991766,0,0,0.0827572692778906,0,0,0,0.02983157786066,0,0,0,0,0,0.0572028273448645,0.103789270451078,-0.0489565878008784,0,0,0,0,0,0,0.0511173586707456,0,0,0,0,0.0221155062389993,-6.93889390390723e-18,0,0,0,0,0,0,0.0790552120686737,0,0,0,0,0,0,0,0,0,0,0.00377883768620183,0.0023898151930703,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152980219846913,0,0.0295107472199059,0.062544178811438,0,0.11594669571065,0.0646825899434372,0,0,0.239457184910018,-3.46944695195361e-18,0,0,0.0890750061549234,0,-3.46944695195361e-18,0,0,0,0.268153178279337,0,0,0,0,0,0,0,0,0,0,0,0,0.0254063920832627,0,0,-0.00916269401845941,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.152523107435198,0,0,0,0,0,0,0.13786833090996,0.168920856177009,0,0,0,0,0,0.190930558130449,0,0,0,0,0,0,0,0,0,0,0.0411874138220568,-0.000357283031181506,0.0360419295053305,0,0,0,0,0,-0.122407398472366,0,0,0.00477174572264079,0,0,0,0,0,0,0,0,0,0,-0.0245517096091354,0.0303852729499151,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.337634749079897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135947660415379,0,0,0,0,0,0.134550273230855,0,0.0821418142627274,0.00273420831136779,0,0.131585283118364,0,-0.260024520809923,0,0,0.0130817287777109,0.000721939596246862,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.175009055671185,-0.022814151317772,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.164446320869183,0,0.312405588067591,0,0,0,0,0,0,0,0,0,0,0.0617873837721147,0.137966039742003,0,0,0,0.0659983141306436,0,0,0,0,0,0,0,0,0,0.059853030393413,0,0,0,0,0,0,0,0,0,0.0632417383924269,0,0,0,0,0.0325841429101947,-0.0759297727853609,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.141988856425241,0,0.261395102343808,0,0.0514444986008441,0,0,0.0800244957419251,0.0678600415238896,0.017461905569168,0,0.0260421334889139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024303322492919,0,0,0,0,0.0455577804102109,0.0186944820658525,0,0,0.340990557032586,0,0,0,0,0,0.0303603380907527,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0905139787982742,0,0,0,0,0,0,0,0,0,0.108836204158869,0.0590998479443239,0,0,-6.93889390390723e-18,0.00433607834658866,0.116350414091403,0,0,0,0,0,0,0,-0.0348682400773197,0,0,0,0,0,0,0,0,0,0,0,0,0.376441777755751,0,0,0,0,0.0781735696172905,0,0,0,0.0419302709454097,-0.0296591919194149,-0.0299266932802769,0,0,0,0,0
X601992.SH,0,0,0,0,0.0213334601819615,0,0,0,0,0,0.0441481007490422,0,0,0,0,0,0,0,0.218928619969622,0,0,0.175010938462244,0,0,0,0,0.239333381702238,0,0.0767241586511344,0,0,0.117112307718838,0,0,0,0,0,0.0835709855385595,0,0,0.0781923320960695,0.0431926757624746,0,0,0,0,0,0,0,0,-0.0379534236241943,0.00429350302708926,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.380651983702419,0,0,0.0633040221576871,0,0,0,0,0,0,0,0.320814643061671,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545358180706078,0.12070911681826,0.0153617436455285,0.0999768129155773,0,0,0,0,0,0,0,0,0,0,0,0.0464226952358854,0,0,5.42101086242752e-20,0,0,0.00807276768827834,-0.0141493341240509,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.0704432153485865,0,0,0,0,0,0,0,0,0,0,0,0.0732019305100039,0,0,0,0.0779268655990548,0,0,0,0,0,0,0,0,0,0.38693439733864,0.197137915553102,0,0,0,0,0.0928510838874419,0,-0.0384284815148425,0.109534427482603,0,0.00209578901416453,0,0,0,0.0323653194077495,0.0149325339822298,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0312602592677933,0,0,0,0.0919302534942176,0,0,0,0,0.131727477343221,0,0,0,0,0.511270903015115,0,0,0,0,0,0,0,0,0.108421802938736,-0.166946534726422,0,0,0,0,0,0,0.00179157074840394,0,0,0,0,0,0,0,0.0838109466433146,0,0,0,1.73472347597681e-18,-0.0519181605681651,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.302374172794821,0,0,0,0,0,0,0,0,0,0.0645061450894986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08011924741768,0,0,0.0499478407760938,0.108768046856614,0,0.221352348666947,0,0,0,0,0,0,0,0.0965153185431852,0.106451923471834,0,0,-0.0381375449704322,0.0568095660439527,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997342938895992,0,0,0,0,0,0,0,0,0,0,-0.0301365117935032,0.111020978224097,0,0.161922555014736,0,0.386202188977959,0,0,0.0474415086871674,0,0,0,0,0,0,0,0,0,0,-0.0426802491017985,0,0.10255187191924,0,0,0,1.73472347597681e-18,0.0163548511334483,0,-0.0474158877674627,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0.0959661142599137,0,0,0.012479813854334,0,0,0.103734936382192,0.236099852015657,-8.67361737988404e-19,0,0.0516347326514067,0,0,0,0.173421873368173,0,0,0,0.0566436254058287,0,0,0,0,0,0,0.0447165985168572,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00220036345180134,0,0.00453133127687964,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0304648801868556,0,0,0,0,0,0,0.398942191611423,0,0,0,0,0,0,0,0,0,0.0127217580383961,0,0,0,0,0.198865260702741,0,0.0239233441976505,0.0940092952492717,0,0,0,0,0.00489511894593608,0,0,0,0,0.0195615467165866,0,0,0,-0.0275514834615542,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413339092230539,0,0,0,0,0,0.111642547766618,0,0.0492622711758371,0.0986499252329722,0,0,0,0.00727825723577991,0.105608161189221,0,0,0,0,0.229958287013324,0,0,0.183980682988017,0,0.123040508337799,0,0.203376001892192,0,0,0.00573882798449096,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.234407995841771,0,0,0,0,0,0,0.0850212746025096,0.011294027870549,0.139653425376418,0,0,0,0,0,0,0,0,-0.0388977715924681,0,0,0.0167698070629436,0,0,0,0,0,0.171248202842031,0,0,0,0,0,0,0,0,0,0.146284463067891,0,0,-0.00997592068120372,0,0,0,0,0,0,0
