,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X002271.SZ,X000708.SZ,X600011.SH,X002460.SZ,X600660.SH,X000786.SZ,X600886.SH,X601898.SH,X600176.SH,X600010.SH,X600801.SH,X601600.SH,X600362.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600426.SH,X600111.SH,X600795.SH,X002080.SZ,X600688.SH,X600027.SH,X600299.SH,X601992.SH,X000932.SZ,X000301.SZ,X002466.SZ,X600803.SH,X600529.SH,X002075.SZ,X600219.SH,X600315.SH,X000027.SZ,X002353.SZ,X300037.SZ,X600486.SH,X000723.SZ,X000883.SZ,X601158.SH,X002409.SZ,X000898.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409288911693875,0,0,0.0210520825218994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438674547158203,0,-0.0214467506804721,0.0185334910771406,0.0968470727372196,0,0.0922897195004326,0.0236705848265928,0,0,0.0133569083110492,0,0,0,0,0.0110325504497447,0,-0.0226276942098127,-1.0842021724855e-19,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.00237342421658402,0,0,0,0,0.0123081984944573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207400539081265,0,0,0,0,0,0,0.0298472403227601,0,-0.0367390488796934,0,0,0,0.133080809837883,0.0656539857615326,0,0,0,0,0,0,0,0,0,-0.0277224120354318,0.00998727348786365,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0355034658526166,0.0878793372056836,0,0,0,0,0,0,0,0,0,0,0.298854359783757,0.0807632316220173,0,0,0,-0.0126797274985037,-0.0112646619175995,0,0,0,0,0,0,0,-0.0448279489042345,-0.0162680744931186,0,0.00980660941856714,0,0,0,0,0,0,0,0,0,0,0,0.0305034118829051,0.00314555556668908,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.120720736906281,0,0,0,0,0,0,0,0,0,0,0.10028627052318,0,0,0,0,0,0,0,0.0286834945296756,0,0.0414719414617835,0,0,0,0,0,0,0,0,0.0731290129848449,0,0,0.0186978623382681,0,0,0,0,0,0,0,0,0,0,0,0.0812584362466136,0,-0.0385709982411991,-0.00479380569320665,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.299467398657378,0.029170664864671,0,0,0,0,0,0,0,-0.141185764235332,-0.108120635416325,0,0,0,0.172756536927096,0,0,0,0.328046831725224,0,0,0,0,0,0,0,0,0,0.160213092396981,0,-0.0257433969328561,0,0,0,0,0,0.102849230002127,0.142491609781156,0,0,0,-0.0436770589036304,0,0,0,0.0163584133664813,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0840757053442059,0.00778490105827468,2.16840434497101e-19,0,0,0,0,0,0,0.000701428068081684,0,0,0.0373394995292304,0,0,0,0,0,0,0,0.140305015531439,0,0,0,0,0,0,-0.00755155147501283,0.00135655719057775,0.00307150653767262,0,0,0,0,0,0.113077692404762,0,0,0.132947273584204,0.0302103444305775,0,0,-0.0088490812935037,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0593656471017905,0,0,0.0423994753461487,-0.0236289891588513,0,0,0,0,0,0,0,0,0.484312422656159,0,0,0,0.0898097564624455,0.0900739300223305,0,0,0,0,0.00731203319083916,0,0,0,0,0.0057246985106145,0.0420974667563235,0,0,0.0453621309095581,0,0,0,0,0,0,0,0,0,0.102921419134584,0,0,-0.0376067965660169,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.17705771727899,0,-0.0403579003511999,0,0,0,0,0.0877560862789775,0,0,0,0.335203525513105,0,0,0,0,0,0,0,0,0.11328070571128,0,0,0,0,0,0,0,0,0.203039806520914,0,0.125824015907543,0,0,0,0.0250664656768272,0,0,0.0946564886716074,0,0,0,0,0.0453897645778391,0,0,0,0.0915639991474842,-0.00810569378470895,0,0,0,0,0,0
X000708.SZ,0,0,0,0,-0.095466805354714,0,0.0362443855429088,0,0,0.153073147213407,0,0,0,0,0,0,0,0,0,0,0.106780150959014,0,0,0,-0.0474117569512162,0.221652766562176,0,0,0,0,0,0,0.0775070424779509,0,0,0.0158876456048716,0,0,0,0.140929903823405,0,0,0,0,0.0923266023845237,0,0,0,0,0,0,-0.0637374283968728,0.0607682521760503,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0874208818546383,0,0,0,0,0,0,0.162371054420422,0,0,0,0,0,0.0894342158176335,0,0,0,0.741916289725039,0.153765243546953,0,0,-0.0849744861810461,0.114969714544171,0,0,-1.38777878078145e-17,0,0,0,-0.0455145588645015,-0.203019358529602,0,0,0,0,0,0,0,0,0.0577837048862489,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.229064501793937,0,0,0,0,0.0151527389614801,0,0,0,0,0,0,0,0,0,0.151188046587978,0.00963707057008263,0.00376897768293401,0,0,0,0,0,0,0,0,0,0.327354296482072,0.0476587391328933,0,0,0.0698663465931245,0,0,0.07844588723401,0.265784577075396,0,0,0,0,0,0,0,0,-0.0775877637606726,0.0345535678947665,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788499123205396,0,0,-0.0502816201623455,0.051740320243139,0.0580634632682809,0,0,0,0,0,0,0,0,0,0,0,0.111082459536,0,0,0,0,0.224758018206436,0,0,0,0,0,0,0.11467213972943,0,0.0601678022041394,0.0173208497943117,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.240259798637128,0,0.0767525639760679,0,0,0,0.267911723340224,-0.263327198858757,0,0,0.0697574769400193,0,0,0,0,0.270466911927587,0,0,0.171674127358412,0,0,0,0,3.46944695195361e-18,0,0,0,0.0550656485387674,0,0,0,0,0,-0.0989927239649691,0,0,0,0,0,0,0,0,0,-0.00103317207074985,0,0,0,0,0,0
