,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X600547.SH,X600362.SH,X600188.SH,X600688.SH,X601600.SH,X600795.SH,X300072.SZ,X600157.SH,X601991.SH,X600027.SH,X601992.SH,X600111.SH,X600489.SH,X600886.SH,X600660.SH,X600309.SH,X000723.SZ,X600623.SH,X601158.SH,X000792.SZ,X002466.SZ,X600299.SH,X000959.SZ,X002075.SZ,X000898.SZ,X000709.SZ,X000983.SZ,X000408.SZ,X600583.SH,X000883.SZ,X600549.SH,X000630.SZ,X600352.SH,X000937.SZ,X601699.SH,X600176.SH,X000060.SZ,X000539.SZ,X000027.SZ,X000935.SZ,X002092.SZ,X600219.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,-0.0198694454989525,0,0.0288840891417371,0,0,0,0,0.0038608776670183,0,0,0,0,0,0,0,0.0265657599926684,0.05021107338639,0,0,0.0122137868335301,0,0,0,0,0,0,0.0318420028697989,0,0,0.0826843728975626,0,0.0401518813939477,0,0,0,0,0,0.0320996385237387,0,0,0,0,0,0,0,-0.0116433178186182,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,-0.0385015669011912,0,0,0,0,0,0.0504311254308751,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124468012979177,0,-0.00477325181561173,0,0,0,0.0373952132194236,0,0.068144607233705,0,0,0,0,0,0,0.0303617023578434,0,0,0,0.00983362243240356,0.101852466365269,0,0,0,-0.0138384007004345,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.208710661548226,0,0.0596625333268471,0,0,0,0,0,0,0,0,0,0,-0.0428802143404339,0,0,0.00289870064884421,0.0502352373568378,-0.0965428173708483,0,0,0,0,-0.0173989120673444,-0.0174425920242013,0,0,0,0,0,0,0.0569539559394181,0,0,0.0706493319030781,0,0,0,0,0,0.0872273368258782,0,0,0,0,-0.0562473716377049,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0156112236800431,0,0,-0.0486533107239867,0,0,0,0,0,0.071405606418734,0,0,0,0,0,0,0.203413424674104,0,-0.0293904285649349,0,0.0280170797082549,-0.0380676414871188,0,0.0482570550641807,0,-0.0502079790691566,0,0,0,0.0274257701089732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554504628357647,0.007306201304917,0,-0.0189934469703848,0.0260531911008993,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.496897995281057,0,0,0,0.0433245568286079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00121050179595758,0,0.136295224276657,0,0,0.0892309395695236,0,0,0,0,0,0.0837173342738794,0.00853378769924426,0,0,0,0,0.0136130295983616,-0.133017223807897,0,0,0.0654053939843235,-0.0109635062328533,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,-0.109989146043276,0,0,0,0,0,0.0612155463503348,0,0,0,0.0298741545290278,0,0,0,0.133708466075146,0.195866739450271,0,0,0.0917617116271533,0,0,0,0,-0.0541322371139822,0,0,0,0,0,0,0,0,0,0,0.226083784021107,0.0321483671136282,0,0,0,0.0742047605454239,-0.0693000054934456,0,0,0.054269505344246,0.0263404836798193,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0308629285340971,0,0,0.0088022508899367,0,0.0613644535471865,0,0,0,0.00420157135829113,0,0,0,0,0,0,0.276404357644666,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0457142062476972,0,0,0,0,0.0911384137655877,0.0593336299769211,0,0,0,0,0.111664374072455,0,0,0.0182098937371986,0.0240577608556933,0,0,-0.0261752191901228,0,0,0,0,0,0,0
X601898.SH,0,0,0.295432217381412,0,0,0,0,0,0,0,0.249333693916174,0,0,0,0,0,0,0,0,0,0,0,0.0219129718560372,0,0,0.199232129150503,0,0,0,0,0,0,0,0,0.139332134001962,0,0,0,-0.0373797559677401,0,0.167525901421792,0,0.115066715186777,0,0,0,0,0.0323624695081372,0,-0.0388420854477127,0,0.02933247082103,-0.0681248883790184,0,0,0,0,0,0
X600547.SH,0,0,-0.108240901208563,0,-0.0109095414137673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.902076892232362,0,0,0,0,0,0.0105822950840518,0,0,0,0,0,0,0,0,0,0,0,-0.0132115791923824,0,0,0,0,0,0,0,0,0.0910716016788155,0.108324242010101,-0.00625951145470501,0,-0.078259472677646,0.0262115528112574,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0711728735152205,0,0,0,0,0.0454690891568482,0,0,0,0,0,0,0,0,0,0,0,0.0864790813497971,0,0,0,0,0,0.0140218216109702,0,0,0,0,0,0,0,0.0599360658437037,0.490175180499753,0,0.228639757194928,-1.38777878078145e-17,0,0.143979881544621,0,0,-0.00190265882749772,0,0.0751481122646818,0,0,-0.0225590657049422,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.0463352847460933,0.00362460832628451,0,0.129518558075408,0,0,0,0,0,0,-0.0746668215503286,0,0,0,0,0,0,0,0,0.0311754709288606,0,0,0,0,0.0216162336245193,0,0,0,0.0429637407961306,0,0.504897747726661,0,0,0,0.0498429225925011,0,-0.190187143029112,0,0.0416589229321842,0,0.13012565826181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.0190956636273937,0,0,0,0,0.0959549427881281,0,0,0,0,0,0,0,0.0247381512114586,0.153975304291204,0,0,0.0217689246852604,0.0291940318801977,0,0,0,0,0,0.129479238947521,0,0.0274500415009318,0.00830732039575227,0,0.0642284737420402,0,0,0,0,0.0433727809465118,0,0,0.0863690236697768,-8.67361737988404e-19,0,0.0280343871130557,0,0,0,0.0621725599975394,0,0,0,0,0
X601600.SH,0,0,0.129338651948617,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187674435674318,0,0,0.161110448459755,0,0,0,0,0,0,0,0,0,0,0.107919199191732,0.07738813150344,0,0,0,0,0.0924234793828192,0,0,0.00833710749263564,0.022414623908117,0,0,-0.0450893783751251,-0.0284167073422963,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,-0.000730936475588274,0,0,0,0,0,0,0.0252691481889411,0,0,0,0,0,0,0,0,0,0,-0.0118469601181296,0.0732555204889348,0.0639540740624403,0,0,0,0,0,0,0,0,0.0972253365590649,0,0.0215111464065086,0,0,0,0,0.0804390576777862,0,0,0,-0.00314201113412649,0.0533147048128214,0,0,0,0.00496217017990142,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,-0.0123344542114672,-0.154009487129747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257295640247944,-0.00669586734223363,0.415084653391896,0,0,0,0,0,0,0,0,0,0,0,0,0.133833790898893,0,0,0,0,0,0,-0.0656509903517902,0,0.700300769118242,-0.724578553731098,0.352407918323155,-0.535611873273677,0,0,0.509054127336108,0,0
