,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X600585.SH,X601898.SH,X600011.SH,X000792.SZ,X600019.SH,X600111.SH,X000301.SZ,X600660.SH,X600010.SH,X000708.SZ,X600795.SH,X600886.SH,X600547.SH,X000877.SZ,X601600.SH,X601991.SH,X600426.SH,X002271.SZ,X600027.SH,X600803.SH,X600362.SH,X000983.SZ,X600176.SH,X600348.SH,X601699.SH,X000629.SZ,X000408.SZ,X600160.SH,X000723.SZ,X600096.SH,X000786.SZ,X600985.SH,X600219.SH,X600995.SH,X600378.SH,X600157.SH,X002080.SZ,X600141.SH,X600489.SH,X600688.SH,X000933.SZ,X600549.SH,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.702475913281054,0,0,0,0,0,0.167974515575827,0,0,0.0368764350740099,0,-0.0493256559516056,0,0,0,0,0,0,0,0.0321155385725313,0,0,-0.076409161375829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296629989737369,0,0,0,0,0,0,0.0745822563030713,0,0,0.0847302553474003,0,-0.0181811873546734,0.0267694642785719,0,0,0,0,0,0
X601088.SH,0,0,0,0.173677665638744,0.300214730843427,0,0,0,0.228470240901648,0,0,0,-0.0953704721083001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190673912491036,0,0,0.0357144374299397,0,0,0.0627484133313998,0,0,0,0,0,0,0,0,0.0300147707737297,0,0,0,0,-0.0695317281969006,0,0,0.0319377172838211,-0.0468323803630061,0,0,0,0,0,0
X600028.SH,0.37722665373309,0,0,0,0,0,0.0257106932793388,0,0.053808465528462,0.020247841209373,0,0,0,0,0,0,0,0,0,0,0.0229598354354787,0.0890063835011114,0,0,0,0,0.0514275490493949,0.0148561095670987,0,0,0,0,0.00914091258619712,0,0,0,0,0,0,0,-0.00397097310254775,0,0,-0.0224943514045163,0,0.0989551365026004,-0.00365226155062786,0,-0.0052100242699881,0,0,0.00051505353413165,0.0113026657554717,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17675306786557,0,0,0,0,-0.0257266714859452,0,-0.0989173604676884,0,-0.0133153621918835,0,0,0.528869806021319,0,0,0,0,0,0,0,0.395949825612775,0,0,0,0,0,0.036942771316613,0.0423098691437133,0,0,0,0,0,0
X600188.SH,0,0.660751093896513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129241559209405,0,0.0646636984938059,0,-0.0223701700995725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165890669666151,0,0,-0.0957414632675469,0.0330439841997371,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.414383356313524,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0509422676704288,0,0,0,0,0,0,0,0,-0.206321679710246,0,0,0,0,0,0.0642355016516017,0,0,0,0,0,0,0,0,0.058480868656083,0,0,0,0,0,0.146825057487618,0.0739623865711553,0.0575964361681263,0,0.100050527998924,-0.0668967707389948,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.487847747960813,0,0,0,0,0,0,0,0.107955975268721,0,0,0,0,0,0,0.0945416943463935,0,0,0,0,0,0.0381335762115481,0,0,0,0.00859180529476479,-3.46944695195361e-18,0,0.207763156011029,0,0,0,0,0,0,-0.00703564309164385,0,0,0,0.305334631665339,0.0340029133054977,-0.144064960071589,-0.105426105064568,0,0,0,0.125279910146507,-0.0130961129660942,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,-0.0634434224986827,0,0,0.0759112449689294,0,0,0,0,0,0,0.0449604474845858,0.0966379021518326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905671208041644,0.341273039511958,0,0,-0.0437513084851795,0,0,0.128904954047696,0,0,0,0.0286675349487371,-0.074093481056044,0,0,0.00959877347747499,0.0126791980809494,0,0,0,0,0,0
X601898.SH,0.0872677522488602,0,0,0,0.0258371384457118,0,0.0634190158289108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10214590842839,0.0532674608983027,0.188323763362559,0,0.419960836979311,0,0,0.061341919851508,0,0,0,0,0,0,0.00815056226163673,0,-0.051617718018946,0,0.0303382901470094,-0.0307992852274328,0,0,-0.0445532174333423,0.1322827032632,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,-6.93889390390723e-18,0,0.0018230133649612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274040608058353,0.138438801360224,0,-0.0668475210849984,0.159974443400683,0,-0.000874538441551241,0.00933718505831632,0,0,0,0,0,0,0,0,0,0.352875565316895,0.0695863625814765,0,0,0,-0.114176799641194,0,0,0,0,-0.0294395976702115,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.0523542616921643,0.200068689866907,0,0,0,0,0,0.100823390700671,0,0,0,0,0,0,0,0,0.158020147608974,0,0,0,0,0,0,0,0,0,0.0221704958969924,0.00190547460636566,0.113748315824897,0,0.00505393490770806,0,0.240446190334845,0,0,0.0578521574591282,0,0,0,0,0,0,0,0,0,0,0,0.0391191587446401,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759642188227357,0,0,0,0.374889893181078,0,0,0.0284727219089063,0,0,0,0,0,0.0381886857651019,0,0,0,0,0,0,-0.0215838520139856,0.0916401917298152,0,0.250529737184035,0,0,0,0,0,0,0.0532791320004307,0,-0.162476784884529,0,0,0,-0.0733691856340159,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.159875183453139,0.0379119568051082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398206568965435,0,0,0,0,0,0,0,0,-0.0752021285185115,0,-0.0197535838605508,0.112921632607965,0,0.189354572810102,0,0,0,0.019437783555821,0,0,0,0.135889040457482,0,0,0,0,0,0,0,0,0.0208794154402394,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0.106090235239468,0.358401125804482,0.0217455170267573,0,0,0,0,0,-0.143372924901725,0,0,0,0,0,0,0,0,-0.435482182481312,0,0,-0.0390864792841734,0.231735136267563,0,0,0,0,0,0,0,0,0,0,0,0,0.00432400504563214,0,0,0,0,0,0,0,0,0.100361684116492,0,-0.148554771115831,0,-0.118703040673963,0.0655019863530048,0,0.628093997892631,0,0,0,0
X600660.SH,0,0,0,0,0,0.28765849382168,-0.0821430098747526,0,0,0,0,0,0.0801705343590167,0,0,0,0,0,0,0,0,0,0,0.117190865857777,0,0,1.73472347597681e-18,0,0,0,6.7762635780344e-21,0,0,0,0,0,0,0,0.0275784475942826,0.0325025812180778,0,0,0,0.00640659572017538,0,0,0,0,-0.0483286196847431,0,0,-0.0189462740291601,0.0278375186533648,0.0715161447183011,0,0,0,0,0
X600010.SH,0,0,0,0,-0.0888911436661857,-0.0116119382123371,0,0,0,0.0300277703653258,0,0,0.220113686306843,0,0,0,0,0,0,0,0,0,0.036542812142862,0,0,0,0,0,0,0,-0.072868441306186,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.332638725932248,0.18379095860557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727110540076459,0,0,0,0.0644756441812048,0,0,0,0,0,0.104085852118346,-0.0321356966860929,0,0,0,0,0,0,0,0,-0.0213133439401684,-0.0611286705703942,0,0,0,0,0,-0.0761219777254093,0,0,0.0492367658831847,0,0,0.171098385956096,0,0.150957572769184,0,0,-0.115094775358972,0,-0.0933224105286179,0,0,-0.0936084094466497,0,0
X600795.SH,0,0,0,0,0,0.201150764913533,0,0.337168353338436,0,0.0791599460183378,0,0,0,0,0,0,0,0,0.266274038248468,0,0,0.19741483385861,0.625831491773392,0,0,0,0,0,0,0,0,0,0.152431891827841,0,-0.369650335146821,0,-0.0202122633883056,0,0,-0.202206122276533,0.0730538557262348,0,0,0.158681319149928,0,0,0,0.103354757655865,0,0,0,0.0443914709362967,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0.00774960384735006,0,0,0,-0.0370341171889731,0,0,0,0.310714491826082,0,0,0,0,-8.67361737988404e-19,0,-0.035627573378859,1.73472347597681e-18,-0.0186280505588155,0,0,0,0,0,0,-0.017416134050905,0,0,0,0,0,0.132674399643358,0,-0.0169391190359296,0,-0.029638941017092,0,0,0,0,0,0,-0.111225926911705,0.0191392327313702,0.0133800556971199,0,0,0,0,0,0
