,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X601600.SH,X600188.SH,X600795.SH,X600886.SH,X600362.SH,X600547.SH,X000898.SZ,X002466.SZ,X600516.SH,X601992.SH,X600027.SH,X600111.SH,X600176.SH,X600299.SH,X600352.SH,X000709.SZ,X002460.SZ,X300072.SZ,X600339.SH,X000553.SZ,X600583.SH,X600808.SH,X002110.SZ,X600801.SH,X601158.SH,X000883.SZ,X000786.SZ,X000932.SZ,X000301.SZ,X600219.SH,X000629.SZ,X000792.SZ,X600426.SH,X000408.SZ,X600489.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,0,0,0.171529688001925,0,0,0,0.112593145513835,0.0745876429575668,0,0,0,0,0,0,0,0,0.15977948560657,0,0,0,0,0,0,0,0,0,0,-0.228506548937435,0.656321653482415,0,0,0,0.0380260250033973,0,0,-0.385393080202715,0,0,0,0,0,0,0,0,0,0.16744110258063,0,0,0,0.0099450779165756,-0.0301726730975445,0.406887765429037,0.106046586402018,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0.0959452308651918,0,0,0.382810729043003,0,0,0,0,0,0,0,0,0,0,0,0.327864663715966,0.112615759553352,0,0.103976091710533,0,0,0.190723474909982,0,0,0,0,0,0,0,0.0313917157809276,0.106566029169879,0,0,0,0,0,0,0,0,-0.0234479803840193,-0.0445097669835456,0,-0.0521572802094918,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.37050560965456,0,0,0,0,0.0207572411325341,0,0,0,0,0,0,0,0,0,0,0.330675730921592,0,0,0,0.0327604121305885,0.0888627948603537,0,0.0812235339020603,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0422125154628721,0,0,0,0.072915589302187,0,0,0,0,0,-0.000657805090150632,-0.0059672154364054,0,0,0,0,0,0
X600027.SH,0,0,0,-0.176374184543029,0,0.0920503454276081,0.288297953727155,0,-0.0531259645489687,0,0,0,0,0,0,0.232921163250184,0,0.0998965959710369,0.498581788361021,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131945928258979,0,0,0,0,0,0,-0.0877028272801266,0,0,0,0,0.0724054422150922,0,0,0,-0.05855174213878,-0.0203263467489672,-0.00466420366227056,-0.0307169106258692,0,0,0,0,0
X600111.SH,0,0,0,0.245122400766995,-0.0506604422720694,0.0124406418022538,0,0,0,0,0,0,0.267052221181951,0,0,0,0,0,0,0,0,0.1199888408627,0,0,0,0,0,0,-0.0690964028221285,0,0,0,0,0,0,0.0378663379957912,0,0,0.000325690589209286,0,0,0,0,-0.0417586175415034,0.0456591093375378,0,0.295001083597339,0,0,-0.0144003639693156,0.00228480605970838,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0424902322475183,0,0,0,0,0,0,0.178693236602055,0,0,0,0,0,0,0,0,0,0,0.116299149038376,0,0,0.0684366208691575,0,0.193032749482671,0,0,-6.93889390390723e-18,0,0,0,0.0571415868117156,0,0,0.0992334417335119,0,0.0621368381872503,0,0,0,0.00342802440438954,0,0,0,0,0.00720071508925144,0.00123277078153362,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746776211779074,0,0.263957409273388,0,0,0,-0.0713652698969839,0,0,0,0,0,0,0.505546597099728,0.0310781894206182,-0.330833134180225,0.0990373172640774,0.126403356108756,0,0,0,0,0,0,0,0.0347771320322452,0,0.549492584132621,0,0,0,0,0,0,0,0,-0.00311103591653953,-0.034443515370167,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.0438924315479127,0.11356921570238,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119187067103808,0,0.0943247770087999,0,0,0,0,0,0.0812016504814629,0,0.0162289180443547,0.0771213530656322,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0228663463929415,0.169486070608297,0,0.100397359849799,0,0,0.00976202576181446,-0.00132627632852523,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.323466028475307,0,0,0,0,0.0525104269530257,0,0,0,0,0,0,0,0,0.116101805110773,0,0,0,0,0,0,0,0,0.0156119188487592,0,0,0.0280182677804616,0,0,0,0,0,0.0627051315534472,0,0,0.00594335866356658,0.0662095757086049,0,0,3.46944695195361e-18,0,0,0.00370307102055524,-0.0182561400846387,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.0179974747373168,0,0,0,0,0,0,0,0,0,0,0,0,0.341399663437205,0.316172624310905,0.141112607287094,0,0,0,0,0,0,0,0,0.0224493329698911,0.123352302517186,0.0179885615912746,0,0,0,0,0,0,0,0,0,0,0.0210197814583885,0,0.22386128897291,0,0,0,0,-0.0108746286104554,0,0,0,0,0,0
X300072.SZ,0,0,0,-0.147762314976636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156283053347154,0,0,-0.660673708480631,0,0,0.189663137838893,0,0,0,0,0.167492958782245,0,0,0,0,0,0,0,-0.0328706923829004,0,0,0,0,0.213493595733788,0.369017076878088,0.230536334345433,0,0,-0.592268147586836,-0.0714254477086677,-0.131154695978648,0,0,0,0,0,0
X600339.SH,0.080747311586633,0,0,0,0.0627417431987537,-0.0238713689024861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233025995820831,0.0177267814784888,0,0,0,0,0,0,0,0.160917917044544,0,0,0.6077240806942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147590473349524,-0.0240907458667143,0,0,0,0,0,0
X000553.SZ,0.681231199902187,0,0,0,0,0,0.164652790119625,0,0,0,0,0,0.0497056044680118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302614080811633,0.0471741937115166,0,0,0,0,0,0.116706840142595,0,0,0,0,0,0,0,0.0544442119996084,0.108669623181652,0,0,0,-0.23047105064587,-0.00876779744303557,-0.0355215282227452,0,0,0,0,0,0
X600583.SH,0,0.175158625052009,0,0,0,0,0,0.10431886810259,0,0,0,0,0,0,0,0,0,0.146367405277352,0,0.110571920112183,0,0,0,0,0,0,0,0,0,0,0.350241137275665,0,0,0,0,0,0,0,0,0,-0.00516672595872428,0.0711300796802631,0,0.091202787149372,0,0,0,0,0,0.0147185475000717,0.0259249729645253,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.560277539277177,0,0,0,-0.122420468234324,0,0,0,0.00097242180686261,0,0.0214735856515144,-0.0412123845730743,0,0,0,0,0.213900823921002,0.0229545876111995,0,0,0,0.17835946347269,0,0,0,0,0.110058799496184,0,0,0,0,-0.0115710118573239,-0.0299965499509732,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.638655758493265,0,0,0,0,0,0,0,0.0497368717266976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197136751761785,0,0,0,0,0.0363888982774198,0,0,0,0.375332200574595,0,0,0,0,0,0,0,0,0,0.00151715312986981,0.0283940726375959,0,0,0,0,0,0
X600801.SH,0,0,0.177779904922257,0.346380974724406,0,0.121174592616929,0,0,0,0,0,0,0,0,0,0,0,0.240782578119669,0,0,0,0,0,0,0.0233682200340902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159487299097363,0.118698990180653,0,0,0,0,0,0,0.107202835998973,-0.164477571456479,0,0,0.032841032971498,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0.0489730337767816,0,0,0,0.0442978838405471,0,0,0,0,0,0.0226870957846148,0,0,0,0.0445846957741164,0,0,0.0259579850471572,0,0,0.0488444037394065,0,0.0415861011198756,0,0.0335551902264302,0,0,0,0,0,0,0,0,0,0,0.162648321362415,0,0.0794364934986736,0,0.0347391904328383,0,0,0,-0.00379708461307278,-0.0113183672928806,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0.0361513155885856,0,0.0210337227975822,0,0,0,0,0,0,0,0,0,0.00308454770612508,0,0,0.0198376480849741,0,0,0,0.0121833213969387,0.0421493994689917,0,0,0,0,0.0391162635910413,0.0210822995526442,0,0,0,0.056306052459541,0,0,0,0,0,0,0,0.157029044633832,0,0,0.0589177396981301,0,0,-2.16840434497101e-19,0.0151521424965759,0,0,0,0,0,0
X000786.SZ,-0.242565456678262,0,0,0.478537379645406,0,0.0342092498739686,0,0,0,0,0,0,0,0.307189026646658,0,0,0,0,0,0,0,0,0.327664123241598,0,0.0946874808903742,0,0.186608405116388,0,0,0,0,0,0,0,0,0.0199722581707119,0,0,0,0.0866636823095323,0,0,0,0,0,-0.0581248954741609,0,0,0,0.0398963955810139,0.0234945444713822,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573264645655827,0,0.091452187352222,0,0.0552309185046924,0,0,0,0,0,0,0,0,0,0,0,0,0.229988636892992,0.502067913635022,0,0,0,0.0371816284464966,0,0,0,0.105058467140988,0.0215101434578975,0,0,0,0,0,-0.00332052764679903,-0.0125041578458533,0,0,0,0,0,0
X000301.SZ,-0.0413533167460192,-0.0273946986719801,0,0,0,0,0,0,0,0,0,0,0,0.348960854628111,0,0,0,0,0,0,0,0,0,0,0.281895385269784,0.16735108125233,0,0,0,0,0.168587741855121,0,0,0,0,-0.28884956970056,0,0,0.145323791170974,0,0,0,0,0.0193576748257441,0,-0.0587717203355242,0,0,0.109254942266374,0.0408994637241243,0.0383580932420642,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.104513769358368,0,0.0618450691965405,0,0,0,0,0.221918546502172,0,0,0,0,0,0,0,0,0,0,0,0.0336853155299768,0,0,0,0.00427679588735412,0,0,0.0743568619287517,0.135750673900621,0,0,0,0,0,0,0,-0.148524479192636,0,0,0.0944073903307487,0,0.0388125958749214,0,0,0,0.00199729352007996,0.0140613340918348,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,-0.779451612556786,0,0,0,0,0,0,0,0,0,0.263585487424542,0,0,0,0,0,0,0,0,-0.0255871977153501,0,0,0,0,0,-0.312094041606389,0,0,0,0.171180922468065,0,0,0,-0.0899071257018222,0,-0.0903254154780037,0,0,0,0.0151203070771041,0.0979074068316072,0,0,0,0,0,0
X000792.SZ,0,0,0,0,-0.169022073655063,0,-0.282801954795778,0,0,0,0,0,0,0,0,0,0,0,-0.252578190591155,0,0,0.51742500609118,0,0,-0.168414596755334,0.211265569903559,0,0,0.479198752612135,0.0759260400594355,0.0730451862670584,0.0483061162374121,0,0,0,0,0,0,0,0,0,0,0,0,0.066902410151998,0,0,0,-0.640156969321128,0.045112282019174,0.0320674218079318,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0.403372463007431,0.0460250651863266,-0.095095775306895,0,0,0,0,0,0,0,0,0,0,0,-0.0949476113145531,0,0,0,0,0.270848134863936,0,0,-0.0298682825751638,0,0,0,-0.0537129310228358,0,0.316661612523834,0,0,0,0,0,0.165396889705251,0.323373592048011,0,0,0.0342551700997352,0,0,0,0,-0.128736981230318,-0.0216732540748806,-0.0277238888778323,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.350714774008001,0.292654414420903,-0.601943110641737,0,-0.186526203896419,0,0,0,0,0,0,0,0,0,0,0.19970974548679,0,0,0,0,0,0,0.18153985572587,0.114117250735566,0,0,0,0,0,0.116767579429254,0,0,0,0,0,0,0,0.217668194757015,0,0,0,0,0.0235940681502119,-0.0093188526437136,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.0766037966915791,0,0,0,0,0.0350321468733884,0,0,0,0,0.464369978038482,0,0,0,0.188626154217771,0,0.0703469564996069,0,0,0.00143949353313916,0,0,0,0,0,0,0,0,0,0,0,0,0.103515582585461,0,0,0.0193814698903002,0,0,0,0,0,0,0.000886318272940255,-0.028556490110335,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0.0443506755889007,0,0,0.0409729047304071,0,0,0,0,0,0,0,0.126312224478262,0.0156969819449765,0,0,0,0,0,0,0,0,0,0,0,0.05134116426349,0,0.129656998674775,0,0,0,0,0,-0.0190016731773957,0,0,0,0,0.0464696486308855,0,0,0,0,-0.00315861036353934,0.00307682276306169,0.011692765148013,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.00988121120728804,0,0,0,0,0,-0.14008354439286,0.188814597077032,0,0,0,0,0,-0.212131495549371,0,0,0.205107528197768,0,0,-0.188696085838714,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.0713003668927503,-0.0518552692415738,0.0338581357599363,0,0,0,-0.0301815224945622,-0.108334726128953,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,1.92982902914907,0,0,0.13551645487672,0,0,0.421911762815028,0,0,0,0,0,0,0,0,0,-3.08789373876982,0,0,-0.727806423735028,0,-1.83697614835252,0,0,1.10251554826705,0,0,0,0,0.387299125406977,1.74504185163552,0,0,0,0,-0.9121584236049,0,0,0,0,-0.726650863537621,0,0,0,11.1014828612035,0,0
TED,0,0,0,0,0,0,0,0,-0.902715199107842,0,-0.0139497189467623,0,0,0,0,0,0,0.335766063814193,0,1.03928678378254,-1.4209839746254,0,0,0,0,0,-1.18258697050686,0,0,0,-1.09528068788507,0,0,2.15232045182499,0,0,0,0,0,0,0.17870251972678,0,0,-1.38777878078145e-17,0,0,0,0.693964570693949,-0.899095378578697,-0.21652100407757,0,0,0,0,-4.69982907954447,0,0
RealEstate_excess,-0.147362181186938,-0.0639426304533506,0,0,0,0,0.094927784328117,0,0,0,0,0,0,0,0,0.0326153980690228,0,0,0,0.117366273550842,0,0,0,0,0,0.009858357360447,0,0,-0.097122226956107,0,0,0,0.0564194888467249,0,0,-0.107720829408455,0,0,0,-0.0074352376607717,0,0,0,0,-0.0514483016610517,3.46944695195361e-18,0,0,0,0.00955882986654436,0.00169028626634947,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0426078399791968,0,0,0,0,0,0,-0.0846078634267117,0,-0.0466301977377296,0,0,0,0.156997912008993,0,0,0,0,0,0,0,0,0,0.0669152745435173,0,-0.0153472402646074,0,0,0,0,0,0,0,0,0,0,0,-0.0609298942504396,0.0281101224881361,0.0364664085528129,0,0,0,0.00483579657034528,-0.00516914893930534,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.000852098940779098,0,0,0,0,-8.68579449717426e-05,0.00103997175665865,0,0,0,0,0,0,0.000284301508783439,-0.00134330904600793,0,0,0,0,0,0,-0.000616622490741589,0,0,0.00113452743207553,0,0,-0.0012675710220083,0,-0.000436426138654968,0,0,0.000541049795223456,0,0,0,0,0,0,0.00101391674000766,0,0,0,0.000663842994899006,-0.00106798949664098,0,0,0,0.0232527890792891,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0.00502918240558479,0,0,0,0,0,0,0.00552264286447666,0,0,0,0,0,0,0,0,0.000285330684112837,0.000854649778728031,0.0191938383991647,0,0,0,0,0,0,0,0,0,-0.0583178861813418,0,0,0,0,0,0,0,0,0.0174184370798187,-0.0420133222779708,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0172791144287292,0,0,0,0,0,0,0,0,0,0,0.00649061233226751,0,0,0,0,0,0,0,0,0,0,0,-0.00624100961068191,0.00615568586780983,0,0,0,0,0,0,0,0,0,0,0,0.00141142038780503,-0.00864853500242672,0,0,0,0,-0.00462648376867714,0.001601172985965,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.0102532460775923,0,0,0,-0.00894944760899932,0.0141647762255693,0,0,0,-0.00525387821282438,0,0,0,0,0,-0.00133082304467752,0,0,0,0,-0.0167334290921579,0.0320925568796412,0,0,0,0,0.0137347605837206,0,-0.0152939629189811,0.00254795773036485,0,-0.000716090136656432,0,0,-0.0159035716237723,0,0,0,0,0,0,0,0,0,0.00207492757633652,-0.00239492885851978,0,0,0,0,0,0
