,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X601898.SH,X600011.SH,X600585.SH,X600547.SH,X600886.SH,X600660.SH,X601600.SH,X002466.SZ,X000792.SZ,X002460.SZ,X600795.SH,X601699.SH,X000708.SZ,X600111.SH,X600010.SH,X600362.SH,X000301.SZ,X000877.SZ,X600426.SH,X000983.SZ,X600027.SH,X002271.SZ,X600803.SH,X600489.SH,X601991.SH,X600160.SH,X600985.SH,X000807.SZ,X000786.SZ,X000408.SZ,X600176.SH,X000630.SZ,X600612.SH,X000933.SZ,X000932.SZ,X300037.SZ,X600348.SH,X600219.SH,X002128.SZ,X600995.SH,X600688.SH,X601168.SH,X600157.SH,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0.30281718330872,0,0,0,0,0,0.280945211648465,-0.0349145011970265,0,0,0.110735558119612,0,0,0,0,0.10355966859528,0,0,0,0,0,0,0,0,0,0,0,0.124052548504069,0,0,0.10814898041194,0.039084253498121,0,-0.0827384526284097,0,0,0,-0.0727419483176567,0,0,0,0,0,0,0,0,0,0,-0.255054462158584,0,-0.0262654555064845,0.0464230938277035,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.333815164970956,0,0.157579120473215,0,0,0,0,-0.0513352187370397,0,0,0,0,0,0,0,0,0,0.172548981721765,0.215569229409195,-0.0907899064420442,0,0,0,0,0,-0.0699896255190791,0.0482057521542906,0,0,0,0,0,0,0.104856362814791,0,0,0,0,0,0,0,0,0,0.00724160540519594,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.162080943078211,0,0,0,0,0,0,0,0.0509390150227536,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154568001354561,0,0,0.212335371404783,0,0,0.337469187626311,0,0,0,0,0,0.154870383813461,0,0,0,0,0,0,0,0.0969549567833358,0,0,0,-0.0116647498786681,0.0268644313636009,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,-0.0736039150879305,0,0.260541246463537,0,0,0,0,0.0246705972469824,0.756435232001617,0,0,0,0,0.00609466307384143,0,0.00118287017469867,0,0,0,0,0,-0.108857054729302,0.110653448940347,0,-0.023528903166783,0,0.0432833754220621,0,0,0,0,0,0,0,0.190802361094646,0,0,0,0,0,0,0,0,0,0.0152821837341317,-0.028237103579357,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.0542620660916613,0,0.080774177669756,0,0,0,0.23593167431398,0,0.281442408483452,0,0,0,0,0.0144190978499687,0.298064081029673,0,0,0,0,0,0,0,0.128823061305495,0,0,0,0,0,0,0,0,0,0,-0.0602426600823749,0,0,0,0,0,0,0,0,0,0,0,-0.0508213816577413,0.0150344213799775,-0.0249965822618905,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,-0.0388707302135103,0,0,0,0.689424596860022,0,0,0,0,0.110322301651316,0.0409350472465317,0.133287313112721,0,0,0,0,0,0.0412444184137053,0.00152296555720786,-0.0584142793362298,-0.0298534942821993,0,0,-0.18718678732787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.362409533888503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0612644710210759,0,0,0.412883965667913,0,0,0,0,0,0,0,0.160936948237314,3.46944695195361e-18,0,-0.0127348721775672,0,0,0,0,0,0,0,0,-0.0275515493499402,-0.00252134896517907,-0.00327279299289849,0,0,0,0.0360184590983621,0,0
X601699.SH,0,0,0,0,0.347397526852421,0,0.144428674632765,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.234289266653082,0,0,0,0,0.0675959847508641,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.11476723826864,0,0,0.0906314117936036,0,0,0,0,0,0,0,0.0127018035580544,0.00913803004737927,0.0110120710948095,0,0,0,0.0484673633712734,0,0
X000708.SZ,0.0758339552049982,0,0,0,0,0.273976410487181,0,0.127998637405171,0,0,-0.242841588023818,0,0,0,-0.0836644981757522,0,0,0,0,0,0,0,0,0.0186488656388828,0,0,0.280460303638281,0.145095785561627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169352975477626,0,0,0,0,0,0,0.031156604019064,-0.0321286073172523,0,0,0,0,0
X600111.SH,0.077169280601294,0,0,0,0,0,0,0,0,0,0,0,0,0.268583643351197,0,0,0,0,0,0,0.105740859047015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111427542268125,0.0472090236520415,0,0,0,0,0,0.146497068120754,0,0,0,0,0.21272985027463,0,0.0400364598017329,-0.0294583136615247,-0.0533107380975548,0,0,0.0604733270648144,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135880798002582,0,0,0.102697443039726,0,0,0.217383210318307,0,0.215467787007731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151989282556774,0,0,0,0,0,0,0,0.0551131624744891,0,0,0,-0.0383172159337117,0.0156682168985984,-0.0287097536378939,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.056158405546332,0,0,0,0,0,0,-0.00829068769548917,0,0,0.144610588496036,0,0,0,0,0,0,-0.0494582207223002,0,0.148152492748624,0,0.0455099772128586,0,0,0,0,0,0,0,0,0.0704563708536626,0,0,0,0.0302245568112162,0.161509960756189,0,0,0,0,0,0.322510742529505,0,0,0.0116092002082129,-0.00712603335311028,0,0,0.032958344712728,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.139038552474558,0,0.0470280404573481,0,0.150739283554431,0,0,0,0,0,0,0,0,0,-0.0170941165689129,0,0,0,0,0,0,0,0,0,0,0,0,0.0761346777816235,0,0.113440944712536,0.10463448390934,0,0,0,0,0,0,0,0.12753223030177,0.0570059686793004,0.010836920920597,-0.00185058649228878,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0.129836124680406,0,0,-0.0138012215791151,0.513461202248216,0,-0.0407213412858191,0,0,0.0515946470658315,0,0.00161369444343553,0,0,0,0,0,0,0,0,0,0.0469569016064799,0,0,0,0,0,0,0,0,0.209107160855028,0,0,0,0,0,-0.0584204546115794,0,0.126569681824574,0,0,-0.0507955153343393,0,0,0,0,0,0.00247887180793189,-0.0266888260428888,0,0,0,0,0,0
X600426.SH,0,0,0,0.221825746917927,0.0621494157032234,0,0,0,0,0,-0.00492653665686617,0.388663919518157,-0.0863082055063903,0,0,0.0503362965851377,0,0,0,0,0,0,0,-0.0274646248118789,0,0,0,0.0578881348354628,0,0,0,0.0836301877123815,0,-0.125232750890204,0,0,0,0,0,0.442596657458997,0,0,0,0,0,0,0,0,0,0,0.363956803896701,-0.00116558534010362,-0.0120264727162786,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.0387316546585369,0,0,0,0,0.558398756476469,0,0,0,0,0,0.740858090923393,0,0,0,0,-0.174074297820437,-0.10275806539121,0,0.122492136081528,0,-0.133335702654367,0,0,0,0,-0.181947063132219,0,0,0.144967632690542,0.273623633682154,0,0,0,0,0,0,0,0,0.0842623638970886,-0.053366198901123,0,0,0,0.372995900997556,0,0
X600027.SH,0,-0.00947636231686178,0,0,0,0,0,0.512514486072352,0,0,0,0.00214227894572342,0,0,0,0,0,-0.0738452942835571,0,0,0,0,0,0,0,-0.14227764256569,0,-0.0692652756812791,0,0,0.314429718858686,0,0,0,-0.154273135101954,0,0.0394619346331156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00581583036191576,-0.00271743462395157,-0.0766246680443394,0,0,1.73472347597681e-18,0,0
X002271.SZ,0,0,0,0,0,0,0,0.130513622740278,0.396215136451868,0,0,0,0,0,3.46944695195361e-18,0.131234447580656,0,0,0,0,0,0,0,0,0,0,-0.794404925483154,0,0,0,0.262614992449966,0,0,0.132991250916458,0.35584040659596,0,0,0,0.1503701716521,0,-0.0527425688532656,0.0985461562086523,0,0,0,0,0,0,0,0,0.102910332584127,0,0.0155433006821722,0,0,0,-0.00835968685950612,0,0
X600803.SH,0,0.11062744820574,0,0,0,0,0,0,0,0,0,0.209272027444536,0,0,0,0,0,0,0.227837969039138,0,0,0,0,0,0,0.105053244625484,0,0,0,0,0.437024754030438,0,0,0,0.0201829972047671,0,0,0,-0.329204131523026,0,0,0.110630314360486,0,0,0,0,0,0,0,0,0.152671153343414,-0.0143550640443625,-0.0120198547639899,0,0,0,0,0,0
X600489.SH,0,0,0,-0.0418871476418142,-0.0186388564513801,0,0,0,0,0.600378446314115,0,0,0.038675554961833,0.038565712801035,0,0,0,0,0.0367172061748354,0,0,0,0,0,0,0,0,0.0137513354216185,-0.0630099289562229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00904707300141449,-0.00702944496841076,0,0,0,-0.0450273337947019,0,0
X601991.SH,0,0,0,0,0,0,0,0.171912228099321,0,0,0,0,0.0914684478768384,0,0,0,0.102820160143078,0,0,0.16315049563827,0,0,0,0,0.0469655406480939,0,0.108608553639949,0.0748328159132326,0.0290706341576449,0,0,0,0.0458102356684229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186311032345237,0.0108672192305068,0,0,0,0,0,0
X600160.SH,-0.198259642002677,0,0,0,0,0,0,0,0,0.0901375352478037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686915193639335,0.00672986625874831,-0.0642474691666573,0,0.00391125501623278,0,0,0,0.225198093466781,0,0,0,-0.0618616320525786,0.317512560083847,0,0,0,0,0,0.451964424917409,0,0,0,0,0,0,0,-0.0413437139015273,0,0.086416246732276,0,0,0,0,0
X600985.SH,0,0,0,0.0820988366045641,0.427076506654817,0,0,-0.0873399056544288,0,0,0,0,0,0,0,0,0,0.21647186835669,0,0,0,0,0,0,0.130984069542546,0,0,0,0,0,0,0.0208051102690288,0,0,0,0,-0.205934339723238,0,0,0,0,-0.0801832644590896,0,0,0,0,0,0,0,0,0,-0.0229070396387028,0.0140628480964426,0,0,0,-0.0272861453227766,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,-0.394155776399033,0,0,0.612913694093401,0,0,-0.135711482255292,0,-0.240162629112777,0,0,0,0,0,0,0,0,0,0.109649288971538,0,0,0,0,0,0,0,0,0.0511477335840839,0,-0.0500428136192227,0.25157824165285,0,0,0,0,0,0.0399837508386176,0,-0.208564504922807,0,0,0,0,-0.00100179547885772,0,0,0,-0.0854133102423155,0,0
X000786.SZ,0.106853537789222,0.0367428627015097,0.0624528799741885,0,0,0,0,0,0.260199832354892,0,0,0.161867058550291,0,0,0,4.33680868994202e-19,0,0,0,0,0.124514789259909,0,0,0,0,0.110608386051059,0,0,0,0,0,0,0,-0.0375869267547096,0,0,0,0,0,0.23313467317216,0,0,0,0,0,0.0888990694763154,0,0,0,0,0,0.0186177655987831,0.0190475488045277,0,0,0,0.0906195278039863,0,0
X000408.SZ,0.0601913724040541,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0.159826161907996,0,0,0.598564970847703,0,0,0,0.0890014247709426,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0103610148155046,0,0.0659091035501719,0,-0.172730741026499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296095926928886,0,0.214459534543465,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.636414907099226,0,0,0,0,0,0,0,-0.105766553646797,0,0,-0.0696952274261324,-0.373064517895863,0,0,0,0,0,0,0.0882555749691308,-0.288377178161831,0,0,0.0622467738706963,0,0.0698587055567508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0857742648639847,0,0,0,0.094428667649313,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0929950485197686,0,0,0,0,0,0,0.20478215035611,0,0,0,0,0,0,0,0,0,0,0,0.0906537006235761,0,0.0535710449796695,0,0,-0.092958676829501,0,0,0.0876422250993288,0,0,0,0.0727548429307514,0,0.104731885602385,0,0,0,0.0624126335365157,0,0.00756808033375073,-0.0230824045595262,0,0,0,0,0,0
X600612.SH,0.105787398136859,0,0,0,0,-0.192799467071436,0,0,0,0,0,0,0.09159449211754,0,0,0,0.0913039378171497,0,0,0,0,0,0.577355843858586,0,0,0,0,0,0,0,0,0,0,0.11348078607564,0,-0.183067705242966,-0.0545525517736072,0,0,0,0.144033255033677,0.0595880479517921,0,0,0,0,0,0,0,0.162880150905652,0.0382883570907324,0,0.0205648890948234,0,0,0,0.134759802174617,0,0
X000933.SZ,0,0,0,0,0.23450234123712,0,0,0,0,0,0,0,0,0,0,0,0,0.0930854887900934,0,-0.0321268595642172,0,0,0,0,0.0893139355500263,0.0610207635763997,0,0,0,0,0,0,0,0.590747774361417,0.0451167802631368,0,-0.191264836681562,0,0,0,0,0,0,0,0,0,-0.0780078228542994,0.188624459291234,0,-0.0280226467183954,0,0.00343149820810019,0.00293741205872775,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.317716766245852,0,-0.0913758014522562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254286507264571,0,0,0,0,0,0,0,0,0.222617547461658,0,0,-0.127695805178601,0.0256527146268113,0.00493101922705857,0,0,0,-0.00393298286330795,0,0
X300037.SZ,-0.150818616438038,0,0,-0.0866533652801547,-0.139775549207282,0,0,0.020052592253094,0,0,0.183456294266634,0,0,0.133680112963503,0,0,-0.0689372956814743,0,0,0,0,0,0,0,0,0,0,0,0.165341382012354,0,0,-3.46944695195361e-18,0,0.290130054212981,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270335907945703,0,0,0,0,-0.019093850338358,0.0430398084986744,0.106268022199729,0,0,0,0,0
X600348.SH,0,0,0,0,0.0201658204416132,0,0,0,0,0,0,0,0,0,0,0,0,0.0485249144842914,0,0,0,0,0,0,0,0.0720794410708261,0,0,0.0686132594951066,0,0.049608939382664,0.265274241690932,0.0404961512632865,0.00682229648686405,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.178063879121646,0,-0.000768120129857021,0,0,0,0,-6.93889390390723e-18,0,0
X600219.SH,0,0,0,0.0805966222647188,0,0,0,0,0,0,0,0,0.0153655344280617,0,0,0,0,0,0,0,0,0.0855599049134069,0,0,0,0,0,0.0680376987004286,0,0,0.0274217087461381,0,0,0,0,0.098498908331133,0,0.171427424530636,0,0,0,0,0,0,0,0.0133274705968326,0,0,0,0.154989324737013,0,-0.00304122598484964,0.00747803988813714,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.110429341697266,0,0,0.0706736670819452,0,0.164362672697282,0,0,0,0,0.0638392886252095,0,0,0,0,0,0,0.142193309866676,0,0,0,0,0,0,0,0,0.037482056221692,0,0,0,0.246647987425582,0,0,0,0,0,0,0.00211498108704034,0,-0.00316604843211709,0,0,0,0,0.0525662670695357,0,0
X600995.SH,0.303349807989313,0,0,0,0,0,0,0,0,0.0255975680279933,0,0,0,0.0731022749940053,0,0,0.184352809528121,0,0,0,0,0,0,0,-0.0521482738167561,0,0,0,0.0247673785820747,0,0,0.0950319019664216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00525049074327125,0,0,0,0,0.0490035867831134,0,0
X600688.SH,0,0,0,0,0,0.0625998143926258,0,0,0,0,0,0,0,0.0852233015030906,0,0.00731142082430573,0,0,0,0.0405222618892595,0,0,0,0,0,0,0,0.0913602140644855,0,0,0.21652211008602,0,0,0,0,0,0,0,0,0,0.16235709238601,0,0,0,0,0,0,0,0,0,0,-0.0130130698725946,-0.010352965752825,0,0,0,0,0,0
X601168.SH,0,0,0.0564404708052398,0,0.0913584177076592,0.202091616800884,0.0350381112208058,-0.225025001771062,0,0,0,0,0.102731287532911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423267593637995,0,0,0,0,0,0,0.0487900035465038,0.0732352380782601,0,0,0.0361765381916945,0,0,0,0,0,0,0,-0.136523054038641,-0.0127920563537934,0,0,0,0,0,0,0
X600157.SH,0,0,0,0.0327564174885876,8.67361737988404e-19,0,0,0,0,0,-0.0188415838000799,0,0,0.0386337357616841,0,0,0,0.132982887659125,0,0.189885704694076,0,0,0,0.0345974595609411,-0.0307398780655814,0,0,0.0665547564684583,0,0,0,0.0442169172419558,0,0,0,0,0,0,0,0,0,0,0.0496298739036258,0,0,0,0,0,0,0,0,-0.0340582492789278,0.0261895649298335,0,0,0,-0.0951692741900759,0,0
X000629.SZ,0,0,0,0.0563314754311012,0,0.0582229001614349,0,0,0,0.0489246165310066,0,0,0.141193584484798,0.116800134279545,0,0,0,-0.0525361250917024,0,0.161572363105592,0,0,0,0,0,0,0,0.0537954289387856,0,0,0,0.00941538739540019,0,0,0,0,0,0,0.138867747009162,0,0,0,0,0,0,0.0251584807910816,0,0,0,0,0.0522396282225252,0.000727651994614134,0,0,0,0,0.00397382993148485,0,0
Change_TY3M,0,0,0,0,-0.455763349512574,0,0,0,0,0,0,-0.100201142344094,-0.0196285000353841,-0.125563000995626,0,0,0,0,0,0,-0.332344305443727,0,0.550145373636276,0,0.165310200796235,-0.0648857289068108,0.140745892127748,0,0,0,0,-0.225716526532086,0,-0.23597974484344,0,0,0,0,0.077802994714927,0,0,0,0,0,0,0,0,0,0,0,0,0.0583135275526108,-0.100422230387527,0,0,0,0,0,0
Slope,0.0609847586140146,0,0,-0.108263718418289,0,0,0,0,0,0,0,0,-0.0188827621407753,0,0,0,0,0,0,0.759834661451362,0,0,0,0,0,0.675620727621044,0,-0.0786675970321338,0,0,0,-0.35573736263607,0,-0.692363797146304,0,0,0.515497946208708,0,-0.282704594547483,0,0,-0.181998844195564,-0.110015645632047,0,0,0.186169830067715,-0.358158766314617,0,0,0,0.261300656758635,0,0.959017979544766,0,0,0,-2.94421377768922,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128326468058245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661379377646962,0,0,0,0,0.534908310565118,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.086055550938663,0,0.00804761715488633,0,0,0,0.0322082668706191,0,0,0,-0.00441887780447074,0,0,0,0,0,0,0,0,0,0.0648364345368775,0,0,0,-0.0574663199365691,0,0,-0.0588957953999014,0,0,0,-0.0767279133738023,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102227804047182,-0.0166470402515512,0,0,0,0,0,0
MKreturn,0,0,0,-0.0975304183018893,0,0,0,0,0,0,0,0.0125603849617896,0,-0.0762548955845078,0,-0.0318422434702084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109365824205513,0,-0.00999185579096807,0,0,0.124349935888925,0,0,0,0,0,0,0,0,-0.0753320054040988,0.0046496029437991,-0.00580233665943469,0,0,0,0,0,0
MKvol,0,0,0,0,-2.71050543121376e-20,0.00021541663801904,0,-0.000827321599609094,0,0,0,0,0,0,0,-0.00217928082789214,0,0,0,0,0,0,3.28413347527027e-05,0,0,0,0,0.000922480288735956,-0.000566195051881464,0,0,0,0,0.00132860179731639,0,0.00118018214063009,0,0,0,0,0.00253053751124222,0,0,0,0,0,0.00347148886308095,0,0,0,0,0.00262437012685743,-0.00295823960874421,0.00275503177548327,0,0,-0.00701732404843291,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00173999000076581,0,0,0,0,0,0,0,0,0,0,0,0.0447279666305353,0,0,0,0,0,0,0,-0.241252518236449,0,0,0,0,-0.0678340422961198,0,0,0,0,0,0,0,0,0,0,0,0,-0.320564757133631,0.328467440386067,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00605527842024644,0,0,0.0111047705806688,0,0,0,0,0,0.0124957636218819,0,0,0,0,0,0,0,0,0,0,0.00499294312439406,0,0,0,0,0,0,0,0.00348467467892987,0,0,0.0261121592889248,0,0,0,0,0,0,-0.00648061092351161,0.0101111672746152,0,0,0,0.012817633056961,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00674122186553567,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00361188089892455,-0.00144599920726944,0,0,0,0,-0.00445493777764497,0,0,0,0.0059779695692193,0,0,0,0,-0.00613103381799409,0,-0.00650574473329531,0,0,0,0,0.0122511306768349,0,0,0,0,0,0.00306112517923402,0,0,0,-0.0131015408855278,0.00931546039657628,0,0,0,0.0571977507459853,0,0
