,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601991.SH,X601898.SH,X600010.SH,X600795.SH,X601600.SH,X600886.SH,X600188.SH,X600111.SH,X600362.SH,X600027.SH,X600309.SH,X601992.SH,X600688.SH,X000792.SZ,X600583.SH,X601158.SH,X000898.SZ,X600547.SH,X600352.SH,X000709.SZ,X000831.SZ,X600489.SH,X000883.SZ,X002353.SZ,X000539.SZ,X000027.SZ,X600008.SH,X000825.SZ,X000629.SZ,X600549.SH,X000630.SZ,X600808.SH,X600660.SH,X600315.SH,X002470.SZ,X600021.SH,X600578.SH,X000983.SZ,X600307.SH,X601699.SH,X600863.SH,X600098.SH,X000960.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0.203313796550895,0.246559088042049,0,0.151780793917133,0,0,0,0,0.0899311626024628,0,0,0,0,0,-6.93889390390723e-18,0,0.0792963213752055,0,0,0,0,0.0883658873505754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211388328834567,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0.133936562409494,0,0,0,0,0,0,0.106027776226452,0,0,0,0.00707711641459612,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0847969403100257,0.0785294209346275,0,0.0523091963814925,0,2.16840434497101e-19,0,0,0,0,0.0723966644556517,0,0,0.0877897530304961,0.197203257723914,0,0,0,0,0,-0.013790142805479,0,0,0,0,0,0
X600188.SH,0.31647832605216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208106659771332,0,0,0,0.239457024427126,0,0,0,0,0,0,0.0632403762508147,0,0.258874715335373,0,0,0,0,0,-0.0036182827833267,0.0105320695579781,0,0,0,0,0,0
X600111.SH,0,-0.0153231058227728,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0991611458331287,0,0.131134494114474,0,0,0,0.039783568562847,0,0,0.369482142054748,0.0374197619051727,0,0,0,0,0,0,0,0.10770329491046,0,0,0.055128526645816,0.102110260741163,0,0,0,0,0,0,0,0,0,0,0,0.0333251158656038,0,0,0,0,0,0,0
X600362.SH,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.130467196084554,0,0,0,0,0,0,0.00979998762571484,0,0,0.0118866665219096,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0818715118146923,0,0,0,0,0,0.166593840712853,0,0,0.0490579341300315,0,0,0,0,0,0,-0.0103926695420982,0,0,0,0,0,0
X600027.SH,0,0,0,0.236812553909365,0,0,0.122634138949591,0,0.0276085003190439,0.196709076159165,0.0997026424580734,0,0,0,0,0,0,-0.0113851150566,0,0,0,0.0913717594935572,0,0,0.0762608249335008,0,0.120028811055436,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0361207591106976,0,0,0,0,0,0.0706599506418632,0,0,0,0,-0.0118078852377921,-0.167676065972986,0,0,0,0,0
X600309.SH,0,0,0,0,0.00523745815101023,0,0,0,0,0,0,0.264010483205112,0.110115217812627,0,0,0,0,0,0.00753768158046728,0,0,0,0,0,0.040952888363851,0,0,0,0,0,0,0.00201228649500181,0,0,0,0,0,0,0.236600737515777,0,0,0,0,0,0,0.20004859429371,0,0,0,0,0,0.0160410443918586,-0.00500717864745366,0,0,0,0,0,0
X601992.SH,-0.194000641293005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251087772922721,0,0.0845226876733561,0,0,0,0,0,0,0,0,0.123977805004,0.0786154564651099,0,0,0.0808118289039495,0,0,0,0,0.117871841881797,0,0,0,0.0178118888283812,0.149636460093887,0,0,0,0.00116527542628004,0.1288658822689,0,0,0,0,0
X600688.SH,0,0.45192999630668,0,0,0,0,0.0378084364105719,0,-0.0914516255130355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207809748256399,-0.0849972872441839,0.126791540326438,0,0,0,0,0,0,0,0.0685110645246835,0,0,0.074679296142231,0,0,0,0,0,0,-0.0255527715479899,-0.00872576531852071,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174175953066635,0,0,0,-0.134121336494723,0,0,-0.0206173634638584,0,0,0,0,0,0.109780949595216,0.0911821326112257,0.0533011760299403,0,0.310651293043167,0,0,0,0,0,0.0158769046052377,0,0.0325473291474476,0,0,0.0897160379800831,0,0,0.0910915951058065,0,0.0316748494564315,0,0,0.0102699930855862,0.0221166602787767,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.0530398028811612,0,0.0361886292001447,0,0.0707339802222805,0.133249167230485,0,0,0,0,0.0556807177668337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053068336279659,0,0,0,0,0,0,0,0.0308442572780615,0.0206185752067359,0,0.00997900399801248,0,0.218908697304057,0.0693526560577157,0.083161120343717,0,0,0,-0.0153155063541237,-0.0124041193264879,0,0,0,0,0,0
X601158.SH,0,0,0,0,-0.0349819323088833,0,0,0,0.0626223774591077,0.176618981199368,0,0,0,0,0,0.0914755202996032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276061623898735,0,0,0.11304420847806,0.086376840152428,0,0,0,0,0,0,0,0,0,0,0.0103726274216986,0,0,0,0,0,0,-0.103481209898948,-0.0676572471446206,0,0,0,0,0,0
X000898.SZ,0.0059227491295063,0,0,0,0,0.203816181265394,0.0131531434290652,0,0.0736159811344444,0,0.107277842252676,0,0.0959892193413636,0,0,0,0,0,0,0,0,0,0,0,0,0.244275359747334,0,0,0,0,0,0,0,0.0775994598768084,0,0,0,0,0,0,0,0,0.0283197605935034,0,0.0354980700802024,0,0,0,0,0,0,0,-0.000228878231117469,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.0672208343500794,0,0.10558955715529,0,0,0,0,0,0.151572754090289,0.0992494690804867,0,-0.0570808077103434,0.0325208901597479,0,0,0,0.0379657806927381,0,0,0.0998791187486764,0,0,0,0,0.00419376917350144,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0455524973918438,0,-0.00122476300877787,-0.00664341067557463,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0887862538270838,0,0,0,0,0.00114956114709442,0,0,1.73472347597681e-18,0,0,0.0917611067697843,0,0,0.140770646210186,0.0546736260199069,0,0.208757159587042,0,0,0,0,0,0,0,0,0.0504294873414374,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0402591909945837,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.178676013244152,0,0,0.00901007927658764,0,0,0,0.0050934515544633,0,0,0.0233003754507171,0,0,0,0,0,0,0.493155760134796,0,0,0,0,0,0,0.049040661385808,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.117652389954086,0,0,0.0626039076739201,0,0,0,0,0,0,0,0.000171308045974294,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0.072797122251114,0,0.011993292572394,0.172784570870059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479027384442601,0,0,0,0.177413883746705,0,0,0,0,0,0,0,0,0.138008791086655,0,0,0.0308981404180737,0,0,-0.0014180238628183,-0.00767607531069938,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.0599696780585439,0,0,0.0606229362161191,0,-0.0937630680220051,0,0.294460391261635,0,0,0,0,0,0.050920739843648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103843013914502,0,0,0,0,0,0.202981646662691,0,0,0,-0.0726267488719009,-0.0232961437565233,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,-0.452904168504712,0,0,0,0,0,0,0,0,0,0.0239739872251519,0,0,0,0,0,0,0,0,0,0,0,0.0508108828316788,0,0.0284487776792628,0.0886354044648628,0,0.0162922823191456,0,0,0,0,0,-0.00406193763512877,0,0,0,0.048637029736601,0,0.0728465487602769,0,0,0,0,0.011074558022208,0,0,0,0,0,0
X002353.SZ,0,0,0,0,-0.0721947862104469,-0.0646232532581127,0,0,0,0,0,0,0,0,0,0,0,-0.0205551353149523,0,0.0990600071396805,0,0,0,-0.0330502679738279,0.142451344118628,0,0,0,0,0,0,0,0.228795562905492,0,0,0,0,0,0,0,0.198570614532618,0,0,0,0,0,0,0,0,0,0,-0.0161319762889718,-0.00191481222182558,0,0,0,0,0,0
X000539.SZ,0,0,0,0.081508018851814,0,0,0,0,0,0,0,0.120266749616072,0,0,0,0,0,0,0,0,0,0,0.0983199535842666,0,0,0,0,0,0,0,0,0.130335068993307,0,0,0,0,0,0.0659951984492465,0,0,0,0,0,0,0,0,0,0.134256369705443,0,0,0,0,-0.0347926122469554,0,0,0,0,0,0
X000027.SZ,0.235934575873314,0,0,0,0,0,0,0,0.0246938456103806,0,0,0,0.0249825005192251,0,0,0,0,0,0.0709630277331904,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194883833506727,0.0378821200498387,0,0,0,0.0264990283872839,0,0,0.0992929605814966,0.214703676864574,0,0,0,0,0,0,0,0,0,0.0232491394583759,0.00250005978073402,0,0,0,0,0,0
X600008.SH,0,0.10659448641266,0.158096333703268,0,0,0,0,0,0.0324909978053115,0,0,0,0.037131388397323,0,0,0,0,0.0276817710138532,0,0,0,0.360114258167256,0,0,0,0,0,0,0,0.0752871703181293,0,0.0813509951536008,0,0,0,0,0,0,0,0,0,-0.122349015620399,0.176853873176875,0,0,0,0,0,0,0,0,0,0.00473164693055497,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0.342855176948797,0,0,0,0,0,0,0,0,0,0,0,0,0.0669984250174331,0,0,0,0.145142395404278,0,0,0,0.123125738485703,0,0.114791412560126,0,0,0,0,0,0.0821868526499202,0,0,0,0,0,0,0.0271848219420218,0,0,0,0,0,0,0.019137642733127,0.0042202396264065,0.0648888128656261,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0.203592402651274,0.0836377402187409,0.0661573763495449,0,0.00866345801646843,0,0,0,0,0,0,0.0466512500586649,0,0,0,0,0.346509247198686,0,0,0,0,0,0,0,0,0,0,0.010687282247779,0,0,0,0,0,0,0,0.0608082561811801,0,0,0.0232073744788098,0,0.00569863808325885,0,0,0,0,-0.0348680121385956,0.00098942317179459,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0.0694820963609495,0.246841449135018,0,0,0,0,0,0,0,0,0,0,0,0,0.0294908508540541,0,0,0.0395603467151528,0,0,0,0,0,0,0,0.0118375026102315,0.0655955809571166,0,0,0,0,0,0,0,0,0,0,0,0.0629335624391298,0,0.113823435019748,0,0,0,0,0.00908671129460694,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.274717899035074,0,0.54444610744793,0,0,0,0,0,0,0,0,0,0,0,0.182589180497938,0,0,0,0,0,0,0,0,0,0,0.00634835751403626,0,0,0,0.0475252693403576,0,0,0,0,0,0,0,0,0,0.0155192259738365,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,-0.0953972779773376,0,0.212664111058727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723065557883076,0,0,0,0,0,0.0772721333382414,0,0.32746333680795,0,0,0,0,0,-0.142547369662453,0,0,0.4431877923861,0,0.00373719075782889,0,0,-0.0553590942709246,0,0,0,0.107740827696028,0.0305866953725275,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.104891538225821,0,-0.0433314253453821,0,6.93889390390723e-18,0,0,0.0554625604455516,0,0,0,0,0,0.0528799591894855,0,0,0,0,0,0,0,0,0,0,0,0,0.0736463670821463,0.0213613461930742,0,0,0,0.226343749536492,0,0,0,0,0,0,0,0,0,0.0521891601820244,0,0.00373781314234798,0,0,0,0,-0.00901187354817889,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0.126828458867491,0,0,0,0.0322312807549021,0.107229889249311,0,0,0,0,0,0,-0.0604839614992467,0,0,0.0586795276021354,0.143760063488304,0,0,0,0,0,0,-0.116804758286283,0.163198457232992,0,0,0,0,-0.227742614678205,0.210936502349661,0,0,0,0,0,0,0,0,0,-0.13161374595399,0.0461838278671511,0,0,0.011254573597846,0,0,0,0,0,0
X002470.SZ,-0.0351352318878734,0,0,0,0,0,0,0,0.202519556152413,0,0,-0.122854792247828,-0.0294511935768037,0,0,0,0,0,0,0,0.174666173526343,0,0,0,0,0,0,0,0,0.0851992857234871,0,0,0,0,0,0,0,0,0,0,0,0.0870739411520761,0,0,0,0,0,0,0,0,0,-0.0278495416189996,-0.00788703725783877,0,-0.0946340336295594,0,0,0,0
X600021.SH,0,0,0,0,0,0,0.0841446590297201,0,0,0,0,0.146945602304025,-0.0134971413724113,0,0,0,0,0,0,0,0,0.0682989851277354,0,0,-0.0379474501998744,0,0,0.39548003641695,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0341076907846911,0,0,0.091554819845271,0,0.250094553803979,0,0,0,0,0.0897356264375642,0,0,0,0,0.0266822488826922,0,0,0,0,0,0
X600578.SH,0,0,0,0.180365022481747,0,0,0,0,0,0,0,0,0.0482543176172834,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145028422191988,0,0,0,0,0,0.175822902118173,0,0,0,0.0631705267163631,0,0,0,0,0,0.0839356635654813,0.248409411680619,0,0,0.0143224157472982,-0.0234335808536566,0,0,0,0,0,0
X000983.SZ,0,0,0.189028171038761,0,0,0,0,0.124467413731398,0.0420589023638108,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00599510282265293,0,0,0,0.058762777238593,0,0,0,0.00215863349827432,0,0,0.0151500821925416,0.46133773962714,0.061660577558598,0,0,0,0,0,-0.00153367001338535,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0.265510149455862,0,0,0.0432817427299417,0,0,0,0,0,0,0,0,0.0046891662703823,0,0.21218716133531,0,0,0,0,0,0.298294582076953,0,0,0,0,-0.0716255886826554,0,0,0.0933547964059837,0.134737347480449,0,-0.0486609062596815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116550498013474,0,0,0,0,0,0
X601699.SH,0,0.0102265164599077,0,0,0,0,0,0.000142866582240629,0.00782317266766702,0,0,0,0.100435856130478,0,0,0,0.0434606987822802,0,0.0292123018522501,0,0.0496912202031575,0,0,0,0,0,0.0617871920545048,0,0,0,0,0.0591877721060505,2.71050543121376e-20,0,0,0.000245429245694436,0,0,0,0,0,0,0.122494072404246,0.427643440312892,0,0,0,0,0,0,0,-0.0181565425089962,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0.25993464059772,0,0,0,0.1581138822689,0.14816100505752,0,0,0,0,0,0,0,0,0,0,0,0,-0.00985220265405929,0,0.13082029858877,0,0,0,0,0,0.0993101723755394,6.93889390390723e-18,0,0,0,0,0,0,0,0.137592814479918,0.13170674787542,0,0,0,0,0,0,0,0,0.00924881358114964,0.00232103309051633,0,0,0,0,0,0
X600098.SH,0.173749407418229,0,0,0,0,0,0,-0.0667121898652265,0.0438943893503155,0,0,0,0,0,0,0,0,0,0,0.0611491220196055,0,0,0,0,0,0,0,0,0,0,0,0.107588342578677,0,0.387528959282646,0,0.0853008249790669,0,-0.0792189222985539,0,0,0.16799617699657,0,0,0,0.0381203732491099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0.03179731128525,0,0,0,0,0,0,0,0.179323433163023,0,0,0,0.123751081755721,0,0,-0.052041809250478,0,0,0,0,0,0,0,0,0,0,0,-0.0170461556842993,0.202381457028845,0,0,0.23792249418534,0,0,0,0,0,0,0,0,0.0820308045441284,0,0,0,0,0,-0.0255172250962068,0.00218816125703872,0,0,0,0,0,0
X000060.SZ,0.148574224824448,0,0,0,0,0,0,0,0.0230777545186018,0,0,0,0.0282238116178774,0.000898929558621083,0.0359530628972554,0,0,0.000496225373085949,0,0,0,0,0.0941592774815493,0,0,0.0125545265978663,0,0,0,0,0,0.00947839693698317,0.0396862920367027,0,0,0,-4.33680868994202e-19,0.103544059941457,0,0,0,0,0,0,0,0.115376086882715,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0.00296004350668941,0,0.00650265835669813,0,0,0,0,0,0,0,0,0,0,0,0.060873957366363,0,0,0,0,0,0,0,0,0,0,-0.12820250241809,0,0,0,0,0.00766121807610077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640758600387086,0,0,0,0,0,0.0107359368882654,-0.0248881476288975,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.440802644936092,0.115925497492211,-0.0626380556939996,0,0,0,0,0,-0.76544400030824,-0.162750803116483,0,0.021761747425693,0,0,-0.0592495729806391,0,0,0,0,0,0,0,0,0,0,0.635946755811475,0,0,-0.301824607268309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.214093438921966,0,0,0,0,0,0
TED,0,0,0,0,0,-0.675415168440974,0,0,0,0,0,0,0,0,0,-0.218579901219388,0,0,0,0,0,-0.273180491959249,0,0,0,0,0,0,0,0,-0.222970712036398,0,0,0,0,-1.61526978114297,0,0.536401072294965,0,0,0,-0.600172813252914,0,0,0,-1.03708686729497,0,-1.01762768382744,0,0,0,-1.83057800455084,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223762402519433,0,0,-0.234616094466861,0,0,0,0,0,0,0,0,-0.398340293710169,0,0,0.0909722864439309,0,0,0,0.0396623954599172,0,0,0,0,0.0124972137042167,0.126251903711063,0,0,0,0,0.0372784904140154,0,0,0,0,0,0,0,0,0,0.00534089268986091,0,0,0,0,0,0
MKreturn,0,0,0.103305883651841,0,-0.0986975376576598,0,-0.0825180661605222,0,0,0,0,0,0.107112581071644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35308762791955,0,0,0,-0.0825848265230885,0,0,0,0,-0.339842782935951,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160638212798388,-0.22194052965398,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00124557903797367,-0.0027527269220946,0,0,0,0,0,0,0,0,0,0.0110103103933387,0,0,0,0,0,0
CarbonVol_Shenzhen,2.16840434497101e-19,0,0.00281439984860462,0,0,0,0.026717732932387,0.0250277797966393,0,0,0.0214090382874736,0,0,0,0,0,0,0,0,0,0,0.00475634173516626,0,0,0,0,0,-0.00401167863507132,0,0,0,0,0,0,0,0,0.00330827974467965,-0.0685576305154522,0,0,0,0,0,0,0,0,0.00182864441197345,0,0,0,0,0,-0.0219499412717895,0,0.0149889765142909,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00445037085011609,0,-0.002275423246917,0,0,0,0.0074306338092086,0.00316888199461818,0,0,0.00576966824790341,0,0,0,0.0125899149241856,0,0,0,0,0,-0.00117585076840874,0,0,0,-0.00772771968356021,0,0,0,0,0,0,0,0,0,-0.00081009094696543,0.00547860705760381,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00136488196936248,0,0,0,0,0,0,0,0,0,0.00440131604577486,0,0,0,0,0,0,0,0.00138321558817179,0,0,0,0,0,0,0,0,0,0,0.0023187451878528,0,0,0,0,0,0
