,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X601898.SH,X600011.SH,X600585.SH,X600547.SH,X600660.SH,X600886.SH,X002466.SZ,X601600.SH,X000792.SZ,X002460.SZ,X600795.SH,X600111.SH,X600010.SH,X000708.SZ,X601699.SH,X000301.SZ,X600362.SH,X600426.SH,X000877.SZ,X000983.SZ,X600027.SH,X600489.SH,X002271.SZ,X600803.SH,X601991.SH,X600160.SH,X000807.SZ,X600176.SH,X600985.SH,X000630.SZ,X000408.SZ,X000786.SZ,X000932.SZ,X600612.SH,X300037.SZ,X000933.SZ,X600219.SH,X002128.SZ,X600348.SH,X600688.SH,X600995.SH,X000629.SZ,X600157.SH,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.750746196919685,0.245962496374694,0,0,0,0,0,-0.102988105808729,0,0,0,-0.148782450197432,0,0,0,0,0,0,0.15875419996168,0,0,0,0,0,0,-0.0187625564001206,0,-0.233276996011484,0,0,-0.123240335365684,0,0,0,0,0,0,0,0.146765146339249,0,-0.03517102333689,0,0,0,0,0,0,0,0,0,0,0.00853855154264513,0,0,0,0,0,0
X600028.SH,0.487500213327688,0,0.0422903976106356,0,0,0.135775052348011,0,0.0390496904537816,0,0,0.0632474924821292,0,0,0,0,0,0.120012938545419,0,0,0,0,0,0,0,0,0,0.0403100830881138,0,0,0.0108289375780804,0,0,-0.0085658765308457,0,0,0,0,0.109572227906281,0,0,0,0,0,0,0,0,0.0171539425552025,0,0,0,0,-0.000578571987255768,0,0,0,0,0.0353761965504478,0,0
X601088.SH,0.104976694442564,0.0631856857675697,0,0,0.114384219909261,0,0.19560581950775,0,0,0,0,0.0124394477138337,0,0,0,0,0,-0.0834757815960357,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0793498822521554,0,0,0,0,0,0,-0.178717590257864,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.00400877798040624,0.00117005688125175,0,0,0,0,0,0
X600309.SH,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0414071889730716,0,0,0,0,0,0,0,0.126973086892035,0,0,0.137876137222459,0,0,0,0,0.177211913894736,0,0,0.174057394504868,0,-0.0431020167151266,0,0.299437616693097,0,0.259597161742866,0,0,0,0,0,0,0,0.547143364330184,0,0,0,0,0,0,0,-0.0746430644919892,0,0
X600188.SH,0,0,0,0,0,0,0.255398540012238,0,0,0.129557128707944,0,0,0,0,0,0,0,0,0,0,0.183105067194954,0,0,0.0230600562236607,0,0.132492925062269,0,0,0,0,0,0,0,0,0.119581321229914,0,8.67361737988404e-19,0,0,0,0,0.215725383881234,0,0,0.034689008655523,0,0,0,0,0,0,0,-0.0115012994489091,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0142086379946464,0,0.204982113815137,0,0,0,0,0.0423835125273379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385319342344135,0.211238738523281,0.210234744182975,0,0,0.214566662894123,0,0,0,0.297831920321125,0,0,0,0,0,0.00480186548555859,2.16840434497101e-19,0,0,0,0,0,0
X601898.SH,0,0,0.286733556798528,0,0.197580952895598,0.0509418419226579,0,0,0,0,0,0.0261767961634006,0.0086628357470078,0,0,0.0174226673913825,0.0134468296368177,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0641633765554595,0,0,0,0.00761179891445432,0,0.1771774105019,0,0,0,0,0,0,0,0,-0.00882225110531469,0,0,0,0.0161542624427055,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0585426791936648,0,0.205788835837151,0,-0.0907426500065478,0.0177853245677333,0,0,0,0,0,0,0,0,0,-0.0373005119891497,0,0.355514797506456,0,0.00435252660462816,0,0.156013168599658,0,0,0.0519500474782983,0,0,0,0,0,-0.0858934875618117,0,-0.108849663660188,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.00879135439872941,-0.0250256125269987,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.119577718342331,0,0,0,0,0,0,0,0,0,0,-0.0542011441622545,0,0,0,0,0,0,0.0516028196705913,0.226910866883491,0,-0.107875595808629,0,0.0236791986088191,0,0,0,0,0.0121620205098869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0338733389638785,0.0434656388567599,0,0,0,0,0,0
X600547.SH,0.141148818984296,0,0,0,0.0452428260022742,0,0,0,0,0,0,-0.0300347745848555,0,-0.147747073229795,0,-0.116231879150106,0,0,0,0,0,0,0,0,0,0,0,0.440656544191259,0.0674719549170906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482842987587053,0,0.0663607653703601,0,0.013315328654151,-0.0229789264409327,0,0,0,0,0,0
X600660.SH,0.00191009503919327,0,0,0,0,0.0721048261841516,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.0360845912943259,0,0,0,0,0,0.0368207241982753,0,0,0,0,0,0,-0.0361860703608409,0,0,0,0,0.121247020697875,0,0,0,0,0,0,0,0,0,0,0,0,-0.139305721913092,0.0109677483370483,0.00342697533218039,0,0,0,0.0626630657111401,0,0
X600886.SH,0,0.0637478174556907,0,0,0,0,0,0.125881923667124,-0.116013492547089,0,0,0,0,0,0,0,0.266884418177958,0,0,0,0,0,0,0.112687722095753,0,0,0,0,0,0.308513249317522,0,0,0,0,0.0948220658298724,0,0,0,0,0,0,0,0,0,0,0,0,-0.12406119984955,0,0,0,-0.00629433778430289,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182606591327453,0,0.737736094191223,0,0,0,0,0,0,0,0,0,0,0,0,0.0733920771129518,0,0,0.0265135270287102,0,0,0,0,0,0,0,0,0.0336137059459018,0,0,0,0,0,0,0.0905572407469879,0,0,0,0,-0.000777627390520088,0,0,0,0,0,0
