,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600019.SH,X600585.SH,X600111.SH,X000792.SZ,X000301.SZ,X600188.SH,X002466.SZ,X600010.SH,X601600.SH,X601898.SH,X000708.SZ,X600660.SH,X002271.SZ,X600011.SH,X600362.SH,X600547.SH,X600176.SH,X600426.SH,X000825.SZ,X002080.SZ,X000807.SZ,X600886.SH,X600096.SH,X600219.SH,X600803.SH,X000408.SZ,X000959.SZ,X300037.SZ,X000932.SZ,X600141.SH,X600295.SH,X600795.SH,X000983.SZ,X000898.SZ,X002326.SZ,X000723.SZ,X000786.SZ,X601699.SH,X601991.SH,X000630.SZ,X600688.SH,X600801.SH,X600516.SH,X600352.SH,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.00264213491854741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403393036445476,0,0.0190065994179378,0,0.0105560084560458,0,-0.0446559992664288,-0.0250589349054446,0,0,0,0,0.0460362466877115,0,0.0282660906259364,0,0,0.0711587836357864,0,0,0,0,0,0,0,0,0,0,-0.0316495900937559,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,-0.0131797370247201,0,0,0,0,0.0422266941466735,0,-0.0191230626586104,0,0,0,0,0,0,0,0.0370788126630762,0,0,0,0.0106358535104374,0,0.141083184457516,0,0,0,0,-0.0144668129461919,0,0,0,0,0.0156360398186701,0,0.0344488728393671,0.00239241747147592,0,0,0,0,0,0,0.10341159814361,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,-0.0300636510458478,0,0,0,0,0,0,0,0,0,0.122765803925512,0,0,0,0,0,0,0,0.0462648559694281,0,0.0315131395547299,0,0,0,0,0.162044321302629,-0.0596946646650132,0,-0.069982831154863,0,0,0.0104893869851756,0,0.203196966758616,0,-0.0321303378921183,0,0,0,0,0,0,0,0,0,0.137333733524313,0,0.00386684719675484,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.0491088760033114,0,0,-0.0634639427679376,0.0265155779217183,0,0,0,0,0,0,0,0,0,0.0367981859462699,0.152002229164917,0,0,0,0.0807889745076748,-0.000145176211317217,0,0,0,0,0.0767197281546817,0,0,0,0,-0.0399374399309587,0,0,-0.00467212494791246,0,0,0,0,0,0,0,0,0,0,0,-0.00650462010824852,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.0574897039028024,0,0.000850775450168166,0,0.255548251458572,0,0,0,-0.096847113873721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203628225594085,0,0,0,0,0.212326102125755,0,0,0,0,0,0,0,0,0,0.27399344053651,0,0.0457916648602095,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0953952817663471,0,0,0.025223291014621,0,0,0,0,0,0,0,0.0278646461887119,0,0,0,0,0.0155697882372616,0,0,0,-0.0672393262497823,0,0,0,0,0.0166385840092151,0.452786110993427,0,0,0,0,0,0,0,0,0,0,0.0234632379308329,0,-0.0329679322897232,0,0,0,0,-0.178091307024672,0,0
X600585.SH,0,0,0,0,-0.0611722717769729,0,0,0,0,0,0,0.0638808844520283,0,0.0383976633125546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727129673217636,0,0,0.0387059364637171,0,0,0,0,0,0,0,0.00736490392546834,-0.0820369450010124,0.0709653877608747,0,0,0,0,0.61103209843396,-0.115592347202072,0,0,0,0.00770960323918701,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.307716482061351,-0.284221597977085,0,0,0,0.0376703524752748,0.10900605411143,0,0.224437472702541,0,0,0,0,0,0,0,0,0,0.119834968869399,0,0,0,0,0.0482675444054048,0,0,0.151745140053763,0,0.099902257335834,0,0,0,0,0.0215239155634284,0,0,0,0,0,0,0,0,0,0,-0.422724261299005,0,0,0,0.00531013992061801,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.0247933110139946,0,0,0,0,0.0527739062219026,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184300916943007,0,-0.0273465969651101,0,0,0,0,0.24824057864896,0,0,0,0,0.122940200748125,0,0.135174639670213,0,0.0224393592662205,-0.295760402120582,0,0,0,0,0,0,0,0,0,0,0,0.116199696271951,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,-0.031406808216123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15880779029488,0,0,0,0.274053874263871,0,0.4600703521526,0,0,0,0.0358843050166156,0.153384971189646,0,0,0,0,0,0.127762363164311,0.0145088799817931,-0.0332179220429684,0,-0.23163278741014,0,0.0888634335808257,0.120188775328663,0,0,0,0,0,0.132663270736966,-0.121015409612692,0,0,0,0,0,0
X600188.SH,0,0,0,-0.203570385330781,0,0,-0.165662189313618,0,0,0,0,0,0.0734364527729998,0.0838041244740303,0,0,0,0,0,0,0,0,0,0.276419524593478,0,0,0,0,0,0,0.173347661910498,0,-0.0503289808355954,0,0,0,0,0,0,-0.0196438952660558,-0.106244198440613,0,0.325282376598893,0,0,0,0,0,0,0.056819924678338,0,0,-0.0169434315303347,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.305967581473644,0,0,0.199148961704443,0,0,-0.125942573675234,0,0.0581460366367492,0.164679287722595,0,-0.0526311699781743,0,0,0,0,0,0,0,0,0,0,0,-0.0449286749149886,0,0,0.335721825616355,0,0,0,0,0.0557682751238376,0,0,0,0.028355644614231,0,0,0,0,0,0,0,0.0722442380859098,0,0,0,0,-0.0236352279678203,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.342857215918553,0,0.35773637591609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437821687698673,0,0,0,0,0,0,-0.062631631904281,0.218526508376686,0,0,3.46944695195361e-18,0.0200884098646499,0,0,0,-0.0309595611015378,0.0234860597064722,0,0.0125087933056836,0,0,0,0,0.0607341281493794,0,0,0,0.00479950266041786,0,0,0,0,0,0,0
