,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X600886.SH,X601600.SH,X600660.SH,X600188.SH,X600362.SH,X601991.SH,X600352.SH,X000708.SZ,X600795.SH,X600688.SH,X000723.SZ,X600801.SH,X600111.SH,X600027.SH,X601992.SH,X600516.SH,X600489.SH,X002271.SZ,X000786.SZ,X000898.SZ,X600176.SH,X002460.SZ,X600299.SH,X002466.SZ,X000709.SZ,X601158.SH,X600426.SH,X600612.SH,X000883.SZ,X000629.SZ,X600219.SH,X002353.SZ,X600583.SH,X000027.SZ,X000630.SZ,X000553.SZ,X601699.SH,X000825.SZ,X600315.SH,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392450105887075,0.0258904224675725,0,0,0.0940715875549316,0,0.0710389480613214,0,0,-0.323610524296922,0,0,0,0,0,0,0,0.385936004034609,0,0,0.0921791242276594,0,0,0,0,-0.00166371281896619,0,0,0,0,0,0,0.100635987371687,0,0,-0.00305789985084834,-0.00509442758954436,0,0,0,0.0550598830236124,0,0
X601600.SH,0,0,0,0,0,0,0.0349712606541796,0,0,0,0,0,0,0,0,0,0,0,0,0.0105309737474273,0.167646188972564,0,0.0336908232125401,0,0,-6.93889390390723e-18,0,0.042992827657596,0,0,0,0.113678933150669,0,0,0,0,0,0,0,0.0128388951963559,0,0,0,0.125319935837613,0,0,0,0,0,0.0892626413687742,0,0.00595598923983179,0.0130454453772709,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.115297345021085,0,0,0.063760269151602,0,0,0,0,0,0,0,0,0.031050471518259,0,0,0,0,0,0,0.165686395099236,0,0,0,0.0266355670221229,0,0,0,0,0,-0.0694426496855163,0,0,0,0,0,0.0345833569538158,0,0,0,0,0.175957279426218,0.0440442975468381,0,0,0,0,0,0,0.0154153985444638,0,0
X600188.SH,0,0,0.169634042624342,0,0,0,-0.00345019700150127,0,0,0.238639172202592,0,0,0,0,0,0,0,0.129323981275296,0,0,0,0,0,0,0.0521394903355276,0.0862675100534965,-0.123825489288514,0,0,0,0,0,0.129609022063189,0,0,0,0,0,0,0,0,-5.13809162134865e-05,0,0.15448897896006,0,0,0,0,0,0,0,0,0.00661800369373988,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.12197260949978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106147435444294,0.121073982256406,0.0903421786135344,0,0,0,0.172624249443771,0,0,0,0,0,0,0,0,0,0.110563027901116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00223905383264743,0,0,0,0,-0.0225459897990151,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243931577375167,0,0,0,8.67361737988404e-19,0,0,0,0,0.012493040423373,0,0,0,0.173923999680657,0.0584258780679522,0,0.152957866829782,0.0611793007425418,0,0,0,0,0,0,0,0.0514261341577753,0,0,0.258005546282941,0,0,0,0,0,0,0.00891206110941536,0,0,0,0,0,0,0
X600352.SH,0,0,0.0228134542848688,0.0471163187342328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756634810614628,0,0,0.283475171112255,0,0,0,0,0.0505472840405682,-0.0684238974290605,0,0,0,0,0,0.273460217877747,0,0,0,0.246975951163897,0.0230467770089303,0,0.0455123843597732,0,0,0,-0.319477965803762,0,0,0,0,0,0.249040250299306,0,0.0051765098217614,0,0,0,0,-0.0340363430826109,0,0
X000708.SZ,0,0,0.282851797797587,0,0,0,0,0,0,0,0.202030711110877,0,0,0.0396619282631569,0,0,0.16522825099912,0,0,0,0,0,0,0,0,-0.0925171464589887,-0.0230746441188067,0.105317849682878,0,0,0,-0.0884068793718774,0.0148096234265339,0,0,0,0,0,0,0.0592617431992579,0,-0.0730588630870558,0,0,0,0,0,0.0564900254838005,0,0,0,0,0,0,0,0,-0.0321057227996773,0,0
X600795.SH,0,0,0,0,0.047574015423266,0,0,0,0,0,0.079435410556315,0,0,0.0135597762920707,0,0,0.000487137380815573,0,0,0,0.0405469649695634,0,0,0,0.0623062459859995,0,0,0,0,0,0,0.0302944902286366,0.0107391817524606,0.0103844572733808,0,0,0,0.0533553625226105,0,0,0,0,0,0,0,0.0612652679091542,0,0,0,0,0,0,0.00655103172669389,0,0,0,-0.0129818009347971,0,0
X600688.SH,0,0,0,-0.138172749928088,0,0,0,0,0,0,0,0,0,0.196870979910419,0,0,0,0,0,0,0,4.33680868994202e-19,-0.0462267815486334,0,0.0214147256451187,0.0558902513865729,0,0,0,0.160902197461867,0,0.080529197980762,-1.0842021724855e-19,0,0,0,0,0.0607511601908656,0,0,0,0,0.190314749267814,0.0442178608048913,0,0,0,0,0,0,0,0.0237961858713536,-0.00369524386308475,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.533879668614022,0,-1.38777878078145e-17,0,0,0,0,0.9067256445403,0,0,0.363278313901173,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-6.93889390390723e-18,0,0,0,0,0.151691860701267,0,0.0626960117817001,-0.0652525292155701,0,0,0,0.108805639755864,0.459223464998338,0,0,0,0,0,0,0,-0.0258487480941283,0,0,0,0,-0.0267702929309424,0,0,0,0,0.136355924725595,0,0
X600801.SH,0,0,0,0.538821036110497,0,0,0.0558319079599982,0,0,0,0,0,0,0,0,0,0,0.0323430123570313,0,0,0,0,0,0,0,0.161020961565977,0,0,0,0,0,0,0.186516832124366,0,0,0,0,0,0,0,0,-0.0944312822664087,0,0,0,0,0.0312842939672325,0.0605214009362531,0,0,0,-0.0211898996896087,0,0,0,0,-1.73472347597681e-18,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.415635915155112,0,0,0,0,-0.215194008464038,0,0,0,0,0,0,0,0,0,0,0,0,0.180525166695196,0,0.39728976633187,0,0,0,0,0.364272375549273,0,0,0,0,0,0,0,-0.219635911197347,0,0,0,0,0,0,-0.156029122958472,0.0357345338863863,0,0,-0.0486554837729354,0,0,0,-0.0496071047038835,0,0
X600027.SH,0,0,0,0,0,0,0,0.0564911018405934,0,0,0,0,0.149823460761698,0,0.0635017118199467,0,-0.000626661800193392,0,0,0,0.0343030766237123,0,0,0,0,0,0,0.0965616287093777,0.0940509396871601,0,0,0.104810341457329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022769497782058,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.0153213086790296,0,0,0,0,0.143166847799138,0.0986531543687937,0,0,0,0,0,0.181688096229752,0.0817335235405234,0,0,0,0,0.060194543347473,0,0.119444755816216,0.00829442315287021,0,0,0.0571153334248918,0.0396848693225332,0.0297783519339557,0,0,0,0,0,0,0,0,0,0.0377728601396231,0,0,0,0,0.0333689396681636,0,0,0.00145590530699827,0,0,0,0,-0.0203816539813778,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396553367678113,0.0398862855304136,0,0,0,0.0795194674477966,0,0,0,0.076726820850719,0,0,0.214419260975378,0.0133915653349838,0.181112924952451,0,0,0,0,0,0,0,0,0,0.033700303501488,0,0.135783954260049,0,0.244823927254778,0,0.0176757490492364,0,-0.00961066541026093,0.0132048100563848,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.634933231052586,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108290084860118,-0.0165457422865313,0.072883879394366,0,0,0,0,0.0862414268414788,0,0,0,0,0,-0.118243894256597,0,0,0,0.0634524172880934,0,0,-0.298596226826588,0,0.163453676110336,0.0512172376429404,0,0,0,0,0,0.0196736050498658,0,0.0289639288580414,0,-0.100194408544802,0,0,-0.0621083345142724,0,0
X002271.SZ,0,0,0.11648850216797,0.522205616288599,0.0626933460446842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111148697938655,0,0,0,0,0,0,0.110493833606611,0,0,0,0,0,0,0,0,0,0,-0.177652807450838,0,0,0,0,0,0,0,0,0.202177990756054,0,-0.0482083779184977,-0.105520200219822,0.424691551385891,0,0.0648364757184894,0,0,0,-0.0406912580272455,0,0
X000786.SZ,0,0,0,0,0.131356415201279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617470178400698,0.0285286726408518,0,0,0,0.0441613864235538,0,0,0,0,0.0827880955026168,0,0,0,0,0,0,-0.0624938548930811,0,0,0,0,-0.0189910675127914,0,0,0.0906786205924147,0.282739364916703,0,0.282052056543063,-0.289521871185688,0,-0.013788557823729,0.0178700817827011,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,-0.0627795934728021,0,0.160260064585767,0,0,0,0,0.215839202047146,0,0,0,0,0,0,0.0545972131951035,0,0,0,0.0120024004965413,0.112004184172826,0,0,0,0,0,0.00376627163328119,0.0438264954297934,0,0,0,0,0,0,0,0,0.0243043152927982,0,0,0,0,0,0,0,0,0,-0.00729608181759146,0.0300013190697123,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471310555634337,0.113733004562003,0,0,0.0537478931865845,0.0217618986494308,0,0.110398029665972,0.142200180326701,0.304988214473074,0,0,0,0,0,0,-0.0365012569169779,0,0,0,0,0,0,0,0,0,0,0.0201462921552687,0,0,0,0.00375102228592469,0.000148769678975566,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0789039893566895,0.275939009389474,0,0,0,0,0,0,0.0242674461571062,0,0,0,0,0,0,0,0,-0.0460624294449697,-0.0716283875958376,0,-0.174201338270855,0.228171285332378,0,0,0.0877373992894461,0,0,0,0,0.573405061299749,0,0,-0.0591568479088446,0,0,0,0,-0.202061440128937,0,0,0,0,0,0,0,-0.00945459397249974,0,-0.00200129427150062,0,0,0,0,0.0223359554480112,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.0643747010033538,0,0,0,0,0,0,0.0871973717292002,0,0,0,0,0.106732839124698,-0.098716011008771,0,0,0.129146501565087,-0.0373594324640757,0,0,0,0.0811861789981293,0,0,0.123815674588161,0,0,-0.0342802063965068,0.221320592982001,0,0,0.0410061796030732,0,0,0,0,0,0,0.165945783535378,0,0,0,-0.0151974757919339,0.0273367667877323,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.00217433078663424,0.0521767711627169,0,0,0,0,0,0,0,0,0,0,0,0.263245505493696,0,0,0.147969572216679,0,0,0.209540280559713,0,-0.173788389954575,0,0,0,0.398926496885124,-0.100296899312638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192647805028552,0.147534124763449,-0.0714995790113417,0.0964295366721356,0,-0.476505939374604,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.01915679696816,0,0,0,0.0209339419172652,0,0,0,0,0,0,0.0311609865044708,0,0,-0.0115083147502716,0.125353134367468,0,0,0,0,0,0.175817591294124,0.0277043039187363,0,0.0329754977990407,0,0,0,0,0,0,0,0,0,0,0,0.087297098730789,0,0,0,0.0929951766125483,0,-0.0200540365343117,0.0411916924365759,0,0,0,-0.0223994967560821,0,0
X601158.SH,0,0,0,0,0,0,-0.00329702446652234,0.0148320462530609,0,0,0,0,0,0,0,0,0,0,0,0.0614253736890713,0.042820486130048,0.0176145630613884,0,0.0314916012825841,0,-4.33680868994202e-19,0,0,0,0,0.296000744252099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116833077367031,0,0,0.00363980412562118,0,0,0,0,0,0,0
X600426.SH,0,0,0.151213366356718,0.0367777730023079,0.166985659542794,0,0,0,0,0,0,0,0,0,0.0131081337878844,0,0.1414836823752,0,0,0,0.0337175485660161,0,0,0.146917188646528,0,0,0,0.116437076389561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088816947259263,0.337675555792536,0,0,0,0.0987875089639587,0,0,0,0,0.0340955593882504,-0.0807278012918724,0,0,0,0.164442675488672,0,0
X600612.SH,0,0,0,0,0,0,0.505057185325346,0,0,0,0,0,-0.106129691289078,0,0,0,0.150067154422467,-0.0867825658969052,0,0,6.93889390390723e-18,0,0,0.292771471132796,0,0,0.0164426723302609,0.084202095992312,-0.14590795892365,0,0,0,0,0,0,0,0,0,0,0,0,0.121308634093192,0,0,0,0,0,0.105279003047233,0,0,0,0.0198784517174075,-0.0127550687488359,0,0,0,0,0,0
X000883.SZ,0,0,0.172466817059228,0,0,0,-0.00122107065208531,0,0,-0.0652750321541865,-0.0620017707545113,0,0,0,0.052154272554946,0,0,0,0,0,0.0911198925320615,0,0,0,0,0.0207273632899082,0,0,0,0,0,0,0,0,0,0,0.0810703599301784,-0.066929946626865,0,0,0,0,0,0,0.411017000981987,0,0,0,0,0,0,0.00781592384708928,0,0,0,0,-0.0207419148806159,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.143777714514624,0,0,0,0.0185703698411203,0.0547208866812079,0,0,0,0,0,0,0.0310726413091673,0,0.170983379928062,0,0,0.0521859532093102,0,0,0,0,0.000452847742096913,0,0.204069874643425,-0.0121381559226478,0,0,0.0606359474001125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113048546017908,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.0201257322131026,0,0,0,0,0,0,0,0,0,0.0447706095128855,0,0,0,0.117643483179252,0,0,0,0,0,0,0,0,0,0.0845379218243601,0,0.124470202064534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363780489146919,0,0.0153945777478766,-0.0178546747688401,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0.186810163821696,0,0,0,0,0,0,0,0,0.0621649273726451,0,0,0,0,0,-0.0988363064951619,0,0,-0.17501299770596,-0.0242774593801717,0,0,0,0,0,0.0386137440782288,0,0,0,0,0,0,0,0,0,0.27352533448708,-0.0929003378455676,0,0,0,0,0,-0.00746523856139882,-0.0683857173011111,-0.00497504525231434,0.0657672817684002,0,0,0,0,0,0
X600583.SH,0,0,0,0,0.173897953405407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2679749927237,0.0354334130479477,0,0.010424560390481,0,0,0,0,0,0,0,-0.28000796416647,0.0215938927151017,0,0,0,0,0.124847811098298,0,0,0.107467213955617,0,0.0591320286015993,0,0,0,0,0,0,0,0,0,0.0094503214295255,0,0,0,0,-6.93889390390723e-18,0,0
X000027.SZ,0,0,0,0,-0.119259453791695,0,0,0,0,0,0,0,0,0.034476218240977,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0519180427648478,0.148792400003475,0,0.162569293074452,0,0,0.130480287068086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213467130391711,0,0,0,-0.0496521348493194,0,0,-0.0195039412770507,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.0506483633959352,0,0,0,0,0,0,0,0,0,0,0.117211533901767,0,0,0,0,0.0360207076560112,0.112574737739672,0,0,0,0,0.0299680549461574,0,0,0,0,0,0.0220790748182764,0.0284449164772926,0,0,0,0.00967823650787444,0,0,0.158866005717584,0,0,0,0.0909076467138716,0,0,0,0,0,0,0.0243910412854093,0,0
X000553.SZ,0,0,0,0,0.0106079306742117,0,-0.0709910386557931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215498477170206,0,0,0.00857480773814156,0.25664842462824,0.00843705925671132,0,0,0.0950605516387768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239154379918889,0,0,0,0,0.0296033070287489,0,0
X601699.SH,0,0,0,0,0,0,-0.0656187617842708,0,0,0,0,0,0,0,0,0,-0.179758257815771,0,0,0,0.203063386130553,0.202411106256076,0,0,0,0.0344191899864365,0,0.0759574884583285,0,0,-0.0518921900694355,0.00699676985808786,0,0,0,0,0.138791907518834,0,0,0,0,0,0,0,0,0,0,0,-0.109035303511347,0,0,0.0372692605712446,0.012122226186314,0,0,0,-0.125520005495398,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0.114590260935675,0,0,0,0.0761363811460192,0,0,0,0.0370930403851407,0,0,0.0189609251751016,0,0,0,0,0.0738034093788523,0,0,0,0,0,0.0685875642609396,0.0645434437135081,0.0264768433692596,0,0,0,0,0,0.0879560473231039,0,0,0,0,0,0.0829842333082805,0,0,0,0,0,0,0.030477596477332,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,-0.0289644284058351,0.100906492197232,0,0,0.124232880473823,0,0,0.0704789403348251,0,0,0,0.170586308847188,0,0,0,0,-0.254918924400274,0,0,0,0,-0.335190343205983,-0.0199632511116367,0,0,0,0,0,0,0,0.236107478343076,0,0,0,0,0,-0.142793084828607,0,0,0,0,0,0,0,0,0.00113231451272165,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0,0.0825246164745575,0,0,0,0,0,0.278813023359284,-0.0132116859135058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904184192810798,0.0219209975530638,0,0,0,0,0,0,0,0.0898661232280134,0,0.456175557735214,0,0,0,0,0,0,0,-0.0169430241527355,0,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.20567863770974,0,0,0,0,0,0,0.165100792121951,0,0,-0.0808058560573501,0,0,0,0,0,0,0,0,0,0,0,0.0791106613936584,0,0.199990016504569,0,0,0,0,0,0,0,0,0,-0.144747748972403,0,0,0,-0.00928064137469412,0,0,0,0,0,0,0,-0.119634196628139,0,0.100748569821312,-0.266733607215781,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.69825843018004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.479686735126909,-0.168625512095084,0,-0.130804053482351,0,0,0,0,0.716644085462962,0,0,0,0,-0.12289793987556,0,0,0,0,0,0,0,0,0,0.917814231678425,0,-0.410579389742332,0,0.403740131638986,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132343600574571,-0.0813981499403277,0,0,0.0448964082327109,0.296176628888331,0,0,0,0,0,-0.0466718510417887,0,0,0,0,0,0,0,0.105586259201518,0,0,0,0,-0.343236157076275,0,-0.0831283607099422,0,-0.938721629715236,0.537962758220639,0,0,0,0,-0.120841928405531,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622159666884924,0,0,0,0,0,0.0758173279177008,0,0,-0.048085726493827,0,0.00624143617690667,0,0,0,-0.0317164547096886,-0.0481806294804323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00770080175244314,0,0,0,-0.00272482338055425,0.04514555729933,0,0,0,-0.0342357807591843,0,0
MKreturn,0,0.198083928195383,0,0,0,0,0,0,0,0,-0.144475862808102,0,0,0.0102227521557298,0,0,0,0,0,0,0,-0.0836885405370349,0,0,0,0,0.00275912104391419,0,0.157637651250676,0,0.041312037932728,0,0,-0.0316836358550805,0,0,0,0,0,0,0,0.0642351101572836,8.67361737988404e-19,0.0496500713020469,0,0,0,0,0,0,0,-0.018096963430905,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00285975210875083,0,0,0,0,0,0,0,0,-0.000203662219163243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0023385623310115,0,0,0,0,0,0.00241107727223006,0,0,0.00739767110104323,0,0,0,0,0.00535805787903173,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.307197935476497,0,0,0,0.0941586925979412,0,0.261027954456002,0,0,0,-0.0759504705223228,0.0524506744686404,0,0,0.0631104209322735,0,0,0,0,-0.218867973301361,0,0,0,0,-0.234212975144661,0,0,0,0,0,-0.0604944858290369,0,0,0,0,0,0,0,0,0,0,-0.273016924683065,0,0,0,0.277276049393768,0.0457450868349479,0,0,0,0,0,3.1280460902656
CarbonVol_Guangdong,0,0,-0.00173087745216756,0,0,0,0,0.00598246205880702,0,0,0.00276980501198226,0,0,0,0,0,0,0,0,0,0,-0.000601701769020032,0,0,0,0,-0.00402234915034642,0,0,0,0,0,0,0,0,0,0,-0.00225139091856032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146208903802109,-0.0036668980771121,0,0,0,-0.0342847174692923,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.00706189097276183,0,0,0,-0.0161191909158682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106224635308114,0,0,0,-0.00112497127565656,0,0,0,0.00651644161687071,0,0,0,0,0.0107661516336088,0,0,0,0,0,0,-0.00423557739055436,0,0,-0.00909725962886659,0.00273289058601314,0,0,0,0.120045720435162,0,0
