,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600010.SH,X600585.SH,X601898.SH,X600688.SH,X600547.SH,X601600.SH,X600362.SH,X600795.SH,X600188.SH,X300072.SZ,X601991.SH,X600157.SH,X600027.SH,X601992.SH,X600111.SH,X600886.SH,X600660.SH,X600309.SH,X600489.SH,X000898.SZ,X600299.SH,X000723.SZ,X601158.SH,X000792.SZ,X002075.SZ,X000959.SZ,X000709.SZ,X002466.SZ,X600583.SH,X000408.SZ,X000630.SZ,X600352.SH,X000883.SZ,X600219.SH,X600623.SH,X000983.SZ,X000060.SZ,X600098.SH,X000539.SZ,X600021.SH,X000027.SZ,X000937.SZ,X601699.SH,X002470.SZ,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.387649935610589,0.00772859469220483,0,0,0,0,0,0,0,0.0153591067092896,0.0214134350280164,0,0,0,0,0,0,0.040939835350893,0,0,0,0,0,0.0623301944153155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983028008242128,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.383402833707172,0,0,0,0,0,0.265587901273618,0,0,0,0,0,0,0,0,0,0,0,0,-0.0779018613175991,0,0.0183139852898163,0,0,8.67361737988404e-19,0,0,-0.0277629745662822,0,0,-0.0315380551827326,0,0,0.157840220191483,0,0,0,0,0,0,0,0,-0.0123725142370206,0,0,0,-0.00806822303569987,0,0,0.0511225255253503,-0.0941826907265586,0.0102100765156107,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.144973438430964,0,0.119616760799306,0,0.104388184737338,0,0,0,0,-0.00525044404026741,0,0,0,0,0,0,0.0192469976923451,0,0,0.133881234602418,0,0.0520402698179189,0,0,0,0,0,0,0,0,0.028214401554792,0,0,0,-0.157858837319476,0,0,0,0,0,0,0.112522635412483,0,0,0.0417099034278474,0,0,-0.00662757011117489,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.383092828789809,0,0,-0.174166668727341,0,0.100745774144105,0,0,0,0,0,0,0,0,0,0,0,0,0.05562244882159,0,0,0.0510087633660491,0,0,0.0891720697414613,0,0,0,0,0,0,0,0,0,-0.113852867286043,0,-0.0610687428067227,0,0.191058015632197,0,0,0.156942397818182,0,-0.0152566580387211,0,0.00817319812278885,0.021218426097203,-0.533468026176439,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0309832862627837,0,-0.0407051724681571,0.0631577181382505,0,0.211983463594162,0,0.0448069237486446,0,0,0,0,0,0,0,0,0,-0.0694122285898965,0,0,0.0388995402714743,0,0,-0.00917515805703065,-0.0441357018921586,0,0.0535963142199938,0,-0.0504910837495425,0,0,0,0,0,0,-0.0205259046811226,0,0,0,0,0,0,0.0481207022358457,0,-0.0457756120937987,0.0616926005411671,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.00775889103764923,0.0423954147298929,0,0,0.023404917215163,0,0,0,0,0,0,0,0,0.117790614232093,0,0.241176320204318,0,0.0156876593993316,0,0,0,0,0,0,0,0,0,0,0,0,0.0818118999402368,0,0.0428390948766352,0,0,0,0,0.0567304655736099,0,0,0,0,-0.00502683541543546,0.00515614032982019,0,0,0,0,0,0
X600585.SH,0,0.310415696391862,0,0.0920064406025652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068683178779422,0.15262602522233,0,0.204529495512265,0,0.0378189400892685,0,0,0,1.73472347597681e-18,0,0,0,0,0.100199638309133,0,0,0,0,-0.0170489446777784,-0.123655131310418,0,0,0.21446796713036,0,0,0,0,0,-0.075190331899747,0.0117587201115256,0.0419491792366896,0,0,0,0,0,0
X601898.SH,0,0,0.294017979998172,0,0,0,0,0,0,0,0,0,0,0.113557367941017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175911580806939,0,0.222824731665132,0,0,0.0287142938617694,0.213892405659716,0,0,0,0,0,0.0873939109438213,0,0,0,0,0.0187366446745185,-0.0854184102691935,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164996234796675,0,0,0,0,0.00172362157829326,-2.16840434497101e-19,0,0,0.044051900865652,0.215376154512963,0,0,0,0,0.252010262651259,0,0,0,0,0.0582484614332306,0.00444497635978015,0,0,0,0,0,0,0,0,0.110857615435881,0.0652734153217457,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,-0.000330622383224384,0,0,0,0,0,0,0,0,-0.189504879960492,0,0,0,0,0.0688375895623596,0,1.00960797179751,0,0,0,0,-0.0407893572383624,0,0,0,0,0,0,0.0339624158838757,0,0,0,0,-0.0406224333607164,0,0.0487867265094263,0,0,0,0,0,0,0.1280450780404,-0.109390922846384,4.33680868994202e-19,-0.0352564301232898,0,0,0,0,0,0
