,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X600585.SH,X002460.SZ,X600019.SH,X000708.SZ,X600660.SH,X002271.SZ,X600547.SH,X600176.SH,X000786.SZ,X002466.SZ,X600426.SH,X000301.SZ,X600362.SH,X600111.SH,X601600.SH,X600011.SH,X600886.SH,X601898.SH,X600352.SH,X600010.SH,X002353.SZ,X600219.SH,X600486.SH,X600803.SH,X600188.SH,X002080.SZ,X601991.SH,X600801.SH,X600795.SH,X600688.SH,X600489.SH,X600299.SH,X000723.SZ,X300037.SZ,X600315.SH,X601168.SH,X600399.SH,X600027.SH,X000807.SZ,X000932.SZ,X601992.SH,X002409.SZ,X600157.SH,X600409.SH,X000898.SZ,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0299321975824047,0,-0.0204193627109035,-0.00803145379402712,0,0,0,-0.0105162425441128,0,0.00725818843453405,0.0838675992260632,0,0,0.00361590792871528,0,0,0,0,0,0,0,0,0.0457131858035952,0,0,0,0,0,0,0,0,0,0,0.0447739722003889,0,0,0,0,0,0,0,0,0,0,0,-0.00317841023390183,0,0,0,0,0.00223479073014508,0,0
X600028.SH,0,0,0,0,0,-0.00931176620250771,0,0,-0.0467845707478698,0,0,0,0,0,0.0616621130291217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197897363563307,0,0,0,0.0180750946602943,0,0,0,0,0,0,0,0.212972233618515,0,0,0.00235362160275988,-0.0111712557276073,0,0,0,0.00075231579435042,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.058449660210096,0,0,0,0,0.0446750354296143,0,0,0,0,0,0,0,0,0,0,0,0.0573363628694168,0,0,0.0449984228354887,0,0,0,0,0,0,0,0,0.036733470586504,3.18286021446471e-05,0.0220998084441066,0,0,0,0,0,0,0.0786082364408174,0,0.192876119022319,0,0,0.017417328168328,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.0599624529307545,0,0,0,0,0.00757069641126636,-0.076898006799403,0,0,0.0245034299522809,0,0,0,0.117003410485888,0,0,0,0,0,0,0.455690080030704,0.0551843260151856,0,0,0,0,0,0,0,-0.0915128948026728,0,0.157143451204104,-0.0860566775872224,0,0,0.0114335819049491,0,-0.0464773958072529,0,-0.00636082665391424,0,0,0,0.0253964352126042,0,0,0,0,-0.0261893593580291,0,0
X600585.SH,0,0,0,0,0,0,-0.0066068041952265,0,0,0,0,0,-0.111920424252314,0,0,0,0.0279402514803102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123712202388173,0,0,0,-0.00906607069259572,0,-0.00360310377890663,0,0.0728060473498146,-0.0440064976469292,0,0,0,0,-0.028723313031698,0,0.125825811634656,0,0,0,0,0,0,0,0,-0.00340199908280973,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.471401032087941,0,0,0.0712988579494677,0,0.21420275837395,0,0.112339595259295,0,0,0,0,0,0,0,0,0.109264829996493,0,0,0,0,0,0,0,0,0,0,0,0.317871607401884,0.0292792483137646,0,0.335646604362831,0,0,-0.128776092378921,0,0,0,0,0,-0.070211605564656,0,-0.213811938942784,-0.0550753684859349,0,0,0,0,0.0445640099182978,0,0
X600019.SH,0,0,0,0,0,0,0,0.176348031603356,0,0,0,0,0,0,0,0,0,0.250121924299615,0,0,0,0,0,0,0,0.0132040793777026,0,0,0,0,0,0,0,0,0,0,0,0,0.119962136512742,0,0.117581378100889,0,-3.46944695195361e-18,0.114652756245469,0,0,0,0,0.253268266088564,0,-0.0223432564823447,-0.00981971427321213,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.233228257398693,0,-0.0210648694218147,-0.300214912293636,0,0,0,0.0601942320095512,0,0,0,0,0.100042773590062,-0.357480081030639,0,0,0,0,0,0.0296531400692854,0,0,0,0,0,0,0,-0.196604537756257,0,0,0.121453348936947,0.155696135268368,0,0,0,0,0,0,-0.000170579429422729,0,0,0,0,0.0676440482114055,0,0,0,-0.0511443840919049,0,0
X600660.SH,0,0,0,0,0,0.03661015172197,0,0,0,0.0370504922404681,0,0,0,0,0,0.0767335965167511,0.0796989574373472,0,0,0,0,0,0.247097452260609,0,0,0,0,0,0,0,0,0,0,0,-0.0629781236580728,0,-0.130740042664547,0.122728464781835,0,0,0.0572673518829775,0,-0.104534052773595,0,0,0,0,0.0561641038632224,0,0,0,-0.00986315591300579,0,0,0,0,0,0,0
X002271.SZ,0,0,0.0608166787072511,0,0,0,-0.167680340388289,0,0.179258048261045,0,0,0.139281323716365,0,0.0373233016647624,0,0,0,0,0,0,0,0,0.0374466674170095,0,0,0.111641700312384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131708821431162,0,0,0,0,-0.0130068156199424,0,0,0,0,0,-0.00997066442241442,-0.0377012833147627,0,0,0,0.0384680471384354,0,0
