,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X002460.SZ,X002466.SZ,X601898.SH,X600547.SH,X000792.SZ,X601600.SH,X600111.SH,X600660.SH,X000301.SZ,X600010.SH,X600886.SH,X000708.SZ,X002271.SZ,X000877.SZ,X600362.SH,X600795.SH,X600426.SH,X600803.SH,X600176.SH,X600027.SH,X601699.SH,X601991.SH,X600489.SH,X000983.SZ,X000807.SZ,X600160.SH,X600995.SH,X000786.SZ,X000933.SZ,X600219.SH,X000629.SZ,X000932.SZ,X300037.SZ,X600378.SH,X600688.SH,X000723.SZ,X000630.SZ,X600096.SH,X000408.SZ,X002080.SZ,X002409.SZ,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600176.SH,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.00596620456225117,0,0.117199099597723,-3.46944695195361e-18,0,0,0,-0.0249686227955526,0,0,0,0,0.49914655632637,0,0,0,0,0,-0.0239644539937011,0,0,0,-0.0568045245760337,0,0.0279757580724277,0,0.0479131541993908,0,0,0,0,0.0790528929565487,-0.100015328093653,0,0,0,0,0,0.252096306245359,0,0,0,0.0563204794854925,-0.0235704733532361,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.357563458235161,0,0,0,0,0,0,-0.161794903088387,0,0,0,0,0,-0.134090816476513,0,0,0.684314795268369,0,0.10578563698781,0,0,0,0,0,0,0.109430035088347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180719333758194,-0.00105703621631747,0.00855619427923807,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.128412640970145,0,0,0,0,-0.0267769140340693,0,-0.0668276478510738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159660865069708,0,0,0,0,0,0.483497191435358,0,0,0,0,0.124078695914431,0,0,0,-0.0747643001310386,0.135743971052676,0,0,0.142750083093034,0.343354109366623,0,0,0,0,0,-0.0420911991451325,0,0,0,0,0,0,0
X601991.SH,0,0,0.011138622106057,0,-0.126538712829783,0,0,0,0,0,0,-0.0352255737069315,0,0.049744387328596,0,0,0,0,0,0,0,0,0,0,-0.0383744892333698,0,0,0.208280167563455,0,0,0,0,0,0,0,0,0.179510633783855,0,0,0,0,0,0,0.0757128459437628,0,0.0438855667664775,0,0,0,0,0,0.00727575982121135,-0.00464711281963081,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.661885163151493,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0677156453626161,0,0,0,0,0,0,0.119095085426624,-0.0143196869461681,0,0,0,0,0,0,0.0582092326371636,0,0,0,0,-0.021343622862313,0,0,0.00119132839933532,0,0,0.024048649143082,-0.0563269376815509,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.240488242727813,0,0,-0.124207791364025,0,0,0,0,0,0,0,0,0,0,0,0,0.0510801984913184,0,0.0541624217283186,0,0,0,0,-0.167560878784544,0.351018454354263,0,0,0,-1.73472347597681e-18,0,0,0.0387023875897939,0,0,0,0.0892979864934207,-0.0561095877827769,0,0,0,0,0.0321254204366884,0,0,0,0,-0.027039545606645,0.0244979659222272,-0.0173812667675659,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,-0.153597919557482,0,0,0,0.460326211696081,0,0,0,0,0,0,-0.009536287088177,0,0,0,0,0.100967061181332,0,0.036938421562621,-0.00215022767975708,0,0,0,0,0,0,0,0.267008936390959,0,0,0,-0.0164410058074284,0,0,0,0.242305334299043,0,0,0,-0.0919374916967236,0,0,0,0.0274040241677329,0,0,0,0,0,0
X600160.SH,0,0,0,0,0.229056873518386,0,0,0,0,0,0,0,0.133689442560883,0,0,0,0,0.0609657097018481,0,0,0,0,0,0,0,0,0.513074092238343,0.0219376494006425,0,0,0,0,0,0,0,0,0,0,0,0,0.184029660528816,0,0,0,0,0.0256219596130041,0,0.0945233476804447,0,0,0,0.0666898213670197,-0.100058774724886,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,-0.0254616340849221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0992643546597503,0,0,0,0,0,0,0,0,0.098520030213272,0,0,0.091789543821079,0.137154590967948,0,0,0.0107439394297965,0,0.012208919029241,0,0,0,0,0.0776396821061371,0,0,0,0,0.109456697426947,0,0,0.0152506358950756,0.0101102239341545,0,0,0,0,0,0
X000786.SZ,0.131706816880729,0,0,0.0612143791028173,0,0,0,0,0,0,0,0.151610728201472,0,0,-0.0144805285097841,0,0,0,0,0,0.0387842876497357,0,0,0,0,0,0.376575850865046,0.0578922624222897,0,0,-0.217927574575041,0.110591615581513,0,0,0,0,0,0,0,-0.202444257677233,-0.02946140684837,3.46944695195361e-18,0,0,0,0,0,0,-0.118332182802234,0,0,0.0756116588644767,-0.0521773303593363,0,0,0,0,0,0
X000933.SZ,0.103439986066446,0,0.0397867678463464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0552540236285716,0.182135235131255,0,0.173977563503629,0,-0.107514262791935,0,0.528146172600382,0,0,-2.71050543121376e-20,0,0,0,0,0,0.118784346911095,0,0,0,0,0,0.0135373287332648,0.0694945506410147,0,0,0,0.0280658559596858,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.0240025370560721,0,0,0,0.0530398575513528,0.0555492536086774,0,0.0477205638361963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192436144634893,0.0756601299225289,0,0,0.0524978436063874,0,0.00691675141633514,0,0,-0.0465908129693473,0,0,0.0270748857322555,0,0.068479039403814,0,0,0,0,-0.000927128858123933,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,-0.00571454803391458,0,0,-4.33680868994202e-19,0.150884137803756,0.0199658405303271,0,0,0,0,0.288993425416667,0,0.0147756074869123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394918455419373,0,0.149335737175783,0.128998002941656,0,0,0,0,0,0,0,0,0,0.0798198182178594,0,0,0,0,0,-0.0326147849119903,0.0360689791322719,0,0,0,0,0,0
X000932.SZ,0.0212108527705709,0.128262439708265,0,0,0,0.117788844331372,0,0,0,0,0,0,0,0.0649773495775786,0,0,0,0,0,0,0.0450286852141012,0,0.0254167351588756,0,0,0,0,0,0,0,0,0,0.0251245998936583,0,0,0,0.0164954805545862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543670009061561,-0.0230844582453995,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.599802407165683,0,0,0,0,0,0,0,0,0,0,-0.2217353206205,0,0,0,-0.0939178401045931,6.93889390390723e-18,0,0.128784157013671,0,0,0.21167955390048,0,0,0,0,0,0,0,0,0,0,0,-0.0830581481762642,0,0.119192818690875,0.317303618289187,0,0,0.0528582185454777,-0.113001523130789,0,0,0,0,0,0
X600378.SH,0,0,0,-0.66033869292499,0,0,0,0.0680616615559365,0,0.201830355484668,0,0,0,0,0,0,0,0,0,0.0807798716721529,0.0233004382874663,0.145032897473155,0.233379459607954,0,0,0,0.169097275519303,0,0,0,0,-0.72515173563683,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221900948241036,0,0.247349280463156,6.93889390390723e-18,0,0,0,0.0172464143626207,0,0,0,0,0,0
X600688.SH,0,0.309854038282861,0,0,0,0.127315828922305,0,0,0,0,0.0418993566799071,0,0,0,0,0,0,0,0,0,0.0294482190674207,0,0.149290857758503,0,0.0072367861749696,0,0,0,0.00138303171291824,0,0,-2.16840434497101e-19,0,0,0,0.0596453895753825,0,0,0,0,0,0,0,-0.313447573386939,0.0903565680767598,0,0,0,-0.0179729202265801,0,0,0.0489685020391722,-0.0204713547374453,0,0,0,0,0,0
X000723.SZ,-0.110424984877071,0,0,0,0,0,0,0,0,-0.0443691656334925,0,-0.12693680956352,0,0.144313987816929,0,0,0.00343998019726506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132499738920684,0,0,0,0,0,0.286077208397952,0,0,-0.0604462668421913,0,0,0,0,0,0.0362917202009992,0,0,0,0,0.023886038431503,0.0356382086216605,0,0,0,0,0
X000630.SZ,0,0,0.00280145724018459,0,0,0,0,0,0,-0.049691926457808,0,0,0,0,0,0,0,0,0,0,0.103876796650853,0,0.472617730966885,0,0,0,0,0,0.0660696730934633,0,0,0.0434809763533451,0.048908322084218,0.0272220805320849,0,0,0,0,0,0,0,0,0,0,0,0.0353031825253664,0,0,0.066166557547516,0,0,-0.011082348396977,0,0,0,0,0,0,0
X600096.SH,0,0,0,0.143773629973124,0,0,0,0,0,0,0,-0.106252192951096,0,0.118898704099491,0,0,0,0,0,0,0.112109876033519,0.0211105563808965,0,0,0,0,0,0,0.0942169602554496,0,0,0,0,0.146817622678872,0,0,0,0,0,0,0,0.00991142244689827,0,0,0.0307141920362704,0,0,0,-0.0048796602867057,0,0,0.00382448465687753,0,0,0,0,0,0,0
X000408.SZ,0,-0.206585976646218,0,0,-0.0170786020451237,0,0,-0.0433113769874078,0.375155934754114,0,0,0,0,-0.0287470919174541,0.0599134127851527,0,0,0,0,0,0,0.0627871703679928,0,0.0817542960031892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140056944821017,0.0434797231901394,0.0542693990175901,-0.0304948401050211,-0.0317660304330632,0,0,0,0,0,0,0.0219385246280255,0,0,0.0843267868281763,-0.0949116269911453,0,0,0,0,0,0
X002080.SZ,0,0,0,0,-0.0370823119937407,0,0,0.163878848319597,0,0.454956413638718,0,0.186364649797749,0,0,0,0,0,0,0,0.910925797096844,0,0,0,0,0.141213549805457,0.0388077482164943,0.439469053098514,0,-0.0955314222673521,0,0,0,0,0.00307132000562115,0,0,0,0,0,0,0,-0.185483739247074,0,0,0,0,0.0644227786347036,0,-0.215126835075461,0,0,-0.0446625443519967,-0.0782671589715998,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240032145440838,0,0,0,0,-0.368267136097407,0,0,0,0,0.484922160658061,0,0,0,0,0,0.0187962111368601,0,0,0,-0.108564530706287,0,-0.340778176823834,0,0,-0.00985810223817325,0,0,0,0,0,0.0980790195892156,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,-0.0161837285515135,0,0.0640624739567024,0,0,0,0,0,0,0,0.119780785657035,0,0,0,0,0,0.0305884421978204,0,0,0,0,0,0,0.00659983915539876,0,0.0557279505476957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339979807961912,0,0,0,-8.3072521505032e-05,-4.33680868994202e-19,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.344103907160995,0,0,0,0,0,0,0,0,0,0,0,0.0805886702029253,0,0,0.0238158828035867,0,0,0.261693924169826,0,0,-0.0368285038823823,0,0.159102420134927,-0.10753974856664,0,1.73472347597681e-18,0,0,0,0,0.0382175575706219,0.0345557969993496,-0.0992597652447847,0,0,-0.0840351313744119,0,-0.0212348109764128,-0.0895897778922142,0,0,0.036221648853745,-0.0836332917884363,0,0,0,0,0,0
Slope,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,-0.141320739967465,0,0,0,0,0,0,-0.0171229065964825,0.15527096922998,0,0,0,0,0,0,0,0,0,0,0,0,-0.281139725353257,0,0,0,0,0,-0.0570257902384341,0,0,0,0,1.26644743644547,0,0,0,0,0,0
TED,0,0.0141666499476394,0,0,0,0,0,0.142656465686222,0,0,0,0,0,0,-0.0707254184493794,0,-0.0473625966180427,0,6.93889390390723e-18,0,0,0,0,0,0.117955814253795,0,0,0,1.73472347597681e-18,0,0,-0.145923062329336,0.272881756049924,0,0,0,0,0,0,0,0,0,0,0,0.0273068374873703,0,-0.275823479496698,0,0,0,-0.0486731356264221,0.839781799366626,0,0,0,0,-4.56558069269789,0,0
RealEstate_excess,0,-0.0194514013876606,0,0,0,0,0,0.00197641508897589,0,0,0,0,0,0.0948876713852194,0,0,0,0,0,0,0.0534643321605938,0,0,0,0.0225395557642077,0,0,0,-0.101786498694179,0,0.03815058894029,0,0,0,0,0,0,0,0,0,0.00786257749968619,0.0328464967488015,0,0,0,-0.0308419578681317,0,0.045437882728668,-0.0806354825638751,0,0,0.0279954539332538,-0.0588837781403785,0,0,0,0,0,0
MKreturn,0,-0.132130894015179,0,0,0,0,0,0,0,0,0,0.0396156572514317,0,0,-0.0387353905592525,0,0,0,0,0,0,0,0,0,-0.049064134778043,-0.0921775250212259,0,0,0,0.0330083913762592,0,-0.00905051159971513,0,0,-0.0727044791674412,0,0.0365489209562412,0,0,0,0,0,0,0,0,0,0,0.0413713393946287,0,0,0,0.0167554314244463,-0.00242845788386631,0,0,0,0,0,0
MKvol,-0.00104584711081358,0,0,-0.00020591737088073,0,0,0,-0.000349417718608177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000801327193794248,0,0,0,0,0,0,0,0,0.00069176826179071,0,0,0,0,0,0,0,0,-0.00125527265924178,0.00368217872962166,-0.00498598108686181,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0.0219750468832169,0,0,0,0,0,0,0,0,-0.0264311389506562,0,0,0,0,0,-0.000831758839155227,0,0,0,-0.00717807389597277,0,0,-0.0192640568780484,0,0,0,0,0,0.00175393719042118,0,0,0,0,0,0,0,0,0,0,0,0.00774679070370541,0,0,0,0,0,0,2.71050543121376e-20,0,0,0.10420137088632,-0.145318386298471,0,0,0,0,0,0
CarbonVol_Guangdong,-0.000564977295550089,0,0,0,0,0,0,0,0,0,-0.00514198771510307,0,0,0,0,0,0,0,0,0,-0.000929694285508336,0,0,0,0,0,0,0,0,0,0.00966064325801748,0,0,-0.000189433761394748,0,0,0.00630336662564002,0,0,0,0,0.00740686138244798,0,0,0,0,0,0,0,0,0,0.0331256729336838,-0.0400751006767477,0,0,0,0.105618374954904,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00336635302776534,0,0,0,0,0,0,0
