,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X600188.SH,X601898.SH,X002466.SZ,X601600.SH,X600688.SH,X601991.SH,X600660.SH,X600362.SH,X600795.SH,X600516.SH,X002460.SZ,X300072.SZ,X600886.SH,X600547.SH,X600111.SH,X600176.SH,X000898.SZ,X601992.SH,X600352.SH,X000786.SZ,X000553.SZ,X600027.SH,X000792.SZ,X600299.SH,X000709.SZ,X002271.SZ,X600426.SH,X000825.SZ,X000408.SZ,X601699.SH,X000830.SZ,X601158.SH,X600339.SH,X600489.SH,X600808.SH,X600219.SH,X600157.SH,X600583.SH,X000883.SZ,X002470.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0.086929636935158,0,0,0,0,0,0,0,0,-0.0407070520593872,0.299844361291103,-0.0572582517273343,0,0.394873863878297,0,0,0,0,0,0,0,0,0,0,0,0.362220854848672,0,0,0,0,-0.126588658325111,0,1.73472347597681e-18,0,0,0,0,-0.124494915318005,0,-0.686386563846556,0,0,0.182285492787416,0.108964317485986,0,0,0,0,0,0
X600688.SH,0,0.390323496805215,0.0085213462369873,0,0,0,0,0,0,0,0,0,0,0,0.0509458150533083,0,0,0,0.00610689737421092,0,0,0,0,0,0,0,0.0294217115530142,0,0.0914126007511969,-0.0199988494205078,0,0,0,0,0,0,0,0.00442783177298591,0,0,0,0,0,0,0.00220284409355738,0,0.00996662384413653,0,0,0.0341795921252293,0.0244282826277614,0,0.214353522733527,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.0230002228744168,0,0,0,0,0,0,0.0399993658934045,0,0,0,0,0,0.148732288981913,0,0.0418340474881003,0,0,0.0259477405405855,0,0,0,0,0.0873076612041552,0.0020563115860179,0.000523912483325452,0,0,0.00461503781227147,0,0,0,0.0374349120425677,0,0,0,0,0,0,0,0.00772055873296112,-0.0294975418377879,0,0,0,0,0,0
X600660.SH,0,-0.0547567535152819,0,0,0,-0.0203558627612258,0,-0.165957871921673,0,0.0157403446992495,0,0,0,0,0,0,0,0.103537179439652,0,0,0.0374991374418756,0,0.305196636732968,0,0,0,0.0328229771176841,0,0,0,-0.164653644189752,0,0,0,0,-0.112095400443265,0,0,0,0,0,0,0,-0.00733128935860553,0.286783670593809,0,-0.107689900967098,0,0,0.0365061099556419,0.0183984346664171,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0534541240388901,0.507993827688186,0,0,0,0,0,0,0,0,0,0,0,0.127528053457119,0,0,0,0,0.0442441918132772,0.0252967239127756,0,0,0,0,0,0,0,0,0,0.132622977377713,0.0113111044940203,0,0,0,0.0274339210771158,0,0,0,0,0.0950123976408109,0,0,0.0196319171253674,0.0164142350307332,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.00885546531705426,0,0.0589158640702616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148698314628189,0,0,0,0.116883338473279,0,0.0633830499670302,0.0278492217682847,-0.030309820349665,0,0,0,0,0.00257557189355706,0,0,0,0,0,0,0,0,0,0,0,0.0686292785646534,0,0,0,0,0,0,0,0,0,0
X600516.SH,0,0,-0.387852040886091,0,0,0,0,0.172471172730381,0,0.21236572793976,0,0,0,0,0,0,0,-0.2725223612726,0,0,0,0,0.190600211266926,0,0,0,0,0.0275983426159462,0,0.0564658092276185,0.0206548088564216,0,0,0,0,0,0.0731615308261171,0.455604142329565,0,0,0,0,0,0,0,0,0.0755396722787407,0,0,0.0481429801485888,-0.00966612941914775,0,0,0,0,0,0
X002460.SZ,0,0.309520315757582,0,0,-0.0462876618639894,0,0,0,0,0.904549743059068,0,0,0,0,0,0,1.38777878078145e-17,0,0.064972745259542,0,-0.150424950725566,0,0.228686653236962,0,0,0,0,0,0,0.0793045829364833,0,0,0,-0.0397623813645934,0,0,0,0,0,0,0,0,-0.26938866919984,0,0,0,0,0.0798264147121839,0,-0.0109118380653099,0.014616937332463,0,0,0,0,0,0
X300072.SZ,0,-0.174776586796135,0,0,0,0,0,-0.0511521733055853,0,0,0,0,0,0,0,0,0.250853957303159,0,0,0,0,0,0,-0.0824996062019868,0.0659617829430993,0,0.353295405620417,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.440151211412773,0,0,0,0,0,0,0.0289586556888377,0,0,-0.0974490578023394,-0.0641491967956631,0,0.139203156314787,0,0,0,0
X600886.SH,0,0.151173032320841,0,-0.0947117626534476,0,0.116524550943866,0,0.0468686505589036,0.0884638899682465,-0.00358256629945655,0,0,0,0,0,0,0,0,0.0779917308792825,0,0,0,0,0,0,0.0377215945882265,0,0,0.0717978990080508,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.071867659201705,0,0,-0.0314288158616249,-0.0281113795192803,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0463835910279358,0.00232766297774279,0,0,0.0216517922922614,0,0.0153927263584163,0,0,0,0,0,-0.0601848690619554,0,0,0,0,0,0,0,-0.0485903718526155,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.0300436232129919,0.946660597715009,0,0.0437248070822088,0,0,0,0.0145706801956968,0.0996462100224571,0,-0.0171725853615569,-0.00972799671713277,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711081716511046,0.116772820441083,0,0,0,0,0,0,0.0841605822145551,0.173371660964392,0,0.0076170361653877,0,0,0,0,0,0,0,0,0,0.0137958905380499,0,0,0,0.0410350825428079,0.209894837945112,0.0530084623373938,0,0,0.0294514026493036,0,0,-0.0105646160563702,-0.0151549601449575,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.094911948659838,0,0.121420649120772,0,0,0,0.105593075102853,0,0,0,0,0,0,0,0,0,0,-0.187726669626468,0.250702426330028,0.31938771999196,0,-0.00142862736955587,0,0.22653861504063,0,0,0.0308142493606309,0,0,0,0.139883951778643,0,0,0,0,0,0,0,0,0,0,0,-0.0334037563036412,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.064672235356755,0,0,0,0,0,0,0.0562936944195542,0,0,0,0.123397928770183,0,0,0,0,0,0,0,0,0,0.038012648494313,0,0,0.23313709489282,0,0,0.138544298576082,0,0,0,0.243881870269829,0,0,0,0,0,0,0,-0.00119391706494448,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,-0.172527468990703,0,0,0,0,0.110703172526324,-0.0316700923892037,0.109833353318057,0,0,0.167050755608515,0,0,0,0,0,0,0.268365496562825,0.0913221851180108,0,0,0.160071145189463,0,0,0,0,0.0680285257279542,0,0,0,0,0,0,0.0165117764471819,0,0.0629015273119566,0.12953002881862,0,0.0332083722408729,0.0957401247597167,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085515721113837,0,0,0,0,0,0.0764510371434282,0,0.0250288035154075,0,0.107387132875011,0,0,0.148259391693269,0.0848959111849504,0.0869657835351397,0,0,0,0,0.134622900591456,0,0,0.144451077527522,0,0,0,0,0,0,0,0,0.203482674108923,0,0,0.0103430330832302,-0.00565172269279964,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.0827875610256496,0,0,0,0,0,0,0.0622017827049433,0,0.210612571022655,0,0.0604264520150881,0,0.249848071145957,0,0,-6.93889390390723e-18,0,0,0,0.213732696610863,0,0,0,0,0.00301911437607307,0,0,0.183461675700219,0,-0.189370299443728,0,0,0,0,0,0,0.0788916914514129,0,0,-0.0198656308607815,-0.0075250064020529,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0.0643673179054452,0,0,0,0,0,0,0.0744495883769373,0.101347889101359,0,0,0,0.19316526016011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0505152090108449,1.73472347597681e-18,0,0.2193768136561,0,0,0,0,0,0,0.0167122867102662,0,0,2.16840434497101e-19,0.0300673870879773,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.201492696140306,0,0,0,0,0,0,0.205573507352447,0,1.38777878078145e-17,0,0,-0.0336990308817764,0,0,0,0,0,0,0,0.099470191560387,0,0,0,0,0,0,0.0324019749572156,0,0,0,0,-1.73472347597681e-18,0,0,0,0.153487468706199,0,0,0,0,0,0,0,-0.00286500746074661,-0.00148792927972353,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,-0.116394047725903,0,0,0,0,0,0,0,0,0,0,0.045238546970437,0.0190550017629755,0,0,0,0.0452480358801204,0.10962677034478,0,0,0.117283915168356,0,0,0,0,0,0,0.0375093198348767,0,0,0.483802392384666,0,0,0,0,0.00807707126471445,0,0,0,0,0,0,0,0,-0.0771306348267908,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,-0.049466794059011,0,0.0903160071439397,0,0,0,0,0,0,0.0636432908085893,0,0,0,-0.0414531578339427,0.0303198404362752,0.173666685945651,0,0,0,0,0,0,-0.0499697047849948,0,0,0,0.0153204437218007,0,0,0,0.0378890061219136,0,0.205292269385023,0,0,0,0,0,0,0,0.000109423417652716,0,-0.0233288289068772,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00231267059025311,0,0,0,0,0,0.0596355007021067,0,0.0234640273539071,0.033789030274497,0,0,0,0,0,0,0,0.0675247631024318,0,0,0.0747228167910478,0,0,0,0.136707318905542,0.237528280841965,0.0261537032588374,0,0,0,0,0,2.16840434497101e-19,-0.0162694578100045,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.128879555329097,0,0,0,0,0.00349575439690967,0,0,0,0,0,0,0,0,0.0244737175722085,0,0,0,0,0,0.303260182724642,0,0,0,0.436592488961018,0,0,0,0,0.147091809711904,0,0,0,0,0,0,0,0,0,0,-0.16375011373328,0,0.0701742210123377,0,0,0,0.00484365495170847,0,0,0,0,0,0
X600426.SH,0,0.134589481382311,0,0,0,0,0,0,0,0.136182855801083,0,0,0,0,0,0,-0.0610487024887341,0,0,0,0,-0.0234340911325765,0.300217205924216,0,0,0,0.00598500489173929,0,0,0,0.0075946959924385,0,0,0,-2.16840434497101e-19,0,0,0.176881309627078,0,0.200631878181714,0,0.163564368581359,0,0.0871597713545308,0,0,0,0,0,0.0142822053597754,-0.0212747252877948,0,-0.0982790106365705,0,0,0,0
X000825.SZ,0,0,0,0.0148830077042296,0,-0.0420198444732647,0,0,0,0,0,0,0,0,0,0,0.192427304000416,0,0,0,0,0,0,0.109640653539489,0,0,0.182013994334524,0,0,0,0,0,-0.122706599316448,0,0,0,0.240782292579184,0.0334317520521558,0,0,0,0.281157237702533,0,-0.137467691750532,0,0,0,0.0227902130936269,0,0,-0.0181980492446357,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.0269653886888119,0,0.138137535604995,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.131843275195865,0.141311290460472,0,0,0,0,0,0,0.0954032761876677,0.0638726012697193,0,0,0,0,0,0,0,0,0.0731210746758895,-0.0934245091152354,0.131585187985763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0.0690301152726285,0,0,0,0,0.414007112364878,0,0,0.0280456961572801,0,0,0,0.0899083599543256,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.135847066878312,0,0,0,0.335324799318861,0,0,0,0,0,0,0,0,-0.0285794280223722,0,0,0,0,0,0.0118310978832296,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377875699171468,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0775930458908108,0,0,0,0,0,0,0.322734493699523,0.552414365228864,0,0,0,0,0.1743986650437,0,0,0,0,0,0,0,0.0207699531198176,0,0.0585728980535416,0.00882609426932645,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0417851849120163,0,0,0,-0.0364953578490917,0,0,0,0,0,0,0.0328101587789062,0,0.122429214043597,0,0.0635500779770555,0,0.0481949994962537,0,0,0,0,-0.014792524655178,0,0,0,0,0,0.012394733195783,-0.052478964288172,0,0,0.120948903298463,0,0,0.0996606145247484,0,0.0293583002944916,0,0,0,0,-0.0190823065276265,-0.0117519417542389,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750660558400077,0.0101974840161394,0.160271294631455,0,0,0,0,0,0,0,0,0,0,0,0.158013071794616,0,0,0,0.0199268771244791,0.16966269633602,0,0,0,0,0,0.141762312027422,0.0047385600128805,0,0.419867594949404,0,0,0,0,-0.0101110416833312,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.0965206049976183,0,0,0,0,0,0,0,0,0.0214800183261994,-0.00351059339190488,0,0,0.6873542384066,0,0,0,0,0,0.079364906041487,0.0364711415597504,0,0,0.0413253009792345,0,0,0,-0.0279602205848167,0,0,0,0,0.0752756481247212,0,0,0.000371972161375657,0,0,0,0,0,-0.0345311174563963,0.00995082311467308,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.277453773776185,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.0238558923135201,0,0,0.542643156929315,0,0.00252809170050722,0,0.140964551039118,0,0.0535072449149092,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357704777933206,0,0,0,0,0,0.0160472937092518,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895143045930688,0,0,0,0,0.198590420240308,0,0.177793252626013,-0.0380571572888257,0,0,0,0,0,0,0,0,0,0,0,0.151326655871409,0.053079303453245,0,0.14564866839371,0.159749599514626,0,0,0,0,0,0,0,-0.054933714469272,-0.026846114253567,-0.00617610399466913,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.196676494647119,0,0.0282212000200722,0,0,0,0,0,0,0,0,0,0.0393379604494089,0,0,0,-0.438729367018258,0,0,0,0,0,0,0,0.43099630429895,0,0,-0.238362837636967,0.295399824075899,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.231578090557861,1.09878374351135,-0.164437401468643,-0.056407424826477,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.130693780290035,0,0,-0.0205017578641293,0,0,0.124535936473825,0.209622274870546,0,-0.0605695596429303,0,0,0,0,0,0,0,0,0.0853569723007182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39811322153791,0,0,0,0,0,0,0,0,0,0.00433676070222101,0.1099132876985,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457291795074431,0.00429124954227332,0,0,0,0.0124238202612476,0,0.0366647592713169,0,0.116735112655194,0,0,0,0,0.0200778913920972,0,0,0,0,0,0,0.0579496157553872,0,0.0214124052470036,0,0.0633380457805237,0,0,0,0,0.056577432068713,0,0,0.0114199444766669,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,-0.441913555056272,0,0,0,0,0,0,0,0,0,0.166661299960442,0.330497964803116,0,0,0,0,0.193166837656491,0.113434968540942,0,0.0870049883053103,0,0,0,0,0,0,0,-0.299293440782347,0,0,0,0,0,0,0,0,0,0,0,0.0633174844465899,0.0584655948141301,-1.38792684107327,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,-0.0126751690643868,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780054882447049,0,0.0954534380989714,0,0,0,0.0898834716626425,0,0,0,0,0,0,0,0,0.1351764304455,0.154287431698134,0,-0.118030714965157,0,0,0,0.102509365454673,0,0.31179564595147,-0.0566387556813615,-0.0498272882450164,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.0499685314575068,0,0,0,0,0,0.00820086390613774,0,-0.172888904251054,0,0,-0.112080600134261,0,0,0,0,0,0,0,0,0,0,0,-0.128678949321671,0,0,0,0.0985556718421271,0,0,0,0,-0.0307668752474643,0.117076416432051,0,0,0.0115997413757995,0.145694293407697,0,-0.058705917507257,-0.0618764149728806,0,0,0,0,0,0
Slope,0,0,0,0.439296878015727,0,0,0,0,0,0,0,1.06648275106654,0,0,0,0,0,-0.00849513880861993,0,0,-0.442494689466628,0,0,0,0,0,0,0,0,0,0,0,-0.981294339542497,0.0889811570196891,0,0,0,0,0,0,0,0,0,0,0,0,0.249110614197718,0,0,0,-0.252986228077074,0,0,0,0,0,0
TED,0,0.170851312070939,0,0,0,-0.608351216567219,0,0.0759641675409632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623546929477007,0,0,0,0,0.279284920182904,-1.13816992471401,0,0.466949913070514,0,-0.405593072374506,0,0,0,0,0.253408148966543,0,0,0,0,0,0,0.195610538755097,0,-1.12436914645626,-0.483079452184191,0,0,-0.349176710067867,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.00663198991420427,0,0,0,0,0,0,0,0,0,0,-0.0514440697783487,1.73472347597681e-18,0,0,0,0,0,0,0.010198996373172,0,-0.10490655962935,0.00550374729203773,0,0,0.0494047152525138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526655863360914,0,-0.0706065458976973,-0.015205054684333,0,0.00434035329487075,0,0,0.0571269847421374,0,0,0,0
MKreturn,0,0,0,0.159806068133222,0,0,0,0,0,-0.114681664452453,-0.00892733051654023,0.0680487619772838,0,0.110791988614423,0,0,0,0,0.0785209661187272,0,0,0,0,0,0,0,0,0,0,-0.0446890105697341,0,0,0,0,0,0,0,-0.0499697255464919,0,0,0,0,-0.135506154391062,0,0,0,0.0929229284162929,0.00253529552227772,0,0.0212980478661359,-0.0136574982831661,0.345360205159929,0,0,0,0,0
MKvol,0,0,0,0,0.000653267237457767,0,0,0,0.00732171824078591,0,-0.000942289659987903,0,0,0,0.00461474810638683,0,0,-0.00218908430193708,0,0,0,0,0,0,0,0,0,0,0.00122140603587889,0,0,0,0,-0.00169420727952341,0,0,0,0,0,-0.00315807114268458,0,0,0,0,0,0,0.00302970643581876,0,0,0.00396045323417906,-0.00163216504685454,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.00839394365643427,0,0.0320188322501759,0,0,0,0,-0.0206578302817689,0.0094860213456223,0,0,0,0,0.0695750773116287,0,0,0,0,-0.0221770089274286,0,-0.0223898884130168,0,0,0,0.00851736001128551,0,4.33680868994202e-19,0,-0.0315382269831717,0,0,-0.00691594346401924,0,0,0.0356424511278886,0,0,0.00316825761161247,0,0,-0.00685223685280464,-0.0373181819352392,-0.0570552168202138,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00233018139042922,-0.00231578453621557,0,0,0,0,0,0,0,0,0,0,0.00881444414893789,-0.00781895839709236,0,0,0,0.00126215426798663,-0.00424443696444233,0.0161153740534695,0,0,-0.00571986508192758,0,0,0,0,0,-0.00797782190471528,0,0,0,0,0,0,-0.0269650022219217,0,0,0,-0.0223070721230706,0,0,0,0,0,0.00127802904507899,-0.00688604502318887,0,0,0,0,0,0
CarbonVol_Hubei,0,0.00812957451591965,0,0,0,0,0,0,0.0269659593209964,0,-0.00993725619458573,0,0,0,0,0,0,-0.0276957958376735,0,0,0,0,-0.00423869832186035,0,-0.0135943808852237,0,0,0,0,-0.00772585392811303,0,0,0,0,-0.00466705114878108,0,0,0,0,0,0,0.011945385221895,0,0,0,0,0,0.00411714218328454,0,0.0192608913451685,0.0195327632429923,0,0,0,0,0,0
