,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X600688.SH,X601600.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X600583.SH,X601158.SH,X000539.SZ,X601992.SH,X000027.SZ,X600309.SH,X000898.SZ,X600021.SH,X000709.SZ,X000883.SZ,X600352.SH,X600660.SH,X002470.SZ,X000792.SZ,X600489.SH,X600623.SH,X600022.SH,X600098.SH,X600547.SH,X601918.SH,X600863.SH,X000629.SZ,X600307.SH,X002353.SZ,X300072.SZ,X600808.SH,X600578.SH,X000060.SZ,X600160.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0,0.158846397152899,0,0,0,0,0,0,0,0,0,0.0382370411085336,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0.0770820594239523,0.185893238821597,0.0594576158380411,0,0,0,0,0,0.0213532459003196,0,0,0.201659985123804,0,0,0.0170969232571036,0,0,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0.209343373002372,0,0.136759163176135,0,0,0,0,0,0,-0.118832719328705,0,0,-0.103072686898633,0,-0.226347742784758,3.46944695195361e-18,0,0,0.29027278461757,0,-0.0701679164811792,0,0,0,0,0,0.192638332105075,0,0.0120954328725517,0,0,0.212030480819822,0,0,0,0,0,0,0,0.138913747777147,0,-0.0188896936959336,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0.0629129890670042,0,0,0,0,0,0,0,0,0.0521257619176611,0,0,0,0.211676203686759,0,0,0.0117750758933994,0,0.151819869330576,0,0,0,0,0,0,0.103143151733117,0.0362285479508521,0,0,0,0,0,0,0,0,0.231544884320337,0,0,0,-0.0156120502237453,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0.118577735266004,0,0,0,0,0,0.0672773752326374,0,0,0.019133785010402,0.259679002281586,0.174998668421933,0,0,0,0,0,0,0,0,0.225179527757071,0,0.0408538917567284,0,-0.0289345513207904,0.109468769123154,0.0568496514531305,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0.0141073393563196,0,0,0,0,0,0,0.0415666163608091,0,0,0,0,0,0,0,0.0402831324320785,0,0,0,0,0,0,0,0,0,0,0.0644509590047577,0.296546391492254,0,0,0.0380654410927604,0,0,0,0,0,0,0,0.179698809794509,0.260980791504903,0,-0.019575493874398,-0.0241424934343433,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799978567888166,0,0,0,0,0,0,0,0,0,0,0,-0.168158774428351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138027556044305,0,0.0272285084126761,0,0,-0.0450877738192035,-0.0036557566661871,0.167279611994343,0.320875069331228,-0.264573238846067,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102927019232544,0,0,0,0,0,0,0,0,0.372394312876917,0,0,0,0.120220771488565,0.254525693627445,0,0,0.0250443207183515,0.0376962202093946,0.0782884240873599,0,0,0,0,0,0,0,0,0,0,0,-0.0128966114207529,0,0,0,0,0,0,0
X600808.SH,0,0,0,0.0206200691727404,0,0,0,0.0138507172578027,0,0.108235300354845,0.0472847650846339,0,0,0,0,0,0.0350445788602978,0.105185935720534,0,0,0,0,0,0,0,0.307608285162267,0,0,0,0,0,0,0,0.026424127342856,0.00687633833863543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0.0317063046419106,0.437461189156506,0,0,0,0,0,0,0.0982968805278305,0,0.109113853973807,0,0,0.0748605475602102,0,0,0,0,0,0,0,0,0,0,0.0302442173325525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0.0427220285367931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176251022664287,0.0356388052810431,0,0,0,0.0757171107050572,0.0350144497095537,0,0,0,0,0,0,0.209248621691603,0,0,0,0,0,0,0.0912135983095826,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,-0.17727800246833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169406218413751,0,0,0,0.555156646187569,0,0,0,0,-0.0983746988816841,0,0,0.259094878229326,0,0,0.0714795003429372,0,0,0,0,-0.173464930785463,0,0,0,0,0,0.0890268312469534,0.0320488703685709,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0683632090230919,0,0,0,0.0330285646557329,0,0,0,0,0,0,0,0,0,0.038905564753745,0.0856546585088864,0,0,0,0,0.167090170093974,0,0,0,0,-0.0658447831639022,0,0,-0.043509748154238,0,0,0.0397539205441644,-0.0286225933930514,0,0,-0.100041498865082,0.0656840101628266,0,0,0.0303096313708569,0,-0.0120072841309554,0,-0.0673780836117485,-0.0901153794047831,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0.180760146909249,0,0,-0.759437818282866,0,0,0,-6.93889390390723e-18,-0.711777411671066,0,0,0,0,0,0,0,0.641819508423905,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.215702956756161,0,0,0.359772641196314,0,0,0,0,0,-0.266297588901708,-0.461670583841677,0,0.741874473070367,0,-0.131532375306068,0,10.0953866604257,0,0
TED,-0.111460970106952,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.341777046797434,0,0,0,0.0661261405924853,0.394275477790382,0.193343718016799,0,0.0751575856794122,0,0,0,0,-0.347457358927776,0,0,0,0,0,0,0.0618860061048783,0,0,-0.343110732266004,0,0.194954833356805,0,0,0,0,0,0,0,-0.0246559332390264,0,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0726457628946969,0,0,0,0,0.169509165357773,0,0,0,0,0,-0.0306282629946752,0.283304777328613,0.0716804560963557,0,0,0,0,-0.155811758056414,0,0,0,0,0,0,0,0,0,0.0389431820930431,0,0,0,0,0,-0.223876694078648,-0.243758517795175,0,0.17136182810143,0,0,0.11511664320899,0,0.239883806422654,0,0,0,0
MKreturn,0.336656617151176,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231672930303636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591096980967296,0,0,0,0.0209132786296906,0,-0.360467307219392,0,0,0,0.0021920690098888,0,-0.0321586943009346,0,0.109107204773449,0,0,0,0,0
MKvol,-0.00245159844593066,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00217996074875599,0,0,0,0,0,0.00330028764506572,0,0,0,0,0,-0.0216095696204461,0,0,0,0,0,0,0,0,-0.000623979184171668,0.00157903968559008,-0.00241994271754511,0,0,0,0,0,0,0,-0.00129569691804486,0,0,-0.00278443634434212,0,0,0,0,0.00980172669187166,0,0
CarbonVol_Shenzhen,-0.0498141213888726,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017196379198151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149724695501997,0,0.0459617347083474,0,0,0,0,6.93889390390723e-18,0,0,0,0.018167191937683,-0.127863742784656,0,-0.00117506336303548,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.00417814975836087,0,0,0,0,0,0,0,0,0,0,0,0,0.00988373768276115,0,0,0,0,0,0,0,0,0,0,0.00324082311379429,0,0,0,0,0,0,-0.00681918100386144,0,0,0,0,0,0,0,0,0,-0.0033649484594983,0,0,0,0,0.0270577179348295,0,0,0.00571592826136309,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109463864687232,0,0,0,-0.00102740785292029,0.0037524279751534,0.0138050975243789,0,0,0,0,0,-0.00151638388859784,0,0,0,0,0,0,0,0,-0.00561013995879856,0.00478091732261631,-0.00992574596331713,0,0,0,0,0,0,0,-0.0175009330817297,0,-0.0190233758499649,-0.0230924597429271,0.00720854426681573,0,-0.00490459098637482,0,0,0,0
