,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601898.SH,X600188.SH,X601600.SH,X002466.SZ,X600688.SH,X601991.SH,X600660.SH,X600362.SH,X600795.SH,X600886.SH,X002460.SZ,X600547.SH,X300072.SZ,X600516.SH,X601992.SH,X600111.SH,X000898.SZ,X600176.SH,X600027.SH,X600352.SH,X000786.SZ,X000553.SZ,X600299.SH,X000792.SZ,X000709.SZ,X000825.SZ,X000408.SZ,X600426.SH,X002271.SZ,X601158.SH,X600315.SH,X000830.SZ,X601699.SH,X600489.SH,X000883.SZ,X600157.SH,X600219.SH,X600808.SH,X600583.SH,X600339.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.215060656090635,0.144667460865481,0,0,0,0,0,0.0349077261993331,0.0139417338351175,0,0,0,0,0,0,0,0,0.0811688616737625,0.00656908579966319,0.126076976776326,0,0.0251816331603124,0,0.0230463040100467,0,0,0,0,0.0596551915907664,0,0,0,0,0,0.0111753893212517,0,0,0,0,0,0,0,0,0,0.0294268325851958,0,0,0,0.0099571219642199,0,0,0,0,0,0,0
X600028.SH,0.285335329943941,0,0.167699631173112,0,0,0,0,0,0,0,-0.0317672816539181,0.507140139540857,0,0,0,0,0,0,0,0,0,0,0,0,-0.00295139671731287,0,0,0,0,-0.0324333637604265,0,0,0,-0.0183414035540133,0.113585975020432,0,0,0,0,0.0873942807014317,0,0,0,0,0,0,-0.0158243625448829,0,0,-0.0312242276876604,0,0,-0.177795875503965,0,0,0,0
X601088.SH,0,0.120249852370512,0,0.144043998727499,0.114257751335233,-0.112784373236033,0,0,0.0836966196094233,0,0,0.471870535376999,0,0,0,0,0,-0.054566074438029,0,0,-0.00683933174134833,0,0,0,0,-0.0180785136041752,-0.141722440530988,0,0,0,0,0,0,-0.0420571340075826,0,0,0,0,0,0.359334565909066,0,0,0,0,0,0,0.0182219652010292,0,0,0.0100233406223542,-0.0307846889406537,0,0.0207755845856208,0,0,0,0
X600019.SH,0,0,0.349802673575343,0,0,0,0.0685955825014299,0,0.253997108737674,0,0,0,0,0,0,0,0,0,0,0,-0.0508215942306903,0,0,0,0,0,0,0.0279697660935438,0,-0.159430024199894,-0.0721838771926153,0,0.0145284500298563,0.0558073776189311,0,-0.0662464371166032,0,0,-0.121402817870413,0,0,0,0,0,0.339511293347049,0,-0.0107771904009165,0,0,0.0193721329290401,0.0314907485226424,0,0,0,0,0,0
X600585.SH,0,0,0.56892211822677,0,0,0,0,0,0,0.00351177527742626,0,0,0,0,0,0,0,0.0200041350351224,0,-0.0181684710708246,0.0896883467686756,0,0,0,0,0,-0.111387565124373,0,0,0,0,0,0,0,0,0.0798763560915456,0,0.0381534611399308,0.203944397499623,0,0,0,0.0717519891084908,0,0,0,0,0,0,-0.00659493934324275,0.0541601005900802,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.0907207560448439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569465270850258,0,0,0.0236582203367478,0,0,0.463806697884642,0,0,0,0.130607679871361,-0.0417388562430556,0,0,0,-0.0234928239798009,0.247564615756413,0,0,0,0.0965205309858141,0.00969512528627033,0,0,0,0,0,0,0,0,0,-0.0202463866819954,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00544144233110022,0.199046542879004,0,0,0,0,0,0,0,0,0,0.107061841391248,0.0517068816109312,0,0,0,0.0412020646804619,0,0,0,0,0,0,0,0.00321760673511989,0.140697641372381,0,0,-0.0147706935358946,0.0121748381146649,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0888175116007212,0,0,0,0,0,0,0,0,0,0,0,0.0169750798962462,0.0499768392598348,0,0.107255175606355,0,0,0,0.0229318072371525,0,0,0,0,0,0,0.0162277477577432,0,0,0,0.0185790360477396,0.0183993991762725,0,0,0,0.0369189245816178,0,0,0,0,0,0,-0.0154786745066338,0,0,0,0,0,0
X600188.SH,0,0,0.508575358611279,0.166285107047996,0,0,0,0,0,0.0331519699293379,0.281644457687123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236623215318241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168113724225762,0,0,0,0,0.0136790675152697,0.150257977199958,0.175084947453447,0,0,-0.00418908666735135,0.0191204839082822,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.513794709066626,0,-0.507900841929164,0,0,0,0,0,0,0.286086562724044,0.0709985996866841,-0.220335876756799,-0.218013124653949,0,0,0,0,0,-0.0966378492748475,0,-0.166914800394552,0,0,0,0,-0.0421672528769058,0,0.119958664971148,0,0,-0.132145448978297,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.236714616312124,0.228361724528843,0,0,0,0,0,0,0
